epoch	phase	stage	acc	stage_pure	clean_precision	clean_recall	noisy_precision	noisy_recall	keep_ratio	avg_teacher_similarity	round_time_sec	total_time_sec
0	warmup	warmup	11.35	None	None	None	None	None	None	None	66.1222	66.1296
1	warmup	warmup	43.77	None	None	None	None	None	None	None	49.8866	116.0236
2	warmup	warmup	90.52	None	None	None	None	None	None	None	60.1090	176.1410
3	warmup	warmup	95.91	None	None	None	None	None	None	None	53.0817	229.2336
4	warmup	warmup	96.38	None	None	None	None	None	None	None	59.1669	288.4075
5	warmup	warmup	97.12	None	None	None	None	None	None	None	62.6215	351.0348
6	warmup	warmup	97.66	None	None	None	None	None	None	None	56.0243	407.0701
7	warmup	warmup	97.72	None	None	None	None	None	None	None	64.3997	471.4760
8	warmup	warmup	98.03	None	None	None	None	None	None	None	51.5021	522.9842
9	warmup	warmup	98.31	None	None	None	None	None	None	None	133.1519	656.1432
10	stage_1	0	96.54	98.894	98.894	84.767	73.342	97.789	60.0	0.987	51.7363	707.8860
11	stage_1	0	97.55	98.894	98.894	84.767	73.342	97.789	60.0	0.987	45.9896	753.8832
12	stage_1	0	98.02	98.894	98.894	84.767	73.342	97.789	60.0	0.987	45.9294	799.8187
13	stage_1	0	98.3	98.894	98.894	84.767	73.342	97.789	60.0	0.987	54.9101	854.7349
14	stage_1	0	98.12	98.894	98.894	84.767	73.342	97.789	60.0	0.987	44.9052	899.6480
15	stage_1	0	98.42	98.894	98.894	84.767	73.342	97.789	60.0	0.987	47.7166	947.3706
16	stage_1	0	98.48	98.894	98.894	84.767	73.342	97.789	60.0	0.987	52.9169	1000.2945
17	stage_1	0	98.42	98.894	98.894	84.767	73.342	97.789	60.0	0.987	44.2150	1044.5158
18	stage_1	0	98.55	98.894	98.894	84.767	73.342	97.789	60.0	0.987	50.7533	1095.2772
19	stage_1	0	98.6	98.894	98.894	84.767	73.342	97.789	60.0	0.987	52.1875	1147.4725
20	stage_1	0	98.51	98.894	98.894	84.767	73.342	97.789	60.0	0.987	44.0630	1191.5417
21	stage_1	0	98.54	98.894	98.894	84.767	73.342	97.789	60.0	0.987	53.2444	1244.7928
22	stage_1	0	98.62	98.894	98.894	84.767	73.342	97.789	60.0	0.987	49.6819	1294.4812
23	stage_1	0	98.56	98.894	98.894	84.767	73.342	97.789	60.0	0.987	44.8543	1339.3454
24	stage_1	0	98.55	98.894	98.894	84.767	73.342	97.789	60.0	0.987	54.0637	1393.4156
25	stage_1	0	98.69	98.894	98.894	84.767	73.342	97.789	60.0	0.987	47.4016	1440.8248
26	stage_1	0	98.5	98.894	98.894	84.767	73.342	97.789	60.0	0.987	45.4009	1486.2323
27	stage_1	0	98.63	98.894	98.894	84.767	73.342	97.789	60.0	0.987	52.9780	1539.2179
28	stage_1	0	98.59	98.894	98.894	84.767	73.342	97.789	60.0	0.987	44.5833	1583.8076
29	stage_1	0	98.52	98.894	98.894	84.767	73.342	97.789	60.0	0.987	46.7279	1630.5420
30	stage_1	0	98.7	98.894	98.894	84.767	73.342	97.789	60.0	0.987	51.2965	1681.8467
31	stage_1	0	98.64	98.894	98.894	84.767	73.342	97.789	60.0	0.987	45.7897	1727.6426
32	stage_1	0	98.69	98.894	98.894	84.767	73.342	97.789	60.0	0.987	51.8030	1779.4520
33	stage_1	0	98.68	98.894	98.894	84.767	73.342	97.789	60.0	0.987	50.1286	1829.5872
34	stage_1	0	98.67	98.894	98.894	84.767	73.342	97.789	60.0	0.987	118.4584	1948.0525
35	stage_2	1	98.88	99.975	99.975	85.693	74.963	99.95	60.0	0.987	44.8344	1992.9008
