====================================================================================================
Training started at: 2026-03-30 07:22:33
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.3
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.3/fedcda_fl_cifar10_20260330-072233-990243_pid268097.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.3/fedcda_fl_cifar10_20260330-072233-990243_pid268097.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.3
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=25.42s | TotalTime=25.42s | Method=fedcda
[Round 002/100] Acc=10.100 | RoundTime=24.08s | TotalTime=49.50s | Method=fedcda
[Round 003/100] Acc=11.090 | RoundTime=24.61s | TotalTime=74.11s | Method=fedcda
[Round 004/100] Acc=19.890 | RoundTime=25.15s | TotalTime=99.26s | Method=fedcda
[Round 005/100] Acc=26.030 | RoundTime=24.99s | TotalTime=124.25s | Method=fedcda
[Round 006/100] Acc=13.500 | RoundTime=24.93s | TotalTime=149.18s | Method=fedcda
[Round 007/100] Acc=25.130 | RoundTime=24.93s | TotalTime=174.11s | Method=fedcda
[Round 008/100] Acc=24.200 | RoundTime=25.07s | TotalTime=199.18s | Method=fedcda
[Round 009/100] Acc=29.940 | RoundTime=25.23s | TotalTime=224.41s | Method=fedcda
[Round 010/100] Acc=19.220 | RoundTime=24.44s | TotalTime=248.85s | Method=fedcda
[Round 011/100] Acc=27.020 | RoundTime=26.38s | TotalTime=275.22s | Method=fedcda
[Round 012/100] Acc=27.720 | RoundTime=25.29s | TotalTime=300.51s | Method=fedcda
[Round 013/100] Acc=20.770 | RoundTime=21.98s | TotalTime=322.49s | Method=fedcda
[Round 014/100] Acc=21.440 | RoundTime=20.81s | TotalTime=343.31s | Method=fedcda
