====================================================================================================
Training started at: 2026-03-27 01:13:28
Result directory: results/fl_cifar10/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_st-most_sim_dr-0.3
Result txt file : results/fl_cifar10/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_st-most_sim_dr-0.3/feddenoise_fl_cifar10_20260327-011328-728592_pid2700276.txt
Result log file : results/fl_cifar10/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_st-most_sim_dr-0.3/feddenoise_fl_cifar10_20260327-011328-728592_pid2700276.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.3
Denoise strategy: most_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | Pure=69.990 | RoundTime=25.04s | TotalTime=25.04s | Method=feddenoise
[Round 002/100] Acc=12.700 | Pure=69.991 | RoundTime=24.54s | TotalTime=49.58s | Method=feddenoise
[Round 003/100] Acc=15.690 | Pure=69.996 | RoundTime=26.54s | TotalTime=76.12s | Method=feddenoise
[Round 004/100] Acc=29.690 | Pure=70.007 | RoundTime=24.97s | TotalTime=101.09s | Method=feddenoise
[Round 005/100] Acc=37.280 | Pure=70.003 | RoundTime=27.19s | TotalTime=128.27s | Method=feddenoise
[Round 006/100] Acc=37.690 | Pure=69.999 | RoundTime=33.46s | TotalTime=161.73s | Method=feddenoise
[Round 007/100] Acc=39.080 | Pure=69.996 | RoundTime=21.53s | TotalTime=183.26s | Method=feddenoise
[Round 008/100] Acc=41.120 | Pure=69.973 | RoundTime=25.23s | TotalTime=208.50s | Method=feddenoise
[Round 009/100] Acc=41.290 | Pure=70.009 | RoundTime=26.16s | TotalTime=234.66s | Method=feddenoise
[Round 010/100] Acc=39.380 | Pure=69.992 | RoundTime=25.47s | TotalTime=260.13s | Method=feddenoise
[Round 011/100] Acc=37.460 | Pure=76.498 | RoundTime=33.46s | TotalTime=293.59s | Method=feddenoise
[Round 012/100] Acc=41.470 | Pure=77.637 | RoundTime=34.62s | TotalTime=328.21s | Method=feddenoise
