epoch	phase	stage	acc	stage_pure	clean_precision	clean_recall	noisy_precision	noisy_recall	keep_ratio	avg_teacher_similarity	round_time_sec	total_time_sec
0	standard	warmup	15.94	None	None	None	None	None	None	None	73.0824	73.0887
1	standard	warmup	39.7	None	None	None	None	None	None	None	59.4836	132.5856
2	standard	warmup	64.87	None	None	None	None	None	None	None	57.9894	190.5826
3	standard	warmup	72.98	None	None	None	None	None	None	None	57.1288	247.7188
4	standard	warmup	76.53	None	None	None	None	None	None	None	59.0681	306.7944
5	standard	warmup	79.33	None	None	None	None	None	None	None	58.7062	365.5086
6	standard	warmup	81.09	None	None	None	None	None	None	None	56.8886	422.4039
7	standard	warmup	82.34	None	None	None	None	None	None	None	59.4725	481.8855
8	standard	warmup	83.5	None	None	None	None	None	None	None	58.4707	540.3625
9	standard	warmup	83.27	None	None	None	None	None	None	None	58.3298	598.7002
10	standard	warmup	84.48	None	None	None	None	None	None	None	57.7250	656.4341
11	standard	warmup	84.04	None	None	None	None	None	None	None	58.7371	715.1793
12	standard	warmup	84.9	None	None	None	None	None	None	None	58.6529	773.8387
13	standard	warmup	84.8	None	None	None	None	None	None	None	56.8474	830.6984
14	standard	warmup	85.44	None	None	None	None	None	None	None	58.7231	889.4686
15	standard	warmup	85.78	None	None	None	None	None	None	None	58.5928	948.0695
16	standard	warmup	85.66	None	None	None	None	None	None	None	58.3507	1006.4280
17	standard	warmup	85.87	None	None	None	None	None	None	None	57.5538	1063.9924
18	standard	warmup	86.27	None	None	None	None	None	None	None	59.0740	1123.0729
19	standard	warmup	86.11	None	None	None	None	None	None	None	58.7385	1181.8201
20	standard	warmup	86.71	None	None	None	None	None	None	None	55.6888	1237.5155
21	standard	warmup	86.42	None	None	None	None	None	None	None	59.3405	1296.8639
22	standard	warmup	86.58	None	None	None	None	None	None	None	58.1165	1354.9880
23	standard	warmup	87.14	None	None	None	None	None	None	None	58.0530	1413.0511
24	standard	warmup	87.01	None	None	None	None	None	None	None	58.7243	1471.7832
25	standard	warmup	87.21	None	None	None	None	None	None	None	57.4311	1529.2302
26	standard	warmup	87.82	None	None	None	None	None	None	None	58.5542	1587.7914
27	standard	warmup	87.36	None	None	None	None	None	None	None	57.3025	1645.1035
28	standard	warmup	87.6	None	None	None	None	None	None	None	57.1692	1702.2808
29	standard	warmup	87.9	None	None	None	None	None	None	None	58.8629	1761.1523
30	standard	warmup	87.95	None	None	None	None	None	None	None	58.4635	1819.6224
31	standard	warmup	87.96	None	None	None	None	None	None	None	57.7159	1877.3476
32	standard	warmup	88.01	None	None	None	None	None	None	None	59.8026	1937.1570
33	standard	warmup	87.67	None	None	None	None	None	None	None	59.5564	1996.7224
34	standard	warmup	87.86	None	None	None	None	None	None	None	57.8361	2054.5671
