====================================================================================================
Training started at: 2026-03-15 04:53:14
Result directory: results/fl_mnist/feddenoise/pm-dir_a-0.1_nm-uni_nr-0.3
Result txt file : results/fl_mnist/feddenoise/pm-dir_a-0.1_nm-uni_nr-0.3/feddenoise_fl_mnist_20260315-045314.txt
Result log file : results/fl_mnist/feddenoise/pm-dir_a-0.1_nm-uni_nr-0.3/feddenoise_fl_mnist_20260315-045314.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_mnist
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: asymmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: global
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.280 | Pure=69.990 | RoundTime=48.63s | TotalTime=48.63s | Method=feddenoise
[Round 002/100] Acc=24.390 | Pure=69.979 | RoundTime=47.70s | TotalTime=96.32s | Method=feddenoise
[Round 003/100] Acc=35.110 | Pure=69.961 | RoundTime=48.14s | TotalTime=144.46s | Method=feddenoise
[Round 004/100] Acc=24.850 | Pure=69.958 | RoundTime=47.42s | TotalTime=191.88s | Method=feddenoise
[Round 005/100] Acc=46.770 | Pure=69.893 | RoundTime=47.59s | TotalTime=239.48s | Method=feddenoise
[Round 006/100] Acc=75.870 | Pure=69.953 | RoundTime=47.51s | TotalTime=286.99s | Method=feddenoise
[Round 007/100] Acc=81.900 | Pure=69.984 | RoundTime=47.67s | TotalTime=334.66s | Method=feddenoise
[Round 008/100] Acc=67.580 | Pure=70.023 | RoundTime=51.37s | TotalTime=386.03s | Method=feddenoise
[Round 009/100] Acc=71.330 | Pure=70.073 | RoundTime=50.09s | TotalTime=436.12s | Method=feddenoise
[Round 010/100] Acc=69.020 | Pure=70.018 | RoundTime=52.07s | TotalTime=488.19s | Method=feddenoise
[Round 011/100] Acc=82.710 | Pure=74.336 | RoundTime=55.40s | TotalTime=543.58s | Method=feddenoise
[Round 012/100] Acc=73.840 | Pure=77.603 | RoundTime=55.98s | TotalTime=599.56s | Method=feddenoise
[Round 013/100] Acc=85.160 | Pure=77.593 | RoundTime=55.65s | TotalTime=655.21s | Method=feddenoise
[Round 014/100] Acc=79.320 | Pure=77.880 | RoundTime=57.18s | TotalTime=712.40s | Method=feddenoise
[Round 015/100] Acc=54.730 | Pure=75.877 | RoundTime=55.56s | TotalTime=767.95s | Method=feddenoise
[Round 016/100] Acc=79.260 | Pure=77.469 | RoundTime=55.50s | TotalTime=823.45s | Method=feddenoise
[Round 017/100] Acc=87.520 | Pure=75.288 | RoundTime=56.14s | TotalTime=879.58s | Method=feddenoise
[Round 018/100] Acc=79.630 | Pure=75.401 | RoundTime=55.87s | TotalTime=935.46s | Method=feddenoise
[Round 019/100] Acc=68.160 | Pure=77.273 | RoundTime=55.80s | TotalTime=991.26s | Method=feddenoise
[Round 020/100] Acc=83.250 | Pure=77.219 | RoundTime=56.40s | TotalTime=1047.66s | Method=feddenoise
[Round 021/100] Acc=74.430 | Pure=78.894 | RoundTime=55.62s | TotalTime=1103.28s | Method=feddenoise
[Round 022/100] Acc=81.620 | Pure=79.629 | RoundTime=56.36s | TotalTime=1159.64s | Method=feddenoise
[Round 023/100] Acc=86.790 | Pure=79.328 | RoundTime=55.60s | TotalTime=1215.24s | Method=feddenoise
[Round 024/100] Acc=84.660 | Pure=78.583 | RoundTime=56.54s | TotalTime=1271.77s | Method=feddenoise
[Round 025/100] Acc=84.330 | Pure=79.198 | RoundTime=55.24s | TotalTime=1327.02s | Method=feddenoise
[Round 026/100] Acc=78.130 | Pure=78.654 | RoundTime=56.36s | TotalTime=1383.38s | Method=feddenoise
[Round 027/100] Acc=78.090 | Pure=79.138 | RoundTime=55.51s | TotalTime=1438.89s | Method=feddenoise
[Round 028/100] Acc=87.120 | Pure=78.926 | RoundTime=56.15s | TotalTime=1495.04s | Method=feddenoise
[Round 029/100] Acc=87.290 | Pure=79.289 | RoundTime=55.85s | TotalTime=1550.89s | Method=feddenoise
[Round 030/100] Acc=83.980 | Pure=79.262 | RoundTime=55.68s | TotalTime=1606.57s | Method=feddenoise
