====================================================================================================
Training started at: 2026-03-31 23:10:58
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.15
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar10_20260331-231058-153579_pid2595018.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar10_20260331-231058-153579_pid2595018.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 32
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.1
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=27.16s | TotalTime=27.16s | Method=fedcda
[Round 002/100] Acc=17.390 | RoundTime=26.76s | TotalTime=53.92s | Method=fedcda
[Round 003/100] Acc=26.150 | RoundTime=26.83s | TotalTime=80.75s | Method=fedcda
[Round 004/100] Acc=37.440 | RoundTime=27.37s | TotalTime=108.12s | Method=fedcda
[Round 005/100] Acc=42.770 | RoundTime=27.80s | TotalTime=135.92s | Method=fedcda
[Round 006/100] Acc=42.130 | RoundTime=26.62s | TotalTime=162.54s | Method=fedcda
[Round 007/100] Acc=39.150 | RoundTime=27.43s | TotalTime=189.97s | Method=fedcda
[Round 008/100] Acc=47.450 | RoundTime=26.54s | TotalTime=216.51s | Method=fedcda
[Round 009/100] Acc=46.030 | RoundTime=27.10s | TotalTime=243.61s | Method=fedcda
[Round 010/100] Acc=52.710 | RoundTime=26.23s | TotalTime=269.84s | Method=fedcda
[Round 011/100] Acc=57.680 | RoundTime=25.91s | TotalTime=295.75s | Method=fedcda
[Round 012/100] Acc=52.890 | RoundTime=26.50s | TotalTime=322.26s | Method=fedcda
[Round 013/100] Acc=54.890 | RoundTime=23.23s | TotalTime=345.49s | Method=fedcda
[Round 014/100] Acc=45.990 | RoundTime=22.27s | TotalTime=367.76s | Method=fedcda
[Round 015/100] Acc=54.780 | RoundTime=21.75s | TotalTime=389.51s | Method=fedcda
[Round 016/100] Acc=55.190 | RoundTime=22.33s | TotalTime=411.84s | Method=fedcda
[Round 017/100] Acc=56.050 | RoundTime=23.01s | TotalTime=434.85s | Method=fedcda
[Round 018/100] Acc=36.140 | RoundTime=23.26s | TotalTime=458.11s | Method=fedcda
[Round 019/100] Acc=54.070 | RoundTime=22.06s | TotalTime=480.17s | Method=fedcda
[Round 020/100] Acc=55.690 | RoundTime=23.89s | TotalTime=504.06s | Method=fedcda
[Round 021/100] Acc=54.710 | RoundTime=23.23s | TotalTime=527.29s | Method=fedcda
[Round 022/100] Acc=61.660 | RoundTime=23.16s | TotalTime=550.45s | Method=fedcda
[Round 023/100] Acc=64.740 | RoundTime=24.99s | TotalTime=575.44s | Method=fedcda
[Round 024/100] Acc=58.460 | RoundTime=23.27s | TotalTime=598.71s | Method=fedcda
[Round 025/100] Acc=59.620 | RoundTime=23.58s | TotalTime=622.29s | Method=fedcda
[Round 026/100] Acc=63.250 | RoundTime=23.35s | TotalTime=645.63s | Method=fedcda
[Round 027/100] Acc=57.330 | RoundTime=23.33s | TotalTime=668.97s | Method=fedcda
[Round 028/100] Acc=58.530 | RoundTime=23.12s | TotalTime=692.08s | Method=fedcda
[Round 029/100] Acc=69.540 | RoundTime=23.74s | TotalTime=715.82s | Method=fedcda
[Round 030/100] Acc=65.910 | RoundTime=23.39s | TotalTime=739.21s | Method=fedcda
[Round 031/100] Acc=59.420 | RoundTime=24.03s | TotalTime=763.24s | Method=fedcda
[Round 032/100] Acc=59.050 | RoundTime=23.80s | TotalTime=787.04s | Method=fedcda
[Round 033/100] Acc=66.870 | RoundTime=23.65s | TotalTime=810.69s | Method=fedcda
[Round 034/100] Acc=68.110 | RoundTime=23.48s | TotalTime=834.16s | Method=fedcda
[Round 035/100] Acc=68.260 | RoundTime=23.22s | TotalTime=857.39s | Method=fedcda
[Round 036/100] Acc=65.190 | RoundTime=25.68s | TotalTime=883.06s | Method=fedcda
[Round 037/100] Acc=68.720 | RoundTime=23.85s | TotalTime=906.92s | Method=fedcda
[Round 038/100] Acc=65.330 | RoundTime=23.88s | TotalTime=930.80s | Method=fedcda
[Round 039/100] Acc=65.360 | RoundTime=24.03s | TotalTime=954.83s | Method=fedcda
[Round 040/100] Acc=60.710 | RoundTime=23.55s | TotalTime=978.37s | Method=fedcda
[Round 041/100] Acc=72.040 | RoundTime=24.10s | TotalTime=1002.47s | Method=fedcda
[Round 042/100] Acc=57.060 | RoundTime=23.69s | TotalTime=1026.16s | Method=fedcda
[Round 043/100] Acc=63.700 | RoundTime=23.76s | TotalTime=1049.92s | Method=fedcda
[Round 044/100] Acc=70.050 | RoundTime=23.81s | TotalTime=1073.73s | Method=fedcda
[Round 045/100] Acc=58.180 | RoundTime=24.28s | TotalTime=1098.01s | Method=fedcda
[Round 046/100] Acc=66.780 | RoundTime=24.51s | TotalTime=1122.52s | Method=fedcda
[Round 047/100] Acc=69.350 | RoundTime=25.10s | TotalTime=1147.62s | Method=fedcda
[Round 048/100] Acc=66.500 | RoundTime=23.80s | TotalTime=1171.42s | Method=fedcda
[Round 049/100] Acc=63.070 | RoundTime=22.65s | TotalTime=1194.08s | Method=fedcda
[Round 050/100] Acc=74.500 | RoundTime=24.50s | TotalTime=1218.58s | Method=fedcda
[Round 051/100] Acc=74.790 | RoundTime=32.71s | TotalTime=1251.29s | Method=fedcda
[Round 052/100] Acc=67.870 | RoundTime=32.20s | TotalTime=1283.50s | Method=fedcda
[Round 053/100] Acc=68.300 | RoundTime=35.39s | TotalTime=1318.89s | Method=fedcda
[Round 054/100] Acc=68.640 | RoundTime=31.91s | TotalTime=1350.80s | Method=fedcda
[Round 055/100] Acc=68.840 | RoundTime=32.79s | TotalTime=1383.59s | Method=fedcda
[Round 056/100] Acc=68.880 | RoundTime=32.37s | TotalTime=1415.96s | Method=fedcda
[Round 057/100] Acc=69.110 | RoundTime=33.12s | TotalTime=1449.08s | Method=fedcda
[Round 058/100] Acc=69.130 | RoundTime=32.89s | TotalTime=1481.97s | Method=fedcda
[Round 059/100] Acc=69.060 | RoundTime=32.83s | TotalTime=1514.80s | Method=fedcda
[Round 060/100] Acc=68.790 | RoundTime=32.76s | TotalTime=1547.55s | Method=fedcda
[Round 061/100] Acc=69.050 | RoundTime=33.01s | TotalTime=1580.56s | Method=fedcda
[Round 062/100] Acc=69.160 | RoundTime=33.02s | TotalTime=1613.58s | Method=fedcda
[Round 063/100] Acc=69.280 | RoundTime=33.25s | TotalTime=1646.84s | Method=fedcda
[Round 064/100] Acc=69.380 | RoundTime=33.19s | TotalTime=1680.02s | Method=fedcda
[Round 065/100] Acc=69.350 | RoundTime=32.40s | TotalTime=1712.42s | Method=fedcda
[Round 066/100] Acc=69.570 | RoundTime=32.00s | TotalTime=1744.42s | Method=fedcda
[Round 067/100] Acc=69.750 | RoundTime=31.88s | TotalTime=1776.31s | Method=fedcda
[Round 068/100] Acc=69.580 | RoundTime=34.61s | TotalTime=1810.92s | Method=fedcda
[Round 069/100] Acc=69.500 | RoundTime=32.57s | TotalTime=1843.48s | Method=fedcda
