====================================================================================================
Training started at: 2026-03-31 23:10:58
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.15
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar10_20260331-231058-180600_pid2595020.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar10_20260331-231058-180600_pid2595020.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 48
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.1
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=13.960 | RoundTime=25.19s | TotalTime=25.19s | Method=fedcda
[Round 002/100] Acc=24.860 | RoundTime=23.66s | TotalTime=48.85s | Method=fedcda
[Round 003/100] Acc=16.120 | RoundTime=24.75s | TotalTime=73.60s | Method=fedcda
[Round 004/100] Acc=24.860 | RoundTime=24.45s | TotalTime=98.05s | Method=fedcda
[Round 005/100] Acc=35.100 | RoundTime=24.71s | TotalTime=122.77s | Method=fedcda
[Round 006/100] Acc=45.740 | RoundTime=24.50s | TotalTime=147.27s | Method=fedcda
[Round 007/100] Acc=41.220 | RoundTime=24.11s | TotalTime=171.38s | Method=fedcda
[Round 008/100] Acc=44.310 | RoundTime=24.72s | TotalTime=196.10s | Method=fedcda
[Round 009/100] Acc=43.100 | RoundTime=24.54s | TotalTime=220.64s | Method=fedcda
[Round 010/100] Acc=51.260 | RoundTime=24.55s | TotalTime=245.19s | Method=fedcda
[Round 011/100] Acc=51.130 | RoundTime=26.59s | TotalTime=271.78s | Method=fedcda
[Round 012/100] Acc=51.380 | RoundTime=24.26s | TotalTime=296.04s | Method=fedcda
[Round 013/100] Acc=57.040 | RoundTime=24.70s | TotalTime=320.75s | Method=fedcda
[Round 014/100] Acc=60.950 | RoundTime=22.07s | TotalTime=342.82s | Method=fedcda
[Round 015/100] Acc=51.220 | RoundTime=21.19s | TotalTime=364.01s | Method=fedcda
[Round 016/100] Acc=59.560 | RoundTime=20.76s | TotalTime=384.76s | Method=fedcda
[Round 017/100] Acc=43.080 | RoundTime=21.06s | TotalTime=405.83s | Method=fedcda
[Round 018/100] Acc=53.460 | RoundTime=21.62s | TotalTime=427.44s | Method=fedcda
[Round 019/100] Acc=55.460 | RoundTime=21.41s | TotalTime=448.85s | Method=fedcda
[Round 020/100] Acc=45.880 | RoundTime=21.89s | TotalTime=470.74s | Method=fedcda
[Round 021/100] Acc=53.230 | RoundTime=21.75s | TotalTime=492.50s | Method=fedcda
[Round 022/100] Acc=63.630 | RoundTime=21.98s | TotalTime=514.48s | Method=fedcda
[Round 023/100] Acc=60.790 | RoundTime=22.05s | TotalTime=536.53s | Method=fedcda
[Round 024/100] Acc=60.580 | RoundTime=24.18s | TotalTime=560.70s | Method=fedcda
[Round 025/100] Acc=57.930 | RoundTime=21.75s | TotalTime=582.46s | Method=fedcda
[Round 026/100] Acc=57.140 | RoundTime=22.08s | TotalTime=604.54s | Method=fedcda
[Round 027/100] Acc=60.400 | RoundTime=21.63s | TotalTime=626.16s | Method=fedcda
[Round 028/100] Acc=68.250 | RoundTime=21.91s | TotalTime=648.07s | Method=fedcda
[Round 029/100] Acc=68.130 | RoundTime=21.70s | TotalTime=669.77s | Method=fedcda
[Round 030/100] Acc=47.920 | RoundTime=22.07s | TotalTime=691.85s | Method=fedcda
[Round 031/100] Acc=61.390 | RoundTime=22.03s | TotalTime=713.87s | Method=fedcda
[Round 032/100] Acc=55.010 | RoundTime=21.83s | TotalTime=735.70s | Method=fedcda
[Round 033/100] Acc=58.700 | RoundTime=22.44s | TotalTime=758.15s | Method=fedcda
[Round 034/100] Acc=63.750 | RoundTime=22.06s | TotalTime=780.21s | Method=fedcda
[Round 035/100] Acc=53.420 | RoundTime=22.16s | TotalTime=802.37s | Method=fedcda
[Round 036/100] Acc=61.910 | RoundTime=22.06s | TotalTime=824.44s | Method=fedcda
[Round 037/100] Acc=64.500 | RoundTime=24.59s | TotalTime=849.03s | Method=fedcda
[Round 038/100] Acc=69.620 | RoundTime=22.21s | TotalTime=871.24s | Method=fedcda
[Round 039/100] Acc=69.570 | RoundTime=21.97s | TotalTime=893.21s | Method=fedcda
[Round 040/100] Acc=66.300 | RoundTime=22.45s | TotalTime=915.66s | Method=fedcda
[Round 041/100] Acc=65.390 | RoundTime=22.90s | TotalTime=938.56s | Method=fedcda
[Round 042/100] Acc=60.990 | RoundTime=23.01s | TotalTime=961.57s | Method=fedcda
[Round 043/100] Acc=63.270 | RoundTime=22.61s | TotalTime=984.18s | Method=fedcda
[Round 044/100] Acc=61.640 | RoundTime=22.69s | TotalTime=1006.87s | Method=fedcda
[Round 045/100] Acc=62.990 | RoundTime=22.78s | TotalTime=1029.65s | Method=fedcda
[Round 046/100] Acc=67.730 | RoundTime=22.60s | TotalTime=1052.25s | Method=fedcda
[Round 047/100] Acc=63.370 | RoundTime=22.96s | TotalTime=1075.21s | Method=fedcda
[Round 048/100] Acc=61.580 | RoundTime=22.87s | TotalTime=1098.07s | Method=fedcda
[Round 049/100] Acc=73.210 | RoundTime=23.07s | TotalTime=1121.14s | Method=fedcda
[Round 050/100] Acc=62.800 | RoundTime=22.70s | TotalTime=1143.84s | Method=fedcda
