====================================================================================================
Training started at: 2026-03-27 01:47:13
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.15
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar10_20260327-014713-303553_pid3434524.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar10_20260327-014713-303553_pid3434524.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=23.39s | TotalTime=23.39s | Method=fedcda
[Round 002/100] Acc=11.300 | RoundTime=22.61s | TotalTime=46.00s | Method=fedcda
[Round 003/100] Acc=25.390 | RoundTime=23.10s | TotalTime=69.11s | Method=fedcda
[Round 004/100] Acc=34.120 | RoundTime=23.17s | TotalTime=92.27s | Method=fedcda
[Round 005/100] Acc=39.330 | RoundTime=23.54s | TotalTime=115.81s | Method=fedcda
[Round 006/100] Acc=22.430 | RoundTime=23.96s | TotalTime=139.77s | Method=fedcda
[Round 007/100] Acc=39.070 | RoundTime=23.93s | TotalTime=163.70s | Method=fedcda
[Round 008/100] Acc=39.010 | RoundTime=22.81s | TotalTime=186.51s | Method=fedcda
[Round 009/100] Acc=43.970 | RoundTime=23.17s | TotalTime=209.68s | Method=fedcda
[Round 010/100] Acc=39.310 | RoundTime=25.25s | TotalTime=234.93s | Method=fedcda
[Round 011/100] Acc=29.210 | RoundTime=24.47s | TotalTime=259.40s | Method=fedcda
[Round 012/100] Acc=34.120 | RoundTime=24.23s | TotalTime=283.63s | Method=fedcda
[Round 013/100] Acc=41.180 | RoundTime=23.86s | TotalTime=307.50s | Method=fedcda
[Round 014/100] Acc=36.700 | RoundTime=23.31s | TotalTime=330.81s | Method=fedcda
[Round 015/100] Acc=43.090 | RoundTime=23.16s | TotalTime=353.97s | Method=fedcda
[Round 016/100] Acc=46.110 | RoundTime=23.20s | TotalTime=377.17s | Method=fedcda
[Round 017/100] Acc=39.700 | RoundTime=24.18s | TotalTime=401.35s | Method=fedcda
[Round 018/100] Acc=37.940 | RoundTime=24.03s | TotalTime=425.38s | Method=fedcda
[Round 019/100] Acc=46.440 | RoundTime=24.04s | TotalTime=449.42s | Method=fedcda
[Round 020/100] Acc=37.910 | RoundTime=23.68s | TotalTime=473.09s | Method=fedcda
[Round 021/100] Acc=39.720 | RoundTime=23.43s | TotalTime=496.52s | Method=fedcda
[Round 022/100] Acc=47.890 | RoundTime=23.63s | TotalTime=520.15s | Method=fedcda
[Round 023/100] Acc=39.290 | RoundTime=25.55s | TotalTime=545.70s | Method=fedcda
[Round 024/100] Acc=39.530 | RoundTime=23.58s | TotalTime=569.28s | Method=fedcda
[Round 025/100] Acc=42.240 | RoundTime=23.85s | TotalTime=593.13s | Method=fedcda
[Round 026/100] Acc=45.480 | RoundTime=23.95s | TotalTime=617.08s | Method=fedcda
[Round 027/100] Acc=48.440 | RoundTime=23.38s | TotalTime=640.46s | Method=fedcda
[Round 028/100] Acc=45.470 | RoundTime=23.69s | TotalTime=664.15s | Method=fedcda
[Round 029/100] Acc=44.260 | RoundTime=23.91s | TotalTime=688.06s | Method=fedcda
[Round 030/100] Acc=44.370 | RoundTime=23.58s | TotalTime=711.64s | Method=fedcda
[Round 031/100] Acc=52.770 | RoundTime=24.99s | TotalTime=736.63s | Method=fedcda
[Round 032/100] Acc=38.150 | RoundTime=25.16s | TotalTime=761.80s | Method=fedcda
[Round 033/100] Acc=48.490 | RoundTime=24.17s | TotalTime=785.96s | Method=fedcda
[Round 034/100] Acc=38.660 | RoundTime=24.56s | TotalTime=810.53s | Method=fedcda
[Round 035/100] Acc=47.980 | RoundTime=23.99s | TotalTime=834.52s | Method=fedcda
[Round 036/100] Acc=37.090 | RoundTime=26.44s | TotalTime=860.96s | Method=fedcda
[Round 037/100] Acc=46.210 | RoundTime=26.23s | TotalTime=887.19s | Method=fedcda
[Round 038/100] Acc=40.040 | RoundTime=24.76s | TotalTime=911.95s | Method=fedcda
[Round 039/100] Acc=46.280 | RoundTime=23.72s | TotalTime=935.66s | Method=fedcda
[Round 040/100] Acc=49.020 | RoundTime=24.12s | TotalTime=959.79s | Method=fedcda
[Round 041/100] Acc=50.160 | RoundTime=24.13s | TotalTime=983.92s | Method=fedcda
[Round 042/100] Acc=43.380 | RoundTime=24.18s | TotalTime=1008.10s | Method=fedcda
[Round 043/100] Acc=51.040 | RoundTime=24.27s | TotalTime=1032.37s | Method=fedcda
[Round 044/100] Acc=37.860 | RoundTime=24.81s | TotalTime=1057.18s | Method=fedcda
[Round 045/100] Acc=45.160 | RoundTime=25.19s | TotalTime=1082.37s | Method=fedcda
[Round 046/100] Acc=54.320 | RoundTime=25.49s | TotalTime=1107.86s | Method=fedcda
[Round 047/100] Acc=38.340 | RoundTime=25.42s | TotalTime=1133.28s | Method=fedcda
[Round 048/100] Acc=46.560 | RoundTime=25.29s | TotalTime=1158.57s | Method=fedcda
[Round 049/100] Acc=50.460 | RoundTime=23.80s | TotalTime=1182.37s | Method=fedcda
[Round 050/100] Acc=43.040 | RoundTime=26.75s | TotalTime=1209.12s | Method=fedcda
