====================================================================================================
Training started at: 2026-03-27 01:19:48
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.15
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar10_20260327-011948-071302_pid2794699.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar10_20260327-011948-071302_pid2794699.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=26.76s | TotalTime=26.76s | Method=fedcda
[Round 002/100] Acc=16.000 | RoundTime=26.55s | TotalTime=53.32s | Method=fedcda
[Round 003/100] Acc=19.430 | RoundTime=27.07s | TotalTime=80.38s | Method=fedcda
[Round 004/100] Acc=37.550 | RoundTime=28.82s | TotalTime=109.20s | Method=fedcda
[Round 005/100] Acc=23.490 | RoundTime=26.28s | TotalTime=135.48s | Method=fedcda
[Round 006/100] Acc=37.950 | RoundTime=27.35s | TotalTime=162.83s | Method=fedcda
[Round 007/100] Acc=44.730 | RoundTime=27.67s | TotalTime=190.50s | Method=fedcda
[Round 008/100] Acc=32.400 | RoundTime=26.93s | TotalTime=217.43s | Method=fedcda
[Round 009/100] Acc=36.350 | RoundTime=26.80s | TotalTime=244.22s | Method=fedcda
[Round 010/100] Acc=36.000 | RoundTime=27.47s | TotalTime=271.69s | Method=fedcda
[Round 011/100] Acc=34.920 | RoundTime=29.43s | TotalTime=301.13s | Method=fedcda
[Round 012/100] Acc=37.820 | RoundTime=25.43s | TotalTime=326.55s | Method=fedcda
[Round 013/100] Acc=38.790 | RoundTime=24.50s | TotalTime=351.06s | Method=fedcda
[Round 014/100] Acc=38.630 | RoundTime=24.34s | TotalTime=375.39s | Method=fedcda
[Round 015/100] Acc=41.470 | RoundTime=23.76s | TotalTime=399.15s | Method=fedcda
[Round 016/100] Acc=36.150 | RoundTime=23.56s | TotalTime=422.71s | Method=fedcda
[Round 017/100] Acc=42.600 | RoundTime=23.80s | TotalTime=446.50s | Method=fedcda
[Round 018/100] Acc=44.820 | RoundTime=24.40s | TotalTime=470.90s | Method=fedcda
[Round 019/100] Acc=43.820 | RoundTime=24.17s | TotalTime=495.07s | Method=fedcda
[Round 020/100] Acc=40.500 | RoundTime=23.93s | TotalTime=519.00s | Method=fedcda
[Round 021/100] Acc=39.760 | RoundTime=22.72s | TotalTime=541.72s | Method=fedcda
[Round 022/100] Acc=40.420 | RoundTime=24.04s | TotalTime=565.77s | Method=fedcda
[Round 023/100] Acc=42.430 | RoundTime=23.13s | TotalTime=588.89s | Method=fedcda
[Round 024/100] Acc=45.240 | RoundTime=26.85s | TotalTime=615.74s | Method=fedcda
[Round 025/100] Acc=41.330 | RoundTime=24.14s | TotalTime=639.88s | Method=fedcda
[Round 026/100] Acc=48.320 | RoundTime=24.07s | TotalTime=663.95s | Method=fedcda
[Round 027/100] Acc=39.680 | RoundTime=24.08s | TotalTime=688.03s | Method=fedcda
[Round 028/100] Acc=45.800 | RoundTime=23.81s | TotalTime=711.83s | Method=fedcda
[Round 029/100] Acc=37.500 | RoundTime=24.67s | TotalTime=736.50s | Method=fedcda
[Round 030/100] Acc=42.750 | RoundTime=24.57s | TotalTime=761.07s | Method=fedcda
[Round 031/100] Acc=47.310 | RoundTime=24.11s | TotalTime=785.19s | Method=fedcda
[Round 032/100] Acc=36.270 | RoundTime=24.10s | TotalTime=809.29s | Method=fedcda
[Round 033/100] Acc=40.470 | RoundTime=23.67s | TotalTime=832.96s | Method=fedcda
[Round 034/100] Acc=42.400 | RoundTime=23.69s | TotalTime=856.65s | Method=fedcda
[Round 035/100] Acc=42.430 | RoundTime=24.35s | TotalTime=881.00s | Method=fedcda
[Round 036/100] Acc=48.800 | RoundTime=24.55s | TotalTime=905.54s | Method=fedcda
[Round 037/100] Acc=46.670 | RoundTime=27.06s | TotalTime=932.60s | Method=fedcda
[Round 038/100] Acc=34.020 | RoundTime=25.17s | TotalTime=957.77s | Method=fedcda
[Round 039/100] Acc=44.940 | RoundTime=24.57s | TotalTime=982.34s | Method=fedcda
[Round 040/100] Acc=47.910 | RoundTime=24.47s | TotalTime=1006.81s | Method=fedcda
[Round 041/100] Acc=49.740 | RoundTime=26.03s | TotalTime=1032.84s | Method=fedcda
[Round 042/100] Acc=52.960 | RoundTime=25.08s | TotalTime=1057.92s | Method=fedcda
[Round 043/100] Acc=42.860 | RoundTime=25.72s | TotalTime=1083.64s | Method=fedcda
[Round 044/100] Acc=43.380 | RoundTime=25.54s | TotalTime=1109.18s | Method=fedcda
[Round 045/100] Acc=47.370 | RoundTime=25.40s | TotalTime=1134.58s | Method=fedcda
[Round 046/100] Acc=43.240 | RoundTime=25.33s | TotalTime=1159.90s | Method=fedcda
[Round 047/100] Acc=46.480 | RoundTime=25.38s | TotalTime=1185.29s | Method=fedcda
[Round 048/100] Acc=47.800 | RoundTime=25.09s | TotalTime=1210.37s | Method=fedcda
[Round 049/100] Acc=47.990 | RoundTime=26.00s | TotalTime=1236.37s | Method=fedcda
[Round 050/100] Acc=42.300 | RoundTime=24.67s | TotalTime=1261.04s | Method=fedcda
[Round 051/100] Acc=43.340 | RoundTime=37.88s | TotalTime=1298.92s | Method=fedcda
[Round 052/100] Acc=44.170 | RoundTime=34.41s | TotalTime=1333.32s | Method=fedcda
[Round 053/100] Acc=44.640 | RoundTime=34.30s | TotalTime=1367.62s | Method=fedcda
[Round 054/100] Acc=45.540 | RoundTime=33.79s | TotalTime=1401.41s | Method=fedcda
[Round 055/100] Acc=39.810 | RoundTime=34.23s | TotalTime=1435.64s | Method=fedcda
[Round 056/100] Acc=39.810 | RoundTime=34.02s | TotalTime=1469.66s | Method=fedcda
[Round 057/100] Acc=40.150 | RoundTime=34.20s | TotalTime=1503.86s | Method=fedcda
[Round 058/100] Acc=40.230 | RoundTime=34.11s | TotalTime=1537.97s | Method=fedcda
[Round 059/100] Acc=40.120 | RoundTime=33.53s | TotalTime=1571.49s | Method=fedcda
[Round 060/100] Acc=40.270 | RoundTime=33.86s | TotalTime=1605.35s | Method=fedcda
[Round 061/100] Acc=40.610 | RoundTime=34.17s | TotalTime=1639.52s | Method=fedcda
[Round 062/100] Acc=41.150 | RoundTime=32.66s | TotalTime=1672.19s | Method=fedcda
[Round 063/100] Acc=41.100 | RoundTime=34.10s | TotalTime=1706.29s | Method=fedcda
[Round 064/100] Acc=41.040 | RoundTime=34.02s | TotalTime=1740.31s | Method=fedcda
[Round 065/100] Acc=41.490 | RoundTime=34.24s | TotalTime=1774.55s | Method=fedcda
[Round 066/100] Acc=41.520 | RoundTime=33.67s | TotalTime=1808.22s | Method=fedcda
[Round 067/100] Acc=41.530 | RoundTime=34.03s | TotalTime=1842.25s | Method=fedcda
[Round 068/100] Acc=41.840 | RoundTime=33.72s | TotalTime=1875.97s | Method=fedcda
[Round 069/100] Acc=41.720 | RoundTime=36.28s | TotalTime=1912.25s | Method=fedcda
[Round 070/100] Acc=42.060 | RoundTime=34.42s | TotalTime=1946.66s | Method=fedcda
[Round 071/100] Acc=42.220 | RoundTime=34.51s | TotalTime=1981.18s | Method=fedcda
[Round 072/100] Acc=42.400 | RoundTime=34.99s | TotalTime=2016.17s | Method=fedcda
[Round 073/100] Acc=42.540 | RoundTime=34.59s | TotalTime=2050.76s | Method=fedcda
[Round 074/100] Acc=42.280 | RoundTime=34.63s | TotalTime=2085.39s | Method=fedcda
[Round 075/100] Acc=42.160 | RoundTime=34.16s | TotalTime=2119.56s | Method=fedcda
[Round 076/100] Acc=51.080 | RoundTime=36.65s | TotalTime=2156.21s | Method=fedcda
[Round 077/100] Acc=51.250 | RoundTime=34.51s | TotalTime=2190.72s | Method=fedcda
[Round 078/100] Acc=51.130 | RoundTime=34.49s | TotalTime=2225.21s | Method=fedcda
[Round 079/100] Acc=51.090 | RoundTime=34.29s | TotalTime=2259.50s | Method=fedcda
[Round 080/100] Acc=51.060 | RoundTime=33.96s | TotalTime=2293.45s | Method=fedcda
