epoch	phase	stage	acc	stage_pure	clean_precision	clean_recall	noisy_precision	noisy_recall	keep_ratio	avg_teacher_similarity	round_time_sec	total_time_sec
0	standard	warmup	10.28	None	None	None	None	None	None	None	26.8080	26.8142
1	standard	warmup	75.8	None	None	None	None	None	None	None	25.6241	52.4483
2	standard	warmup	92.37	None	None	None	None	None	None	None	27.1772	79.6342
3	standard	warmup	96.64	None	None	None	None	None	None	None	50.2650	129.9056
4	standard	warmup	96.98	None	None	None	None	None	None	None	50.3706	180.2833
5	standard	warmup	94.03	None	None	None	None	None	None	None	50.5911	230.8803
6	standard	warmup	96.76	None	None	None	None	None	None	None	48.9347	279.8254
7	standard	warmup	97.81	None	None	None	None	None	None	None	50.8804	330.7116
8	standard	warmup	97.34	None	None	None	None	None	None	None	49.4370	380.1559
9	standard	warmup	97.99	None	None	None	None	None	None	None	50.3742	430.5361
10	standard	warmup	98.26	None	None	None	None	None	None	None	50.2188	480.7621
11	standard	warmup	98.33	None	None	None	None	None	None	None	51.9341	532.7023
12	standard	warmup	97.3	None	None	None	None	None	None	None	50.0821	582.7930
13	standard	warmup	97.42	None	None	None	None	None	None	None	50.6161	633.4149
14	standard	warmup	96.77	None	None	None	None	None	None	None	48.8489	682.2714
15	standard	warmup	98.69	None	None	None	None	None	None	None	51.1034	733.3806
16	standard	warmup	97.45	None	None	None	None	None	None	None	50.7493	784.1369
17	standard	warmup	97.38	None	None	None	None	None	None	None	50.8190	834.9619
18	standard	warmup	97.91	None	None	None	None	None	None	None	50.5352	885.5043
19	standard	warmup	96.73	None	None	None	None	None	None	None	51.4056	936.9166
20	standard	warmup	97.97	None	None	None	None	None	None	None	50.1883	987.1126
21	standard	warmup	99.01	None	None	None	None	None	None	None	50.0245	1037.1438
22	standard	warmup	99.03	None	None	None	None	None	None	None	49.0511	1086.2023
23	standard	warmup	97.62	None	None	None	None	None	None	None	52.4112	1138.6198
24	standard	warmup	97.46	None	None	None	None	None	None	None	54.2722	1192.8993
25	standard	warmup	99.13	None	None	None	None	None	None	None	50.6154	1243.5267
26	standard	warmup	99.15	None	None	None	None	None	None	None	48.9665	1292.5019
27	standard	warmup	97.94	None	None	None	None	None	None	None	51.1525	1343.6612
28	standard	warmup	98.97	None	None	None	None	None	None	None	50.4680	1394.1373
29	standard	warmup	98.76	None	None	None	None	None	None	None	49.9159	1444.0595
30	standard	warmup	98.96	None	None	None	None	None	None	None	102.7999	1546.8671
31	standard	warmup	98.9	None	None	None	None	None	None	None	100.5383	1647.4141
32	standard	warmup	98.96	None	None	None	None	None	None	None	91.4854	1738.9081
33	standard	warmup	98.9	None	None	None	None	None	None	None	83.1927	1822.1096
34	standard	warmup	98.91	None	None	None	None	None	None	None	86.3816	1908.5021
35	standard	warmup	98.83	None	None	None	None	None	None	None	83.5492	1992.0602
36	standard	warmup	98.92	None	None	None	None	None	None	None	84.3125	2076.3827
37	standard	warmup	98.93	None	None	None	None	None	None	None	78.2867	2154.6783
38	standard	warmup	99.08	None	None	None	None	None	None	None	82.7088	2237.3959
39	standard	warmup	99.05	None	None	None	None	None	None	None	79.1334	2316.5380
40	standard	warmup	99.08	None	None	None	None	None	None	None	84.0853	2400.6324
41	standard	warmup	98.94	None	None	None	None	None	None	None	81.2783	2481.9196
42	standard	warmup	99.02	None	None	None	None	None	None	None	80.7994	2562.7296
43	standard	warmup	99.0	None	None	None	None	None	None	None	82.1105	2644.8492
44	standard	warmup	98.99	None	None	None	None	None	None	None	82.9702	2727.8281
45	standard	warmup	98.94	None	None	None	None	None	None	None	79.5126	2807.3514
46	standard	warmup	98.95	None	None	None	None	None	None	None	82.5057	2889.8655
47	standard	warmup	98.92	None	None	None	None	None	None	None	83.2380	2973.1124
48	standard	warmup	98.94	None	None	None	None	None	None	None	81.5861	3054.7079
49	standard	warmup	99.03	None	None	None	None	None	None	None	86.3274	3141.0451
50	standard	warmup	98.99	None	None	None	None	None	None	None	86.1984	3227.2534
51	standard	warmup	99.12	None	None	None	None	None	None	None	82.1264	3309.3897
52	standard	warmup	99.16	None	None	None	None	None	None	None	80.9406	3390.3394
53	standard	warmup	99.02	None	None	None	None	None	None	None	75.3952	3465.7465
54	standard	warmup	98.82	None	None	None	None	None	None	None	84.3034	3550.0610
55	standard	warmup	98.61	None	None	None	None	None	None	None	84.5211	3634.5913
56	standard	warmup	98.87	None	None	None	None	None	None	None	85.1606	3719.7605
57	standard	warmup	98.62	None	None	None	None	None	None	None	86.4000	3806.1695
58	standard	warmup	98.94	None	None	None	None	None	None	None	83.1065	3889.2852
59	standard	warmup	99.03	None	None	None	None	None	None	None	86.0165	3975.3108
60	standard	warmup	99.15	None	None	None	None	None	None	None	79.3681	4054.6882
61	standard	warmup	99.14	None	None	None	None	None	None	None	82.0468	4136.7447
62	standard	warmup	99.05	None	None	None	None	None	None	None	77.7616	4214.5155
63	standard	warmup	99.03	None	None	None	None	None	None	None	79.6530	4294.1778
64	standard	warmup	98.95	None	None	None	None	None	None	None	83.7791	4377.9677
65	standard	warmup	98.96	None	None	None	None	None	None	None	81.3843	4459.3612
66	standard	warmup	99.01	None	None	None	None	None	None	None	82.9906	4542.3607
67	standard	warmup	98.99	None	None	None	None	None	None	None	82.7887	4625.1585
68	standard	warmup	98.95	None	None	None	None	None	None	None	76.4080	4701.5755
69	standard	warmup	99.0	None	None	None	None	None	None	None	81.5115	4783.0968
70	standard	warmup	98.9	None	None	None	None	None	None	None	77.8421	4860.9500
71	standard	warmup	98.85	None	None	None	None	None	None	None	87.9399	4948.8998
72	standard	warmup	98.92	None	None	None	None	None	None	None	84.6638	5033.5727
73	standard	warmup	98.97	None	None	None	None	None	None	None	81.6258	5115.2083
74	standard	warmup	99.05	None	None	None	None	None	None	None	81.5773	5196.7938
75	standard	warmup	99.15	None	None	None	None	None	None	None	79.0927	5275.8950
76	standard	warmup	99.1	None	None	None	None	None	None	None	77.6305	5353.5340
77	standard	warmup	98.97	None	None	None	None	None	None	None	83.5905	5437.1328
78	standard	warmup	98.89	None	None	None	None	None	None	None	83.4136	5520.5568
79	standard	warmup	98.92	None	None	None	None	None	None	None	83.3500	5603.9154
80	standard	warmup	98.97	None	None	None	None	None	None	None	80.8546	5684.7797
81	standard	warmup	98.89	None	None	None	None	None	None	None	81.8191	5766.6070
82	standard	warmup	98.99	None	None	None	None	None	None	None	81.8766	5848.4919
