====================================================================================================
Training started at: 2026-03-14 08:39:48
Result directory: results/fl_mnist/fedprox/pm-dir_a-0.5_nm-uni_nr-0.3
Result txt file : results/fl_mnist/fedprox/pm-dir_a-0.5_nm-uni_nr-0.3/fedprox_fl_mnist_20260314-083948.txt
Result log file : results/fl_mnist/fedprox/pm-dir_a-0.5_nm-uni_nr-0.3/fedprox_fl_mnist_20260314-083948.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_mnist
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=11.350 | RoundTime=61.64s | TotalTime=61.64s | Method=fedprox
[Round 027/100] Acc=94.890 | RoundTime=65.01s | TotalTime=1695.62s | Method=fedprox
[Round 028/100] Acc=95.410 | RoundTime=64.36s | TotalTime=1759.98s | Method=fedprox
[Round 029/100] Acc=95.020 | RoundTime=64.99s | TotalTime=1824.96s | Method=fedprox
[Round 030/100] Acc=94.040 | RoundTime=65.12s | TotalTime=1890.09s | Method=fedprox
[Round 031/100] Acc=94.910 | RoundTime=64.68s | TotalTime=1954.76s | Method=fedprox
[Round 032/100] Acc=95.650 | RoundTime=65.03s | TotalTime=2019.80s | Method=fedprox
[Round 033/100] Acc=94.600 | RoundTime=62.62s | TotalTime=2082.42s | Method=fedprox
[Round 034/100] Acc=94.920 | RoundTime=64.38s | TotalTime=2146.80s | Method=fedprox
[Round 035/100] Acc=94.800 | RoundTime=63.86s | TotalTime=2210.65s | Method=fedprox
[Round 036/100] Acc=94.960 | RoundTime=64.20s | TotalTime=2274.85s | Method=fedprox
[Round 037/100] Acc=95.120 | RoundTime=64.35s | TotalTime=2339.20s | Method=fedprox
[Round 038/100] Acc=95.650 | RoundTime=64.48s | TotalTime=2403.68s | Method=fedprox
[Round 039/100] Acc=95.620 | RoundTime=63.71s | TotalTime=2467.39s | Method=fedprox
[Round 040/100] Acc=95.130 | RoundTime=64.75s | TotalTime=2532.14s | Method=fedprox
[Round 041/100] Acc=95.190 | RoundTime=64.00s | TotalTime=2596.14s | Method=fedprox
[Round 042/100] Acc=94.870 | RoundTime=83.65s | TotalTime=2679.78s | Method=fedprox
[Round 043/100] Acc=95.070 | RoundTime=118.06s | TotalTime=2797.85s | Method=fedprox
[Round 044/100] Acc=95.880 | RoundTime=118.78s | TotalTime=2916.63s | Method=fedprox
[Round 045/100] Acc=95.130 | RoundTime=117.61s | TotalTime=3034.24s | Method=fedprox
[Round 046/100] Acc=95.520 | RoundTime=118.39s | TotalTime=3152.63s | Method=fedprox
[Round 047/100] Acc=94.470 | RoundTime=119.29s | TotalTime=3271.92s | Method=fedprox
[Round 048/100] Acc=94.970 | RoundTime=118.26s | TotalTime=3390.18s | Method=fedprox
[Round 049/100] Acc=95.230 | RoundTime=117.15s | TotalTime=3507.34s | Method=fedprox
[Round 050/100] Acc=94.510 | RoundTime=118.38s | TotalTime=3625.72s | Method=fedprox
[Round 051/100] Acc=95.670 | RoundTime=118.16s | TotalTime=3743.88s | Method=fedprox
[Round 052/100] Acc=95.030 | RoundTime=117.64s | TotalTime=3861.52s | Method=fedprox
[Round 053/100] Acc=94.750 | RoundTime=117.51s | TotalTime=3979.03s | Method=fedprox
[Round 054/100] Acc=94.940 | RoundTime=117.99s | TotalTime=4097.02s | Method=fedprox
[Round 055/100] Acc=95.200 | RoundTime=117.45s | TotalTime=4214.47s | Method=fedprox
[Round 056/100] Acc=94.640 | RoundTime=119.13s | TotalTime=4333.60s | Method=fedprox
[Round 057/100] Acc=95.370 | RoundTime=117.93s | TotalTime=4451.53s | Method=fedprox
[Round 058/100] Acc=95.360 | RoundTime=117.97s | TotalTime=4569.50s | Method=fedprox
[Round 059/100] Acc=95.210 | RoundTime=117.83s | TotalTime=4687.34s | Method=fedprox
[Round 060/100] Acc=94.760 | RoundTime=117.76s | TotalTime=4805.09s | Method=fedprox
[Round 061/100] Acc=95.000 | RoundTime=118.23s | TotalTime=4923.33s | Method=fedprox
[Round 062/100] Acc=95.280 | RoundTime=117.89s | TotalTime=5041.22s | Method=fedprox
[Round 063/100] Acc=94.200 | RoundTime=118.67s | TotalTime=5159.89s | Method=fedprox
[Round 064/100] Acc=94.570 | RoundTime=119.99s | TotalTime=5279.88s | Method=fedprox
[Round 065/100] Acc=94.940 | RoundTime=117.41s | TotalTime=5397.29s | Method=fedprox
[Round 066/100] Acc=94.560 | RoundTime=118.93s | TotalTime=5516.21s | Method=fedprox
[Round 067/100] Acc=95.310 | RoundTime=118.52s | TotalTime=5634.74s | Method=fedprox
[Round 068/100] Acc=95.310 | RoundTime=118.46s | TotalTime=5753.20s | Method=fedprox
[Round 069/100] Acc=94.590 | RoundTime=118.68s | TotalTime=5871.87s | Method=fedprox
[Round 070/100] Acc=94.980 | RoundTime=119.21s | TotalTime=5991.08s | Method=fedprox
[Round 071/100] Acc=94.430 | RoundTime=118.88s | TotalTime=6109.96s | Method=fedprox
[Round 072/100] Acc=94.630 | RoundTime=118.25s | TotalTime=6228.22s | Method=fedprox
[Round 073/100] Acc=93.590 | RoundTime=117.02s | TotalTime=6345.23s | Method=fedprox
[Round 074/100] Acc=94.950 | RoundTime=118.91s | TotalTime=6464.15s | Method=fedprox
[Round 075/100] Acc=94.750 | RoundTime=117.34s | TotalTime=6581.48s | Method=fedprox
[Round 076/100] Acc=95.040 | RoundTime=118.59s | TotalTime=6700.07s | Method=fedprox
[Round 077/100] Acc=95.230 | RoundTime=117.42s | TotalTime=6817.49s | Method=fedprox
[Round 078/100] Acc=94.560 | RoundTime=117.36s | TotalTime=6934.85s | Method=fedprox
[Round 079/100] Acc=94.270 | RoundTime=119.14s | TotalTime=7053.99s | Method=fedprox
[Round 080/100] Acc=95.260 | RoundTime=116.28s | TotalTime=7170.27s | Method=fedprox
[Round 081/100] Acc=94.820 | RoundTime=100.04s | TotalTime=7270.31s | Method=fedprox
[Round 082/100] Acc=94.900 | RoundTime=97.87s | TotalTime=7368.18s | Method=fedprox
[Round 083/100] Acc=94.570 | RoundTime=97.57s | TotalTime=7465.75s | Method=fedprox
[Round 084/100] Acc=94.970 | RoundTime=98.43s | TotalTime=7564.18s | Method=fedprox
[Round 085/100] Acc=94.470 | RoundTime=100.27s | TotalTime=7664.45s | Method=fedprox
[Round 086/100] Acc=94.800 | RoundTime=98.24s | TotalTime=7762.69s | Method=fedprox
[Round 087/100] Acc=94.610 | RoundTime=98.50s | TotalTime=7861.19s | Method=fedprox
[Round 088/100] Acc=94.410 | RoundTime=98.37s | TotalTime=7959.56s | Method=fedprox
[Round 089/100] Acc=93.420 | RoundTime=97.47s | TotalTime=8057.03s | Method=fedprox
[Round 090/100] Acc=94.490 | RoundTime=96.95s | TotalTime=8153.98s | Method=fedprox
[Round 091/100] Acc=94.560 | RoundTime=97.32s | TotalTime=8251.29s | Method=fedprox
[Round 092/100] Acc=94.470 | RoundTime=98.00s | TotalTime=8349.29s | Method=fedprox
[Round 093/100] Acc=94.740 | RoundTime=97.17s | TotalTime=8446.46s | Method=fedprox
[Round 094/100] Acc=94.530 | RoundTime=98.46s | TotalTime=8544.92s | Method=fedprox
[Round 095/100] Acc=94.610 | RoundTime=97.57s | TotalTime=8642.49s | Method=fedprox
[Round 096/100] Acc=94.750 | RoundTime=97.55s | TotalTime=8740.05s | Method=fedprox
[Round 097/100] Acc=94.350 | RoundTime=98.79s | TotalTime=8838.84s | Method=fedprox
[Round 098/100] Acc=94.080 | RoundTime=98.29s | TotalTime=8937.13s | Method=fedprox
[Round 099/100] Acc=94.530 | RoundTime=90.06s | TotalTime=9027.19s | Method=fedprox
[Round 100/100] Acc=94.500 | RoundTime=86.11s | TotalTime=9113.29s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-14 11:11:41
Total elapsed time: 9113.30s
Final Acc: 94.500
Best Acc : 96.690
====================================================================================================
