====================================================================================================
Training started at: 2026-03-15 03:57:29
Result directory: results/fl_cifar100/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3
Result txt file : results/fl_cifar100/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_cifar100_20260315-035729.txt
Result log file : results/fl_cifar100/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_cifar100_20260315-035729.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: asymmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: random
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | Pure=69.996 | RoundTime=36.01s | TotalTime=36.01s | Method=feddenoise
[Round 002/100] Acc=1.000 | Pure=69.982 | RoundTime=35.04s | TotalTime=71.05s | Method=feddenoise
[Round 003/100] Acc=5.680 | Pure=69.987 | RoundTime=35.61s | TotalTime=106.67s | Method=feddenoise
[Round 004/100] Acc=8.600 | Pure=69.986 | RoundTime=35.24s | TotalTime=141.90s | Method=feddenoise
[Round 005/100] Acc=9.170 | Pure=69.975 | RoundTime=35.96s | TotalTime=177.87s | Method=feddenoise
[Round 006/100] Acc=10.390 | Pure=70.001 | RoundTime=35.80s | TotalTime=213.67s | Method=feddenoise
[Round 007/100] Acc=11.360 | Pure=70.014 | RoundTime=35.90s | TotalTime=249.57s | Method=feddenoise
[Round 008/100] Acc=13.620 | Pure=69.994 | RoundTime=36.77s | TotalTime=286.34s | Method=feddenoise
[Round 009/100] Acc=14.630 | Pure=70.017 | RoundTime=35.94s | TotalTime=322.28s | Method=feddenoise
[Round 010/100] Acc=14.600 | Pure=69.993 | RoundTime=36.16s | TotalTime=358.44s | Method=feddenoise
[Round 011/100] Acc=14.260 | Pure=70.621 | RoundTime=50.36s | TotalTime=408.80s | Method=feddenoise
[Round 012/100] Acc=16.330 | Pure=70.908 | RoundTime=50.31s | TotalTime=459.10s | Method=feddenoise
[Round 013/100] Acc=17.230 | Pure=70.910 | RoundTime=50.52s | TotalTime=509.63s | Method=feddenoise
[Round 014/100] Acc=17.260 | Pure=71.059 | RoundTime=51.31s | TotalTime=560.94s | Method=feddenoise
[Round 015/100] Acc=17.010 | Pure=71.023 | RoundTime=51.28s | TotalTime=612.22s | Method=feddenoise
[Round 016/100] Acc=16.820 | Pure=70.965 | RoundTime=52.12s | TotalTime=664.34s | Method=feddenoise
[Round 017/100] Acc=17.220 | Pure=71.134 | RoundTime=51.57s | TotalTime=715.92s | Method=feddenoise
[Round 018/100] Acc=16.940 | Pure=71.150 | RoundTime=51.19s | TotalTime=767.11s | Method=feddenoise
[Round 019/100] Acc=18.480 | Pure=70.559 | RoundTime=51.74s | TotalTime=818.85s | Method=feddenoise
[Round 020/100] Acc=19.080 | Pure=70.240 | RoundTime=52.97s | TotalTime=871.82s | Method=feddenoise
[Round 021/100] Acc=19.280 | Pure=71.523 | RoundTime=51.67s | TotalTime=923.48s | Method=feddenoise
[Round 022/100] Acc=20.000 | Pure=71.189 | RoundTime=51.05s | TotalTime=974.53s | Method=feddenoise
[Round 023/100] Acc=18.250 | Pure=71.404 | RoundTime=52.50s | TotalTime=1027.03s | Method=feddenoise
[Round 024/100] Acc=19.390 | Pure=71.728 | RoundTime=51.80s | TotalTime=1078.83s | Method=feddenoise
[Round 025/100] Acc=20.200 | Pure=71.201 | RoundTime=51.06s | TotalTime=1129.89s | Method=feddenoise
[Round 026/100] Acc=19.610 | Pure=71.049 | RoundTime=52.43s | TotalTime=1182.32s | Method=feddenoise
[Round 027/100] Acc=19.770 | Pure=71.227 | RoundTime=51.75s | TotalTime=1234.07s | Method=feddenoise
[Round 028/100] Acc=20.760 | Pure=71.696 | RoundTime=53.06s | TotalTime=1287.13s | Method=feddenoise
[Round 029/100] Acc=21.050 | Pure=70.848 | RoundTime=51.40s | TotalTime=1338.53s | Method=feddenoise
[Round 030/100] Acc=20.880 | Pure=71.382 | RoundTime=52.14s | TotalTime=1390.67s | Method=feddenoise
[Round 031/100] Acc=19.800 | Pure=71.429 | RoundTime=51.37s | TotalTime=1442.04s | Method=feddenoise
[Round 032/100] Acc=21.010 | Pure=71.367 | RoundTime=51.38s | TotalTime=1493.42s | Method=feddenoise
[Round 033/100] Acc=21.600 | Pure=71.536 | RoundTime=51.91s | TotalTime=1545.33s | Method=feddenoise
[Round 034/100] Acc=21.870 | Pure=71.471 | RoundTime=52.66s | TotalTime=1597.99s | Method=feddenoise
[Round 035/100] Acc=21.730 | Pure=71.402 | RoundTime=51.88s | TotalTime=1649.87s | Method=feddenoise
[Round 036/100] Acc=22.680 | Pure=71.619 | RoundTime=53.95s | TotalTime=1703.82s | Method=feddenoise
[Round 037/100] Acc=22.170 | Pure=71.206 | RoundTime=51.58s | TotalTime=1755.41s | Method=feddenoise
[Round 038/100] Acc=22.690 | Pure=71.824 | RoundTime=51.96s | TotalTime=1807.37s | Method=feddenoise
[Round 039/100] Acc=21.880 | Pure=71.382 | RoundTime=51.16s | TotalTime=1858.53s | Method=feddenoise
[Round 040/100] Acc=22.090 | Pure=71.277 | RoundTime=51.61s | TotalTime=1910.14s | Method=feddenoise
[Round 041/100] Acc=22.070 | Pure=71.272 | RoundTime=52.36s | TotalTime=1962.51s | Method=feddenoise
[Round 042/100] Acc=21.590 | Pure=70.515 | RoundTime=51.77s | TotalTime=2014.28s | Method=feddenoise
[Round 043/100] Acc=22.790 | Pure=71.490 | RoundTime=52.62s | TotalTime=2066.90s | Method=feddenoise
[Round 044/100] Acc=21.940 | Pure=71.377 | RoundTime=51.94s | TotalTime=2118.84s | Method=feddenoise
[Round 045/100] Acc=22.060 | Pure=71.305 | RoundTime=52.09s | TotalTime=2170.93s | Method=feddenoise
[Round 046/100] Acc=21.870 | Pure=71.569 | RoundTime=51.34s | TotalTime=2222.27s | Method=feddenoise
[Round 047/100] Acc=21.680 | Pure=71.497 | RoundTime=52.11s | TotalTime=2274.38s | Method=feddenoise
[Round 048/100] Acc=23.030 | Pure=71.723 | RoundTime=51.62s | TotalTime=2326.00s | Method=feddenoise
[Round 049/100] Acc=22.560 | Pure=71.267 | RoundTime=52.43s | TotalTime=2378.43s | Method=feddenoise
[Round 050/100] Acc=22.300 | Pure=71.604 | RoundTime=52.06s | TotalTime=2430.49s | Method=feddenoise
[Round 051/100] Acc=22.210 | Pure=71.622 | RoundTime=51.69s | TotalTime=2482.18s | Method=feddenoise
[Round 052/100] Acc=22.800 | Pure=71.482 | RoundTime=52.41s | TotalTime=2534.58s | Method=feddenoise
[Round 053/100] Acc=23.160 | Pure=71.582 | RoundTime=51.95s | TotalTime=2586.53s | Method=feddenoise
[Round 054/100] Acc=23.080 | Pure=71.556 | RoundTime=51.13s | TotalTime=2637.67s | Method=feddenoise
[Round 055/100] Acc=22.190 | Pure=71.246 | RoundTime=51.95s | TotalTime=2689.61s | Method=feddenoise
[Round 056/100] Acc=22.340 | Pure=71.597 | RoundTime=51.78s | TotalTime=2741.40s | Method=feddenoise
[Round 057/100] Acc=21.590 | Pure=70.419 | RoundTime=52.38s | TotalTime=2793.78s | Method=feddenoise
[Round 058/100] Acc=22.750 | Pure=72.009 | RoundTime=51.02s | TotalTime=2844.80s | Method=feddenoise
[Round 059/100] Acc=23.150 | Pure=71.455 | RoundTime=52.05s | TotalTime=2896.85s | Method=feddenoise
[Round 060/100] Acc=22.760 | Pure=70.798 | RoundTime=52.04s | TotalTime=2948.88s | Method=feddenoise
[Round 061/100] Acc=22.830 | Pure=71.123 | RoundTime=51.70s | TotalTime=3000.59s | Method=feddenoise
[Round 062/100] Acc=23.560 | Pure=71.304 | RoundTime=52.01s | TotalTime=3052.60s | Method=feddenoise
[Round 063/100] Acc=23.520 | Pure=71.256 | RoundTime=53.60s | TotalTime=3106.21s | Method=feddenoise
[Round 064/100] Acc=23.750 | Pure=71.697 | RoundTime=52.49s | TotalTime=3158.69s | Method=feddenoise
[Round 065/100] Acc=22.250 | Pure=71.471 | RoundTime=51.48s | TotalTime=3210.17s | Method=feddenoise
[Round 066/100] Acc=22.980 | Pure=71.074 | RoundTime=51.58s | TotalTime=3261.75s | Method=feddenoise
[Round 067/100] Acc=22.670 | Pure=70.966 | RoundTime=51.17s | TotalTime=3312.93s | Method=feddenoise
[Round 068/100] Acc=24.220 | Pure=71.153 | RoundTime=52.99s | TotalTime=3365.92s | Method=feddenoise
[Round 069/100] Acc=23.420 | Pure=70.535 | RoundTime=53.34s | TotalTime=3419.26s | Method=feddenoise
[Round 070/100] Acc=23.440 | Pure=71.335 | RoundTime=52.86s | TotalTime=3472.12s | Method=feddenoise
[Round 071/100] Acc=22.640 | Pure=70.913 | RoundTime=51.23s | TotalTime=3523.35s | Method=feddenoise
[Round 072/100] Acc=23.810 | Pure=71.063 | RoundTime=52.03s | TotalTime=3575.38s | Method=feddenoise
[Round 073/100] Acc=23.720 | Pure=70.910 | RoundTime=52.19s | TotalTime=3627.58s | Method=feddenoise
[Round 074/100] Acc=24.130 | Pure=71.297 | RoundTime=50.91s | TotalTime=3678.49s | Method=feddenoise
[Round 075/100] Acc=23.350 | Pure=70.526 | RoundTime=51.65s | TotalTime=3730.14s | Method=feddenoise
[Round 076/100] Acc=24.540 | Pure=70.658 | RoundTime=52.42s | TotalTime=3782.56s | Method=feddenoise
[Round 077/100] Acc=24.320 | Pure=71.301 | RoundTime=52.08s | TotalTime=3834.64s | Method=feddenoise
[Round 078/100] Acc=24.420 | Pure=71.685 | RoundTime=51.87s | TotalTime=3886.51s | Method=feddenoise
[Round 079/100] Acc=23.290 | Pure=71.147 | RoundTime=51.57s | TotalTime=3938.07s | Method=feddenoise
[Round 080/100] Acc=23.610 | Pure=71.150 | RoundTime=51.91s | TotalTime=3989.98s | Method=feddenoise
[Round 081/100] Acc=23.270 | Pure=71.386 | RoundTime=51.15s | TotalTime=4041.13s | Method=feddenoise
[Round 082/100] Acc=23.800 | Pure=71.245 | RoundTime=52.24s | TotalTime=4093.38s | Method=feddenoise
[Round 083/100] Acc=24.030 | Pure=71.465 | RoundTime=52.15s | TotalTime=4145.53s | Method=feddenoise
[Round 084/100] Acc=23.740 | Pure=70.977 | RoundTime=52.31s | TotalTime=4197.83s | Method=feddenoise
[Round 085/100] Acc=25.010 | Pure=70.977 | RoundTime=52.48s | TotalTime=4250.32s | Method=feddenoise
[Round 086/100] Acc=23.830 | Pure=71.184 | RoundTime=53.15s | TotalTime=4303.47s | Method=feddenoise
[Round 087/100] Acc=23.910 | Pure=71.302 | RoundTime=51.55s | TotalTime=4355.02s | Method=feddenoise
[Round 088/100] Acc=24.230 | Pure=71.538 | RoundTime=52.03s | TotalTime=4407.05s | Method=feddenoise
[Round 089/100] Acc=24.400 | Pure=70.995 | RoundTime=51.70s | TotalTime=4458.75s | Method=feddenoise
[Round 090/100] Acc=24.090 | Pure=71.115 | RoundTime=52.54s | TotalTime=4511.29s | Method=feddenoise
[Round 091/100] Acc=23.670 | Pure=71.593 | RoundTime=51.62s | TotalTime=4562.91s | Method=feddenoise
[Round 092/100] Acc=23.910 | Pure=71.052 | RoundTime=51.81s | TotalTime=4614.72s | Method=feddenoise
[Round 093/100] Acc=24.520 | Pure=71.151 | RoundTime=52.12s | TotalTime=4666.84s | Method=feddenoise
[Round 094/100] Acc=23.960 | Pure=71.184 | RoundTime=52.35s | TotalTime=4719.19s | Method=feddenoise
[Round 095/100] Acc=25.420 | Pure=71.399 | RoundTime=54.41s | TotalTime=4773.60s | Method=feddenoise
[Round 096/100] Acc=23.560 | Pure=71.337 | RoundTime=52.67s | TotalTime=4826.27s | Method=feddenoise
[Round 097/100] Acc=24.230 | Pure=71.330 | RoundTime=52.53s | TotalTime=4878.80s | Method=feddenoise
[Round 098/100] Acc=25.090 | Pure=71.181 | RoundTime=51.51s | TotalTime=4930.31s | Method=feddenoise
[Round 099/100] Acc=24.350 | Pure=71.299 | RoundTime=52.09s | TotalTime=4982.41s | Method=feddenoise
[Round 100/100] Acc=24.490 | Pure=71.674 | RoundTime=52.57s | TotalTime=5034.97s | Method=feddenoise
====================================================================================================
Training finished at: 2026-03-15 05:21:25
Total elapsed time: 5034.97s
Final Acc: 24.490
Best Acc : 25.420
Final Pure: 71.674
Best Pure : 72.009
====================================================================================================
