====================================================================================================
Training started at: 2026-03-14 22:58:34
Result directory: results/fl_cifar100/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3
Result txt file : results/fl_cifar100/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_cifar100_20260314-225834.txt
Result log file : results/fl_cifar100/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_cifar100_20260314-225834.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: random
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | Pure=69.985 | RoundTime=35.28s | TotalTime=35.28s | Method=feddenoise
[Round 002/100] Acc=1.010 | Pure=70.012 | RoundTime=34.67s | TotalTime=69.95s | Method=feddenoise
[Round 003/100] Acc=5.210 | Pure=69.995 | RoundTime=34.46s | TotalTime=104.41s | Method=feddenoise
[Round 004/100] Acc=10.130 | Pure=70.020 | RoundTime=34.22s | TotalTime=138.63s | Method=feddenoise
[Round 005/100] Acc=12.170 | Pure=70.001 | RoundTime=35.48s | TotalTime=174.12s | Method=feddenoise
[Round 006/100] Acc=13.060 | Pure=69.993 | RoundTime=34.14s | TotalTime=208.25s | Method=feddenoise
[Round 007/100] Acc=14.340 | Pure=70.009 | RoundTime=35.51s | TotalTime=243.76s | Method=feddenoise
[Round 008/100] Acc=14.540 | Pure=70.002 | RoundTime=34.15s | TotalTime=277.91s | Method=feddenoise
[Round 009/100] Acc=14.920 | Pure=69.998 | RoundTime=34.70s | TotalTime=312.61s | Method=feddenoise
[Round 010/100] Acc=16.070 | Pure=70.003 | RoundTime=35.23s | TotalTime=347.84s | Method=feddenoise
[Round 011/100] Acc=16.090 | Pure=74.277 | RoundTime=51.45s | TotalTime=399.29s | Method=feddenoise
[Round 012/100] Acc=17.340 | Pure=73.852 | RoundTime=52.19s | TotalTime=451.48s | Method=feddenoise
[Round 013/100] Acc=17.160 | Pure=74.325 | RoundTime=50.96s | TotalTime=502.44s | Method=feddenoise
[Round 014/100] Acc=17.420 | Pure=74.017 | RoundTime=51.87s | TotalTime=554.31s | Method=feddenoise
[Round 015/100] Acc=18.370 | Pure=73.700 | RoundTime=51.51s | TotalTime=605.82s | Method=feddenoise
[Round 016/100] Acc=17.810 | Pure=73.949 | RoundTime=51.43s | TotalTime=657.25s | Method=feddenoise
[Round 017/100] Acc=19.250 | Pure=73.848 | RoundTime=51.71s | TotalTime=708.96s | Method=feddenoise
[Round 018/100] Acc=18.430 | Pure=74.141 | RoundTime=51.25s | TotalTime=760.21s | Method=feddenoise
[Round 019/100] Acc=18.630 | Pure=73.595 | RoundTime=51.00s | TotalTime=811.20s | Method=feddenoise
[Round 020/100] Acc=19.730 | Pure=74.196 | RoundTime=52.73s | TotalTime=863.93s | Method=feddenoise
