========================================================================================================================
Training started at: 2026-04-09 19:11:22
Result directory: results/fl_cifar100/fedprox/pm-dir_a-0.8_nm-uni_nr-0.5_nt-symmetric_mu-0.001
Result txt file : results/fl_cifar100/fedprox/pm-dir_a-0.8_nm-uni_nr-0.5_nt-symmetric_mu-0.001/fedprox_fl_cifar100_20260409-191122-285575_pid1473575.txt
Result log file : results/fl_cifar100/fedprox/pm-dir_a-0.8_nm-uni_nr-0.5_nt-symmetric_mu-0.001/fedprox_fl_cifar100_20260409-191122-285575_pid1473575.log
------------------------------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 5
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedProx mu: 0.001
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=181.01s | TotalTime=181.02s | Method=fedprox
[Round 022/100] Phase=standard | Stage=warmup | Acc=31.270 | RoundTime=178.09s | TotalTime=3943.36s | Method=fedprox
[Round 023/100] Phase=standard | Stage=warmup | Acc=32.010 | RoundTime=182.60s | TotalTime=4125.97s | Method=fedprox
[Round 024/100] Phase=standard | Stage=warmup | Acc=32.200 | RoundTime=177.80s | TotalTime=4303.78s | Method=fedprox
[Round 025/100] Phase=standard | Stage=warmup | Acc=31.880 | RoundTime=179.67s | TotalTime=4483.46s | Method=fedprox
[Round 026/100] Phase=standard | Stage=warmup | Acc=32.130 | RoundTime=179.74s | TotalTime=4663.21s | Method=fedprox
[Round 027/100] Phase=standard | Stage=warmup | Acc=32.240 | RoundTime=181.38s | TotalTime=4844.60s | Method=fedprox
[Round 028/100] Phase=standard | Stage=warmup | Acc=32.380 | RoundTime=179.13s | TotalTime=5023.74s | Method=fedprox
[Round 029/100] Phase=standard | Stage=warmup | Acc=32.290 | RoundTime=178.73s | TotalTime=5202.48s | Method=fedprox
[Round 030/100] Phase=standard | Stage=warmup | Acc=31.970 | RoundTime=180.30s | TotalTime=5382.79s | Method=fedprox
[Round 031/100] Phase=standard | Stage=warmup | Acc=31.970 | RoundTime=177.24s | TotalTime=5560.04s | Method=fedprox
[Round 032/100] Phase=standard | Stage=warmup | Acc=31.880 | RoundTime=180.30s | TotalTime=5740.35s | Method=fedprox
[Round 033/100] Phase=standard | Stage=warmup | Acc=32.150 | RoundTime=181.39s | TotalTime=5921.75s | Method=fedprox
[Round 034/100] Phase=standard | Stage=warmup | Acc=32.020 | RoundTime=179.78s | TotalTime=6101.55s | Method=fedprox
[Round 035/100] Phase=standard | Stage=warmup | Acc=31.890 | RoundTime=180.24s | TotalTime=6281.79s | Method=fedprox
[Round 036/100] Phase=standard | Stage=warmup | Acc=31.560 | RoundTime=180.32s | TotalTime=6462.12s | Method=fedprox
[Round 037/100] Phase=standard | Stage=warmup | Acc=31.320 | RoundTime=180.72s | TotalTime=6642.86s | Method=fedprox
[Round 038/100] Phase=standard | Stage=warmup | Acc=30.840 | RoundTime=182.37s | TotalTime=6825.24s | Method=fedprox
[Round 039/100] Phase=standard | Stage=warmup | Acc=31.120 | RoundTime=179.65s | TotalTime=7004.90s | Method=fedprox
[Round 040/100] Phase=standard | Stage=warmup | Acc=31.060 | RoundTime=179.76s | TotalTime=7184.67s | Method=fedprox
[Round 041/100] Phase=standard | Stage=warmup | Acc=30.640 | RoundTime=181.66s | TotalTime=7366.33s | Method=fedprox
[Round 042/100] Phase=standard | Stage=warmup | Acc=30.850 | RoundTime=180.43s | TotalTime=7546.77s | Method=fedprox
[Round 043/100] Phase=standard | Stage=warmup | Acc=30.610 | RoundTime=179.90s | TotalTime=7726.68s | Method=fedprox
[Round 044/100] Phase=standard | Stage=warmup | Acc=30.890 | RoundTime=183.65s | TotalTime=7910.34s | Method=fedprox
[Round 045/100] Phase=standard | Stage=warmup | Acc=30.150 | RoundTime=181.25s | TotalTime=8091.60s | Method=fedprox
[Round 046/100] Phase=standard | Stage=warmup | Acc=30.300 | RoundTime=181.81s | TotalTime=8273.42s | Method=fedprox
[Round 047/100] Phase=standard | Stage=warmup | Acc=30.380 | RoundTime=182.18s | TotalTime=8455.61s | Method=fedprox
[Round 048/100] Phase=standard | Stage=warmup | Acc=30.660 | RoundTime=180.66s | TotalTime=8636.28s | Method=fedprox
[Round 049/100] Phase=standard | Stage=warmup | Acc=30.130 | RoundTime=178.29s | TotalTime=8814.57s | Method=fedprox
[Round 050/100] Phase=standard | Stage=warmup | Acc=29.750 | RoundTime=183.16s | TotalTime=8997.75s | Method=fedprox
[Round 051/100] Phase=standard | Stage=warmup | Acc=30.230 | RoundTime=182.65s | TotalTime=9180.40s | Method=fedprox
[Round 052/100] Phase=standard | Stage=warmup | Acc=29.340 | RoundTime=180.84s | TotalTime=9361.24s | Method=fedprox
[Round 053/100] Phase=standard | Stage=warmup | Acc=29.730 | RoundTime=178.56s | TotalTime=9539.82s | Method=fedprox
[Round 054/100] Phase=standard | Stage=warmup | Acc=29.930 | RoundTime=181.21s | TotalTime=9721.04s | Method=fedprox
[Round 055/100] Phase=standard | Stage=warmup | Acc=29.530 | RoundTime=180.69s | TotalTime=9901.74s | Method=fedprox
[Round 056/100] Phase=standard | Stage=warmup | Acc=29.270 | RoundTime=180.51s | TotalTime=10082.27s | Method=fedprox
[Round 057/100] Phase=standard | Stage=warmup | Acc=29.200 | RoundTime=179.65s | TotalTime=10261.93s | Method=fedprox
[Round 058/100] Phase=standard | Stage=warmup | Acc=29.040 | RoundTime=179.63s | TotalTime=10441.57s | Method=fedprox
[Round 059/100] Phase=standard | Stage=warmup | Acc=29.350 | RoundTime=182.15s | TotalTime=10623.73s | Method=fedprox
[Round 060/100] Phase=standard | Stage=warmup | Acc=28.840 | RoundTime=180.83s | TotalTime=10804.57s | Method=fedprox
[Round 061/100] Phase=standard | Stage=warmup | Acc=28.590 | RoundTime=181.76s | TotalTime=10986.34s | Method=fedprox
[Round 062/100] Phase=standard | Stage=warmup | Acc=29.030 | RoundTime=180.56s | TotalTime=11166.90s | Method=fedprox
[Round 063/100] Phase=standard | Stage=warmup | Acc=28.660 | RoundTime=183.18s | TotalTime=11350.09s | Method=fedprox
[Round 064/100] Phase=standard | Stage=warmup | Acc=29.160 | RoundTime=179.80s | TotalTime=11529.89s | Method=fedprox
[Round 065/100] Phase=standard | Stage=warmup | Acc=28.460 | RoundTime=180.27s | TotalTime=11710.17s | Method=fedprox
[Round 066/100] Phase=standard | Stage=warmup | Acc=28.430 | RoundTime=179.36s | TotalTime=11889.54s | Method=fedprox
[Round 067/100] Phase=standard | Stage=warmup | Acc=28.380 | RoundTime=180.16s | TotalTime=12069.72s | Method=fedprox
[Round 068/100] Phase=standard | Stage=warmup | Acc=28.280 | RoundTime=180.97s | TotalTime=12250.69s | Method=fedprox
[Round 069/100] Phase=standard | Stage=warmup | Acc=27.640 | RoundTime=176.22s | TotalTime=12426.93s | Method=fedprox
[Round 070/100] Phase=standard | Stage=warmup | Acc=28.200 | RoundTime=181.86s | TotalTime=12608.79s | Method=fedprox
[Round 071/100] Phase=standard | Stage=warmup | Acc=27.730 | RoundTime=181.38s | TotalTime=12790.18s | Method=fedprox
[Round 072/100] Phase=standard | Stage=warmup | Acc=27.530 | RoundTime=181.06s | TotalTime=12971.25s | Method=fedprox
[Round 073/100] Phase=standard | Stage=warmup | Acc=27.670 | RoundTime=182.18s | TotalTime=13153.44s | Method=fedprox
[Round 074/100] Phase=standard | Stage=warmup | Acc=28.190 | RoundTime=179.95s | TotalTime=13333.40s | Method=fedprox
[Round 075/100] Phase=standard | Stage=warmup | Acc=27.830 | RoundTime=179.28s | TotalTime=13512.68s | Method=fedprox
[Round 076/100] Phase=standard | Stage=warmup | Acc=27.420 | RoundTime=178.10s | TotalTime=13690.79s | Method=fedprox
[Round 077/100] Phase=standard | Stage=warmup | Acc=27.890 | RoundTime=180.85s | TotalTime=13871.65s | Method=fedprox
[Round 078/100] Phase=standard | Stage=warmup | Acc=27.470 | RoundTime=180.47s | TotalTime=14052.13s | Method=fedprox
[Round 079/100] Phase=standard | Stage=warmup | Acc=27.310 | RoundTime=183.23s | TotalTime=14235.37s | Method=fedprox
[Round 080/100] Phase=standard | Stage=warmup | Acc=27.500 | RoundTime=181.66s | TotalTime=14417.04s | Method=fedprox
[Round 081/100] Phase=standard | Stage=warmup | Acc=27.310 | RoundTime=182.03s | TotalTime=14599.08s | Method=fedprox
[Round 082/100] Phase=standard | Stage=warmup | Acc=27.470 | RoundTime=181.31s | TotalTime=14780.40s | Method=fedprox
[Round 083/100] Phase=standard | Stage=warmup | Acc=27.670 | RoundTime=182.71s | TotalTime=14963.12s | Method=fedprox
[Round 084/100] Phase=standard | Stage=warmup | Acc=27.070 | RoundTime=183.69s | TotalTime=15146.82s | Method=fedprox
[Round 085/100] Phase=standard | Stage=warmup | Acc=27.540 | RoundTime=178.86s | TotalTime=15325.69s | Method=fedprox
[Round 086/100] Phase=standard | Stage=warmup | Acc=27.320 | RoundTime=181.43s | TotalTime=15507.13s | Method=fedprox
[Round 087/100] Phase=standard | Stage=warmup | Acc=27.070 | RoundTime=178.80s | TotalTime=15685.93s | Method=fedprox
[Round 088/100] Phase=standard | Stage=warmup | Acc=26.650 | RoundTime=181.60s | TotalTime=15867.54s | Method=fedprox
[Round 089/100] Phase=standard | Stage=warmup | Acc=26.790 | RoundTime=181.71s | TotalTime=16049.25s | Method=fedprox
[Round 090/100] Phase=standard | Stage=warmup | Acc=27.170 | RoundTime=182.41s | TotalTime=16231.67s | Method=fedprox
[Round 091/100] Phase=standard | Stage=warmup | Acc=26.720 | RoundTime=183.45s | TotalTime=16415.13s | Method=fedprox
[Round 092/100] Phase=standard | Stage=warmup | Acc=27.000 | RoundTime=183.93s | TotalTime=16599.07s | Method=fedprox
[Round 093/100] Phase=standard | Stage=warmup | Acc=26.890 | RoundTime=181.36s | TotalTime=16780.45s | Method=fedprox
[Round 094/100] Phase=standard | Stage=warmup | Acc=27.050 | RoundTime=183.44s | TotalTime=16963.89s | Method=fedprox
[Round 095/100] Phase=standard | Stage=warmup | Acc=26.450 | RoundTime=180.07s | TotalTime=17143.97s | Method=fedprox
[Round 096/100] Phase=standard | Stage=warmup | Acc=27.070 | RoundTime=177.41s | TotalTime=17321.39s | Method=fedprox
[Round 097/100] Phase=standard | Stage=warmup | Acc=26.820 | RoundTime=181.70s | TotalTime=17503.09s | Method=fedprox
[Round 098/100] Phase=standard | Stage=warmup | Acc=26.960 | RoundTime=181.45s | TotalTime=17684.55s | Method=fedprox
[Round 099/100] Phase=standard | Stage=warmup | Acc=27.000 | RoundTime=181.44s | TotalTime=17866.00s | Method=fedprox
[Round 100/100] Phase=standard | Stage=warmup | Acc=26.840 | RoundTime=180.21s | TotalTime=18046.22s | Method=fedprox
========================================================================================================================
Training finished at: 2026-04-10 00:12:08
Total elapsed time: 18046.23s
Final Acc: 26.840
Best Acc : 32.380
========================================================================================================================
