====================================================================================================
Training started at: 2026-03-31 18:25:26
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.45
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.45/fedcda_fl_cifar10_20260331-182526-311332_pid404248.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.45/fedcda_fl_cifar10_20260331-182526-311332_pid404248.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 48
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.45
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=24.57s | TotalTime=24.57s | Method=fedcda
[Round 002/100] Acc=14.190 | RoundTime=23.66s | TotalTime=48.23s | Method=fedcda
[Round 003/100] Acc=16.590 | RoundTime=24.26s | TotalTime=72.50s | Method=fedcda
[Round 004/100] Acc=33.130 | RoundTime=23.90s | TotalTime=96.39s | Method=fedcda
[Round 005/100] Acc=23.040 | RoundTime=23.38s | TotalTime=119.78s | Method=fedcda
[Round 006/100] Acc=24.160 | RoundTime=24.18s | TotalTime=143.96s | Method=fedcda
[Round 007/100] Acc=19.880 | RoundTime=23.54s | TotalTime=167.51s | Method=fedcda
[Round 008/100] Acc=21.920 | RoundTime=23.58s | TotalTime=191.09s | Method=fedcda
[Round 009/100] Acc=31.070 | RoundTime=23.79s | TotalTime=214.88s | Method=fedcda
[Round 010/100] Acc=32.800 | RoundTime=24.13s | TotalTime=239.01s | Method=fedcda
[Round 011/100] Acc=27.490 | RoundTime=26.26s | TotalTime=265.27s | Method=fedcda
[Round 012/100] Acc=26.890 | RoundTime=23.83s | TotalTime=289.09s | Method=fedcda
[Round 013/100] Acc=35.580 | RoundTime=24.21s | TotalTime=313.30s | Method=fedcda
[Round 014/100] Acc=29.860 | RoundTime=24.16s | TotalTime=337.46s | Method=fedcda
[Round 015/100] Acc=22.540 | RoundTime=23.01s | TotalTime=360.48s | Method=fedcda
[Round 016/100] Acc=19.900 | RoundTime=24.27s | TotalTime=384.75s | Method=fedcda
[Round 017/100] Acc=28.510 | RoundTime=24.87s | TotalTime=409.62s | Method=fedcda
[Round 018/100] Acc=27.060 | RoundTime=23.23s | TotalTime=432.85s | Method=fedcda
[Round 019/100] Acc=24.550 | RoundTime=23.52s | TotalTime=456.37s | Method=fedcda
[Round 020/100] Acc=29.630 | RoundTime=21.97s | TotalTime=478.34s | Method=fedcda
[Round 021/100] Acc=23.590 | RoundTime=24.17s | TotalTime=502.51s | Method=fedcda
[Round 022/100] Acc=26.440 | RoundTime=23.35s | TotalTime=525.86s | Method=fedcda
[Round 023/100] Acc=28.610 | RoundTime=24.36s | TotalTime=550.22s | Method=fedcda
[Round 024/100] Acc=25.110 | RoundTime=26.29s | TotalTime=576.50s | Method=fedcda
[Round 025/100] Acc=23.180 | RoundTime=22.47s | TotalTime=598.98s | Method=fedcda
[Round 026/100] Acc=24.380 | RoundTime=23.57s | TotalTime=622.55s | Method=fedcda
[Round 027/100] Acc=24.480 | RoundTime=23.32s | TotalTime=645.87s | Method=fedcda
[Round 028/100] Acc=28.430 | RoundTime=22.26s | TotalTime=668.13s | Method=fedcda
[Round 029/100] Acc=30.140 | RoundTime=22.52s | TotalTime=690.64s | Method=fedcda
