epoch	acc	pure	round_time_sec	total_time_sec
0	1.0	None	26.6802	26.6804
1	1.0	None	24.8698	51.5504
2	6.39	None	25.2194	76.7701
3	10.3	None	25.7886	102.5590
4	13.03	None	24.3955	126.9549
5	14.49	None	26.2829	153.2381
6	15.08	None	25.4051	178.6435
7	16.78	None	24.7589	203.4026
8	15.91	None	26.4783	229.8812
9	16.51	None	25.5911	255.4726
10	18.01	None	25.1080	280.5809
11	18.5	None	26.9419	307.5244
12	17.9	None	25.3440	332.8686
13	17.88	None	25.4946	358.3635
14	19.55	None	26.9017	385.2655
15	19.27	None	26.9794	412.2451
16	19.17	None	25.5654	437.8107
17	19.99	None	26.1707	463.9817
18	20.23	None	25.3810	489.3630
19	20.44	None	26.2742	515.6374
20	19.88	None	25.7083	541.3460
21	20.32	None	25.2009	566.5471
22	21.05	None	26.7071	593.2545
23	20.64	None	26.2893	619.5444
24	20.32	None	24.5382	644.0829
25	20.29	None	26.7295	670.8126
26	19.12	None	25.2398	696.0526
27	20.07	None	25.5816	721.6345
28	21.01	None	26.6802	748.3159
29	21.17	None	25.9824	774.2985
30	20.05	None	26.2341	800.5328
31	21.47	None	27.2066	827.7397
32	21.86	None	25.7017	853.4416
33	20.8	None	26.4459	879.8878
34	22.01	None	26.2277	906.1158
35	22.17	None	25.9670	932.0831
36	21.75	None	27.3449	959.4283
37	21.82	None	26.5556	985.9841
38	21.0	None	26.2637	1012.2481
39	21.65	None	26.6172	1038.8655
40	21.64	None	26.6713	1065.5371
41	22.19	None	26.6039	1092.1412
42	22.83	None	26.7441	1118.8857
43	21.72	None	26.6161	1145.5021
44	22.5	None	26.8289	1172.3312
45	22.82	None	27.5051	1199.8366
46	22.08	None	26.3669	1226.2038
47	22.65	None	26.7588	1252.9629
48	22.24	None	27.5339	1280.4973
49	22.82	None	26.5935	1307.0911
50	21.94	None	27.0319	1334.1233
51	22.76	None	27.9598	1362.0851
52	21.7	None	27.8856	1389.9724
53	22.61	None	27.4640	1417.4367
54	22.09	None	27.1526	1444.5896
55	22.2	None	28.4079	1472.9979
56	22.24	None	27.5904	1500.5887
57	22.83	None	28.1011	1528.6901
58	22.24	None	27.2371	1555.9277
59	21.95	None	28.8210	1584.7489
60	22.57	None	27.8068	1612.5560
61	22.35	None	28.2619	1640.8182
62	22.48	None	27.6224	1668.4409
63	22.12	None	28.3391	1696.7803
64	22.23	None	27.9483	1724.7290
65	22.52	None	27.7532	1752.4826
66	22.55	None	28.0072	1780.4901
67	22.3	None	27.8220	1808.3124
68	21.84	None	27.6484	1835.9614
69	23.51	None	27.2470	1863.2088
70	22.71	None	27.2207	1890.4299
71	23.26	None	27.0259	1917.4561
72	23.98	None	27.0969	1944.5533
73	23.6	None	27.0657	1971.6193
74	22.7	None	27.0255	1998.6451
75	23.47	None	27.4673	2026.1128
76	22.1	None	27.0823	2053.1953
77	22.92	None	26.6816	2079.8772
78	22.73	None	26.7815	2106.6590
79	22.49	None	25.8835	2132.5429
80	22.75	None	27.3343	2159.8774
81	22.27	None	27.7665	2187.6442
82	22.48	None	26.7905	2214.4351
83	22.67	None	27.3752	2241.8107
84	22.37	None	26.9569	2268.7679
85	22.97	None	27.7805	2296.5486
86	23.53	None	26.7522	2323.3012
87	23.4	None	26.9101	2350.2116
88	23.41	None	28.2863	2378.4981
89	22.62	None	28.1059	2406.6043
90	22.99	None	26.8342	2433.4388
91	23.35	None	27.5850	2461.0241
92	22.31	None	27.3923	2488.4166
93	22.67	None	27.6864	2516.1034
94	23.51	None	26.7833	2542.8870
95	21.22	None	28.1013	2570.9888
96	22.3	None	28.0147	2599.0037
97	22.37	None	27.4249	2626.4290
98	22.96	None	27.8993	2654.3287
99	22.54	None	27.7293	2682.0582
