========================================================================================================================
Training started at: 2026-04-07 20:43:30
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_hs-3_bn-3_wr-30_L-1.0
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_hs-3_bn-3_wr-30_L-1.0/fedcda_fl_cifar10_20260407-204330-583267_pid2599959.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_hs-3_bn-3_wr-30_L-1.0/fedcda_fl_cifar10_20260407-204330-583267_pid2599959.log
------------------------------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 210
Local epoch: 1
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedCDA history size: 3
FedCDA batch num: 3
FedCDA warmup round: 30
FedCDA L: 1.0
========================================================================================================================
[Round 001/210] Phase=standard | Stage=warmup | Acc=15.770 | RoundTime=51.80s | TotalTime=51.81s | Method=fedcda
[Round 028/210] Phase=standard | Stage=warmup | Acc=59.990 | RoundTime=43.88s | TotalTime=1368.51s | Method=fedcda
[Round 029/210] Phase=standard | Stage=warmup | Acc=59.980 | RoundTime=47.95s | TotalTime=1416.47s | Method=fedcda
[Round 030/210] Phase=standard | Stage=warmup | Acc=57.280 | RoundTime=46.39s | TotalTime=1462.87s | Method=fedcda
[Round 031/210] Phase=standard | Stage=warmup | Acc=60.650 | RoundTime=113.56s | TotalTime=1576.44s | Method=fedcda
[Round 032/210] Phase=standard | Stage=warmup | Acc=60.750 | RoundTime=97.26s | TotalTime=1673.71s | Method=fedcda
[Round 033/210] Phase=standard | Stage=warmup | Acc=60.110 | RoundTime=94.82s | TotalTime=1768.54s | Method=fedcda
[Round 034/210] Phase=standard | Stage=warmup | Acc=61.820 | RoundTime=113.57s | TotalTime=1882.13s | Method=fedcda
[Round 035/210] Phase=standard | Stage=warmup | Acc=62.230 | RoundTime=112.05s | TotalTime=1994.19s | Method=fedcda
[Round 036/210] Phase=standard | Stage=warmup | Acc=62.070 | RoundTime=115.16s | TotalTime=2109.36s | Method=fedcda
[Round 037/210] Phase=standard | Stage=warmup | Acc=63.190 | RoundTime=108.00s | TotalTime=2217.37s | Method=fedcda
[Round 038/210] Phase=standard | Stage=warmup | Acc=55.970 | RoundTime=113.00s | TotalTime=2330.37s | Method=fedcda
[Round 039/210] Phase=standard | Stage=warmup | Acc=63.600 | RoundTime=98.33s | TotalTime=2428.71s | Method=fedcda
[Round 040/210] Phase=standard | Stage=warmup | Acc=62.100 | RoundTime=78.85s | TotalTime=2507.57s | Method=fedcda
[Round 041/210] Phase=standard | Stage=warmup | Acc=61.740 | RoundTime=74.75s | TotalTime=2582.33s | Method=fedcda
[Round 042/210] Phase=standard | Stage=warmup | Acc=64.100 | RoundTime=83.39s | TotalTime=2665.73s | Method=fedcda
[Round 043/210] Phase=standard | Stage=warmup | Acc=66.150 | RoundTime=82.65s | TotalTime=2748.39s | Method=fedcda
[Round 044/210] Phase=standard | Stage=warmup | Acc=66.510 | RoundTime=75.86s | TotalTime=2824.26s | Method=fedcda
[Round 045/210] Phase=standard | Stage=warmup | Acc=65.320 | RoundTime=80.22s | TotalTime=2904.49s | Method=fedcda
[Round 046/210] Phase=standard | Stage=warmup | Acc=64.890 | RoundTime=76.45s | TotalTime=2980.95s | Method=fedcda
[Round 047/210] Phase=standard | Stage=warmup | Acc=64.450 | RoundTime=84.27s | TotalTime=3065.22s | Method=fedcda
[Round 048/210] Phase=standard | Stage=warmup | Acc=65.430 | RoundTime=75.82s | TotalTime=3141.05s | Method=fedcda
[Round 049/210] Phase=standard | Stage=warmup | Acc=63.430 | RoundTime=80.81s | TotalTime=3221.88s | Method=fedcda
[Round 050/210] Phase=standard | Stage=warmup | Acc=61.310 | RoundTime=84.67s | TotalTime=3306.55s | Method=fedcda
[Round 051/210] Phase=standard | Stage=warmup | Acc=61.640 | RoundTime=81.00s | TotalTime=3387.57s | Method=fedcda
[Round 052/210] Phase=standard | Stage=warmup | Acc=63.320 | RoundTime=76.79s | TotalTime=3464.37s | Method=fedcda
[Round 053/210] Phase=standard | Stage=warmup | Acc=63.390 | RoundTime=83.95s | TotalTime=3548.33s | Method=fedcda
[Round 054/210] Phase=standard | Stage=warmup | Acc=66.490 | RoundTime=84.86s | TotalTime=3633.20s | Method=fedcda
[Round 055/210] Phase=standard | Stage=warmup | Acc=66.820 | RoundTime=80.40s | TotalTime=3713.64s | Method=fedcda
[Round 056/210] Phase=standard | Stage=warmup | Acc=66.790 | RoundTime=79.89s | TotalTime=3793.54s | Method=fedcda
[Round 057/210] Phase=standard | Stage=warmup | Acc=65.490 | RoundTime=79.16s | TotalTime=3872.71s | Method=fedcda
[Round 058/210] Phase=standard | Stage=warmup | Acc=70.470 | RoundTime=82.07s | TotalTime=3954.80s | Method=fedcda
[Round 059/210] Phase=standard | Stage=warmup | Acc=67.730 | RoundTime=74.94s | TotalTime=4029.74s | Method=fedcda
[Round 060/210] Phase=standard | Stage=warmup | Acc=66.200 | RoundTime=76.50s | TotalTime=4106.25s | Method=fedcda
[Round 061/210] Phase=standard | Stage=warmup | Acc=65.650 | RoundTime=80.01s | TotalTime=4186.27s | Method=fedcda
[Round 062/210] Phase=standard | Stage=warmup | Acc=68.140 | RoundTime=76.75s | TotalTime=4263.03s | Method=fedcda
[Round 063/210] Phase=standard | Stage=warmup | Acc=67.850 | RoundTime=78.02s | TotalTime=4341.06s | Method=fedcda
[Round 064/210] Phase=standard | Stage=warmup | Acc=69.100 | RoundTime=80.71s | TotalTime=4421.84s | Method=fedcda
[Round 065/210] Phase=standard | Stage=warmup | Acc=65.710 | RoundTime=77.48s | TotalTime=4499.32s | Method=fedcda
[Round 066/210] Phase=standard | Stage=warmup | Acc=60.760 | RoundTime=80.65s | TotalTime=4580.04s | Method=fedcda
[Round 067/210] Phase=standard | Stage=warmup | Acc=68.130 | RoundTime=82.64s | TotalTime=4662.70s | Method=fedcda
[Round 068/210] Phase=standard | Stage=warmup | Acc=60.410 | RoundTime=79.98s | TotalTime=4742.68s | Method=fedcda
[Round 069/210] Phase=standard | Stage=warmup | Acc=62.540 | RoundTime=80.42s | TotalTime=4823.11s | Method=fedcda
[Round 070/210] Phase=standard | Stage=warmup | Acc=65.590 | RoundTime=79.41s | TotalTime=4902.53s | Method=fedcda
[Round 071/210] Phase=standard | Stage=warmup | Acc=65.170 | RoundTime=78.81s | TotalTime=4981.35s | Method=fedcda
[Round 072/210] Phase=standard | Stage=warmup | Acc=65.230 | RoundTime=79.03s | TotalTime=5060.40s | Method=fedcda
[Round 073/210] Phase=standard | Stage=warmup | Acc=71.390 | RoundTime=71.23s | TotalTime=5131.64s | Method=fedcda
[Round 074/210] Phase=standard | Stage=warmup | Acc=71.020 | RoundTime=70.54s | TotalTime=5202.20s | Method=fedcda
[Round 075/210] Phase=standard | Stage=warmup | Acc=71.560 | RoundTime=59.50s | TotalTime=5261.70s | Method=fedcda
[Round 076/210] Phase=standard | Stage=warmup | Acc=68.620 | RoundTime=74.18s | TotalTime=5335.88s | Method=fedcda
[Round 077/210] Phase=standard | Stage=warmup | Acc=64.820 | RoundTime=66.49s | TotalTime=5402.39s | Method=fedcda
[Round 078/210] Phase=standard | Stage=warmup | Acc=65.260 | RoundTime=67.61s | TotalTime=5470.01s | Method=fedcda
[Round 079/210] Phase=standard | Stage=warmup | Acc=67.880 | RoundTime=72.56s | TotalTime=5542.57s | Method=fedcda
[Round 080/210] Phase=standard | Stage=warmup | Acc=67.620 | RoundTime=72.13s | TotalTime=5614.71s | Method=fedcda
[Round 081/210] Phase=standard | Stage=warmup | Acc=68.560 | RoundTime=73.10s | TotalTime=5687.82s | Method=fedcda
[Round 082/210] Phase=standard | Stage=warmup | Acc=67.310 | RoundTime=104.50s | TotalTime=5792.33s | Method=fedcda
[Round 083/210] Phase=standard | Stage=warmup | Acc=70.450 | RoundTime=122.13s | TotalTime=5914.47s | Method=fedcda
[Round 084/210] Phase=standard | Stage=warmup | Acc=68.680 | RoundTime=117.36s | TotalTime=6031.84s | Method=fedcda
[Round 085/210] Phase=standard | Stage=warmup | Acc=68.250 | RoundTime=123.54s | TotalTime=6155.39s | Method=fedcda
[Round 086/210] Phase=standard | Stage=warmup | Acc=67.540 | RoundTime=117.39s | TotalTime=6272.79s | Method=fedcda
[Round 087/210] Phase=standard | Stage=warmup | Acc=68.250 | RoundTime=112.74s | TotalTime=6385.54s | Method=fedcda
[Round 088/210] Phase=standard | Stage=warmup | Acc=67.490 | RoundTime=118.02s | TotalTime=6503.57s | Method=fedcda
[Round 089/210] Phase=standard | Stage=warmup | Acc=67.210 | RoundTime=119.33s | TotalTime=6622.92s | Method=fedcda
[Round 090/210] Phase=standard | Stage=warmup | Acc=68.270 | RoundTime=120.99s | TotalTime=6743.91s | Method=fedcda
[Round 091/210] Phase=standard | Stage=warmup | Acc=68.240 | RoundTime=120.52s | TotalTime=6864.44s | Method=fedcda
[Round 092/210] Phase=standard | Stage=warmup | Acc=68.850 | RoundTime=117.63s | TotalTime=6982.08s | Method=fedcda
[Round 093/210] Phase=standard | Stage=warmup | Acc=73.110 | RoundTime=115.57s | TotalTime=7097.67s | Method=fedcda
[Round 094/210] Phase=standard | Stage=warmup | Acc=73.910 | RoundTime=116.33s | TotalTime=7214.01s | Method=fedcda
[Round 095/210] Phase=standard | Stage=warmup | Acc=73.440 | RoundTime=118.17s | TotalTime=7332.19s | Method=fedcda
[Round 096/210] Phase=standard | Stage=warmup | Acc=68.870 | RoundTime=117.85s | TotalTime=7450.04s | Method=fedcda
[Round 097/210] Phase=standard | Stage=warmup | Acc=68.390 | RoundTime=110.25s | TotalTime=7560.30s | Method=fedcda
[Round 098/210] Phase=standard | Stage=warmup | Acc=67.610 | RoundTime=118.64s | TotalTime=7678.96s | Method=fedcda
[Round 099/210] Phase=standard | Stage=warmup | Acc=71.190 | RoundTime=117.45s | TotalTime=7796.42s | Method=fedcda
[Round 100/210] Phase=standard | Stage=warmup | Acc=64.500 | RoundTime=118.05s | TotalTime=7914.48s | Method=fedcda
[Round 101/210] Phase=standard | Stage=warmup | Acc=67.270 | RoundTime=111.54s | TotalTime=8026.03s | Method=fedcda
[Round 102/210] Phase=standard | Stage=warmup | Acc=66.930 | RoundTime=118.48s | TotalTime=8144.52s | Method=fedcda
[Round 103/210] Phase=standard | Stage=warmup | Acc=74.390 | RoundTime=115.80s | TotalTime=8260.33s | Method=fedcda
[Round 104/210] Phase=standard | Stage=warmup | Acc=73.510 | RoundTime=117.32s | TotalTime=8377.66s | Method=fedcda
[Round 105/210] Phase=standard | Stage=warmup | Acc=71.760 | RoundTime=112.31s | TotalTime=8489.97s | Method=fedcda
[Round 106/210] Phase=standard | Stage=warmup | Acc=71.840 | RoundTime=117.67s | TotalTime=8607.66s | Method=fedcda
[Round 107/210] Phase=standard | Stage=warmup | Acc=73.140 | RoundTime=114.39s | TotalTime=8722.06s | Method=fedcda
[Round 108/210] Phase=standard | Stage=warmup | Acc=74.140 | RoundTime=117.23s | TotalTime=8839.30s | Method=fedcda
[Round 109/210] Phase=standard | Stage=warmup | Acc=71.820 | RoundTime=117.20s | TotalTime=8956.51s | Method=fedcda
[Round 110/210] Phase=standard | Stage=warmup | Acc=71.810 | RoundTime=116.55s | TotalTime=9073.08s | Method=fedcda
[Round 111/210] Phase=standard | Stage=warmup | Acc=72.330 | RoundTime=115.22s | TotalTime=9188.31s | Method=fedcda
[Round 112/210] Phase=standard | Stage=warmup | Acc=71.060 | RoundTime=117.70s | TotalTime=9306.02s | Method=fedcda
[Round 113/210] Phase=standard | Stage=warmup | Acc=71.300 | RoundTime=116.55s | TotalTime=9422.58s | Method=fedcda
[Round 114/210] Phase=standard | Stage=warmup | Acc=70.690 | RoundTime=118.55s | TotalTime=9541.14s | Method=fedcda
[Round 115/210] Phase=standard | Stage=warmup | Acc=71.030 | RoundTime=116.58s | TotalTime=9657.74s | Method=fedcda
[Round 116/210] Phase=standard | Stage=warmup | Acc=69.900 | RoundTime=118.64s | TotalTime=9776.39s | Method=fedcda
[Round 117/210] Phase=standard | Stage=warmup | Acc=68.800 | RoundTime=117.88s | TotalTime=9894.28s | Method=fedcda
[Round 118/210] Phase=standard | Stage=warmup | Acc=70.170 | RoundTime=118.48s | TotalTime=10012.77s | Method=fedcda
[Round 119/210] Phase=standard | Stage=warmup | Acc=68.350 | RoundTime=112.53s | TotalTime=10125.31s | Method=fedcda
[Round 120/210] Phase=standard | Stage=warmup | Acc=70.100 | RoundTime=126.75s | TotalTime=10252.06s | Method=fedcda
[Round 121/210] Phase=standard | Stage=warmup | Acc=69.730 | RoundTime=126.65s | TotalTime=10378.73s | Method=fedcda
[Round 122/210] Phase=standard | Stage=warmup | Acc=74.480 | RoundTime=125.91s | TotalTime=10504.65s | Method=fedcda
[Round 123/210] Phase=standard | Stage=warmup | Acc=74.870 | RoundTime=114.84s | TotalTime=10619.50s | Method=fedcda
[Round 124/210] Phase=standard | Stage=warmup | Acc=75.040 | RoundTime=118.47s | TotalTime=10737.98s | Method=fedcda
[Round 125/210] Phase=standard | Stage=warmup | Acc=69.220 | RoundTime=117.48s | TotalTime=10855.48s | Method=fedcda
[Round 126/210] Phase=standard | Stage=warmup | Acc=71.180 | RoundTime=118.78s | TotalTime=10974.28s | Method=fedcda
[Round 127/210] Phase=standard | Stage=warmup | Acc=71.680 | RoundTime=118.68s | TotalTime=11092.97s | Method=fedcda
[Round 128/210] Phase=standard | Stage=warmup | Acc=71.540 | RoundTime=116.62s | TotalTime=11209.60s | Method=fedcda
[Round 129/210] Phase=standard | Stage=warmup | Acc=70.740 | RoundTime=117.59s | TotalTime=11327.20s | Method=fedcda
[Round 130/210] Phase=standard | Stage=warmup | Acc=71.600 | RoundTime=118.22s | TotalTime=11445.43s | Method=fedcda
[Round 131/210] Phase=standard | Stage=warmup | Acc=72.120 | RoundTime=116.54s | TotalTime=11561.99s | Method=fedcda
[Round 132/210] Phase=standard | Stage=warmup | Acc=76.950 | RoundTime=118.50s | TotalTime=11680.50s | Method=fedcda
[Round 133/210] Phase=standard | Stage=warmup | Acc=74.060 | RoundTime=116.53s | TotalTime=11797.04s | Method=fedcda
[Round 134/210] Phase=standard | Stage=warmup | Acc=66.060 | RoundTime=116.67s | TotalTime=11913.72s | Method=fedcda
[Round 135/210] Phase=standard | Stage=warmup | Acc=75.000 | RoundTime=117.98s | TotalTime=12031.72s | Method=fedcda
[Round 136/210] Phase=standard | Stage=warmup | Acc=75.250 | RoundTime=118.34s | TotalTime=12150.07s | Method=fedcda
[Round 137/210] Phase=standard | Stage=warmup | Acc=71.600 | RoundTime=114.33s | TotalTime=12264.41s | Method=fedcda
[Round 138/210] Phase=standard | Stage=warmup | Acc=72.390 | RoundTime=113.70s | TotalTime=12378.13s | Method=fedcda
[Round 139/210] Phase=standard | Stage=warmup | Acc=68.550 | RoundTime=115.40s | TotalTime=12493.54s | Method=fedcda
[Round 140/210] Phase=standard | Stage=warmup | Acc=69.000 | RoundTime=111.52s | TotalTime=12605.07s | Method=fedcda
[Round 141/210] Phase=standard | Stage=warmup | Acc=71.150 | RoundTime=116.17s | TotalTime=12721.25s | Method=fedcda
[Round 142/210] Phase=standard | Stage=warmup | Acc=69.950 | RoundTime=113.13s | TotalTime=12834.39s | Method=fedcda
[Round 143/210] Phase=standard | Stage=warmup | Acc=72.270 | RoundTime=108.40s | TotalTime=12942.79s | Method=fedcda
[Round 144/210] Phase=standard | Stage=warmup | Acc=70.590 | RoundTime=118.29s | TotalTime=13061.09s | Method=fedcda
[Round 145/210] Phase=standard | Stage=warmup | Acc=76.270 | RoundTime=116.61s | TotalTime=13177.72s | Method=fedcda
[Round 146/210] Phase=standard | Stage=warmup | Acc=75.640 | RoundTime=112.34s | TotalTime=13290.06s | Method=fedcda
[Round 147/210] Phase=standard | Stage=warmup | Acc=76.280 | RoundTime=117.65s | TotalTime=13407.72s | Method=fedcda
[Round 148/210] Phase=standard | Stage=warmup | Acc=75.670 | RoundTime=114.64s | TotalTime=13522.37s | Method=fedcda
[Round 149/210] Phase=standard | Stage=warmup | Acc=73.380 | RoundTime=118.02s | TotalTime=13640.40s | Method=fedcda
[Round 150/210] Phase=standard | Stage=warmup | Acc=68.050 | RoundTime=118.04s | TotalTime=13758.45s | Method=fedcda
[Round 151/210] Phase=standard | Stage=warmup | Acc=74.170 | RoundTime=115.52s | TotalTime=13873.98s | Method=fedcda
[Round 152/210] Phase=standard | Stage=warmup | Acc=75.350 | RoundTime=117.21s | TotalTime=13991.20s | Method=fedcda
[Round 153/210] Phase=standard | Stage=warmup | Acc=74.690 | RoundTime=117.61s | TotalTime=14108.83s | Method=fedcda
[Round 154/210] Phase=standard | Stage=warmup | Acc=75.080 | RoundTime=117.71s | TotalTime=14226.55s | Method=fedcda
[Round 155/210] Phase=standard | Stage=warmup | Acc=74.110 | RoundTime=111.55s | TotalTime=14338.11s | Method=fedcda
[Round 156/210] Phase=standard | Stage=warmup | Acc=70.350 | RoundTime=107.55s | TotalTime=14445.70s | Method=fedcda
[Round 157/210] Phase=standard | Stage=warmup | Acc=71.150 | RoundTime=123.74s | TotalTime=14569.45s | Method=fedcda
[Round 158/210] Phase=standard | Stage=warmup | Acc=69.650 | RoundTime=126.32s | TotalTime=14695.78s | Method=fedcda
[Round 159/210] Phase=standard | Stage=warmup | Acc=66.110 | RoundTime=126.04s | TotalTime=14821.82s | Method=fedcda
[Round 160/210] Phase=standard | Stage=warmup | Acc=72.620 | RoundTime=122.98s | TotalTime=14944.88s | Method=fedcda
[Round 161/210] Phase=standard | Stage=warmup | Acc=65.830 | RoundTime=118.08s | TotalTime=15062.97s | Method=fedcda
[Round 162/210] Phase=standard | Stage=warmup | Acc=68.090 | RoundTime=118.62s | TotalTime=15181.60s | Method=fedcda
[Round 163/210] Phase=standard | Stage=warmup | Acc=68.340 | RoundTime=118.78s | TotalTime=15300.39s | Method=fedcda
[Round 164/210] Phase=standard | Stage=warmup | Acc=66.990 | RoundTime=105.53s | TotalTime=15405.93s | Method=fedcda
[Round 165/210] Phase=standard | Stage=warmup | Acc=69.460 | RoundTime=128.78s | TotalTime=15534.71s | Method=fedcda
[Round 166/210] Phase=standard | Stage=warmup | Acc=74.820 | RoundTime=125.10s | TotalTime=15659.83s | Method=fedcda
[Round 167/210] Phase=standard | Stage=warmup | Acc=75.800 | RoundTime=137.00s | TotalTime=15796.84s | Method=fedcda
[Round 168/210] Phase=standard | Stage=warmup | Acc=74.870 | RoundTime=132.25s | TotalTime=15929.10s | Method=fedcda
[Round 169/210] Phase=standard | Stage=warmup | Acc=75.770 | RoundTime=123.46s | TotalTime=16052.57s | Method=fedcda
[Round 170/210] Phase=standard | Stage=warmup | Acc=75.050 | RoundTime=133.76s | TotalTime=16186.33s | Method=fedcda
[Round 171/210] Phase=standard | Stage=warmup | Acc=72.070 | RoundTime=134.81s | TotalTime=16321.15s | Method=fedcda
[Round 172/210] Phase=standard | Stage=warmup | Acc=71.840 | RoundTime=134.31s | TotalTime=16455.47s | Method=fedcda
[Round 173/210] Phase=standard | Stage=warmup | Acc=72.610 | RoundTime=138.08s | TotalTime=16593.56s | Method=fedcda
[Round 174/210] Phase=standard | Stage=warmup | Acc=76.560 | RoundTime=137.00s | TotalTime=16730.57s | Method=fedcda
[Round 175/210] Phase=standard | Stage=warmup | Acc=75.790 | RoundTime=137.08s | TotalTime=16867.66s | Method=fedcda
[Round 176/210] Phase=standard | Stage=warmup | Acc=76.110 | RoundTime=133.85s | TotalTime=17001.52s | Method=fedcda
[Round 177/210] Phase=standard | Stage=warmup | Acc=76.640 | RoundTime=134.26s | TotalTime=17135.79s | Method=fedcda
[Round 178/210] Phase=standard | Stage=warmup | Acc=77.050 | RoundTime=135.51s | TotalTime=17271.31s | Method=fedcda
[Round 179/210] Phase=standard | Stage=warmup | Acc=77.790 | RoundTime=137.26s | TotalTime=17408.58s | Method=fedcda
