====================================================================================================
Training started at: 2026-03-15 12:40:47
Result directory: results/fl_mnist/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3
Result txt file : results/fl_mnist/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3/feddenoise_fl_mnist_20260315-124047.txt
Result log file : results/fl_mnist/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3/feddenoise_fl_mnist_20260315-124047.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_mnist
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: asymmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.4
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=11.350 | Pure=69.914 | RoundTime=45.56s | TotalTime=45.56s | Method=feddenoise
[Round 002/100] Acc=60.200 | Pure=70.000 | RoundTime=47.75s | TotalTime=93.31s | Method=feddenoise
[Round 003/100] Acc=83.690 | Pure=70.055 | RoundTime=47.86s | TotalTime=141.17s | Method=feddenoise
[Round 004/100] Acc=81.510 | Pure=70.081 | RoundTime=46.91s | TotalTime=188.09s | Method=feddenoise
[Round 005/100] Acc=90.870 | Pure=70.008 | RoundTime=48.26s | TotalTime=236.35s | Method=feddenoise
[Round 006/100] Acc=92.750 | Pure=69.997 | RoundTime=47.37s | TotalTime=283.72s | Method=feddenoise
[Round 007/100] Acc=89.620 | Pure=69.844 | RoundTime=47.03s | TotalTime=330.75s | Method=feddenoise
[Round 008/100] Acc=92.080 | Pure=70.031 | RoundTime=46.42s | TotalTime=377.17s | Method=feddenoise
[Round 009/100] Acc=89.270 | Pure=69.953 | RoundTime=47.07s | TotalTime=424.25s | Method=feddenoise
[Round 010/100] Acc=87.530 | Pure=69.888 | RoundTime=48.72s | TotalTime=472.97s | Method=feddenoise
[Round 011/100] Acc=89.690 | Pure=79.043 | RoundTime=60.52s | TotalTime=533.48s | Method=feddenoise
[Round 012/100] Acc=85.490 | Pure=78.488 | RoundTime=66.50s | TotalTime=599.98s | Method=feddenoise
