====================================================================================================
Training started at: 2026-03-15 12:08:39
Result directory: results/fl_mnist/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3
Result txt file : results/fl_mnist/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3/feddenoise_fl_mnist_20260315-120839.txt
Result log file : results/fl_mnist/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3/feddenoise_fl_mnist_20260315-120839.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_mnist
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: asymmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.3
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=11.350 | Pure=69.930 | RoundTime=46.76s | TotalTime=46.76s | Method=feddenoise
[Round 002/100] Acc=65.620 | Pure=70.008 | RoundTime=48.55s | TotalTime=95.31s | Method=feddenoise
[Round 003/100] Acc=74.680 | Pure=69.982 | RoundTime=47.67s | TotalTime=142.98s | Method=feddenoise
[Round 004/100] Acc=87.800 | Pure=70.122 | RoundTime=49.17s | TotalTime=192.15s | Method=feddenoise
[Round 005/100] Acc=78.550 | Pure=70.062 | RoundTime=47.82s | TotalTime=239.97s | Method=feddenoise
[Round 006/100] Acc=92.560 | Pure=69.984 | RoundTime=47.79s | TotalTime=287.76s | Method=feddenoise
[Round 007/100] Acc=92.850 | Pure=70.044 | RoundTime=48.76s | TotalTime=336.53s | Method=feddenoise
[Round 008/100] Acc=89.240 | Pure=69.971 | RoundTime=47.01s | TotalTime=383.54s | Method=feddenoise
[Round 009/100] Acc=91.920 | Pure=69.956 | RoundTime=47.81s | TotalTime=431.34s | Method=feddenoise
[Round 010/100] Acc=92.380 | Pure=70.052 | RoundTime=48.20s | TotalTime=479.54s | Method=feddenoise
[Round 011/100] Acc=94.070 | Pure=81.294 | RoundTime=61.09s | TotalTime=540.63s | Method=feddenoise
[Round 012/100] Acc=94.680 | Pure=85.473 | RoundTime=65.66s | TotalTime=606.29s | Method=feddenoise
[Round 013/100] Acc=92.500 | Pure=86.430 | RoundTime=64.87s | TotalTime=671.16s | Method=feddenoise
[Round 014/100] Acc=92.870 | Pure=85.545 | RoundTime=64.63s | TotalTime=735.79s | Method=feddenoise
[Round 015/100] Acc=95.090 | Pure=84.957 | RoundTime=64.82s | TotalTime=800.61s | Method=feddenoise
[Round 016/100] Acc=93.280 | Pure=82.912 | RoundTime=64.56s | TotalTime=865.17s | Method=feddenoise
[Round 017/100] Acc=93.780 | Pure=84.592 | RoundTime=63.16s | TotalTime=928.33s | Method=feddenoise
[Round 018/100] Acc=93.760 | Pure=83.955 | RoundTime=65.04s | TotalTime=993.37s | Method=feddenoise
[Round 019/100] Acc=93.960 | Pure=84.376 | RoundTime=64.74s | TotalTime=1058.12s | Method=feddenoise
[Round 020/100] Acc=93.710 | Pure=82.704 | RoundTime=65.41s | TotalTime=1123.53s | Method=feddenoise
[Round 021/100] Acc=96.230 | Pure=91.587 | RoundTime=64.35s | TotalTime=1187.88s | Method=feddenoise
[Round 022/100] Acc=96.580 | Pure=91.361 | RoundTime=64.16s | TotalTime=1252.04s | Method=feddenoise
[Round 023/100] Acc=96.130 | Pure=91.190 | RoundTime=63.08s | TotalTime=1315.12s | Method=feddenoise
[Round 024/100] Acc=95.400 | Pure=90.782 | RoundTime=65.07s | TotalTime=1380.19s | Method=feddenoise
[Round 025/100] Acc=95.150 | Pure=90.428 | RoundTime=63.76s | TotalTime=1443.95s | Method=feddenoise
[Round 026/100] Acc=95.720 | Pure=90.600 | RoundTime=65.50s | TotalTime=1509.44s | Method=feddenoise
[Round 027/100] Acc=96.160 | Pure=91.651 | RoundTime=65.86s | TotalTime=1575.31s | Method=feddenoise
[Round 028/100] Acc=96.150 | Pure=91.207 | RoundTime=64.21s | TotalTime=1639.52s | Method=feddenoise
[Round 029/100] Acc=95.260 | Pure=91.532 | RoundTime=63.54s | TotalTime=1703.05s | Method=feddenoise
[Round 030/100] Acc=95.470 | Pure=91.600 | RoundTime=65.89s | TotalTime=1768.94s | Method=feddenoise
[Round 031/100] Acc=96.270 | Pure=94.202 | RoundTime=63.81s | TotalTime=1832.76s | Method=feddenoise
[Round 032/100] Acc=96.350 | Pure=92.903 | RoundTime=64.42s | TotalTime=1897.17s | Method=feddenoise
[Round 033/100] Acc=96.590 | Pure=92.683 | RoundTime=65.81s | TotalTime=1962.98s | Method=feddenoise
[Round 034/100] Acc=96.620 | Pure=93.640 | RoundTime=63.90s | TotalTime=2026.88s | Method=feddenoise
[Round 035/100] Acc=96.490 | Pure=93.579 | RoundTime=63.59s | TotalTime=2090.48s | Method=feddenoise
[Round 036/100] Acc=96.830 | Pure=93.647 | RoundTime=63.88s | TotalTime=2154.36s | Method=feddenoise
[Round 037/100] Acc=97.450 | Pure=93.386 | RoundTime=63.72s | TotalTime=2218.08s | Method=feddenoise
[Round 038/100] Acc=96.290 | Pure=94.584 | RoundTime=64.34s | TotalTime=2282.42s | Method=feddenoise
[Round 039/100] Acc=96.740 | Pure=93.818 | RoundTime=64.75s | TotalTime=2347.17s | Method=feddenoise
[Round 040/100] Acc=97.020 | Pure=93.750 | RoundTime=63.35s | TotalTime=2410.52s | Method=feddenoise
[Round 041/100] Acc=97.010 | Pure=95.190 | RoundTime=64.71s | TotalTime=2475.23s | Method=feddenoise
[Round 042/100] Acc=97.380 | Pure=95.293 | RoundTime=63.52s | TotalTime=2538.75s | Method=feddenoise
[Round 043/100] Acc=97.290 | Pure=95.418 | RoundTime=63.80s | TotalTime=2602.55s | Method=feddenoise
[Round 044/100] Acc=97.380 | Pure=94.456 | RoundTime=63.75s | TotalTime=2666.30s | Method=feddenoise
[Round 045/100] Acc=97.190 | Pure=94.898 | RoundTime=64.49s | TotalTime=2730.79s | Method=feddenoise
[Round 046/100] Acc=97.010 | Pure=94.615 | RoundTime=64.64s | TotalTime=2795.42s | Method=feddenoise
[Round 047/100] Acc=97.290 | Pure=95.094 | RoundTime=63.59s | TotalTime=2859.02s | Method=feddenoise
[Round 048/100] Acc=97.010 | Pure=94.708 | RoundTime=64.71s | TotalTime=2923.73s | Method=feddenoise
[Round 049/100] Acc=97.050 | Pure=95.165 | RoundTime=63.01s | TotalTime=2986.74s | Method=feddenoise
[Round 050/100] Acc=96.880 | Pure=95.021 | RoundTime=64.11s | TotalTime=3050.85s | Method=feddenoise
[Round 051/100] Acc=97.410 | Pure=94.757 | RoundTime=63.77s | TotalTime=3114.62s | Method=feddenoise
[Round 052/100] Acc=97.610 | Pure=94.878 | RoundTime=64.72s | TotalTime=3179.33s | Method=feddenoise
[Round 053/100] Acc=97.490 | Pure=94.905 | RoundTime=64.48s | TotalTime=3243.82s | Method=feddenoise
[Round 054/100] Acc=97.160 | Pure=95.306 | RoundTime=63.78s | TotalTime=3307.59s | Method=feddenoise
[Round 055/100] Acc=97.240 | Pure=95.434 | RoundTime=63.95s | TotalTime=3371.54s | Method=feddenoise
[Round 056/100] Acc=97.380 | Pure=94.838 | RoundTime=63.10s | TotalTime=3434.65s | Method=feddenoise
[Round 057/100] Acc=97.480 | Pure=94.700 | RoundTime=63.88s | TotalTime=3498.52s | Method=feddenoise
[Round 058/100] Acc=97.450 | Pure=94.827 | RoundTime=64.55s | TotalTime=3563.07s | Method=feddenoise
[Round 059/100] Acc=97.270 | Pure=95.287 | RoundTime=63.97s | TotalTime=3627.04s | Method=feddenoise
[Round 060/100] Acc=97.250 | Pure=94.710 | RoundTime=65.44s | TotalTime=3692.48s | Method=feddenoise
[Round 061/100] Acc=96.890 | Pure=93.363 | RoundTime=64.09s | TotalTime=3756.57s | Method=feddenoise
[Round 062/100] Acc=96.580 | Pure=93.326 | RoundTime=62.72s | TotalTime=3819.30s | Method=feddenoise
[Round 063/100] Acc=96.890 | Pure=93.570 | RoundTime=63.12s | TotalTime=3882.42s | Method=feddenoise
[Round 064/100] Acc=97.100 | Pure=93.713 | RoundTime=65.94s | TotalTime=3948.36s | Method=feddenoise
[Round 065/100] Acc=97.330 | Pure=93.356 | RoundTime=63.78s | TotalTime=4012.14s | Method=feddenoise
[Round 066/100] Acc=97.040 | Pure=92.287 | RoundTime=63.09s | TotalTime=4075.24s | Method=feddenoise
[Round 067/100] Acc=96.920 | Pure=93.985 | RoundTime=63.80s | TotalTime=4139.03s | Method=feddenoise
[Round 068/100] Acc=96.800 | Pure=94.705 | RoundTime=62.82s | TotalTime=4201.85s | Method=feddenoise
[Round 069/100] Acc=96.780 | Pure=94.035 | RoundTime=64.02s | TotalTime=4265.88s | Method=feddenoise
[Round 070/100] Acc=95.930 | Pure=94.721 | RoundTime=64.33s | TotalTime=4330.21s | Method=feddenoise
[Round 071/100] Acc=96.920 | Pure=94.145 | RoundTime=65.38s | TotalTime=4395.60s | Method=feddenoise
[Round 072/100] Acc=97.420 | Pure=93.837 | RoundTime=63.07s | TotalTime=4458.67s | Method=feddenoise
[Round 073/100] Acc=96.680 | Pure=94.729 | RoundTime=64.67s | TotalTime=4523.34s | Method=feddenoise
[Round 074/100] Acc=97.420 | Pure=93.131 | RoundTime=63.95s | TotalTime=4587.30s | Method=feddenoise
[Round 075/100] Acc=97.390 | Pure=94.110 | RoundTime=63.51s | TotalTime=4650.81s | Method=feddenoise
[Round 076/100] Acc=97.110 | Pure=94.344 | RoundTime=63.57s | TotalTime=4714.38s | Method=feddenoise
[Round 077/100] Acc=97.360 | Pure=93.754 | RoundTime=64.39s | TotalTime=4778.77s | Method=feddenoise
[Round 078/100] Acc=97.040 | Pure=93.496 | RoundTime=64.39s | TotalTime=4843.16s | Method=feddenoise
[Round 079/100] Acc=97.120 | Pure=94.063 | RoundTime=63.62s | TotalTime=4906.78s | Method=feddenoise
[Round 080/100] Acc=97.300 | Pure=93.654 | RoundTime=64.89s | TotalTime=4971.67s | Method=feddenoise
[Round 081/100] Acc=97.280 | Pure=93.309 | RoundTime=65.05s | TotalTime=5036.72s | Method=feddenoise
[Round 082/100] Acc=97.340 | Pure=94.172 | RoundTime=63.92s | TotalTime=5100.64s | Method=feddenoise
[Round 083/100] Acc=97.270 | Pure=93.482 | RoundTime=65.23s | TotalTime=5165.87s | Method=feddenoise
[Round 084/100] Acc=97.400 | Pure=93.471 | RoundTime=64.02s | TotalTime=5229.89s | Method=feddenoise
[Round 085/100] Acc=97.330 | Pure=93.569 | RoundTime=66.09s | TotalTime=5295.98s | Method=feddenoise
[Round 086/100] Acc=97.170 | Pure=93.799 | RoundTime=63.47s | TotalTime=5359.45s | Method=feddenoise
[Round 087/100] Acc=97.410 | Pure=93.367 | RoundTime=62.97s | TotalTime=5422.42s | Method=feddenoise
[Round 088/100] Acc=96.910 | Pure=93.761 | RoundTime=64.65s | TotalTime=5487.07s | Method=feddenoise
[Round 089/100] Acc=97.350 | Pure=93.398 | RoundTime=64.15s | TotalTime=5551.21s | Method=feddenoise
[Round 090/100] Acc=97.280 | Pure=93.325 | RoundTime=64.09s | TotalTime=5615.31s | Method=feddenoise
[Round 091/100] Acc=97.220 | Pure=92.354 | RoundTime=63.84s | TotalTime=5679.15s | Method=feddenoise
[Round 092/100] Acc=96.840 | Pure=92.978 | RoundTime=64.13s | TotalTime=5743.28s | Method=feddenoise
[Round 093/100] Acc=97.090 | Pure=93.119 | RoundTime=63.27s | TotalTime=5806.56s | Method=feddenoise
[Round 094/100] Acc=96.870 | Pure=92.788 | RoundTime=64.29s | TotalTime=5870.85s | Method=feddenoise
[Round 095/100] Acc=96.430 | Pure=92.948 | RoundTime=64.20s | TotalTime=5935.05s | Method=feddenoise
[Round 096/100] Acc=97.010 | Pure=92.666 | RoundTime=63.73s | TotalTime=5998.78s | Method=feddenoise
[Round 097/100] Acc=97.170 | Pure=92.747 | RoundTime=64.68s | TotalTime=6063.46s | Method=feddenoise
[Round 098/100] Acc=96.840 | Pure=92.929 | RoundTime=64.71s | TotalTime=6128.17s | Method=feddenoise
[Round 099/100] Acc=96.650 | Pure=91.785 | RoundTime=63.02s | TotalTime=6191.19s | Method=feddenoise
[Round 100/100] Acc=96.830 | Pure=92.615 | RoundTime=64.39s | TotalTime=6255.58s | Method=feddenoise
====================================================================================================
Training finished at: 2026-03-15 13:52:55
Total elapsed time: 6255.58s
Final Acc: 96.830
Best Acc : 97.610
Final Pure: 92.615
Best Pure : 95.434
====================================================================================================
