====================================================================================================
Training started at: 2026-03-15 07:15:39
Result directory: results/fl_mnist/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3
Result txt file : results/fl_mnist/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3/feddenoise_fl_mnist_20260315-071539.txt
Result log file : results/fl_mnist/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3/feddenoise_fl_mnist_20260315-071539.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_mnist
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: asymmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: most_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=11.350 | Pure=69.974 | RoundTime=48.58s | TotalTime=48.58s | Method=feddenoise
[Round 002/100] Acc=53.710 | Pure=69.969 | RoundTime=48.98s | TotalTime=97.56s | Method=feddenoise
[Round 003/100] Acc=90.710 | Pure=70.057 | RoundTime=49.34s | TotalTime=146.91s | Method=feddenoise
[Round 004/100] Acc=80.800 | Pure=69.982 | RoundTime=49.81s | TotalTime=196.72s | Method=feddenoise
[Round 005/100] Acc=86.540 | Pure=70.094 | RoundTime=50.41s | TotalTime=247.13s | Method=feddenoise
[Round 006/100] Acc=90.530 | Pure=70.010 | RoundTime=49.49s | TotalTime=296.62s | Method=feddenoise
[Round 007/100] Acc=91.820 | Pure=70.018 | RoundTime=50.55s | TotalTime=347.17s | Method=feddenoise
[Round 008/100] Acc=91.430 | Pure=70.083 | RoundTime=50.30s | TotalTime=397.47s | Method=feddenoise
[Round 009/100] Acc=84.610 | Pure=69.995 | RoundTime=49.50s | TotalTime=446.98s | Method=feddenoise
[Round 010/100] Acc=91.180 | Pure=70.089 | RoundTime=50.43s | TotalTime=497.41s | Method=feddenoise
[Round 011/100] Acc=90.970 | Pure=77.869 | RoundTime=62.70s | TotalTime=560.11s | Method=feddenoise
[Round 012/100] Acc=90.830 | Pure=77.277 | RoundTime=63.37s | TotalTime=623.48s | Method=feddenoise
[Round 013/100] Acc=91.550 | Pure=75.612 | RoundTime=65.63s | TotalTime=689.11s | Method=feddenoise
[Round 014/100] Acc=93.210 | Pure=77.136 | RoundTime=63.71s | TotalTime=752.82s | Method=feddenoise
[Round 015/100] Acc=93.870 | Pure=76.998 | RoundTime=64.59s | TotalTime=817.41s | Method=feddenoise
[Round 016/100] Acc=94.290 | Pure=76.943 | RoundTime=63.52s | TotalTime=880.93s | Method=feddenoise
[Round 017/100] Acc=91.000 | Pure=76.014 | RoundTime=64.79s | TotalTime=945.72s | Method=feddenoise
[Round 018/100] Acc=93.350 | Pure=77.556 | RoundTime=65.43s | TotalTime=1011.15s | Method=feddenoise
[Round 019/100] Acc=91.430 | Pure=76.306 | RoundTime=65.23s | TotalTime=1076.38s | Method=feddenoise
[Round 020/100] Acc=92.780 | Pure=76.370 | RoundTime=65.70s | TotalTime=1142.08s | Method=feddenoise
[Round 021/100] Acc=92.450 | Pure=80.130 | RoundTime=63.33s | TotalTime=1205.41s | Method=feddenoise
[Round 022/100] Acc=94.230 | Pure=80.151 | RoundTime=64.55s | TotalTime=1269.96s | Method=feddenoise
[Round 023/100] Acc=92.080 | Pure=79.885 | RoundTime=64.85s | TotalTime=1334.81s | Method=feddenoise
[Round 024/100] Acc=94.380 | Pure=80.018 | RoundTime=65.02s | TotalTime=1399.82s | Method=feddenoise
[Round 025/100] Acc=94.240 | Pure=80.442 | RoundTime=63.95s | TotalTime=1463.78s | Method=feddenoise
[Round 026/100] Acc=95.120 | Pure=79.992 | RoundTime=64.59s | TotalTime=1528.37s | Method=feddenoise
[Round 027/100] Acc=93.930 | Pure=80.462 | RoundTime=64.47s | TotalTime=1592.85s | Method=feddenoise
[Round 028/100] Acc=93.210 | Pure=80.191 | RoundTime=63.36s | TotalTime=1656.21s | Method=feddenoise
[Round 029/100] Acc=92.640 | Pure=80.283 | RoundTime=66.98s | TotalTime=1723.19s | Method=feddenoise
[Round 030/100] Acc=93.430 | Pure=79.878 | RoundTime=65.19s | TotalTime=1788.37s | Method=feddenoise
[Round 031/100] Acc=93.370 | Pure=79.800 | RoundTime=65.48s | TotalTime=1853.85s | Method=feddenoise
[Round 032/100] Acc=91.500 | Pure=79.355 | RoundTime=65.04s | TotalTime=1918.90s | Method=feddenoise
[Round 033/100] Acc=92.530 | Pure=80.236 | RoundTime=66.39s | TotalTime=1985.28s | Method=feddenoise
[Round 034/100] Acc=92.910 | Pure=79.715 | RoundTime=65.30s | TotalTime=2050.58s | Method=feddenoise
[Round 035/100] Acc=91.900 | Pure=80.125 | RoundTime=65.09s | TotalTime=2115.67s | Method=feddenoise
[Round 036/100] Acc=90.260 | Pure=80.092 | RoundTime=65.62s | TotalTime=2181.29s | Method=feddenoise
[Round 037/100] Acc=93.730 | Pure=79.656 | RoundTime=64.74s | TotalTime=2246.03s | Method=feddenoise
[Round 038/100] Acc=93.100 | Pure=79.851 | RoundTime=63.59s | TotalTime=2309.62s | Method=feddenoise
[Round 039/100] Acc=92.470 | Pure=79.978 | RoundTime=64.80s | TotalTime=2374.41s | Method=feddenoise
[Round 040/100] Acc=93.560 | Pure=80.023 | RoundTime=65.77s | TotalTime=2440.18s | Method=feddenoise
[Round 041/100] Acc=93.300 | Pure=79.232 | RoundTime=63.88s | TotalTime=2504.06s | Method=feddenoise
[Round 042/100] Acc=92.500 | Pure=79.655 | RoundTime=65.77s | TotalTime=2569.83s | Method=feddenoise
[Round 043/100] Acc=94.080 | Pure=79.801 | RoundTime=66.36s | TotalTime=2636.20s | Method=feddenoise
[Round 044/100] Acc=94.390 | Pure=80.070 | RoundTime=66.15s | TotalTime=2702.35s | Method=feddenoise
[Round 045/100] Acc=93.930 | Pure=79.529 | RoundTime=66.60s | TotalTime=2768.95s | Method=feddenoise
[Round 046/100] Acc=92.660 | Pure=80.013 | RoundTime=66.10s | TotalTime=2835.06s | Method=feddenoise
[Round 047/100] Acc=93.780 | Pure=79.696 | RoundTime=65.29s | TotalTime=2900.35s | Method=feddenoise
[Round 048/100] Acc=92.240 | Pure=80.362 | RoundTime=65.11s | TotalTime=2965.45s | Method=feddenoise
[Round 049/100] Acc=91.990 | Pure=80.327 | RoundTime=66.15s | TotalTime=3031.61s | Method=feddenoise
[Round 050/100] Acc=92.620 | Pure=80.222 | RoundTime=64.68s | TotalTime=3096.29s | Method=feddenoise
[Round 051/100] Acc=92.430 | Pure=80.437 | RoundTime=65.45s | TotalTime=3161.74s | Method=feddenoise
[Round 052/100] Acc=92.830 | Pure=80.342 | RoundTime=65.33s | TotalTime=3227.07s | Method=feddenoise
[Round 053/100] Acc=93.790 | Pure=80.232 | RoundTime=65.16s | TotalTime=3292.23s | Method=feddenoise
[Round 054/100] Acc=92.890 | Pure=80.148 | RoundTime=65.53s | TotalTime=3357.76s | Method=feddenoise
[Round 055/100] Acc=93.270 | Pure=80.663 | RoundTime=66.05s | TotalTime=3423.81s | Method=feddenoise
[Round 056/100] Acc=93.470 | Pure=80.154 | RoundTime=65.96s | TotalTime=3489.77s | Method=feddenoise
[Round 057/100] Acc=91.790 | Pure=80.211 | RoundTime=65.06s | TotalTime=3554.83s | Method=feddenoise
[Round 058/100] Acc=91.230 | Pure=80.229 | RoundTime=64.90s | TotalTime=3619.73s | Method=feddenoise
[Round 059/100] Acc=92.240 | Pure=80.108 | RoundTime=67.00s | TotalTime=3686.72s | Method=feddenoise
[Round 060/100] Acc=93.970 | Pure=79.797 | RoundTime=65.32s | TotalTime=3752.04s | Method=feddenoise
[Round 061/100] Acc=92.960 | Pure=80.199 | RoundTime=66.41s | TotalTime=3818.46s | Method=feddenoise
[Round 062/100] Acc=93.360 | Pure=80.640 | RoundTime=65.91s | TotalTime=3884.37s | Method=feddenoise
[Round 063/100] Acc=93.280 | Pure=80.626 | RoundTime=67.80s | TotalTime=3952.17s | Method=feddenoise
[Round 064/100] Acc=93.220 | Pure=80.640 | RoundTime=65.84s | TotalTime=4018.01s | Method=feddenoise
[Round 065/100] Acc=92.730 | Pure=80.348 | RoundTime=66.91s | TotalTime=4084.93s | Method=feddenoise
[Round 066/100] Acc=91.840 | Pure=80.559 | RoundTime=69.20s | TotalTime=4154.12s | Method=feddenoise
[Round 067/100] Acc=92.740 | Pure=80.196 | RoundTime=70.19s | TotalTime=4224.31s | Method=feddenoise
[Round 068/100] Acc=91.430 | Pure=80.509 | RoundTime=68.73s | TotalTime=4293.05s | Method=feddenoise
[Round 069/100] Acc=92.480 | Pure=80.376 | RoundTime=68.99s | TotalTime=4362.04s | Method=feddenoise
[Round 070/100] Acc=92.680 | Pure=80.676 | RoundTime=68.68s | TotalTime=4430.72s | Method=feddenoise
[Round 071/100] Acc=93.480 | Pure=80.705 | RoundTime=70.44s | TotalTime=4501.16s | Method=feddenoise
[Round 072/100] Acc=92.190 | Pure=80.558 | RoundTime=69.41s | TotalTime=4570.57s | Method=feddenoise
[Round 073/100] Acc=93.600 | Pure=80.155 | RoundTime=69.57s | TotalTime=4640.14s | Method=feddenoise
[Round 074/100] Acc=91.670 | Pure=80.703 | RoundTime=70.11s | TotalTime=4710.25s | Method=feddenoise
[Round 075/100] Acc=92.680 | Pure=80.493 | RoundTime=70.91s | TotalTime=4781.16s | Method=feddenoise
[Round 076/100] Acc=92.690 | Pure=80.580 | RoundTime=69.78s | TotalTime=4850.94s | Method=feddenoise
[Round 077/100] Acc=92.470 | Pure=80.514 | RoundTime=70.28s | TotalTime=4921.21s | Method=feddenoise
[Round 078/100] Acc=90.970 | Pure=80.780 | RoundTime=68.29s | TotalTime=4989.50s | Method=feddenoise
[Round 079/100] Acc=92.880 | Pure=79.861 | RoundTime=69.11s | TotalTime=5058.61s | Method=feddenoise
[Round 080/100] Acc=92.100 | Pure=80.516 | RoundTime=68.87s | TotalTime=5127.48s | Method=feddenoise
[Round 081/100] Acc=91.120 | Pure=80.520 | RoundTime=69.29s | TotalTime=5196.77s | Method=feddenoise
[Round 082/100] Acc=92.810 | Pure=80.379 | RoundTime=68.54s | TotalTime=5265.31s | Method=feddenoise
[Round 083/100] Acc=92.350 | Pure=80.440 | RoundTime=69.75s | TotalTime=5335.06s | Method=feddenoise
[Round 084/100] Acc=91.530 | Pure=80.572 | RoundTime=67.67s | TotalTime=5402.73s | Method=feddenoise
[Round 085/100] Acc=92.610 | Pure=80.522 | RoundTime=68.93s | TotalTime=5471.66s | Method=feddenoise
[Round 086/100] Acc=91.300 | Pure=80.618 | RoundTime=67.43s | TotalTime=5539.09s | Method=feddenoise
