========================================================================================================================
Training started at: 2026-04-08 06:35:16
Result directory: results/fl_cifar100/fedavg/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric
Result txt file : results/fl_cifar100/fedavg/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric/fedavg_fl_cifar100_20260408-063516-200704_pid1977973.txt
Result log file : results/fl_cifar100/fedavg/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric/fedavg_fl_cifar100_20260408-063516-200704_pid1977973.log
------------------------------------------------------------------------------------------------------------------------
Model: fedavg
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 1
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=39.23s | TotalTime=39.24s | Method=fedavg
[Round 012/100] Phase=standard | Stage=warmup | Acc=15.760 | RoundTime=39.59s | TotalTime=472.71s | Method=fedavg
[Round 013/100] Phase=standard | Stage=warmup | Acc=16.120 | RoundTime=38.76s | TotalTime=511.49s | Method=fedavg
[Round 014/100] Phase=standard | Stage=warmup | Acc=16.870 | RoundTime=39.60s | TotalTime=551.10s | Method=fedavg
[Round 015/100] Phase=standard | Stage=warmup | Acc=17.950 | RoundTime=38.64s | TotalTime=589.74s | Method=fedavg
[Round 016/100] Phase=standard | Stage=warmup | Acc=18.380 | RoundTime=39.47s | TotalTime=629.21s | Method=fedavg
[Round 017/100] Phase=standard | Stage=warmup | Acc=19.510 | RoundTime=37.11s | TotalTime=666.33s | Method=fedavg
[Round 018/100] Phase=standard | Stage=warmup | Acc=20.470 | RoundTime=38.22s | TotalTime=704.56s | Method=fedavg
[Round 019/100] Phase=standard | Stage=warmup | Acc=21.280 | RoundTime=38.37s | TotalTime=742.94s | Method=fedavg
[Round 020/100] Phase=standard | Stage=warmup | Acc=21.890 | RoundTime=39.03s | TotalTime=782.00s | Method=fedavg
[Round 021/100] Phase=standard | Stage=warmup | Acc=21.880 | RoundTime=38.80s | TotalTime=820.80s | Method=fedavg
[Round 022/100] Phase=standard | Stage=warmup | Acc=23.240 | RoundTime=38.96s | TotalTime=859.77s | Method=fedavg
[Round 023/100] Phase=standard | Stage=warmup | Acc=23.540 | RoundTime=39.33s | TotalTime=899.11s | Method=fedavg
[Round 024/100] Phase=standard | Stage=warmup | Acc=24.580 | RoundTime=39.95s | TotalTime=939.06s | Method=fedavg
[Round 025/100] Phase=standard | Stage=warmup | Acc=25.170 | RoundTime=38.01s | TotalTime=977.08s | Method=fedavg
[Round 026/100] Phase=standard | Stage=warmup | Acc=25.300 | RoundTime=38.38s | TotalTime=1015.47s | Method=fedavg
[Round 027/100] Phase=standard | Stage=warmup | Acc=26.510 | RoundTime=41.27s | TotalTime=1056.76s | Method=fedavg
[Round 028/100] Phase=standard | Stage=warmup | Acc=27.010 | RoundTime=39.62s | TotalTime=1096.39s | Method=fedavg
[Round 029/100] Phase=standard | Stage=warmup | Acc=27.770 | RoundTime=39.55s | TotalTime=1135.95s | Method=fedavg
[Round 030/100] Phase=standard | Stage=warmup | Acc=28.620 | RoundTime=39.19s | TotalTime=1175.14s | Method=fedavg
[Round 031/100] Phase=standard | Stage=warmup | Acc=28.810 | RoundTime=38.50s | TotalTime=1213.65s | Method=fedavg
[Round 032/100] Phase=standard | Stage=warmup | Acc=29.800 | RoundTime=39.49s | TotalTime=1253.15s | Method=fedavg
[Round 033/100] Phase=standard | Stage=warmup | Acc=30.350 | RoundTime=39.14s | TotalTime=1292.31s | Method=fedavg
[Round 034/100] Phase=standard | Stage=warmup | Acc=30.550 | RoundTime=38.73s | TotalTime=1331.04s | Method=fedavg
[Round 035/100] Phase=standard | Stage=warmup | Acc=31.430 | RoundTime=39.71s | TotalTime=1370.76s | Method=fedavg
[Round 036/100] Phase=standard | Stage=warmup | Acc=31.710 | RoundTime=38.64s | TotalTime=1409.40s | Method=fedavg
[Round 037/100] Phase=standard | Stage=warmup | Acc=32.060 | RoundTime=36.91s | TotalTime=1446.33s | Method=fedavg
[Round 038/100] Phase=standard | Stage=warmup | Acc=33.170 | RoundTime=38.58s | TotalTime=1484.91s | Method=fedavg
[Round 039/100] Phase=standard | Stage=warmup | Acc=32.720 | RoundTime=36.75s | TotalTime=1521.67s | Method=fedavg
[Round 040/100] Phase=standard | Stage=warmup | Acc=33.740 | RoundTime=37.98s | TotalTime=1559.65s | Method=fedavg
[Round 041/100] Phase=standard | Stage=warmup | Acc=34.660 | RoundTime=36.88s | TotalTime=1596.54s | Method=fedavg
[Round 042/100] Phase=standard | Stage=warmup | Acc=34.530 | RoundTime=38.78s | TotalTime=1635.33s | Method=fedavg
[Round 043/100] Phase=standard | Stage=warmup | Acc=35.150 | RoundTime=41.35s | TotalTime=1676.69s | Method=fedavg
[Round 044/100] Phase=standard | Stage=warmup | Acc=35.700 | RoundTime=37.52s | TotalTime=1714.22s | Method=fedavg
[Round 045/100] Phase=standard | Stage=warmup | Acc=36.450 | RoundTime=37.66s | TotalTime=1751.88s | Method=fedavg
[Round 046/100] Phase=standard | Stage=warmup | Acc=36.650 | RoundTime=40.16s | TotalTime=1792.05s | Method=fedavg
[Round 047/100] Phase=standard | Stage=warmup | Acc=37.200 | RoundTime=40.15s | TotalTime=1832.21s | Method=fedavg
[Round 048/100] Phase=standard | Stage=warmup | Acc=37.300 | RoundTime=38.25s | TotalTime=1870.46s | Method=fedavg
[Round 049/100] Phase=standard | Stage=warmup | Acc=37.920 | RoundTime=38.58s | TotalTime=1909.06s | Method=fedavg
[Round 050/100] Phase=standard | Stage=warmup | Acc=38.380 | RoundTime=38.86s | TotalTime=1947.92s | Method=fedavg
[Round 051/100] Phase=standard | Stage=warmup | Acc=38.750 | RoundTime=39.60s | TotalTime=1987.54s | Method=fedavg
[Round 052/100] Phase=standard | Stage=warmup | Acc=39.550 | RoundTime=39.75s | TotalTime=2027.30s | Method=fedavg
[Round 053/100] Phase=standard | Stage=warmup | Acc=39.780 | RoundTime=38.63s | TotalTime=2065.93s | Method=fedavg
[Round 054/100] Phase=standard | Stage=warmup | Acc=40.300 | RoundTime=37.78s | TotalTime=2103.72s | Method=fedavg
[Round 055/100] Phase=standard | Stage=warmup | Acc=40.520 | RoundTime=35.90s | TotalTime=2139.64s | Method=fedavg
[Round 056/100] Phase=standard | Stage=warmup | Acc=41.250 | RoundTime=41.07s | TotalTime=2180.71s | Method=fedavg
[Round 057/100] Phase=standard | Stage=warmup | Acc=41.860 | RoundTime=41.07s | TotalTime=2221.80s | Method=fedavg
[Round 058/100] Phase=standard | Stage=warmup | Acc=41.750 | RoundTime=39.84s | TotalTime=2261.65s | Method=fedavg
[Round 059/100] Phase=standard | Stage=warmup | Acc=42.600 | RoundTime=40.20s | TotalTime=2301.86s | Method=fedavg
[Round 060/100] Phase=standard | Stage=warmup | Acc=41.970 | RoundTime=43.53s | TotalTime=2345.40s | Method=fedavg
[Round 061/100] Phase=standard | Stage=warmup | Acc=43.260 | RoundTime=41.38s | TotalTime=2386.78s | Method=fedavg
[Round 062/100] Phase=standard | Stage=warmup | Acc=43.460 | RoundTime=39.63s | TotalTime=2426.46s | Method=fedavg
[Round 063/100] Phase=standard | Stage=warmup | Acc=43.850 | RoundTime=39.38s | TotalTime=2465.86s | Method=fedavg
[Round 064/100] Phase=standard | Stage=warmup | Acc=44.430 | RoundTime=37.99s | TotalTime=2503.86s | Method=fedavg
[Round 065/100] Phase=standard | Stage=warmup | Acc=44.530 | RoundTime=39.93s | TotalTime=2543.80s | Method=fedavg
[Round 066/100] Phase=standard | Stage=warmup | Acc=44.380 | RoundTime=39.16s | TotalTime=2582.97s | Method=fedavg
[Round 067/100] Phase=standard | Stage=warmup | Acc=45.090 | RoundTime=38.55s | TotalTime=2621.53s | Method=fedavg
[Round 068/100] Phase=standard | Stage=warmup | Acc=45.100 | RoundTime=37.89s | TotalTime=2659.43s | Method=fedavg
[Round 069/100] Phase=standard | Stage=warmup | Acc=45.690 | RoundTime=38.39s | TotalTime=2697.83s | Method=fedavg
[Round 070/100] Phase=standard | Stage=warmup | Acc=45.680 | RoundTime=39.10s | TotalTime=2736.93s | Method=fedavg
[Round 071/100] Phase=standard | Stage=warmup | Acc=46.220 | RoundTime=38.16s | TotalTime=2775.11s | Method=fedavg
[Round 072/100] Phase=standard | Stage=warmup | Acc=46.440 | RoundTime=42.97s | TotalTime=2818.08s | Method=fedavg
[Round 073/100] Phase=standard | Stage=warmup | Acc=46.510 | RoundTime=39.82s | TotalTime=2857.91s | Method=fedavg
[Round 074/100] Phase=standard | Stage=warmup | Acc=47.590 | RoundTime=39.22s | TotalTime=2897.14s | Method=fedavg
[Round 075/100] Phase=standard | Stage=warmup | Acc=46.920 | RoundTime=39.98s | TotalTime=2937.12s | Method=fedavg
[Round 076/100] Phase=standard | Stage=warmup | Acc=47.950 | RoundTime=37.53s | TotalTime=2974.66s | Method=fedavg
[Round 077/100] Phase=standard | Stage=warmup | Acc=47.810 | RoundTime=38.93s | TotalTime=3013.60s | Method=fedavg
[Round 078/100] Phase=standard | Stage=warmup | Acc=48.520 | RoundTime=36.31s | TotalTime=3049.92s | Method=fedavg
[Round 079/100] Phase=standard | Stage=warmup | Acc=47.880 | RoundTime=40.13s | TotalTime=3090.05s | Method=fedavg
[Round 080/100] Phase=standard | Stage=warmup | Acc=48.410 | RoundTime=39.52s | TotalTime=3129.58s | Method=fedavg
[Round 081/100] Phase=standard | Stage=warmup | Acc=49.000 | RoundTime=39.44s | TotalTime=3169.03s | Method=fedavg
[Round 082/100] Phase=standard | Stage=warmup | Acc=48.750 | RoundTime=39.41s | TotalTime=3208.44s | Method=fedavg
[Round 083/100] Phase=standard | Stage=warmup | Acc=49.450 | RoundTime=39.86s | TotalTime=3248.31s | Method=fedavg
[Round 084/100] Phase=standard | Stage=warmup | Acc=49.380 | RoundTime=38.63s | TotalTime=3286.95s | Method=fedavg
[Round 085/100] Phase=standard | Stage=warmup | Acc=49.160 | RoundTime=40.09s | TotalTime=3327.05s | Method=fedavg
[Round 086/100] Phase=standard | Stage=warmup | Acc=49.570 | RoundTime=39.87s | TotalTime=3366.93s | Method=fedavg
[Round 087/100] Phase=standard | Stage=warmup | Acc=50.120 | RoundTime=35.75s | TotalTime=3402.69s | Method=fedavg
[Round 088/100] Phase=standard | Stage=warmup | Acc=50.140 | RoundTime=38.67s | TotalTime=3441.37s | Method=fedavg
[Round 089/100] Phase=standard | Stage=warmup | Acc=50.260 | RoundTime=34.87s | TotalTime=3476.25s | Method=fedavg
[Round 090/100] Phase=standard | Stage=warmup | Acc=50.670 | RoundTime=38.87s | TotalTime=3515.12s | Method=fedavg
[Round 091/100] Phase=standard | Stage=warmup | Acc=50.480 | RoundTime=39.98s | TotalTime=3555.12s | Method=fedavg
[Round 092/100] Phase=standard | Stage=warmup | Acc=51.000 | RoundTime=39.55s | TotalTime=3594.67s | Method=fedavg
[Round 093/100] Phase=standard | Stage=warmup | Acc=50.940 | RoundTime=40.03s | TotalTime=3634.70s | Method=fedavg
[Round 094/100] Phase=standard | Stage=warmup | Acc=51.090 | RoundTime=40.67s | TotalTime=3675.38s | Method=fedavg
[Round 095/100] Phase=standard | Stage=warmup | Acc=51.060 | RoundTime=34.87s | TotalTime=3710.26s | Method=fedavg
[Round 096/100] Phase=standard | Stage=warmup | Acc=51.040 | RoundTime=39.37s | TotalTime=3749.63s | Method=fedavg
[Round 097/100] Phase=standard | Stage=warmup | Acc=51.190 | RoundTime=38.56s | TotalTime=3788.20s | Method=fedavg
[Round 098/100] Phase=standard | Stage=warmup | Acc=51.670 | RoundTime=39.47s | TotalTime=3827.68s | Method=fedavg
[Round 099/100] Phase=standard | Stage=warmup | Acc=52.030 | RoundTime=39.56s | TotalTime=3867.25s | Method=fedavg
[Round 100/100] Phase=standard | Stage=warmup | Acc=51.850 | RoundTime=39.52s | TotalTime=3906.83s | Method=fedavg
========================================================================================================================
Training finished at: 2026-04-08 07:40:23
Total elapsed time: 3906.84s
Final Acc: 51.850
Best Acc : 52.030
========================================================================================================================
