====================================================================================================
Training started at: 2026-03-31 22:17:52
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.3
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.3/fedcda_fl_cifar10_20260331-221752-973752_pid2230697.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.3/fedcda_fl_cifar10_20260331-221752-973752_pid2230697.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 32
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.3
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=26.86s | TotalTime=26.86s | Method=fedcda
[Round 002/100] Acc=10.000 | RoundTime=26.87s | TotalTime=53.74s | Method=fedcda
[Round 003/100] Acc=16.350 | RoundTime=26.35s | TotalTime=80.08s | Method=fedcda
[Round 004/100] Acc=24.230 | RoundTime=27.89s | TotalTime=107.97s | Method=fedcda
[Round 005/100] Acc=22.020 | RoundTime=26.89s | TotalTime=134.86s | Method=fedcda
[Round 006/100] Acc=28.680 | RoundTime=26.66s | TotalTime=161.52s | Method=fedcda
[Round 007/100] Acc=27.660 | RoundTime=27.51s | TotalTime=189.03s | Method=fedcda
[Round 008/100] Acc=30.540 | RoundTime=26.75s | TotalTime=215.78s | Method=fedcda
[Round 009/100] Acc=32.550 | RoundTime=27.98s | TotalTime=243.76s | Method=fedcda
[Round 010/100] Acc=26.350 | RoundTime=28.03s | TotalTime=271.79s | Method=fedcda
[Round 011/100] Acc=28.490 | RoundTime=28.77s | TotalTime=300.56s | Method=fedcda
[Round 012/100] Acc=22.990 | RoundTime=22.88s | TotalTime=323.44s | Method=fedcda
[Round 013/100] Acc=35.550 | RoundTime=21.19s | TotalTime=344.63s | Method=fedcda
[Round 014/100] Acc=25.910 | RoundTime=20.50s | TotalTime=365.13s | Method=fedcda
[Round 015/100] Acc=29.450 | RoundTime=21.37s | TotalTime=386.49s | Method=fedcda
[Round 016/100] Acc=22.830 | RoundTime=20.85s | TotalTime=407.34s | Method=fedcda
[Round 017/100] Acc=28.290 | RoundTime=20.61s | TotalTime=427.95s | Method=fedcda
[Round 018/100] Acc=25.260 | RoundTime=21.00s | TotalTime=448.95s | Method=fedcda
[Round 019/100] Acc=27.360 | RoundTime=21.15s | TotalTime=470.10s | Method=fedcda
[Round 020/100] Acc=22.310 | RoundTime=21.09s | TotalTime=491.19s | Method=fedcda
[Round 021/100] Acc=32.670 | RoundTime=21.34s | TotalTime=512.53s | Method=fedcda
[Round 022/100] Acc=21.500 | RoundTime=22.50s | TotalTime=535.02s | Method=fedcda
[Round 023/100] Acc=28.970 | RoundTime=20.54s | TotalTime=555.57s | Method=fedcda
[Round 024/100] Acc=16.530 | RoundTime=21.68s | TotalTime=577.24s | Method=fedcda
[Round 025/100] Acc=27.820 | RoundTime=21.34s | TotalTime=598.58s | Method=fedcda
[Round 026/100] Acc=28.900 | RoundTime=20.64s | TotalTime=619.23s | Method=fedcda
