====================================================================================================
Training started at: 2026-03-30 02:26:23
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.3
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.3/fedcda_fl_cifar10_20260330-022623-307890_pid1926904.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.3/fedcda_fl_cifar10_20260330-022623-307890_pid1926904.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 32
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.1
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.3
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=28.71s | TotalTime=28.71s | Method=fedcda
[Round 002/100] Acc=10.050 | RoundTime=27.02s | TotalTime=55.73s | Method=fedcda
[Round 003/100] Acc=16.660 | RoundTime=26.99s | TotalTime=82.72s | Method=fedcda
[Round 004/100] Acc=18.580 | RoundTime=28.15s | TotalTime=110.87s | Method=fedcda
[Round 005/100] Acc=21.640 | RoundTime=27.63s | TotalTime=138.50s | Method=fedcda
[Round 006/100] Acc=23.910 | RoundTime=27.50s | TotalTime=166.01s | Method=fedcda
[Round 007/100] Acc=27.370 | RoundTime=27.99s | TotalTime=194.00s | Method=fedcda
[Round 008/100] Acc=24.870 | RoundTime=27.76s | TotalTime=221.76s | Method=fedcda
[Round 009/100] Acc=29.130 | RoundTime=27.04s | TotalTime=248.80s | Method=fedcda
[Round 010/100] Acc=22.990 | RoundTime=27.69s | TotalTime=276.49s | Method=fedcda
[Round 011/100] Acc=33.100 | RoundTime=27.99s | TotalTime=304.48s | Method=fedcda
[Round 012/100] Acc=22.450 | RoundTime=27.19s | TotalTime=331.67s | Method=fedcda
[Round 013/100] Acc=32.320 | RoundTime=22.74s | TotalTime=354.40s | Method=fedcda
[Round 014/100] Acc=34.960 | RoundTime=22.90s | TotalTime=377.31s | Method=fedcda
[Round 015/100] Acc=38.690 | RoundTime=22.61s | TotalTime=399.92s | Method=fedcda
[Round 016/100] Acc=26.190 | RoundTime=22.74s | TotalTime=422.66s | Method=fedcda
[Round 017/100] Acc=36.640 | RoundTime=22.48s | TotalTime=445.14s | Method=fedcda
[Round 018/100] Acc=29.610 | RoundTime=22.75s | TotalTime=467.89s | Method=fedcda
[Round 019/100] Acc=36.920 | RoundTime=22.94s | TotalTime=490.84s | Method=fedcda
[Round 020/100] Acc=34.120 | RoundTime=22.45s | TotalTime=513.29s | Method=fedcda
[Round 021/100] Acc=23.640 | RoundTime=23.05s | TotalTime=536.34s | Method=fedcda
[Round 022/100] Acc=35.290 | RoundTime=23.24s | TotalTime=559.58s | Method=fedcda
[Round 023/100] Acc=28.830 | RoundTime=24.50s | TotalTime=584.07s | Method=fedcda
[Round 024/100] Acc=22.340 | RoundTime=23.44s | TotalTime=607.51s | Method=fedcda
[Round 025/100] Acc=40.990 | RoundTime=23.20s | TotalTime=630.71s | Method=fedcda
[Round 026/100] Acc=43.980 | RoundTime=23.31s | TotalTime=654.03s | Method=fedcda
[Round 027/100] Acc=36.320 | RoundTime=22.83s | TotalTime=676.85s | Method=fedcda
[Round 028/100] Acc=26.940 | RoundTime=23.30s | TotalTime=700.16s | Method=fedcda
[Round 029/100] Acc=30.640 | RoundTime=22.74s | TotalTime=722.90s | Method=fedcda
[Round 030/100] Acc=30.730 | RoundTime=22.92s | TotalTime=745.82s | Method=fedcda
[Round 031/100] Acc=32.860 | RoundTime=23.58s | TotalTime=769.40s | Method=fedcda
[Round 032/100] Acc=42.100 | RoundTime=23.03s | TotalTime=792.43s | Method=fedcda
[Round 033/100] Acc=39.500 | RoundTime=22.87s | TotalTime=815.30s | Method=fedcda
[Round 034/100] Acc=37.220 | RoundTime=23.18s | TotalTime=838.48s | Method=fedcda
[Round 035/100] Acc=37.690 | RoundTime=23.25s | TotalTime=861.72s | Method=fedcda
[Round 036/100] Acc=29.070 | RoundTime=23.59s | TotalTime=885.32s | Method=fedcda
[Round 037/100] Acc=28.970 | RoundTime=26.09s | TotalTime=911.41s | Method=fedcda
[Round 038/100] Acc=39.010 | RoundTime=23.46s | TotalTime=934.86s | Method=fedcda
[Round 039/100] Acc=47.020 | RoundTime=23.40s | TotalTime=958.26s | Method=fedcda
[Round 040/100] Acc=38.170 | RoundTime=22.71s | TotalTime=980.97s | Method=fedcda
[Round 041/100] Acc=35.610 | RoundTime=22.99s | TotalTime=1003.96s | Method=fedcda
[Round 042/100] Acc=31.040 | RoundTime=23.27s | TotalTime=1027.23s | Method=fedcda
[Round 043/100] Acc=43.110 | RoundTime=23.75s | TotalTime=1050.98s | Method=fedcda
[Round 044/100] Acc=30.650 | RoundTime=23.69s | TotalTime=1074.67s | Method=fedcda
[Round 045/100] Acc=29.980 | RoundTime=23.91s | TotalTime=1098.58s | Method=fedcda
[Round 046/100] Acc=23.530 | RoundTime=24.09s | TotalTime=1122.66s | Method=fedcda
[Round 047/100] Acc=32.280 | RoundTime=23.68s | TotalTime=1146.34s | Method=fedcda
[Round 048/100] Acc=29.560 | RoundTime=23.62s | TotalTime=1169.96s | Method=fedcda
[Round 049/100] Acc=33.700 | RoundTime=23.75s | TotalTime=1193.72s | Method=fedcda
[Round 050/100] Acc=36.490 | RoundTime=25.66s | TotalTime=1219.37s | Method=fedcda
[Round 051/100] Acc=36.920 | RoundTime=35.04s | TotalTime=1254.42s | Method=fedcda
[Round 052/100] Acc=36.790 | RoundTime=34.62s | TotalTime=1289.04s | Method=fedcda
[Round 053/100] Acc=37.230 | RoundTime=33.32s | TotalTime=1322.36s | Method=fedcda
[Round 054/100] Acc=38.050 | RoundTime=34.40s | TotalTime=1356.76s | Method=fedcda
[Round 055/100] Acc=37.910 | RoundTime=33.38s | TotalTime=1390.14s | Method=fedcda
[Round 056/100] Acc=37.910 | RoundTime=33.65s | TotalTime=1423.79s | Method=fedcda
[Round 057/100] Acc=39.010 | RoundTime=34.75s | TotalTime=1458.54s | Method=fedcda
[Round 058/100] Acc=40.060 | RoundTime=33.95s | TotalTime=1492.50s | Method=fedcda
[Round 059/100] Acc=39.890 | RoundTime=33.96s | TotalTime=1526.46s | Method=fedcda
[Round 060/100] Acc=40.770 | RoundTime=34.38s | TotalTime=1560.84s | Method=fedcda
[Round 061/100] Acc=41.120 | RoundTime=34.62s | TotalTime=1595.45s | Method=fedcda
[Round 062/100] Acc=42.260 | RoundTime=34.54s | TotalTime=1630.00s | Method=fedcda
[Round 063/100] Acc=42.650 | RoundTime=34.64s | TotalTime=1664.64s | Method=fedcda
[Round 064/100] Acc=42.880 | RoundTime=34.81s | TotalTime=1699.45s | Method=fedcda
[Round 065/100] Acc=43.430 | RoundTime=34.35s | TotalTime=1733.79s | Method=fedcda
[Round 066/100] Acc=43.580 | RoundTime=33.95s | TotalTime=1767.75s | Method=fedcda
[Round 067/100] Acc=43.810 | RoundTime=34.17s | TotalTime=1801.91s | Method=fedcda
[Round 068/100] Acc=43.480 | RoundTime=36.46s | TotalTime=1838.37s | Method=fedcda
[Round 069/100] Acc=43.200 | RoundTime=34.69s | TotalTime=1873.06s | Method=fedcda
[Round 070/100] Acc=43.470 | RoundTime=34.63s | TotalTime=1907.70s | Method=fedcda
[Round 071/100] Acc=43.620 | RoundTime=34.90s | TotalTime=1942.60s | Method=fedcda
[Round 072/100] Acc=43.820 | RoundTime=34.56s | TotalTime=1977.16s | Method=fedcda
