====================================================================================================
Training started at: 2026-03-13 14:10:32
Result directory: results/fl_svhn/fedprox
Result txt file : results/fl_svhn/fedprox/model=fedprox_dataset=fl_svhn_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.5_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-141032.txt
Result log file : results/fl_svhn/fedprox/model=fedprox_dataset=fl_svhn_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.5_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-141032.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_svhn
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=19.620 | RoundTime=62.92s | TotalTime=62.92s | Method=fedprox
[Round 015/100] Acc=78.520 | RoundTime=63.27s | TotalTime=944.81s | Method=fedprox
[Round 016/100] Acc=79.530 | RoundTime=62.93s | TotalTime=1007.74s | Method=fedprox
[Round 017/100] Acc=78.560 | RoundTime=65.26s | TotalTime=1073.00s | Method=fedprox
[Round 018/100] Acc=76.720 | RoundTime=62.47s | TotalTime=1135.47s | Method=fedprox
[Round 019/100] Acc=75.600 | RoundTime=62.98s | TotalTime=1198.45s | Method=fedprox
[Round 020/100] Acc=76.140 | RoundTime=62.16s | TotalTime=1260.60s | Method=fedprox
[Round 021/100] Acc=76.030 | RoundTime=62.59s | TotalTime=1323.19s | Method=fedprox
[Round 022/100] Acc=72.790 | RoundTime=61.99s | TotalTime=1385.18s | Method=fedprox
[Round 023/100] Acc=76.980 | RoundTime=63.11s | TotalTime=1448.29s | Method=fedprox
[Round 024/100] Acc=77.700 | RoundTime=63.37s | TotalTime=1511.66s | Method=fedprox
[Round 025/100] Acc=76.480 | RoundTime=62.85s | TotalTime=1574.51s | Method=fedprox
[Round 026/100] Acc=70.280 | RoundTime=62.68s | TotalTime=1637.19s | Method=fedprox
[Round 027/100] Acc=75.040 | RoundTime=62.56s | TotalTime=1699.75s | Method=fedprox
[Round 028/100] Acc=71.440 | RoundTime=62.46s | TotalTime=1762.20s | Method=fedprox
[Round 029/100] Acc=75.860 | RoundTime=62.42s | TotalTime=1824.63s | Method=fedprox
[Round 030/100] Acc=78.820 | RoundTime=64.25s | TotalTime=1888.88s | Method=fedprox
[Round 031/100] Acc=73.290 | RoundTime=63.68s | TotalTime=1952.55s | Method=fedprox
[Round 032/100] Acc=76.460 | RoundTime=63.40s | TotalTime=2015.95s | Method=fedprox
[Round 033/100] Acc=76.670 | RoundTime=64.12s | TotalTime=2080.07s | Method=fedprox
[Round 034/100] Acc=77.960 | RoundTime=63.16s | TotalTime=2143.23s | Method=fedprox
[Round 035/100] Acc=72.360 | RoundTime=62.34s | TotalTime=2205.57s | Method=fedprox
[Round 036/100] Acc=73.790 | RoundTime=62.80s | TotalTime=2268.38s | Method=fedprox
[Round 037/100] Acc=75.190 | RoundTime=63.50s | TotalTime=2331.88s | Method=fedprox
[Round 038/100] Acc=72.050 | RoundTime=63.76s | TotalTime=2395.64s | Method=fedprox
[Round 039/100] Acc=75.070 | RoundTime=64.23s | TotalTime=2459.87s | Method=fedprox
[Round 040/100] Acc=74.220 | RoundTime=63.71s | TotalTime=2523.57s | Method=fedprox
[Round 041/100] Acc=75.360 | RoundTime=62.67s | TotalTime=2586.24s | Method=fedprox
[Round 042/100] Acc=77.570 | RoundTime=64.30s | TotalTime=2650.54s | Method=fedprox
[Round 043/100] Acc=77.720 | RoundTime=63.21s | TotalTime=2713.75s | Method=fedprox
[Round 044/100] Acc=74.290 | RoundTime=62.83s | TotalTime=2776.58s | Method=fedprox
[Round 045/100] Acc=76.590 | RoundTime=64.69s | TotalTime=2841.27s | Method=fedprox
[Round 046/100] Acc=78.050 | RoundTime=62.62s | TotalTime=2903.88s | Method=fedprox
[Round 047/100] Acc=73.230 | RoundTime=64.07s | TotalTime=2967.95s | Method=fedprox
[Round 048/100] Acc=76.190 | RoundTime=63.26s | TotalTime=3031.21s | Method=fedprox
[Round 049/100] Acc=73.240 | RoundTime=64.96s | TotalTime=3096.17s | Method=fedprox
[Round 050/100] Acc=72.690 | RoundTime=63.68s | TotalTime=3159.86s | Method=fedprox
[Round 051/100] Acc=77.560 | RoundTime=62.76s | TotalTime=3222.61s | Method=fedprox
[Round 052/100] Acc=76.340 | RoundTime=62.41s | TotalTime=3285.03s | Method=fedprox
[Round 053/100] Acc=78.530 | RoundTime=63.80s | TotalTime=3348.83s | Method=fedprox
[Round 054/100] Acc=76.490 | RoundTime=63.23s | TotalTime=3412.06s | Method=fedprox
[Round 055/100] Acc=76.550 | RoundTime=63.46s | TotalTime=3475.53s | Method=fedprox
[Round 056/100] Acc=78.090 | RoundTime=63.77s | TotalTime=3539.30s | Method=fedprox
[Round 057/100] Acc=76.450 | RoundTime=63.21s | TotalTime=3602.51s | Method=fedprox
[Round 058/100] Acc=75.180 | RoundTime=62.15s | TotalTime=3664.66s | Method=fedprox
[Round 059/100] Acc=76.750 | RoundTime=63.28s | TotalTime=3727.94s | Method=fedprox
[Round 060/100] Acc=77.500 | RoundTime=62.72s | TotalTime=3790.67s | Method=fedprox
[Round 061/100] Acc=77.280 | RoundTime=61.94s | TotalTime=3852.61s | Method=fedprox
[Round 062/100] Acc=75.610 | RoundTime=62.76s | TotalTime=3915.37s | Method=fedprox
[Round 063/100] Acc=74.630 | RoundTime=61.78s | TotalTime=3977.16s | Method=fedprox
[Round 064/100] Acc=75.760 | RoundTime=63.56s | TotalTime=4040.72s | Method=fedprox
[Round 065/100] Acc=72.730 | RoundTime=61.92s | TotalTime=4102.64s | Method=fedprox
[Round 066/100] Acc=74.040 | RoundTime=62.81s | TotalTime=4165.46s | Method=fedprox
[Round 067/100] Acc=74.640 | RoundTime=62.60s | TotalTime=4228.06s | Method=fedprox
[Round 068/100] Acc=76.570 | RoundTime=63.75s | TotalTime=4291.81s | Method=fedprox
[Round 069/100] Acc=74.270 | RoundTime=61.88s | TotalTime=4353.69s | Method=fedprox
[Round 070/100] Acc=76.970 | RoundTime=62.40s | TotalTime=4416.09s | Method=fedprox
[Round 071/100] Acc=71.780 | RoundTime=61.72s | TotalTime=4477.81s | Method=fedprox
[Round 072/100] Acc=73.900 | RoundTime=48.97s | TotalTime=4526.79s | Method=fedprox
[Round 073/100] Acc=76.910 | RoundTime=46.34s | TotalTime=4573.13s | Method=fedprox
[Round 074/100] Acc=75.540 | RoundTime=46.88s | TotalTime=4620.00s | Method=fedprox
[Round 075/100] Acc=76.600 | RoundTime=46.47s | TotalTime=4666.47s | Method=fedprox
[Round 076/100] Acc=75.500 | RoundTime=47.29s | TotalTime=4713.76s | Method=fedprox
[Round 077/100] Acc=75.840 | RoundTime=46.67s | TotalTime=4760.43s | Method=fedprox
[Round 078/100] Acc=76.030 | RoundTime=46.28s | TotalTime=4806.72s | Method=fedprox
[Round 079/100] Acc=74.270 | RoundTime=45.96s | TotalTime=4852.68s | Method=fedprox
[Round 080/100] Acc=76.500 | RoundTime=46.73s | TotalTime=4899.40s | Method=fedprox
[Round 081/100] Acc=75.070 | RoundTime=46.38s | TotalTime=4945.79s | Method=fedprox
[Round 082/100] Acc=76.240 | RoundTime=46.93s | TotalTime=4992.71s | Method=fedprox
[Round 083/100] Acc=73.520 | RoundTime=46.05s | TotalTime=5038.77s | Method=fedprox
[Round 084/100] Acc=73.460 | RoundTime=46.72s | TotalTime=5085.49s | Method=fedprox
[Round 085/100] Acc=69.940 | RoundTime=46.13s | TotalTime=5131.62s | Method=fedprox
[Round 086/100] Acc=76.530 | RoundTime=46.06s | TotalTime=5177.68s | Method=fedprox
[Round 087/100] Acc=73.850 | RoundTime=46.86s | TotalTime=5224.55s | Method=fedprox
[Round 088/100] Acc=75.900 | RoundTime=45.19s | TotalTime=5269.73s | Method=fedprox
[Round 089/100] Acc=72.960 | RoundTime=45.07s | TotalTime=5314.80s | Method=fedprox
[Round 090/100] Acc=76.050 | RoundTime=45.99s | TotalTime=5360.79s | Method=fedprox
[Round 091/100] Acc=74.200 | RoundTime=44.42s | TotalTime=5405.21s | Method=fedprox
[Round 092/100] Acc=75.560 | RoundTime=45.51s | TotalTime=5450.72s | Method=fedprox
[Round 093/100] Acc=74.850 | RoundTime=45.31s | TotalTime=5496.02s | Method=fedprox
[Round 094/100] Acc=75.810 | RoundTime=44.00s | TotalTime=5540.03s | Method=fedprox
[Round 095/100] Acc=72.860 | RoundTime=45.64s | TotalTime=5585.67s | Method=fedprox
[Round 096/100] Acc=75.050 | RoundTime=45.19s | TotalTime=5630.86s | Method=fedprox
[Round 097/100] Acc=76.890 | RoundTime=44.26s | TotalTime=5675.12s | Method=fedprox
[Round 098/100] Acc=72.430 | RoundTime=44.02s | TotalTime=5719.14s | Method=fedprox
[Round 099/100] Acc=74.930 | RoundTime=43.39s | TotalTime=5762.54s | Method=fedprox
[Round 100/100] Acc=75.190 | RoundTime=44.74s | TotalTime=5807.28s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 15:47:20
Total elapsed time: 5807.28s
Final Acc: 75.190
Best Acc : 79.950
====================================================================================================
