====================================================================================================
Training started at: 2026-03-13 12:34:08
Result directory: results/fl_svhn/fedprox
Result txt file : results/fl_svhn/fedprox/model=fedprox_dataset=fl_svhn_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-123408.txt
Result log file : results/fl_svhn/fedprox/model=fedprox_dataset=fl_svhn_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-123408.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_svhn
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=7.760 | RoundTime=64.45s | TotalTime=64.45s | Method=fedprox
[Round 026/100] Acc=49.460 | RoundTime=65.92s | TotalTime=1690.73s | Method=fedprox
[Round 027/100] Acc=50.200 | RoundTime=64.11s | TotalTime=1754.84s | Method=fedprox
[Round 028/100] Acc=54.580 | RoundTime=63.57s | TotalTime=1818.41s | Method=fedprox
[Round 029/100] Acc=57.080 | RoundTime=64.73s | TotalTime=1883.14s | Method=fedprox
[Round 030/100] Acc=54.380 | RoundTime=65.13s | TotalTime=1948.27s | Method=fedprox
[Round 031/100] Acc=47.650 | RoundTime=65.52s | TotalTime=2013.79s | Method=fedprox
[Round 032/100] Acc=53.000 | RoundTime=65.98s | TotalTime=2079.77s | Method=fedprox
[Round 033/100] Acc=54.320 | RoundTime=64.92s | TotalTime=2144.69s | Method=fedprox
[Round 034/100] Acc=50.930 | RoundTime=65.13s | TotalTime=2209.81s | Method=fedprox
[Round 035/100] Acc=51.090 | RoundTime=64.06s | TotalTime=2273.87s | Method=fedprox
[Round 036/100] Acc=53.640 | RoundTime=65.52s | TotalTime=2339.39s | Method=fedprox
[Round 037/100] Acc=55.010 | RoundTime=65.41s | TotalTime=2404.80s | Method=fedprox
[Round 038/100] Acc=53.330 | RoundTime=62.40s | TotalTime=2467.20s | Method=fedprox
[Round 039/100] Acc=52.860 | RoundTime=64.00s | TotalTime=2531.21s | Method=fedprox
[Round 040/100] Acc=55.040 | RoundTime=63.06s | TotalTime=2594.26s | Method=fedprox
[Round 041/100] Acc=54.690 | RoundTime=63.15s | TotalTime=2657.42s | Method=fedprox
[Round 042/100] Acc=53.350 | RoundTime=63.52s | TotalTime=2720.94s | Method=fedprox
[Round 043/100] Acc=54.530 | RoundTime=64.37s | TotalTime=2785.30s | Method=fedprox
[Round 044/100] Acc=51.600 | RoundTime=62.90s | TotalTime=2848.21s | Method=fedprox
[Round 045/100] Acc=56.680 | RoundTime=62.69s | TotalTime=2910.90s | Method=fedprox
[Round 046/100] Acc=49.980 | RoundTime=63.67s | TotalTime=2974.57s | Method=fedprox
[Round 047/100] Acc=49.130 | RoundTime=62.93s | TotalTime=3037.50s | Method=fedprox
[Round 048/100] Acc=46.750 | RoundTime=62.54s | TotalTime=3100.05s | Method=fedprox
[Round 049/100] Acc=55.720 | RoundTime=62.86s | TotalTime=3162.90s | Method=fedprox
[Round 050/100] Acc=53.540 | RoundTime=63.42s | TotalTime=3226.32s | Method=fedprox
[Round 051/100] Acc=53.120 | RoundTime=64.13s | TotalTime=3290.45s | Method=fedprox
[Round 052/100] Acc=48.170 | RoundTime=64.35s | TotalTime=3354.80s | Method=fedprox
[Round 053/100] Acc=51.750 | RoundTime=63.71s | TotalTime=3418.51s | Method=fedprox
[Round 054/100] Acc=52.260 | RoundTime=63.90s | TotalTime=3482.41s | Method=fedprox
[Round 055/100] Acc=51.810 | RoundTime=62.23s | TotalTime=3544.64s | Method=fedprox
[Round 056/100] Acc=48.610 | RoundTime=63.94s | TotalTime=3608.59s | Method=fedprox
[Round 057/100] Acc=51.010 | RoundTime=62.87s | TotalTime=3671.46s | Method=fedprox
[Round 058/100] Acc=49.610 | RoundTime=64.42s | TotalTime=3735.88s | Method=fedprox
[Round 059/100] Acc=48.910 | RoundTime=63.10s | TotalTime=3798.98s | Method=fedprox
[Round 060/100] Acc=48.390 | RoundTime=62.91s | TotalTime=3861.89s | Method=fedprox
[Round 061/100] Acc=52.800 | RoundTime=65.04s | TotalTime=3926.93s | Method=fedprox
[Round 062/100] Acc=51.470 | RoundTime=63.06s | TotalTime=3989.99s | Method=fedprox
[Round 063/100] Acc=54.580 | RoundTime=63.21s | TotalTime=4053.20s | Method=fedprox
[Round 064/100] Acc=52.080 | RoundTime=62.65s | TotalTime=4115.85s | Method=fedprox
[Round 065/100] Acc=55.450 | RoundTime=63.16s | TotalTime=4179.01s | Method=fedprox
[Round 066/100] Acc=52.930 | RoundTime=63.47s | TotalTime=4242.48s | Method=fedprox
[Round 067/100] Acc=46.750 | RoundTime=63.46s | TotalTime=4305.94s | Method=fedprox
[Round 068/100] Acc=53.000 | RoundTime=63.00s | TotalTime=4368.94s | Method=fedprox
[Round 069/100] Acc=51.880 | RoundTime=63.03s | TotalTime=4431.98s | Method=fedprox
[Round 070/100] Acc=44.650 | RoundTime=63.37s | TotalTime=4495.35s | Method=fedprox
[Round 071/100] Acc=47.350 | RoundTime=62.74s | TotalTime=4558.09s | Method=fedprox
[Round 072/100] Acc=51.660 | RoundTime=61.95s | TotalTime=4620.05s | Method=fedprox
[Round 073/100] Acc=54.840 | RoundTime=59.13s | TotalTime=4679.18s | Method=fedprox
[Round 074/100] Acc=55.480 | RoundTime=56.44s | TotalTime=4735.61s | Method=fedprox
[Round 075/100] Acc=45.920 | RoundTime=55.75s | TotalTime=4791.37s | Method=fedprox
[Round 076/100] Acc=52.740 | RoundTime=54.90s | TotalTime=4846.26s | Method=fedprox
[Round 077/100] Acc=50.840 | RoundTime=54.64s | TotalTime=4900.90s | Method=fedprox
[Round 078/100] Acc=46.470 | RoundTime=54.45s | TotalTime=4955.35s | Method=fedprox
[Round 079/100] Acc=53.880 | RoundTime=54.90s | TotalTime=5010.26s | Method=fedprox
[Round 080/100] Acc=59.550 | RoundTime=56.64s | TotalTime=5066.90s | Method=fedprox
[Round 081/100] Acc=53.020 | RoundTime=56.02s | TotalTime=5122.92s | Method=fedprox
[Round 082/100] Acc=53.500 | RoundTime=56.36s | TotalTime=5179.27s | Method=fedprox
[Round 083/100] Acc=53.180 | RoundTime=55.75s | TotalTime=5235.02s | Method=fedprox
[Round 084/100] Acc=55.390 | RoundTime=54.09s | TotalTime=5289.12s | Method=fedprox
[Round 085/100] Acc=55.560 | RoundTime=55.50s | TotalTime=5344.62s | Method=fedprox
[Round 086/100] Acc=47.220 | RoundTime=55.62s | TotalTime=5400.24s | Method=fedprox
[Round 087/100] Acc=57.510 | RoundTime=54.87s | TotalTime=5455.11s | Method=fedprox
[Round 088/100] Acc=55.820 | RoundTime=54.45s | TotalTime=5509.57s | Method=fedprox
[Round 089/100] Acc=54.210 | RoundTime=54.33s | TotalTime=5563.90s | Method=fedprox
[Round 090/100] Acc=51.260 | RoundTime=54.93s | TotalTime=5618.82s | Method=fedprox
[Round 091/100] Acc=53.530 | RoundTime=52.80s | TotalTime=5671.63s | Method=fedprox
[Round 092/100] Acc=53.760 | RoundTime=46.74s | TotalTime=5718.36s | Method=fedprox
[Round 093/100] Acc=49.140 | RoundTime=45.50s | TotalTime=5763.86s | Method=fedprox
[Round 094/100] Acc=51.180 | RoundTime=47.14s | TotalTime=5811.01s | Method=fedprox
[Round 095/100] Acc=51.810 | RoundTime=46.36s | TotalTime=5857.37s | Method=fedprox
[Round 096/100] Acc=53.470 | RoundTime=47.51s | TotalTime=5904.87s | Method=fedprox
[Round 097/100] Acc=53.810 | RoundTime=46.21s | TotalTime=5951.08s | Method=fedprox
[Round 098/100] Acc=50.620 | RoundTime=45.64s | TotalTime=5996.72s | Method=fedprox
[Round 099/100] Acc=50.360 | RoundTime=45.92s | TotalTime=6042.65s | Method=fedprox
[Round 100/100] Acc=51.420 | RoundTime=44.86s | TotalTime=6087.51s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 14:15:36
Total elapsed time: 6087.51s
Final Acc: 51.420
Best Acc : 59.550
====================================================================================================
