epoch	acc	pure	round_time_sec	total_time_sec
0	19.59	None	74.3554	74.3557
1	15.95	None	71.5418	145.8978
2	44.78	None	72.3471	218.2452
3	46.83	None	71.6822	289.9277
4	54.34	None	72.2869	362.2149
5	50.65	None	71.1694	433.3846
6	56.03	None	75.1961	508.5810
7	51.13	None	72.6970	581.2783
8	43.52	None	72.6710	653.9496
9	52.63	None	73.1353	727.0854
10	61.19	None	71.7625	798.8482
11	56.93	None	74.6126	873.4612
12	53.13	None	72.7949	946.2579
13	58.57	None	73.1195	1019.3778
14	50.85	None	74.4386	1093.8178
15	58.51	None	73.1864	1167.0059
16	56.08	None	74.0387	1241.0449
17	50.26	None	74.2440	1315.2892
18	49.59	None	73.1190	1388.4086
19	43.5	None	71.4929	1459.9017
20	46.72	None	73.7903	1533.6924
21	51.19	None	71.9008	1605.5936
22	52.09	None	72.7718	1678.3657
23	57.91	None	72.3605	1750.7265
24	51.27	None	73.7992	1824.5259
25	51.92	None	73.2785	1897.8075
26	49.65	None	73.0927	1970.9005
27	53.28	None	72.3813	2043.2821
28	52.93	None	72.1141	2115.3966
29	51.81	None	74.2208	2189.6177
30	58.41	None	73.1253	2262.7433
31	54.28	None	74.1627	2336.9063
32	55.3	None	72.6834	2409.5900
33	51.08	None	72.1809	2481.7713
34	52.36	None	72.1502	2553.9218
35	57.24	None	72.0508	2625.9730
36	46.82	None	72.3332	2698.3066
37	59.25	None	71.7557	2770.0625
38	50.36	None	72.1260	2842.1888
39	54.09	None	71.5553	2913.7443
40	51.88	None	71.8888	2985.6334
41	53.36	None	73.2645	3058.8982
42	54.01	None	72.1835	3131.0820
43	55.21	None	72.9513	3204.0336
44	52.85	None	71.9580	3275.9919
45	50.99	None	71.1833	3347.1756
46	50.61	None	72.8319	3420.0077
47	54.2	None	71.6783	3491.6863
48	33.89	None	73.1691	3564.8558
49	48.13	None	72.2235	3637.0796
50	59.14	None	72.0915	3709.1714
51	53.68	None	71.9124	3781.0840
52	49.24	None	71.7773	3852.8617
53	52.6	None	73.0209	3925.8828
54	54.36	None	71.3778	3997.2609
55	57.78	None	73.0907	4070.3518
56	58.93	None	71.3453	4141.6973
57	52.7	None	72.5627	4214.2604
58	49.2	None	71.5994	4285.8603
59	51.72	None	71.9950	4357.8556
60	42.06	None	71.4056	4429.2615
61	47.53	None	70.5464	4499.8083
62	53.18	None	72.2677	4572.0762
63	57.51	None	72.4374	4644.5150
64	55.31	None	71.9442	4716.4596
65	49.06	None	71.1661	4787.6259
66	55.45	None	70.6087	4858.2350
67	52.87	None	70.7129	4928.9482
68	57.0	None	70.9787	4999.9272
69	59.17	None	63.1262	5063.0537
70	57.66	None	55.0088	5118.0628
71	52.09	None	55.8789	5173.9435
72	56.53	None	55.0859	5229.0298
73	52.6	None	54.6781	5283.7081
74	54.11	None	55.1567	5338.8653
75	46.79	None	55.5880	5394.4535
76	53.51	None	56.0267	5450.4805
77	52.82	None	54.9626	5505.4434
78	57.35	None	54.8276	5560.2713
79	52.05	None	54.8752	5615.1467
80	52.46	None	54.6429	5669.7899
81	54.34	None	55.5258	5725.3177
82	47.08	None	54.3266	5779.6445
83	54.17	None	54.0651	5833.7099
84	48.12	None	53.2543	5886.9646
85	46.25	None	53.8766	5940.8415
86	50.61	None	54.8139	5995.6557
87	53.9	None	54.0249	6049.6828
88	54.66	None	47.2465	6096.9297
89	58.54	None	47.1951	6144.1252
90	57.25	None	46.3469	6190.4737
91	56.3	None	45.4644	6235.9384
92	56.77	None	45.5523	6281.4911
93	55.29	None	47.7458	6329.2372
94	53.43	None	46.6807	6375.9183
95	58.2	None	47.7583	6423.6768
96	54.07	None	48.3753	6472.0523
97	51.68	None	47.9004	6519.9530
98	47.78	None	46.3761	6566.3293
99	51.65	None	46.5230	6612.8528
