====================================================================================================
Training started at: 2026-03-13 12:17:59
Result directory: results/fl_svhn/fedprox
Result txt file : results/fl_svhn/fedprox/model=fedprox_dataset=fl_svhn_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-121759.txt
Result log file : results/fl_svhn/fedprox/model=fedprox_dataset=fl_svhn_structure=homogeneity_bs=64_lr=0.01_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.01_20260313-121759.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_svhn
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=15.940 | RoundTime=56.97s | TotalTime=56.98s | Method=fedprox
[Round 073/100] Acc=50.280 | RoundTime=60.27s | TotalTime=4401.62s | Method=fedprox
[Round 074/100] Acc=49.750 | RoundTime=60.41s | TotalTime=4462.03s | Method=fedprox
[Round 075/100] Acc=49.610 | RoundTime=60.00s | TotalTime=4522.03s | Method=fedprox
[Round 076/100] Acc=49.620 | RoundTime=59.95s | TotalTime=4581.98s | Method=fedprox
[Round 077/100] Acc=52.270 | RoundTime=60.51s | TotalTime=4642.49s | Method=fedprox
[Round 078/100] Acc=49.900 | RoundTime=60.33s | TotalTime=4702.82s | Method=fedprox
[Round 079/100] Acc=53.160 | RoundTime=59.89s | TotalTime=4762.71s | Method=fedprox
[Round 080/100] Acc=48.990 | RoundTime=61.57s | TotalTime=4824.28s | Method=fedprox
[Round 081/100] Acc=58.080 | RoundTime=59.84s | TotalTime=4884.12s | Method=fedprox
[Round 082/100] Acc=56.640 | RoundTime=60.47s | TotalTime=4944.59s | Method=fedprox
[Round 083/100] Acc=53.080 | RoundTime=59.69s | TotalTime=5004.28s | Method=fedprox
[Round 084/100] Acc=52.290 | RoundTime=59.79s | TotalTime=5064.07s | Method=fedprox
[Round 085/100] Acc=55.080 | RoundTime=60.27s | TotalTime=5124.34s | Method=fedprox
[Round 086/100] Acc=51.820 | RoundTime=59.47s | TotalTime=5183.81s | Method=fedprox
[Round 087/100] Acc=48.470 | RoundTime=58.55s | TotalTime=5242.36s | Method=fedprox
[Round 088/100] Acc=51.390 | RoundTime=58.18s | TotalTime=5300.54s | Method=fedprox
[Round 089/100] Acc=58.100 | RoundTime=59.54s | TotalTime=5360.09s | Method=fedprox
[Round 090/100] Acc=54.900 | RoundTime=60.23s | TotalTime=5420.32s | Method=fedprox
[Round 091/100] Acc=54.850 | RoundTime=58.68s | TotalTime=5479.00s | Method=fedprox
[Round 092/100] Acc=47.380 | RoundTime=57.53s | TotalTime=5536.53s | Method=fedprox
[Round 093/100] Acc=46.350 | RoundTime=52.63s | TotalTime=5589.17s | Method=fedprox
[Round 094/100] Acc=52.470 | RoundTime=51.55s | TotalTime=5640.72s | Method=fedprox
[Round 095/100] Acc=51.820 | RoundTime=51.66s | TotalTime=5692.37s | Method=fedprox
[Round 096/100] Acc=48.440 | RoundTime=52.00s | TotalTime=5744.37s | Method=fedprox
[Round 097/100] Acc=51.410 | RoundTime=50.38s | TotalTime=5794.75s | Method=fedprox
[Round 098/100] Acc=51.860 | RoundTime=50.72s | TotalTime=5845.47s | Method=fedprox
[Round 099/100] Acc=50.960 | RoundTime=50.48s | TotalTime=5895.94s | Method=fedprox
[Round 100/100] Acc=51.350 | RoundTime=50.53s | TotalTime=5946.48s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 13:57:06
Total elapsed time: 5946.48s
Final Acc: 51.350
Best Acc : 62.080
====================================================================================================
