====================================================================================================
Training started at: 2026-03-31 14:39:08
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.5
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.5/fedcda_fl_cifar10_20260331-143908-790930_pid2760511.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.5/fedcda_fl_cifar10_20260331-143908-790930_pid2760511.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 54
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.5
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=12.780 | RoundTime=25.94s | TotalTime=25.94s | Method=fedcda
[Round 002/100] Acc=10.100 | RoundTime=25.66s | TotalTime=51.60s | Method=fedcda
[Round 003/100] Acc=25.710 | RoundTime=25.70s | TotalTime=77.31s | Method=fedcda
[Round 004/100] Acc=24.580 | RoundTime=26.05s | TotalTime=103.35s | Method=fedcda
[Round 005/100] Acc=29.210 | RoundTime=26.85s | TotalTime=130.20s | Method=fedcda
[Round 006/100] Acc=33.840 | RoundTime=26.58s | TotalTime=156.78s | Method=fedcda
[Round 007/100] Acc=38.990 | RoundTime=25.83s | TotalTime=182.61s | Method=fedcda
[Round 008/100] Acc=42.850 | RoundTime=25.73s | TotalTime=208.34s | Method=fedcda
[Round 009/100] Acc=26.330 | RoundTime=27.60s | TotalTime=235.95s | Method=fedcda
[Round 010/100] Acc=39.570 | RoundTime=29.08s | TotalTime=265.03s | Method=fedcda
[Round 011/100] Acc=30.850 | RoundTime=26.75s | TotalTime=291.78s | Method=fedcda
[Round 012/100] Acc=38.940 | RoundTime=22.88s | TotalTime=314.66s | Method=fedcda
[Round 013/100] Acc=44.120 | RoundTime=22.98s | TotalTime=337.64s | Method=fedcda
[Round 014/100] Acc=42.600 | RoundTime=22.94s | TotalTime=360.59s | Method=fedcda
