====================================================================================================
Training started at: 2026-03-09 05:16:21
Result directory: results/fl_cifar10/feddenoise
Result txt file : results/fl_cifar10/feddenoise/model=feddenoise_dataset=fl_cifar10_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.3_denoise=least_sim_noiseType=symmetric_noiseMax=0.3_avg=weight_seed=0_20260309-051621.txt
Result log file : results/fl_cifar10/feddenoise/model=feddenoise_dataset=fl_cifar10_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.3_denoise=least_sim_noiseType=symmetric_noiseMax=0.3_avg=weight_seed=0_20260309-051621.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Alpha: 0.5
Drop rate: 0.3
Denoise strategy: least_sim
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=11.970 | Pure=84.255 | RoundTime=35.42s | TotalTime=35.42s | Method=feddenoise
[Round 002/100] Acc=36.950 | Pure=87.623 | RoundTime=34.97s | TotalTime=70.40s | Method=feddenoise
[Round 003/100] Acc=49.210 | Pure=86.462 | RoundTime=36.28s | TotalTime=106.68s | Method=feddenoise
[Round 004/100] Acc=55.580 | Pure=87.901 | RoundTime=34.64s | TotalTime=141.32s | Method=feddenoise
[Round 005/100] Acc=57.610 | Pure=88.510 | RoundTime=34.70s | TotalTime=176.03s | Method=feddenoise
[Round 006/100] Acc=60.060 | Pure=86.409 | RoundTime=34.24s | TotalTime=210.27s | Method=feddenoise
[Round 007/100] Acc=61.670 | Pure=86.056 | RoundTime=34.33s | TotalTime=244.59s | Method=feddenoise
[Round 008/100] Acc=60.670 | Pure=78.262 | RoundTime=35.03s | TotalTime=279.62s | Method=feddenoise
[Round 009/100] Acc=63.620 | Pure=80.689 | RoundTime=35.13s | TotalTime=314.76s | Method=feddenoise
[Round 010/100] Acc=64.730 | Pure=86.257 | RoundTime=35.29s | TotalTime=350.05s | Method=feddenoise
[Round 011/100] Acc=64.770 | Pure=97.140 | RoundTime=52.34s | TotalTime=402.39s | Method=feddenoise
[Round 012/100] Acc=66.620 | Pure=97.313 | RoundTime=51.40s | TotalTime=453.78s | Method=feddenoise
[Round 013/100] Acc=66.640 | Pure=96.885 | RoundTime=50.66s | TotalTime=504.45s | Method=feddenoise
[Round 014/100] Acc=67.530 | Pure=97.574 | RoundTime=53.04s | TotalTime=557.49s | Method=feddenoise
[Round 015/100] Acc=68.170 | Pure=97.403 | RoundTime=52.54s | TotalTime=610.03s | Method=feddenoise
[Round 016/100] Acc=68.900 | Pure=96.797 | RoundTime=52.02s | TotalTime=662.05s | Method=feddenoise
[Round 017/100] Acc=69.170 | Pure=95.681 | RoundTime=50.74s | TotalTime=712.79s | Method=feddenoise
[Round 018/100] Acc=69.780 | Pure=95.799 | RoundTime=50.98s | TotalTime=763.77s | Method=feddenoise
[Round 019/100] Acc=69.900 | Pure=96.528 | RoundTime=50.85s | TotalTime=814.62s | Method=feddenoise
[Round 020/100] Acc=70.780 | Pure=97.046 | RoundTime=51.12s | TotalTime=865.74s | Method=feddenoise
[Round 021/100] Acc=70.780 | Pure=96.761 | RoundTime=51.82s | TotalTime=917.56s | Method=feddenoise
[Round 022/100] Acc=71.430 | Pure=96.855 | RoundTime=51.19s | TotalTime=968.75s | Method=feddenoise
[Round 023/100] Acc=71.430 | Pure=96.946 | RoundTime=50.99s | TotalTime=1019.75s | Method=feddenoise
[Round 024/100] Acc=71.890 | Pure=96.335 | RoundTime=52.63s | TotalTime=1072.38s | Method=feddenoise
[Round 025/100] Acc=71.580 | Pure=97.077 | RoundTime=53.69s | TotalTime=1126.07s | Method=feddenoise
[Round 026/100] Acc=72.660 | Pure=97.321 | RoundTime=50.51s | TotalTime=1176.58s | Method=feddenoise
[Round 027/100] Acc=72.990 | Pure=98.115 | RoundTime=50.83s | TotalTime=1227.41s | Method=feddenoise
[Round 028/100] Acc=72.870 | Pure=97.022 | RoundTime=51.79s | TotalTime=1279.20s | Method=feddenoise
[Round 029/100] Acc=73.110 | Pure=97.847 | RoundTime=50.89s | TotalTime=1330.08s | Method=feddenoise
[Round 030/100] Acc=73.320 | Pure=95.836 | RoundTime=52.40s | TotalTime=1382.49s | Method=feddenoise
[Round 031/100] Acc=73.470 | Pure=96.554 | RoundTime=51.17s | TotalTime=1433.66s | Method=feddenoise
[Round 032/100] Acc=73.450 | Pure=97.116 | RoundTime=52.33s | TotalTime=1485.98s | Method=feddenoise
[Round 033/100] Acc=73.470 | Pure=96.076 | RoundTime=51.75s | TotalTime=1537.73s | Method=feddenoise
[Round 034/100] Acc=74.290 | Pure=97.645 | RoundTime=52.20s | TotalTime=1589.93s | Method=feddenoise
[Round 035/100] Acc=74.500 | Pure=96.433 | RoundTime=52.70s | TotalTime=1642.63s | Method=feddenoise
[Round 036/100] Acc=74.390 | Pure=97.117 | RoundTime=51.81s | TotalTime=1694.43s | Method=feddenoise
[Round 037/100] Acc=74.830 | Pure=97.913 | RoundTime=52.24s | TotalTime=1746.67s | Method=feddenoise
[Round 038/100] Acc=75.000 | Pure=97.277 | RoundTime=52.71s | TotalTime=1799.38s | Method=feddenoise
[Round 039/100] Acc=74.650 | Pure=97.070 | RoundTime=52.29s | TotalTime=1851.67s | Method=feddenoise
[Round 040/100] Acc=74.640 | Pure=95.205 | RoundTime=51.36s | TotalTime=1903.03s | Method=feddenoise
[Round 041/100] Acc=75.490 | Pure=98.519 | RoundTime=51.08s | TotalTime=1954.10s | Method=feddenoise
[Round 042/100] Acc=75.720 | Pure=98.204 | RoundTime=51.37s | TotalTime=2005.48s | Method=feddenoise
[Round 043/100] Acc=75.510 | Pure=97.824 | RoundTime=50.76s | TotalTime=2056.24s | Method=feddenoise
[Round 044/100] Acc=75.680 | Pure=96.288 | RoundTime=50.29s | TotalTime=2106.53s | Method=feddenoise
[Round 045/100] Acc=76.000 | Pure=97.010 | RoundTime=51.83s | TotalTime=2158.36s | Method=feddenoise
[Round 046/100] Acc=75.520 | Pure=95.676 | RoundTime=51.86s | TotalTime=2210.21s | Method=feddenoise
[Round 047/100] Acc=75.680 | Pure=97.534 | RoundTime=51.31s | TotalTime=2261.53s | Method=feddenoise
[Round 048/100] Acc=75.730 | Pure=97.326 | RoundTime=51.23s | TotalTime=2312.76s | Method=feddenoise
[Round 049/100] Acc=76.450 | Pure=98.607 | RoundTime=51.09s | TotalTime=2363.85s | Method=feddenoise
[Round 050/100] Acc=76.040 | Pure=98.404 | RoundTime=52.98s | TotalTime=2416.83s | Method=feddenoise
[Round 051/100] Acc=77.170 | Pure=97.895 | RoundTime=50.68s | TotalTime=2467.51s | Method=feddenoise
[Round 052/100] Acc=76.880 | Pure=96.172 | RoundTime=50.69s | TotalTime=2518.20s | Method=feddenoise
[Round 053/100] Acc=76.710 | Pure=98.279 | RoundTime=51.00s | TotalTime=2569.21s | Method=feddenoise
[Round 054/100] Acc=76.370 | Pure=95.777 | RoundTime=51.18s | TotalTime=2620.38s | Method=feddenoise
[Round 055/100] Acc=76.870 | Pure=98.186 | RoundTime=50.29s | TotalTime=2670.67s | Method=feddenoise
[Round 056/100] Acc=76.590 | Pure=96.294 | RoundTime=50.40s | TotalTime=2721.08s | Method=feddenoise
[Round 057/100] Acc=76.630 | Pure=97.245 | RoundTime=50.96s | TotalTime=2772.04s | Method=feddenoise
[Round 058/100] Acc=77.070 | Pure=98.199 | RoundTime=50.35s | TotalTime=2822.39s | Method=feddenoise
[Round 059/100] Acc=77.670 | Pure=98.210 | RoundTime=50.38s | TotalTime=2872.77s | Method=feddenoise
[Round 060/100] Acc=77.480 | Pure=97.925 | RoundTime=51.63s | TotalTime=2924.40s | Method=feddenoise
[Round 061/100] Acc=77.090 | Pure=97.722 | RoundTime=51.06s | TotalTime=2975.46s | Method=feddenoise
[Round 062/100] Acc=77.040 | Pure=96.005 | RoundTime=51.29s | TotalTime=3026.75s | Method=feddenoise
[Round 063/100] Acc=77.290 | Pure=97.574 | RoundTime=50.89s | TotalTime=3077.65s | Method=feddenoise
[Round 064/100] Acc=77.590 | Pure=97.696 | RoundTime=51.50s | TotalTime=3129.15s | Method=feddenoise
[Round 065/100] Acc=77.390 | Pure=98.341 | RoundTime=50.90s | TotalTime=3180.05s | Method=feddenoise
[Round 066/100] Acc=77.120 | Pure=96.774 | RoundTime=50.97s | TotalTime=3231.02s | Method=feddenoise
[Round 067/100] Acc=77.600 | Pure=97.700 | RoundTime=51.22s | TotalTime=3282.24s | Method=feddenoise
[Round 068/100] Acc=78.010 | Pure=98.332 | RoundTime=50.90s | TotalTime=3333.14s | Method=feddenoise
[Round 069/100] Acc=77.660 | Pure=97.934 | RoundTime=52.56s | TotalTime=3385.71s | Method=feddenoise
[Round 070/100] Acc=78.010 | Pure=97.399 | RoundTime=51.32s | TotalTime=3437.03s | Method=feddenoise
[Round 071/100] Acc=77.860 | Pure=96.770 | RoundTime=50.82s | TotalTime=3487.84s | Method=feddenoise
[Round 072/100] Acc=77.470 | Pure=97.189 | RoundTime=51.50s | TotalTime=3539.34s | Method=feddenoise
[Round 073/100] Acc=78.060 | Pure=98.296 | RoundTime=50.63s | TotalTime=3589.97s | Method=feddenoise
[Round 074/100] Acc=77.750 | Pure=96.676 | RoundTime=50.64s | TotalTime=3640.61s | Method=feddenoise
[Round 075/100] Acc=77.720 | Pure=96.618 | RoundTime=50.42s | TotalTime=3691.03s | Method=feddenoise
[Round 076/100] Acc=78.040 | Pure=97.073 | RoundTime=51.88s | TotalTime=3742.92s | Method=feddenoise
[Round 077/100] Acc=77.810 | Pure=96.628 | RoundTime=51.59s | TotalTime=3794.51s | Method=feddenoise
[Round 078/100] Acc=78.070 | Pure=96.623 | RoundTime=51.71s | TotalTime=3846.22s | Method=feddenoise
[Round 079/100] Acc=78.210 | Pure=98.792 | RoundTime=52.56s | TotalTime=3898.78s | Method=feddenoise
[Round 080/100] Acc=78.370 | Pure=98.177 | RoundTime=51.41s | TotalTime=3950.19s | Method=feddenoise
[Round 081/100] Acc=78.820 | Pure=98.408 | RoundTime=52.95s | TotalTime=4003.14s | Method=feddenoise
[Round 082/100] Acc=78.350 | Pure=95.930 | RoundTime=50.81s | TotalTime=4053.95s | Method=feddenoise
[Round 083/100] Acc=78.470 | Pure=98.418 | RoundTime=51.20s | TotalTime=4105.15s | Method=feddenoise
[Round 084/100] Acc=78.460 | Pure=97.312 | RoundTime=51.00s | TotalTime=4156.15s | Method=feddenoise
[Round 085/100] Acc=78.670 | Pure=97.881 | RoundTime=51.42s | TotalTime=4207.57s | Method=feddenoise
[Round 086/100] Acc=79.150 | Pure=98.805 | RoundTime=50.52s | TotalTime=4258.09s | Method=feddenoise
[Round 087/100] Acc=78.750 | Pure=96.799 | RoundTime=50.61s | TotalTime=4308.70s | Method=feddenoise
[Round 088/100] Acc=78.350 | Pure=96.499 | RoundTime=53.46s | TotalTime=4362.15s | Method=feddenoise
[Round 089/100] Acc=79.050 | Pure=98.989 | RoundTime=50.88s | TotalTime=4413.03s | Method=feddenoise
[Round 090/100] Acc=78.660 | Pure=96.624 | RoundTime=51.45s | TotalTime=4464.48s | Method=feddenoise
[Round 091/100] Acc=78.400 | Pure=97.344 | RoundTime=51.21s | TotalTime=4515.69s | Method=feddenoise
[Round 092/100] Acc=78.660 | Pure=97.259 | RoundTime=50.58s | TotalTime=4566.27s | Method=feddenoise
[Round 093/100] Acc=78.700 | Pure=97.774 | RoundTime=50.87s | TotalTime=4617.14s | Method=feddenoise
[Round 094/100] Acc=79.080 | Pure=97.867 | RoundTime=50.75s | TotalTime=4667.90s | Method=feddenoise
[Round 095/100] Acc=78.810 | Pure=97.642 | RoundTime=50.45s | TotalTime=4718.34s | Method=feddenoise
[Round 096/100] Acc=79.570 | Pure=98.539 | RoundTime=50.98s | TotalTime=4769.32s | Method=feddenoise
[Round 097/100] Acc=79.020 | Pure=97.489 | RoundTime=50.73s | TotalTime=4820.05s | Method=feddenoise
[Round 098/100] Acc=79.400 | Pure=96.998 | RoundTime=50.90s | TotalTime=4870.95s | Method=feddenoise
[Round 099/100] Acc=78.960 | Pure=97.159 | RoundTime=50.78s | TotalTime=4921.74s | Method=feddenoise
[Round 100/100] Acc=79.300 | Pure=97.721 | RoundTime=41.22s | TotalTime=4962.95s | Method=feddenoise
====================================================================================================
Training finished at: 2026-03-09 06:39:04
Total elapsed time: 4962.95s
Final Acc: 79.300
Best Acc : 79.570
Final Pure: 97.721
Best Pure : 98.989
====================================================================================================
