====================================================================================================
Training started at: 2026-03-08 10:06:29
Result directory: results/fl_cifar10/feddenoise
Result txt file : results/fl_cifar10/feddenoise/model=feddenoise_dataset=fl_cifar10_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.15_denoise=most_sim_noiseType=asymmetric_noiseMax=0.3_avg=weight_seed=0_20260308-100629.txt
Result log file : results/fl_cifar10/feddenoise/model=feddenoise_dataset=fl_cifar10_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.15_denoise=most_sim_noiseType=asymmetric_noiseMax=0.3_avg=weight_seed=0_20260308-100629.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Alpha: 0.5
Drop rate: 0.15
Denoise strategy: most_sim
Noise type: asymmetric
Noise max: 0.3
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.330 | Pure=88.613 | RoundTime=34.62s | TotalTime=34.62s | Method=feddenoise
[Round 002/100] Acc=32.720 | Pure=87.703 | RoundTime=34.30s | TotalTime=68.93s | Method=feddenoise
[Round 003/100] Acc=50.080 | Pure=87.141 | RoundTime=35.24s | TotalTime=104.17s | Method=feddenoise
[Round 004/100] Acc=54.620 | Pure=88.159 | RoundTime=36.91s | TotalTime=141.07s | Method=feddenoise
[Round 005/100] Acc=57.670 | Pure=86.839 | RoundTime=37.46s | TotalTime=178.54s | Method=feddenoise
[Round 006/100] Acc=59.400 | Pure=83.351 | RoundTime=34.01s | TotalTime=212.55s | Method=feddenoise
[Round 007/100] Acc=61.960 | Pure=86.884 | RoundTime=34.71s | TotalTime=247.26s | Method=feddenoise
[Round 008/100] Acc=63.020 | Pure=85.744 | RoundTime=35.66s | TotalTime=282.92s | Method=feddenoise
[Round 009/100] Acc=65.020 | Pure=89.513 | RoundTime=35.19s | TotalTime=318.11s | Method=feddenoise
[Round 010/100] Acc=65.300 | Pure=88.020 | RoundTime=36.15s | TotalTime=354.26s | Method=feddenoise
[Round 011/100] Acc=65.890 | Pure=91.626 | RoundTime=51.76s | TotalTime=406.02s | Method=feddenoise
[Round 012/100] Acc=65.990 | Pure=90.341 | RoundTime=51.47s | TotalTime=457.48s | Method=feddenoise
[Round 013/100] Acc=67.240 | Pure=90.809 | RoundTime=51.78s | TotalTime=509.26s | Method=feddenoise
[Round 014/100] Acc=68.150 | Pure=92.032 | RoundTime=52.22s | TotalTime=561.48s | Method=feddenoise
[Round 015/100] Acc=68.640 | Pure=90.984 | RoundTime=53.27s | TotalTime=614.74s | Method=feddenoise
[Round 016/100] Acc=68.330 | Pure=88.764 | RoundTime=52.58s | TotalTime=667.33s | Method=feddenoise
[Round 017/100] Acc=69.720 | Pure=90.728 | RoundTime=51.40s | TotalTime=718.73s | Method=feddenoise
[Round 018/100] Acc=70.160 | Pure=94.057 | RoundTime=52.31s | TotalTime=771.04s | Method=feddenoise
[Round 019/100] Acc=70.700 | Pure=91.979 | RoundTime=53.12s | TotalTime=824.16s | Method=feddenoise
[Round 020/100] Acc=70.480 | Pure=90.179 | RoundTime=53.16s | TotalTime=877.32s | Method=feddenoise
[Round 021/100] Acc=71.510 | Pure=94.405 | RoundTime=51.34s | TotalTime=928.66s | Method=feddenoise
[Round 022/100] Acc=71.560 | Pure=92.944 | RoundTime=52.60s | TotalTime=981.26s | Method=feddenoise
[Round 023/100] Acc=72.940 | Pure=94.746 | RoundTime=53.36s | TotalTime=1034.62s | Method=feddenoise
[Round 024/100] Acc=72.110 | Pure=90.014 | RoundTime=52.66s | TotalTime=1087.28s | Method=feddenoise
[Round 025/100] Acc=72.570 | Pure=92.926 | RoundTime=52.25s | TotalTime=1139.53s | Method=feddenoise
[Round 026/100] Acc=72.510 | Pure=94.384 | RoundTime=51.82s | TotalTime=1191.36s | Method=feddenoise
[Round 027/100] Acc=73.200 | Pure=94.467 | RoundTime=51.98s | TotalTime=1243.33s | Method=feddenoise
[Round 028/100] Acc=73.410 | Pure=93.135 | RoundTime=52.41s | TotalTime=1295.74s | Method=feddenoise
[Round 029/100] Acc=73.940 | Pure=93.097 | RoundTime=51.44s | TotalTime=1347.18s | Method=feddenoise
[Round 030/100] Acc=73.540 | Pure=94.389 | RoundTime=52.67s | TotalTime=1399.85s | Method=feddenoise
