epoch	acc	pure	round_time_sec	total_time_sec
0	10.0	87.408	34.7716	34.7717
1	38.76	88.297	34.0624	68.8344
2	51.4	84.506	34.9410	103.7757
3	56.01	88.53	35.9133	139.6892
4	57.74	84.776	34.7444	174.4339
5	59.73	83.845	34.0684	208.5026
6	61.13	84.824	34.1548	242.6577
7	63.3	88.773	35.0922	277.7502
8	63.76	88.887	34.8401	312.5907
9	64.32	84.069	33.9560	346.5471
10	66.16	91.507	51.4880	398.0354
11	66.75	92.109	51.0115	449.0471
12	66.97	92.421	51.3845	500.4319
13	67.98	90.595	51.8391	552.2713
14	68.24	90.699	54.1531	606.4248
15	68.91	90.778	50.9359	657.3610
16	69.78	92.962	51.7439	709.1052
17	70.39	93.29	52.2616	761.3671
18	71.1	94.754	52.0873	813.4548
19	71.06	90.988	53.0851	866.5402
20	71.1	89.817	51.2611	917.8016
21	71.92	90.5	52.2577	970.0597
22	72.34	92.232	52.1133	1022.1733
23	71.98	91.081	51.5976	1073.7713
24	72.25	92.181	52.8223	1126.5940
25	73.08	91.449	51.5381	1178.1324
26	73.19	92.841	51.8745	1230.0073
27	73.28	89.274	52.0569	1282.0645
28	73.35	90.882	51.5374	1333.6023
29	73.83	94.145	53.1249	1386.7275
30	73.58	90.351	52.0434	1438.7713
31	74.46	92.863	52.3196	1491.0912
32	74.27	93.394	52.9979	1544.0894
33	74.69	94.517	53.2332	1597.3228
34	74.88	91.799	53.6730	1650.9962
35	75.0	94.591	53.3997	1704.3962
36	74.73	91.639	51.5508	1755.9474
37	74.97	91.442	52.0445	1807.9922
38	75.02	93.297	51.2786	1859.2712
39	74.59	89.557	51.3460	1910.6175
40	75.97	94.183	53.5093	1964.1271
41	75.45	92.191	51.4969	2015.6243
42	75.04	88.901	52.4026	2068.0273
43	75.91	93.279	51.9068	2119.9344
44	75.17	90.823	51.8131	2171.7480
45	76.32	95.511	52.6854	2224.4337
46	76.08	90.695	52.9558	2277.3899
47	76.57	90.285	53.1224	2330.5126
48	76.86	90.87	52.4467	2382.9596
49	76.92	92.562	53.5769	2436.5369
50	76.7	93.396	51.4869	2488.0241
51	77.08	93.224	52.5690	2540.5933
52	76.58	90.754	51.3947	2591.9883
53	76.57	90.828	51.8340	2643.8226
54	76.95	95.209	52.4725	2696.2955
55	76.88	93.995	52.0754	2748.3712
56	77.27	93.527	52.3085	2800.6799
57	77.1	92.172	52.4279	2853.1082
58	77.29	93.778	52.1384	2905.2469
59	77.7	94.331	52.8151	2958.0622
60	78.02	94.34	52.3292	3010.3917
61	77.57	93.777	52.8249	3063.2170
62	77.29	93.223	51.7951	3115.0124
63	77.14	91.819	51.9237	3166.9364
64	77.56	94.454	54.2461	3221.1829
65	77.81	92.985	52.1534	3273.3366
66	77.64	91.758	51.8554	3325.1924
67	76.55	87.384	51.3602	3376.5530
68	78.08	94.931	52.4792	3429.0326
69	78.26	94.115	54.4008	3483.4337
70	78.3	94.227	51.1483	3534.5824
71	77.16	90.923	53.1807	3587.7634
72	77.69	93.347	52.5696	3640.3333
73	78.01	92.696	52.2507	3692.5843
74	78.5	96.47	51.5332	3744.1179
75	77.65	92.265	52.9612	3797.0794
76	78.94	95.177	52.8565	3849.9364
77	78.82	94.729	50.9865	3900.9231
78	77.71	91.241	53.8190	3954.7424
79	78.58	96.386	52.2174	4006.9601
80	78.88	97.11	53.3055	4060.2659
81	78.28	92.057	51.6903	4111.9565
82	78.73	95.017	51.4739	4163.4308
83	77.86	92.189	52.4393	4215.8703
84	78.73	96.894	52.3264	4268.1999
85	78.86	96.038	53.1375	4321.3377
86	77.86	92.91	52.2400	4373.5807
87	78.05	94.193	53.6293	4427.2103
88	78.04	92.399	51.2943	4478.5049
89	78.15	91.608	50.9852	4529.4904
90	78.15	93.302	52.0870	4581.5778
91	78.26	92.775	51.2940	4632.8721
92	78.34	91.037	52.4720	4685.3445
93	78.01	90.284	51.2200	4736.5649
94	78.84	95.805	52.0970	4788.6622
95	78.51	93.135	52.2255	4840.8881
96	78.0	89.442	53.5909	4894.4794
97	78.43	94.384	51.9553	4946.4350
98	78.68	92.449	51.9357	4998.3709
99	78.67	95.002	51.4970	5049.8682
