====================================================================================================
Training started at: 2026-03-09 05:16:21
Result directory: results/fl_cifar10/feddenoise
Result txt file : results/fl_cifar10/feddenoise/model=feddenoise_dataset=fl_cifar10_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.3_denoise=median_noiseType=asymmetric_noiseMax=0.3_avg=weight_seed=0_20260309-051621.txt
Result log file : results/fl_cifar10/feddenoise/model=feddenoise_dataset=fl_cifar10_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.3_denoise=median_noiseType=asymmetric_noiseMax=0.3_avg=weight_seed=0_20260309-051621.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Alpha: 0.5
Drop rate: 0.3
Denoise strategy: median
Noise type: asymmetric
Noise max: 0.3
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | Pure=83.529 | RoundTime=35.35s | TotalTime=35.35s | Method=feddenoise
[Round 002/100] Acc=31.670 | Pure=87.994 | RoundTime=35.91s | TotalTime=71.26s | Method=feddenoise
[Round 003/100] Acc=49.880 | Pure=85.220 | RoundTime=35.69s | TotalTime=106.95s | Method=feddenoise
[Round 004/100] Acc=53.700 | Pure=82.136 | RoundTime=34.41s | TotalTime=141.36s | Method=feddenoise
[Round 005/100] Acc=57.310 | Pure=84.815 | RoundTime=34.92s | TotalTime=176.29s | Method=feddenoise
[Round 006/100] Acc=57.910 | Pure=82.774 | RoundTime=34.16s | TotalTime=210.45s | Method=feddenoise
[Round 007/100] Acc=60.360 | Pure=83.828 | RoundTime=35.44s | TotalTime=245.89s | Method=feddenoise
[Round 008/100] Acc=63.430 | Pure=88.134 | RoundTime=34.40s | TotalTime=280.29s | Method=feddenoise
[Round 009/100] Acc=63.970 | Pure=84.560 | RoundTime=35.30s | TotalTime=315.59s | Method=feddenoise
[Round 010/100] Acc=64.980 | Pure=83.639 | RoundTime=35.29s | TotalTime=350.88s | Method=feddenoise
[Round 011/100] Acc=64.730 | Pure=93.864 | RoundTime=51.13s | TotalTime=402.01s | Method=feddenoise
[Round 012/100] Acc=65.780 | Pure=95.704 | RoundTime=52.07s | TotalTime=454.08s | Method=feddenoise
[Round 013/100] Acc=65.780 | Pure=96.691 | RoundTime=51.18s | TotalTime=505.26s | Method=feddenoise
[Round 014/100] Acc=65.620 | Pure=93.850 | RoundTime=51.06s | TotalTime=556.33s | Method=feddenoise
[Round 015/100] Acc=67.330 | Pure=95.909 | RoundTime=51.01s | TotalTime=607.34s | Method=feddenoise
[Round 016/100] Acc=67.910 | Pure=95.796 | RoundTime=51.71s | TotalTime=659.05s | Method=feddenoise
[Round 017/100] Acc=68.870 | Pure=93.944 | RoundTime=51.19s | TotalTime=710.23s | Method=feddenoise
[Round 018/100] Acc=68.440 | Pure=92.746 | RoundTime=52.23s | TotalTime=762.47s | Method=feddenoise
[Round 019/100] Acc=69.410 | Pure=96.458 | RoundTime=51.55s | TotalTime=814.01s | Method=feddenoise
[Round 020/100] Acc=69.360 | Pure=95.913 | RoundTime=51.56s | TotalTime=865.57s | Method=feddenoise
[Round 021/100] Acc=70.300 | Pure=96.884 | RoundTime=52.34s | TotalTime=917.91s | Method=feddenoise
[Round 022/100] Acc=71.520 | Pure=96.629 | RoundTime=51.83s | TotalTime=969.74s | Method=feddenoise
[Round 023/100] Acc=71.440 | Pure=96.354 | RoundTime=51.93s | TotalTime=1021.67s | Method=feddenoise
[Round 024/100] Acc=71.960 | Pure=96.780 | RoundTime=52.67s | TotalTime=1074.34s | Method=feddenoise
[Round 025/100] Acc=71.940 | Pure=96.551 | RoundTime=52.33s | TotalTime=1126.67s | Method=feddenoise
[Round 026/100] Acc=72.390 | Pure=98.272 | RoundTime=51.52s | TotalTime=1178.19s | Method=feddenoise
[Round 027/100] Acc=72.320 | Pure=96.695 | RoundTime=51.38s | TotalTime=1229.57s | Method=feddenoise
