====================================================================================================
Training started at: 2026-03-09 05:16:21
Result directory: results/fl_cifar10/feddenoise
Result txt file : results/fl_cifar10/feddenoise/model=feddenoise_dataset=fl_cifar10_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.3_denoise=most_sim_noiseType=symmetric_noiseMax=0.3_avg=weight_seed=0_20260309-051621.txt
Result log file : results/fl_cifar10/feddenoise/model=feddenoise_dataset=fl_cifar10_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.3_denoise=most_sim_noiseType=symmetric_noiseMax=0.3_avg=weight_seed=0_20260309-051621.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Alpha: 0.5
Drop rate: 0.3
Denoise strategy: most_sim
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.250 | Pure=81.559 | RoundTime=35.76s | TotalTime=35.76s | Method=feddenoise
[Round 002/100] Acc=34.280 | Pure=86.195 | RoundTime=34.62s | TotalTime=70.38s | Method=feddenoise
[Round 003/100] Acc=49.390 | Pure=89.871 | RoundTime=35.87s | TotalTime=106.25s | Method=feddenoise
[Round 004/100] Acc=55.950 | Pure=84.709 | RoundTime=34.37s | TotalTime=140.62s | Method=feddenoise
[Round 005/100] Acc=58.950 | Pure=88.019 | RoundTime=34.40s | TotalTime=175.02s | Method=feddenoise
[Round 006/100] Acc=61.000 | Pure=86.370 | RoundTime=34.44s | TotalTime=209.45s | Method=feddenoise
[Round 007/100] Acc=62.060 | Pure=86.765 | RoundTime=33.92s | TotalTime=243.37s | Method=feddenoise
[Round 008/100] Acc=64.010 | Pure=88.003 | RoundTime=34.83s | TotalTime=278.20s | Method=feddenoise
[Round 009/100] Acc=64.840 | Pure=87.024 | RoundTime=34.09s | TotalTime=312.29s | Method=feddenoise
[Round 010/100] Acc=65.750 | Pure=83.954 | RoundTime=34.76s | TotalTime=347.05s | Method=feddenoise
[Round 011/100] Acc=65.240 | Pure=94.837 | RoundTime=52.24s | TotalTime=399.30s | Method=feddenoise
[Round 012/100] Acc=66.240 | Pure=97.710 | RoundTime=51.48s | TotalTime=450.77s | Method=feddenoise
