====================================================================================================
Training started at: 2026-03-09 05:16:21
Result directory: results/fl_cifar10/feddenoise
Result txt file : results/fl_cifar10/feddenoise/model=feddenoise_dataset=fl_cifar10_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.3_denoise=least_sim_noiseType=asymmetric_noiseMax=0.3_avg=weight_seed=0_20260309-051621.txt
Result log file : results/fl_cifar10/feddenoise/model=feddenoise_dataset=fl_cifar10_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.3_denoise=least_sim_noiseType=asymmetric_noiseMax=0.3_avg=weight_seed=0_20260309-051621.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Alpha: 0.5
Drop rate: 0.3
Denoise strategy: least_sim
Noise type: asymmetric
Noise max: 0.3
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.020 | Pure=82.520 | RoundTime=36.46s | TotalTime=36.46s | Method=feddenoise
[Round 002/100] Acc=34.380 | Pure=86.377 | RoundTime=34.75s | TotalTime=71.21s | Method=feddenoise
[Round 003/100] Acc=50.310 | Pure=86.972 | RoundTime=37.89s | TotalTime=109.11s | Method=feddenoise
[Round 004/100] Acc=54.510 | Pure=86.995 | RoundTime=34.47s | TotalTime=143.58s | Method=feddenoise
[Round 005/100] Acc=57.930 | Pure=86.985 | RoundTime=35.20s | TotalTime=178.78s | Method=feddenoise
[Round 006/100] Acc=61.860 | Pure=88.988 | RoundTime=35.11s | TotalTime=213.89s | Method=feddenoise
[Round 007/100] Acc=61.980 | Pure=82.030 | RoundTime=34.52s | TotalTime=248.42s | Method=feddenoise
[Round 008/100] Acc=63.520 | Pure=85.838 | RoundTime=35.05s | TotalTime=283.46s | Method=feddenoise
[Round 009/100] Acc=65.330 | Pure=89.406 | RoundTime=36.18s | TotalTime=319.64s | Method=feddenoise
[Round 010/100] Acc=65.170 | Pure=85.114 | RoundTime=36.39s | TotalTime=356.03s | Method=feddenoise
[Round 011/100] Acc=65.560 | Pure=90.535 | RoundTime=52.53s | TotalTime=408.56s | Method=feddenoise
[Round 012/100] Acc=65.920 | Pure=96.816 | RoundTime=52.26s | TotalTime=460.82s | Method=feddenoise
[Round 013/100] Acc=66.900 | Pure=94.702 | RoundTime=51.48s | TotalTime=512.30s | Method=feddenoise
[Round 014/100] Acc=68.330 | Pure=96.446 | RoundTime=52.31s | TotalTime=564.60s | Method=feddenoise
[Round 015/100] Acc=68.700 | Pure=95.766 | RoundTime=52.25s | TotalTime=616.86s | Method=feddenoise
[Round 016/100] Acc=68.800 | Pure=94.915 | RoundTime=52.46s | TotalTime=669.32s | Method=feddenoise
[Round 017/100] Acc=69.750 | Pure=96.482 | RoundTime=52.82s | TotalTime=722.14s | Method=feddenoise
[Round 018/100] Acc=69.920 | Pure=96.813 | RoundTime=51.95s | TotalTime=774.09s | Method=feddenoise
[Round 019/100] Acc=70.030 | Pure=94.336 | RoundTime=51.66s | TotalTime=825.75s | Method=feddenoise
[Round 020/100] Acc=69.840 | Pure=92.518 | RoundTime=52.19s | TotalTime=877.94s | Method=feddenoise
[Round 021/100] Acc=69.390 | Pure=94.338 | RoundTime=52.00s | TotalTime=929.93s | Method=feddenoise
[Round 022/100] Acc=70.680 | Pure=97.226 | RoundTime=52.49s | TotalTime=982.42s | Method=feddenoise
[Round 023/100] Acc=70.450 | Pure=93.593 | RoundTime=51.59s | TotalTime=1034.01s | Method=feddenoise
[Round 024/100] Acc=71.840 | Pure=97.246 | RoundTime=52.96s | TotalTime=1086.97s | Method=feddenoise
[Round 025/100] Acc=72.080 | Pure=97.065 | RoundTime=53.14s | TotalTime=1140.11s | Method=feddenoise
[Round 026/100] Acc=71.830 | Pure=96.027 | RoundTime=51.50s | TotalTime=1191.61s | Method=feddenoise
[Round 027/100] Acc=72.120 | Pure=94.659 | RoundTime=51.32s | TotalTime=1242.94s | Method=feddenoise
[Round 028/100] Acc=72.450 | Pure=96.633 | RoundTime=52.56s | TotalTime=1295.50s | Method=feddenoise
[Round 029/100] Acc=72.590 | Pure=96.544 | RoundTime=52.30s | TotalTime=1347.80s | Method=feddenoise
[Round 030/100] Acc=73.320 | Pure=96.079 | RoundTime=53.45s | TotalTime=1401.25s | Method=feddenoise
[Round 031/100] Acc=72.820 | Pure=93.841 | RoundTime=53.49s | TotalTime=1454.74s | Method=feddenoise
[Round 032/100] Acc=73.780 | Pure=95.760 | RoundTime=53.35s | TotalTime=1508.09s | Method=feddenoise
[Round 033/100] Acc=73.420 | Pure=96.640 | RoundTime=51.61s | TotalTime=1559.71s | Method=feddenoise
[Round 034/100] Acc=73.870 | Pure=95.564 | RoundTime=53.50s | TotalTime=1613.21s | Method=feddenoise
[Round 035/100] Acc=74.460 | Pure=97.086 | RoundTime=52.09s | TotalTime=1665.30s | Method=feddenoise
[Round 036/100] Acc=74.500 | Pure=97.132 | RoundTime=52.69s | TotalTime=1717.99s | Method=feddenoise
[Round 037/100] Acc=74.530 | Pure=96.689 | RoundTime=54.00s | TotalTime=1771.99s | Method=feddenoise
[Round 038/100] Acc=74.900 | Pure=96.039 | RoundTime=53.44s | TotalTime=1825.43s | Method=feddenoise
[Round 039/100] Acc=74.680 | Pure=96.258 | RoundTime=53.16s | TotalTime=1878.58s | Method=feddenoise
[Round 040/100] Acc=74.910 | Pure=96.388 | RoundTime=51.47s | TotalTime=1930.05s | Method=feddenoise
[Round 041/100] Acc=74.790 | Pure=97.702 | RoundTime=50.90s | TotalTime=1980.95s | Method=feddenoise
[Round 042/100] Acc=75.350 | Pure=96.551 | RoundTime=52.10s | TotalTime=2033.05s | Method=feddenoise
[Round 043/100] Acc=75.080 | Pure=97.923 | RoundTime=51.06s | TotalTime=2084.11s | Method=feddenoise
[Round 044/100] Acc=76.080 | Pure=96.129 | RoundTime=52.36s | TotalTime=2136.47s | Method=feddenoise
[Round 045/100] Acc=75.670 | Pure=97.772 | RoundTime=52.55s | TotalTime=2189.02s | Method=feddenoise
[Round 046/100] Acc=75.740 | Pure=96.497 | RoundTime=53.13s | TotalTime=2242.15s | Method=feddenoise
[Round 047/100] Acc=75.140 | Pure=95.562 | RoundTime=51.89s | TotalTime=2294.04s | Method=feddenoise
[Round 048/100] Acc=75.820 | Pure=97.392 | RoundTime=51.68s | TotalTime=2345.72s | Method=feddenoise
[Round 049/100] Acc=75.660 | Pure=94.908 | RoundTime=54.67s | TotalTime=2400.39s | Method=feddenoise
[Round 050/100] Acc=75.750 | Pure=95.297 | RoundTime=52.24s | TotalTime=2452.63s | Method=feddenoise
[Round 051/100] Acc=76.140 | Pure=96.768 | RoundTime=51.20s | TotalTime=2503.83s | Method=feddenoise
[Round 052/100] Acc=76.910 | Pure=98.518 | RoundTime=50.64s | TotalTime=2554.47s | Method=feddenoise
[Round 053/100] Acc=76.260 | Pure=97.341 | RoundTime=52.67s | TotalTime=2607.14s | Method=feddenoise
[Round 054/100] Acc=76.470 | Pure=97.180 | RoundTime=51.47s | TotalTime=2658.61s | Method=feddenoise
[Round 055/100] Acc=76.660 | Pure=97.867 | RoundTime=51.32s | TotalTime=2709.93s | Method=feddenoise
[Round 056/100] Acc=76.960 | Pure=97.473 | RoundTime=50.87s | TotalTime=2760.80s | Method=feddenoise
[Round 057/100] Acc=77.020 | Pure=97.147 | RoundTime=51.41s | TotalTime=2812.21s | Method=feddenoise
[Round 058/100] Acc=76.570 | Pure=97.578 | RoundTime=50.37s | TotalTime=2862.58s | Method=feddenoise
[Round 059/100] Acc=77.320 | Pure=97.681 | RoundTime=51.78s | TotalTime=2914.35s | Method=feddenoise
[Round 060/100] Acc=77.710 | Pure=97.452 | RoundTime=50.85s | TotalTime=2965.20s | Method=feddenoise
[Round 061/100] Acc=77.260 | Pure=97.177 | RoundTime=50.84s | TotalTime=3016.05s | Method=feddenoise
[Round 062/100] Acc=77.500 | Pure=97.197 | RoundTime=51.93s | TotalTime=3067.98s | Method=feddenoise
[Round 063/100] Acc=77.680 | Pure=97.218 | RoundTime=52.24s | TotalTime=3120.22s | Method=feddenoise
[Round 064/100] Acc=77.540 | Pure=97.947 | RoundTime=51.57s | TotalTime=3171.79s | Method=feddenoise
[Round 065/100] Acc=77.520 | Pure=98.101 | RoundTime=51.88s | TotalTime=3223.67s | Method=feddenoise
[Round 066/100] Acc=77.950 | Pure=98.875 | RoundTime=50.42s | TotalTime=3274.09s | Method=feddenoise
[Round 067/100] Acc=78.150 | Pure=97.973 | RoundTime=50.74s | TotalTime=3324.82s | Method=feddenoise
[Round 068/100] Acc=78.380 | Pure=98.199 | RoundTime=52.33s | TotalTime=3377.15s | Method=feddenoise
[Round 069/100] Acc=78.380 | Pure=98.443 | RoundTime=51.24s | TotalTime=3428.39s | Method=feddenoise
[Round 070/100] Acc=78.090 | Pure=97.270 | RoundTime=51.47s | TotalTime=3479.86s | Method=feddenoise
[Round 071/100] Acc=78.060 | Pure=97.222 | RoundTime=52.16s | TotalTime=3532.02s | Method=feddenoise
[Round 072/100] Acc=78.310 | Pure=98.715 | RoundTime=50.77s | TotalTime=3582.80s | Method=feddenoise
[Round 073/100] Acc=77.600 | Pure=96.645 | RoundTime=51.00s | TotalTime=3633.80s | Method=feddenoise
[Round 074/100] Acc=78.110 | Pure=97.387 | RoundTime=51.21s | TotalTime=3685.01s | Method=feddenoise
[Round 075/100] Acc=78.960 | Pure=98.912 | RoundTime=52.41s | TotalTime=3737.42s | Method=feddenoise
[Round 076/100] Acc=78.200 | Pure=96.117 | RoundTime=52.03s | TotalTime=3789.45s | Method=feddenoise
[Round 077/100] Acc=78.250 | Pure=95.671 | RoundTime=52.20s | TotalTime=3841.65s | Method=feddenoise
[Round 078/100] Acc=78.280 | Pure=98.790 | RoundTime=53.01s | TotalTime=3894.66s | Method=feddenoise
[Round 079/100] Acc=78.780 | Pure=96.991 | RoundTime=52.24s | TotalTime=3946.90s | Method=feddenoise
[Round 080/100] Acc=78.490 | Pure=97.166 | RoundTime=53.56s | TotalTime=4000.46s | Method=feddenoise
[Round 081/100] Acc=78.300 | Pure=96.288 | RoundTime=51.64s | TotalTime=4052.10s | Method=feddenoise
[Round 082/100] Acc=78.540 | Pure=96.562 | RoundTime=51.48s | TotalTime=4103.58s | Method=feddenoise
[Round 083/100] Acc=78.660 | Pure=97.888 | RoundTime=52.07s | TotalTime=4155.65s | Method=feddenoise
[Round 084/100] Acc=78.770 | Pure=97.919 | RoundTime=51.84s | TotalTime=4207.48s | Method=feddenoise
[Round 085/100] Acc=78.260 | Pure=97.412 | RoundTime=50.94s | TotalTime=4258.42s | Method=feddenoise
[Round 086/100] Acc=78.630 | Pure=98.150 | RoundTime=51.16s | TotalTime=4309.58s | Method=feddenoise
[Round 087/100] Acc=78.400 | Pure=96.620 | RoundTime=54.54s | TotalTime=4364.12s | Method=feddenoise
[Round 088/100] Acc=78.020 | Pure=97.197 | RoundTime=51.84s | TotalTime=4415.96s | Method=feddenoise
[Round 089/100] Acc=78.850 | Pure=97.509 | RoundTime=51.75s | TotalTime=4467.72s | Method=feddenoise
[Round 090/100] Acc=78.840 | Pure=97.915 | RoundTime=52.09s | TotalTime=4519.81s | Method=feddenoise
[Round 091/100] Acc=79.290 | Pure=98.541 | RoundTime=50.73s | TotalTime=4570.54s | Method=feddenoise
[Round 092/100] Acc=79.130 | Pure=97.526 | RoundTime=51.23s | TotalTime=4621.77s | Method=feddenoise
[Round 093/100] Acc=79.100 | Pure=98.038 | RoundTime=51.23s | TotalTime=4672.99s | Method=feddenoise
[Round 094/100] Acc=79.160 | Pure=97.627 | RoundTime=51.49s | TotalTime=4724.49s | Method=feddenoise
[Round 095/100] Acc=78.760 | Pure=96.956 | RoundTime=50.42s | TotalTime=4774.91s | Method=feddenoise
[Round 096/100] Acc=79.350 | Pure=99.157 | RoundTime=52.37s | TotalTime=4827.28s | Method=feddenoise
[Round 097/100] Acc=79.280 | Pure=98.078 | RoundTime=50.84s | TotalTime=4878.12s | Method=feddenoise
[Round 098/100] Acc=79.190 | Pure=97.659 | RoundTime=52.08s | TotalTime=4930.20s | Method=feddenoise
[Round 099/100] Acc=78.990 | Pure=96.207 | RoundTime=39.18s | TotalTime=4969.38s | Method=feddenoise
[Round 100/100] Acc=79.410 | Pure=97.891 | RoundTime=32.00s | TotalTime=5001.37s | Method=feddenoise
====================================================================================================
Training finished at: 2026-03-09 06:39:42
Total elapsed time: 5001.37s
Final Acc: 79.410
Best Acc : 79.410
Final Pure: 97.891
Best Pure : 99.157
====================================================================================================
