====================================================================================================
Training started at: 2026-03-09 05:16:21
Result directory: results/fl_cifar10/feddenoise
Result txt file : results/fl_cifar10/feddenoise/model=feddenoise_dataset=fl_cifar10_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.3_denoise=random_noiseType=asymmetric_noiseMax=0.3_avg=weight_seed=0_20260309-051621.txt
Result log file : results/fl_cifar10/feddenoise/model=feddenoise_dataset=fl_cifar10_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.3_denoise=random_noiseType=asymmetric_noiseMax=0.3_avg=weight_seed=0_20260309-051621.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Alpha: 0.5
Drop rate: 0.3
Denoise strategy: random
Noise type: asymmetric
Noise max: 0.3
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.830 | Pure=89.046 | RoundTime=35.48s | TotalTime=35.48s | Method=feddenoise
[Round 002/100] Acc=36.710 | Pure=87.919 | RoundTime=34.88s | TotalTime=70.36s | Method=feddenoise
[Round 003/100] Acc=49.350 | Pure=84.335 | RoundTime=34.70s | TotalTime=105.05s | Method=feddenoise
[Round 004/100] Acc=54.670 | Pure=83.882 | RoundTime=33.87s | TotalTime=138.93s | Method=feddenoise
[Round 005/100] Acc=57.380 | Pure=83.297 | RoundTime=35.30s | TotalTime=174.23s | Method=feddenoise
[Round 006/100] Acc=58.600 | Pure=85.857 | RoundTime=34.40s | TotalTime=208.63s | Method=feddenoise
[Round 007/100] Acc=61.290 | Pure=87.724 | RoundTime=34.76s | TotalTime=243.39s | Method=feddenoise
[Round 008/100] Acc=63.090 | Pure=89.808 | RoundTime=34.72s | TotalTime=278.12s | Method=feddenoise
[Round 009/100] Acc=63.940 | Pure=85.561 | RoundTime=34.37s | TotalTime=312.48s | Method=feddenoise
[Round 010/100] Acc=66.150 | Pure=91.764 | RoundTime=35.13s | TotalTime=347.62s | Method=feddenoise
[Round 011/100] Acc=65.900 | Pure=94.283 | RoundTime=50.55s | TotalTime=398.17s | Method=feddenoise
[Round 012/100] Acc=66.280 | Pure=96.749 | RoundTime=51.80s | TotalTime=449.97s | Method=feddenoise
[Round 013/100] Acc=67.650 | Pure=96.093 | RoundTime=51.27s | TotalTime=501.24s | Method=feddenoise
[Round 014/100] Acc=68.240 | Pure=96.243 | RoundTime=51.26s | TotalTime=552.50s | Method=feddenoise
[Round 015/100] Acc=69.100 | Pure=95.402 | RoundTime=50.47s | TotalTime=602.97s | Method=feddenoise
[Round 016/100] Acc=69.270 | Pure=95.982 | RoundTime=51.46s | TotalTime=654.43s | Method=feddenoise
[Round 017/100] Acc=70.210 | Pure=97.812 | RoundTime=50.95s | TotalTime=705.38s | Method=feddenoise
[Round 018/100] Acc=69.940 | Pure=95.673 | RoundTime=51.13s | TotalTime=756.51s | Method=feddenoise
[Round 019/100] Acc=70.380 | Pure=97.658 | RoundTime=51.48s | TotalTime=808.00s | Method=feddenoise
[Round 020/100] Acc=70.330 | Pure=96.063 | RoundTime=51.13s | TotalTime=859.12s | Method=feddenoise
[Round 021/100] Acc=70.860 | Pure=99.050 | RoundTime=52.10s | TotalTime=911.22s | Method=feddenoise
[Round 022/100] Acc=71.810 | Pure=97.857 | RoundTime=51.39s | TotalTime=962.61s | Method=feddenoise
[Round 023/100] Acc=71.390 | Pure=96.112 | RoundTime=52.07s | TotalTime=1014.67s | Method=feddenoise
[Round 024/100] Acc=71.310 | Pure=96.059 | RoundTime=52.48s | TotalTime=1067.16s | Method=feddenoise
[Round 025/100] Acc=72.000 | Pure=96.977 | RoundTime=52.09s | TotalTime=1119.25s | Method=feddenoise
[Round 026/100] Acc=72.150 | Pure=97.389 | RoundTime=51.07s | TotalTime=1170.33s | Method=feddenoise
[Round 027/100] Acc=72.670 | Pure=96.615 | RoundTime=51.59s | TotalTime=1221.92s | Method=feddenoise
[Round 028/100] Acc=73.210 | Pure=96.130 | RoundTime=51.43s | TotalTime=1273.35s | Method=feddenoise
[Round 029/100] Acc=73.540 | Pure=97.496 | RoundTime=50.47s | TotalTime=1323.82s | Method=feddenoise
[Round 030/100] Acc=73.550 | Pure=96.546 | RoundTime=51.32s | TotalTime=1375.14s | Method=feddenoise
[Round 031/100] Acc=73.740 | Pure=97.041 | RoundTime=50.48s | TotalTime=1425.62s | Method=feddenoise
[Round 032/100] Acc=74.080 | Pure=98.166 | RoundTime=51.01s | TotalTime=1476.63s | Method=feddenoise
[Round 033/100] Acc=74.580 | Pure=98.114 | RoundTime=52.75s | TotalTime=1529.38s | Method=feddenoise
[Round 034/100] Acc=74.400 | Pure=96.795 | RoundTime=52.71s | TotalTime=1582.09s | Method=feddenoise
[Round 035/100] Acc=74.690 | Pure=97.750 | RoundTime=51.24s | TotalTime=1633.33s | Method=feddenoise
[Round 036/100] Acc=74.660 | Pure=98.313 | RoundTime=52.41s | TotalTime=1685.75s | Method=feddenoise
[Round 037/100] Acc=74.060 | Pure=96.600 | RoundTime=51.51s | TotalTime=1737.26s | Method=feddenoise
[Round 038/100] Acc=75.110 | Pure=97.195 | RoundTime=53.16s | TotalTime=1790.42s | Method=feddenoise
[Round 039/100] Acc=74.530 | Pure=96.159 | RoundTime=51.84s | TotalTime=1842.27s | Method=feddenoise
[Round 040/100] Acc=75.310 | Pure=97.946 | RoundTime=50.97s | TotalTime=1893.24s | Method=feddenoise
[Round 041/100] Acc=75.630 | Pure=97.792 | RoundTime=51.45s | TotalTime=1944.69s | Method=feddenoise
[Round 042/100] Acc=75.640 | Pure=98.313 | RoundTime=51.52s | TotalTime=1996.21s | Method=feddenoise
[Round 043/100] Acc=75.550 | Pure=98.857 | RoundTime=52.32s | TotalTime=2048.53s | Method=feddenoise
[Round 044/100] Acc=76.370 | Pure=98.029 | RoundTime=51.65s | TotalTime=2100.19s | Method=feddenoise
[Round 045/100] Acc=76.020 | Pure=98.124 | RoundTime=52.00s | TotalTime=2152.18s | Method=feddenoise
[Round 046/100] Acc=75.900 | Pure=97.621 | RoundTime=50.44s | TotalTime=2202.62s | Method=feddenoise
[Round 047/100] Acc=76.360 | Pure=98.051 | RoundTime=51.06s | TotalTime=2253.69s | Method=feddenoise
[Round 048/100] Acc=76.140 | Pure=96.832 | RoundTime=52.85s | TotalTime=2306.54s | Method=feddenoise
[Round 049/100] Acc=76.200 | Pure=96.948 | RoundTime=50.97s | TotalTime=2357.50s | Method=feddenoise
[Round 050/100] Acc=76.590 | Pure=97.874 | RoundTime=51.48s | TotalTime=2408.98s | Method=feddenoise
[Round 051/100] Acc=76.640 | Pure=98.144 | RoundTime=51.42s | TotalTime=2460.40s | Method=feddenoise
[Round 052/100] Acc=76.730 | Pure=99.579 | RoundTime=52.58s | TotalTime=2512.98s | Method=feddenoise
[Round 053/100] Acc=76.820 | Pure=97.930 | RoundTime=52.05s | TotalTime=2565.03s | Method=feddenoise
[Round 054/100] Acc=77.020 | Pure=97.097 | RoundTime=51.56s | TotalTime=2616.59s | Method=feddenoise
[Round 055/100] Acc=76.880 | Pure=97.778 | RoundTime=51.89s | TotalTime=2668.49s | Method=feddenoise
[Round 056/100] Acc=77.270 | Pure=98.070 | RoundTime=50.77s | TotalTime=2719.26s | Method=feddenoise
[Round 057/100] Acc=76.920 | Pure=98.181 | RoundTime=50.89s | TotalTime=2770.15s | Method=feddenoise
[Round 058/100] Acc=77.110 | Pure=97.761 | RoundTime=50.40s | TotalTime=2820.55s | Method=feddenoise
[Round 059/100] Acc=77.420 | Pure=97.916 | RoundTime=50.41s | TotalTime=2870.96s | Method=feddenoise
[Round 060/100] Acc=77.630 | Pure=97.267 | RoundTime=51.59s | TotalTime=2922.55s | Method=feddenoise
[Round 061/100] Acc=77.380 | Pure=96.477 | RoundTime=50.44s | TotalTime=2972.99s | Method=feddenoise
[Round 062/100] Acc=77.610 | Pure=98.036 | RoundTime=50.82s | TotalTime=3023.81s | Method=feddenoise
[Round 063/100] Acc=77.660 | Pure=98.067 | RoundTime=52.19s | TotalTime=3076.00s | Method=feddenoise
[Round 064/100] Acc=77.770 | Pure=99.056 | RoundTime=51.41s | TotalTime=3127.41s | Method=feddenoise
[Round 065/100] Acc=78.120 | Pure=97.724 | RoundTime=51.56s | TotalTime=3178.98s | Method=feddenoise
[Round 066/100] Acc=78.320 | Pure=99.415 | RoundTime=50.39s | TotalTime=3229.37s | Method=feddenoise
[Round 067/100] Acc=77.890 | Pure=97.690 | RoundTime=51.14s | TotalTime=3280.51s | Method=feddenoise
[Round 068/100] Acc=78.450 | Pure=98.381 | RoundTime=51.05s | TotalTime=3331.56s | Method=feddenoise
[Round 069/100] Acc=78.380 | Pure=98.255 | RoundTime=52.74s | TotalTime=3384.30s | Method=feddenoise
[Round 070/100] Acc=77.610 | Pure=96.930 | RoundTime=50.98s | TotalTime=3435.28s | Method=feddenoise
[Round 071/100] Acc=77.790 | Pure=97.381 | RoundTime=51.05s | TotalTime=3486.33s | Method=feddenoise
[Round 072/100] Acc=78.330 | Pure=99.105 | RoundTime=50.95s | TotalTime=3537.28s | Method=feddenoise
[Round 073/100] Acc=78.240 | Pure=98.643 | RoundTime=51.86s | TotalTime=3589.14s | Method=feddenoise
[Round 074/100] Acc=78.190 | Pure=97.235 | RoundTime=51.08s | TotalTime=3640.23s | Method=feddenoise
[Round 075/100] Acc=78.430 | Pure=98.069 | RoundTime=50.44s | TotalTime=3690.67s | Method=feddenoise
[Round 076/100] Acc=78.490 | Pure=96.408 | RoundTime=50.65s | TotalTime=3741.32s | Method=feddenoise
[Round 077/100] Acc=78.620 | Pure=97.766 | RoundTime=51.66s | TotalTime=3792.98s | Method=feddenoise
[Round 078/100] Acc=78.660 | Pure=98.755 | RoundTime=50.90s | TotalTime=3843.88s | Method=feddenoise
[Round 079/100] Acc=78.870 | Pure=98.963 | RoundTime=50.82s | TotalTime=3894.69s | Method=feddenoise
[Round 080/100] Acc=78.450 | Pure=97.671 | RoundTime=50.81s | TotalTime=3945.50s | Method=feddenoise
[Round 081/100] Acc=78.530 | Pure=98.766 | RoundTime=50.83s | TotalTime=3996.34s | Method=feddenoise
[Round 082/100] Acc=78.510 | Pure=97.775 | RoundTime=52.56s | TotalTime=4048.90s | Method=feddenoise
[Round 083/100] Acc=78.690 | Pure=97.575 | RoundTime=51.99s | TotalTime=4100.89s | Method=feddenoise
[Round 084/100] Acc=78.630 | Pure=96.787 | RoundTime=52.51s | TotalTime=4153.40s | Method=feddenoise
[Round 085/100] Acc=78.620 | Pure=98.229 | RoundTime=51.88s | TotalTime=4205.27s | Method=feddenoise
[Round 086/100] Acc=78.410 | Pure=96.711 | RoundTime=50.60s | TotalTime=4255.87s | Method=feddenoise
[Round 087/100] Acc=78.850 | Pure=97.400 | RoundTime=50.49s | TotalTime=4306.36s | Method=feddenoise
[Round 088/100] Acc=78.590 | Pure=98.160 | RoundTime=51.24s | TotalTime=4357.60s | Method=feddenoise
[Round 089/100] Acc=78.980 | Pure=97.991 | RoundTime=49.97s | TotalTime=4407.57s | Method=feddenoise
[Round 090/100] Acc=78.980 | Pure=98.475 | RoundTime=51.99s | TotalTime=4459.56s | Method=feddenoise
[Round 091/100] Acc=79.090 | Pure=97.667 | RoundTime=51.90s | TotalTime=4511.46s | Method=feddenoise
[Round 092/100] Acc=78.970 | Pure=97.075 | RoundTime=50.69s | TotalTime=4562.15s | Method=feddenoise
[Round 093/100] Acc=79.170 | Pure=99.077 | RoundTime=50.35s | TotalTime=4612.50s | Method=feddenoise
[Round 094/100] Acc=79.280 | Pure=98.038 | RoundTime=51.00s | TotalTime=4663.50s | Method=feddenoise
[Round 095/100] Acc=79.410 | Pure=97.952 | RoundTime=51.12s | TotalTime=4714.62s | Method=feddenoise
[Round 096/100] Acc=79.030 | Pure=97.228 | RoundTime=51.78s | TotalTime=4766.40s | Method=feddenoise
