====================================================================================================
Training started at: 2026-03-09 05:16:21
Result directory: results/fl_cifar10/feddenoise
Result txt file : results/fl_cifar10/feddenoise/model=feddenoise_dataset=fl_cifar10_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.3_denoise=random_noiseType=symmetric_noiseMax=0.3_avg=weight_seed=0_20260309-051621.txt
Result log file : results/fl_cifar10/feddenoise/model=feddenoise_dataset=fl_cifar10_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.3_denoise=random_noiseType=symmetric_noiseMax=0.3_avg=weight_seed=0_20260309-051621.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Alpha: 0.5
Drop rate: 0.3
Denoise strategy: random
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=11.980 | Pure=84.712 | RoundTime=35.38s | TotalTime=35.38s | Method=feddenoise
[Round 002/100] Acc=34.480 | Pure=83.224 | RoundTime=35.73s | TotalTime=71.11s | Method=feddenoise
[Round 003/100] Acc=50.140 | Pure=82.589 | RoundTime=36.02s | TotalTime=107.12s | Method=feddenoise
[Round 004/100] Acc=53.820 | Pure=82.309 | RoundTime=34.27s | TotalTime=141.40s | Method=feddenoise
[Round 005/100] Acc=57.920 | Pure=87.723 | RoundTime=35.94s | TotalTime=177.34s | Method=feddenoise
[Round 006/100] Acc=59.310 | Pure=81.870 | RoundTime=34.72s | TotalTime=212.06s | Method=feddenoise
[Round 007/100] Acc=60.760 | Pure=82.400 | RoundTime=36.43s | TotalTime=248.49s | Method=feddenoise
[Round 008/100] Acc=62.230 | Pure=85.856 | RoundTime=34.77s | TotalTime=283.26s | Method=feddenoise
[Round 009/100] Acc=63.020 | Pure=83.786 | RoundTime=35.02s | TotalTime=318.28s | Method=feddenoise
[Round 010/100] Acc=65.060 | Pure=86.881 | RoundTime=37.19s | TotalTime=355.47s | Method=feddenoise
[Round 011/100] Acc=64.820 | Pure=96.911 | RoundTime=51.69s | TotalTime=407.16s | Method=feddenoise
[Round 012/100] Acc=64.980 | Pure=98.370 | RoundTime=52.51s | TotalTime=459.68s | Method=feddenoise
[Round 013/100] Acc=66.100 | Pure=96.179 | RoundTime=51.66s | TotalTime=511.34s | Method=feddenoise
[Round 014/100] Acc=66.560 | Pure=95.847 | RoundTime=51.73s | TotalTime=563.07s | Method=feddenoise
[Round 015/100] Acc=67.300 | Pure=96.724 | RoundTime=52.20s | TotalTime=615.27s | Method=feddenoise
[Round 016/100] Acc=67.880 | Pure=96.159 | RoundTime=51.74s | TotalTime=667.00s | Method=feddenoise
[Round 017/100] Acc=67.790 | Pure=95.902 | RoundTime=51.44s | TotalTime=718.45s | Method=feddenoise
[Round 018/100] Acc=68.370 | Pure=96.312 | RoundTime=52.57s | TotalTime=771.01s | Method=feddenoise
[Round 019/100] Acc=69.570 | Pure=96.530 | RoundTime=51.49s | TotalTime=822.50s | Method=feddenoise
[Round 020/100] Acc=69.990 | Pure=95.643 | RoundTime=51.25s | TotalTime=873.76s | Method=feddenoise
[Round 021/100] Acc=70.850 | Pure=98.758 | RoundTime=50.80s | TotalTime=924.56s | Method=feddenoise
[Round 022/100] Acc=70.780 | Pure=97.576 | RoundTime=51.79s | TotalTime=976.35s | Method=feddenoise
[Round 023/100] Acc=71.610 | Pure=97.608 | RoundTime=51.30s | TotalTime=1027.66s | Method=feddenoise
[Round 024/100] Acc=71.010 | Pure=95.403 | RoundTime=53.55s | TotalTime=1081.21s | Method=feddenoise
[Round 025/100] Acc=71.790 | Pure=96.725 | RoundTime=54.05s | TotalTime=1135.26s | Method=feddenoise
[Round 026/100] Acc=72.090 | Pure=97.994 | RoundTime=51.29s | TotalTime=1186.54s | Method=feddenoise
[Round 027/100] Acc=72.050 | Pure=97.359 | RoundTime=52.85s | TotalTime=1239.39s | Method=feddenoise
[Round 028/100] Acc=72.290 | Pure=96.528 | RoundTime=51.41s | TotalTime=1290.81s | Method=feddenoise
[Round 029/100] Acc=72.690 | Pure=97.158 | RoundTime=51.59s | TotalTime=1342.40s | Method=feddenoise
[Round 030/100] Acc=72.680 | Pure=97.953 | RoundTime=52.19s | TotalTime=1394.59s | Method=feddenoise
[Round 031/100] Acc=73.280 | Pure=97.792 | RoundTime=51.26s | TotalTime=1445.85s | Method=feddenoise
[Round 032/100] Acc=73.550 | Pure=97.584 | RoundTime=51.76s | TotalTime=1497.62s | Method=feddenoise
[Round 033/100] Acc=72.470 | Pure=95.337 | RoundTime=53.71s | TotalTime=1551.33s | Method=feddenoise
[Round 034/100] Acc=74.060 | Pure=96.515 | RoundTime=54.13s | TotalTime=1605.46s | Method=feddenoise
[Round 035/100] Acc=73.180 | Pure=95.464 | RoundTime=51.46s | TotalTime=1656.92s | Method=feddenoise
[Round 036/100] Acc=74.350 | Pure=97.681 | RoundTime=53.99s | TotalTime=1710.92s | Method=feddenoise
[Round 037/100] Acc=74.560 | Pure=98.552 | RoundTime=51.63s | TotalTime=1762.54s | Method=feddenoise
[Round 038/100] Acc=74.920 | Pure=98.200 | RoundTime=53.63s | TotalTime=1816.18s | Method=feddenoise
[Round 039/100] Acc=74.940 | Pure=96.195 | RoundTime=51.95s | TotalTime=1868.12s | Method=feddenoise
[Round 040/100] Acc=74.430 | Pure=96.625 | RoundTime=51.40s | TotalTime=1919.53s | Method=feddenoise
[Round 041/100] Acc=75.090 | Pure=97.280 | RoundTime=51.36s | TotalTime=1970.88s | Method=feddenoise
[Round 042/100] Acc=74.390 | Pure=98.056 | RoundTime=53.02s | TotalTime=2023.91s | Method=feddenoise
[Round 043/100] Acc=75.010 | Pure=97.190 | RoundTime=52.52s | TotalTime=2076.43s | Method=feddenoise
[Round 044/100] Acc=75.350 | Pure=97.929 | RoundTime=52.82s | TotalTime=2129.25s | Method=feddenoise
[Round 045/100] Acc=75.320 | Pure=98.775 | RoundTime=52.79s | TotalTime=2182.04s | Method=feddenoise
[Round 046/100] Acc=75.900 | Pure=98.022 | RoundTime=51.90s | TotalTime=2233.94s | Method=feddenoise
[Round 047/100] Acc=75.600 | Pure=97.645 | RoundTime=52.69s | TotalTime=2286.63s | Method=feddenoise
[Round 048/100] Acc=75.610 | Pure=96.637 | RoundTime=51.00s | TotalTime=2337.63s | Method=feddenoise
[Round 049/100] Acc=75.370 | Pure=97.242 | RoundTime=51.94s | TotalTime=2389.58s | Method=feddenoise
[Round 050/100] Acc=75.990 | Pure=96.801 | RoundTime=51.11s | TotalTime=2440.69s | Method=feddenoise
[Round 051/100] Acc=75.830 | Pure=96.998 | RoundTime=52.62s | TotalTime=2493.30s | Method=feddenoise
[Round 052/100] Acc=75.900 | Pure=96.585 | RoundTime=53.62s | TotalTime=2546.92s | Method=feddenoise
[Round 053/100] Acc=75.820 | Pure=96.945 | RoundTime=51.34s | TotalTime=2598.27s | Method=feddenoise
[Round 054/100] Acc=75.860 | Pure=97.365 | RoundTime=51.80s | TotalTime=2650.07s | Method=feddenoise
[Round 055/100] Acc=76.540 | Pure=98.068 | RoundTime=51.81s | TotalTime=2701.88s | Method=feddenoise
[Round 056/100] Acc=76.520 | Pure=97.193 | RoundTime=50.41s | TotalTime=2752.29s | Method=feddenoise
[Round 057/100] Acc=76.160 | Pure=97.566 | RoundTime=50.53s | TotalTime=2802.82s | Method=feddenoise
[Round 058/100] Acc=76.670 | Pure=97.930 | RoundTime=50.76s | TotalTime=2853.58s | Method=feddenoise
[Round 059/100] Acc=76.790 | Pure=98.043 | RoundTime=51.64s | TotalTime=2905.22s | Method=feddenoise
[Round 060/100] Acc=76.910 | Pure=97.171 | RoundTime=51.38s | TotalTime=2956.61s | Method=feddenoise
