====================================================================================================
Training started at: 2026-03-09 05:16:17
Result directory: results/fl_cifar10/feddenoise
Result txt file : results/fl_cifar10/feddenoise/model=feddenoise_dataset=fl_cifar10_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.3_denoise=median_noiseType=symmetric_noiseMax=0.3_avg=weight_seed=0_20260309-051617.txt
Result log file : results/fl_cifar10/feddenoise/model=feddenoise_dataset=fl_cifar10_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.3_denoise=median_noiseType=symmetric_noiseMax=0.3_avg=weight_seed=0_20260309-051617.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Alpha: 0.5
Drop rate: 0.3
Denoise strategy: median
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=12.070 | Pure=83.348 | RoundTime=36.81s | TotalTime=36.81s | Method=feddenoise
[Round 002/100] Acc=34.340 | Pure=86.621 | RoundTime=35.40s | TotalTime=72.22s | Method=feddenoise
[Round 003/100] Acc=49.470 | Pure=77.896 | RoundTime=37.82s | TotalTime=110.04s | Method=feddenoise
[Round 004/100] Acc=54.780 | Pure=83.448 | RoundTime=35.15s | TotalTime=145.19s | Method=feddenoise
[Round 005/100] Acc=57.990 | Pure=87.073 | RoundTime=35.25s | TotalTime=180.44s | Method=feddenoise
[Round 006/100] Acc=58.920 | Pure=83.457 | RoundTime=35.83s | TotalTime=216.27s | Method=feddenoise
[Round 007/100] Acc=60.310 | Pure=79.140 | RoundTime=35.38s | TotalTime=251.66s | Method=feddenoise
[Round 008/100] Acc=63.040 | Pure=89.744 | RoundTime=35.97s | TotalTime=287.63s | Method=feddenoise
[Round 009/100] Acc=62.920 | Pure=83.016 | RoundTime=36.32s | TotalTime=323.95s | Method=feddenoise
[Round 010/100] Acc=64.540 | Pure=82.694 | RoundTime=37.10s | TotalTime=361.05s | Method=feddenoise
[Round 011/100] Acc=64.100 | Pure=95.042 | RoundTime=53.54s | TotalTime=414.59s | Method=feddenoise
[Round 012/100] Acc=65.230 | Pure=94.844 | RoundTime=52.97s | TotalTime=467.56s | Method=feddenoise
[Round 013/100] Acc=65.790 | Pure=96.523 | RoundTime=52.09s | TotalTime=519.65s | Method=feddenoise
[Round 014/100] Acc=65.960 | Pure=95.083 | RoundTime=53.94s | TotalTime=573.60s | Method=feddenoise
[Round 015/100] Acc=67.110 | Pure=97.070 | RoundTime=53.21s | TotalTime=626.81s | Method=feddenoise
[Round 016/100] Acc=67.270 | Pure=96.320 | RoundTime=53.30s | TotalTime=680.11s | Method=feddenoise
[Round 017/100] Acc=67.790 | Pure=98.483 | RoundTime=53.88s | TotalTime=733.99s | Method=feddenoise
[Round 018/100] Acc=68.670 | Pure=94.361 | RoundTime=51.75s | TotalTime=785.74s | Method=feddenoise
[Round 019/100] Acc=69.370 | Pure=96.317 | RoundTime=51.96s | TotalTime=837.70s | Method=feddenoise
[Round 020/100] Acc=69.420 | Pure=94.197 | RoundTime=53.47s | TotalTime=891.17s | Method=feddenoise
[Round 021/100] Acc=70.380 | Pure=97.688 | RoundTime=54.06s | TotalTime=945.24s | Method=feddenoise
[Round 022/100] Acc=71.170 | Pure=95.243 | RoundTime=54.14s | TotalTime=999.37s | Method=feddenoise
[Round 023/100] Acc=71.240 | Pure=96.430 | RoundTime=52.80s | TotalTime=1052.18s | Method=feddenoise
[Round 024/100] Acc=71.450 | Pure=95.963 | RoundTime=57.84s | TotalTime=1110.02s | Method=feddenoise
[Round 025/100] Acc=71.650 | Pure=97.340 | RoundTime=51.93s | TotalTime=1161.94s | Method=feddenoise
[Round 026/100] Acc=71.780 | Pure=96.441 | RoundTime=51.40s | TotalTime=1213.35s | Method=feddenoise
[Round 027/100] Acc=72.790 | Pure=97.517 | RoundTime=52.31s | TotalTime=1265.66s | Method=feddenoise
[Round 028/100] Acc=72.810 | Pure=96.773 | RoundTime=53.14s | TotalTime=1318.79s | Method=feddenoise
[Round 029/100] Acc=73.310 | Pure=97.416 | RoundTime=54.41s | TotalTime=1373.20s | Method=feddenoise
[Round 030/100] Acc=73.280 | Pure=96.051 | RoundTime=53.26s | TotalTime=1426.46s | Method=feddenoise
[Round 031/100] Acc=73.320 | Pure=96.931 | RoundTime=54.99s | TotalTime=1481.45s | Method=feddenoise
[Round 032/100] Acc=74.060 | Pure=98.541 | RoundTime=54.77s | TotalTime=1536.22s | Method=feddenoise
[Round 033/100] Acc=74.080 | Pure=95.909 | RoundTime=53.04s | TotalTime=1589.26s | Method=feddenoise
