====================================================================================================
Training started at: 2026-03-08 08:42:40
Result directory: results/fl_cifar10/feddenoise
Result txt file : results/fl_cifar10/feddenoise/model=feddenoise_dataset=fl_cifar10_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.15_denoise=mix_noiseType=symmetric_noiseMax=0.3_avg=weight_seed=0_20260308-084240.txt
Result log file : results/fl_cifar10/feddenoise/model=feddenoise_dataset=fl_cifar10_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.15_denoise=mix_noiseType=symmetric_noiseMax=0.3_avg=weight_seed=0_20260308-084240.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Alpha: 0.5
Drop rate: 0.15
Denoise strategy: mix
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=11.970 | Pure=87.596 | RoundTime=34.85s | TotalTime=34.85s | Method=feddenoise
[Round 002/100] Acc=36.110 | Pure=83.732 | RoundTime=34.11s | TotalTime=68.96s | Method=feddenoise
[Round 003/100] Acc=49.230 | Pure=84.417 | RoundTime=34.47s | TotalTime=103.43s | Method=feddenoise
[Round 004/100] Acc=55.620 | Pure=90.010 | RoundTime=34.73s | TotalTime=138.16s | Method=feddenoise
[Round 005/100] Acc=57.430 | Pure=85.604 | RoundTime=34.56s | TotalTime=172.73s | Method=feddenoise
[Round 006/100] Acc=60.400 | Pure=85.825 | RoundTime=35.62s | TotalTime=208.35s | Method=feddenoise
[Round 007/100] Acc=61.310 | Pure=84.471 | RoundTime=33.90s | TotalTime=242.25s | Method=feddenoise
[Round 008/100] Acc=62.440 | Pure=85.890 | RoundTime=35.26s | TotalTime=277.51s | Method=feddenoise
[Round 009/100] Acc=63.470 | Pure=87.913 | RoundTime=35.51s | TotalTime=313.02s | Method=feddenoise
[Round 010/100] Acc=65.310 | Pure=86.058 | RoundTime=35.20s | TotalTime=348.22s | Method=feddenoise
[Round 011/100] Acc=65.600 | Pure=91.713 | RoundTime=51.40s | TotalTime=399.62s | Method=feddenoise
