epoch	acc	pure	round_time_sec	total_time_sec
0	19.64	70.041	23.5156	23.5157
1	61.65	70.116	23.1505	46.6665
2	70.25	70.148	22.8593	69.5259
3	79.96	70.164	23.1691	92.6952
4	78.26	70.093	22.8945	115.5899
5	80.12	70.078	23.3569	138.9470
6	81.06	70.115	23.5832	162.5304
7	81.44	70.125	23.6037	186.1343
8	81.44	70.088	24.0574	210.1918
9	81.4	70.155	24.0360	234.2280
10	81.06	88.87	29.6622	263.8903
11	81.18	87.397	29.3262	293.2168
12	83.65	87.915	29.3177	322.5347
13	85.85	88.281	29.4312	351.9662
14	85.6	87.756	29.5828	381.5492
15	84.35	88.88	28.8746	410.4239
16	86.23	88.294	28.7751	439.1991
17	85.72	86.302	29.1787	468.3780
18	85.1	87.145	28.9793	497.3575
19	85.89	88.625	29.4841	526.8418
20	86.94	93.267	28.8965	555.7384
21	87.13	93.114	29.2857	585.0243
22	87.92	92.3	29.2855	614.3100
23	87.32	93.123	29.5537	643.8640
24	86.32	92.803	29.1501	673.0142
25	87.16	92.942	28.8624	701.8768
26	87.7	93.186	28.9937	730.8706
27	87.98	92.758	29.0900	759.9608
28	87.56	93.864	29.1443	789.1053
29	88.22	93.447	28.9845	818.0900
30	88.25	92.999	29.3049	847.3950
31	88.35	94.096	29.2126	876.6078
32	88.13	94.135	28.6240	905.2319
33	88.84	93.914	28.8205	934.0525
34	88.16	93.402	28.8468	962.8996
35	88.1	93.736	29.1861	992.0859
36	88.37	93.871	29.4969	1021.5830
37	88.89	93.056	29.1599	1050.7430
38	88.86	93.228	29.7379	1080.4812
39	89.39	93.465	29.7577	1110.2391
40	88.26	94.915	29.0906	1139.3298
41	88.4	94.896	29.6702	1169.0002
42	89.8	94.689	28.9460	1197.9463
43	89.55	94.706	29.2458	1227.1923
44	89.01	94.797	29.6293	1256.8217
45	90.15	94.345	29.2691	1286.0911
46	89.21	94.642	29.1214	1315.2127
47	90.03	94.171	29.2485	1344.4614
48	89.31	94.973	29.4337	1373.8953
49	89.52	94.656	29.2367	1403.1322
50	89.95	93.925	29.5725	1432.7049
51	89.5	94.006	29.0509	1461.7559
52	88.55	93.988	29.3889	1491.1450
53	89.52	93.996	29.3983	1520.5434
54	89.01	94.103	29.4712	1550.0148
55	89.44	94.479	29.3916	1579.4066
56	89.73	93.894	29.0987	1608.5056
57	89.28	94.329	28.7143	1637.2201
58	88.98	94.144	28.8841	1666.1043
59	88.18	95.043	29.3476	1695.4521
60	90.14	92.723	29.3084	1724.7607
61	89.12	94.39	29.2505	1754.0114
62	89.9	93.353	29.3037	1783.3153
63	89.56	92.961	29.5316	1812.8472
64	89.5	94.368	29.2677	1842.1151
65	89.44	93.841	29.3111	1871.4263
66	89.75	92.689	29.1329	1900.5595
67	89.48	93.517	29.1030	1929.6628
68	89.49	94.083	29.3349	1958.9979
69	88.75	94.37	30.2494	1989.2475
70	89.73	94.078	29.4540	2018.7018
71	90.27	94.22	29.3897	2048.0917
72	89.32	94.057	28.7023	2076.7941
73	90.19	93.817	28.5265	2105.3208
74	89.9	93.701	29.3377	2134.6587
75	88.34	94.987	29.8301	2164.4890
76	89.41	94.2	29.1803	2193.6696
77	89.65	93.824	29.6360	2223.3059
78	89.89	93.89	30.3329	2253.6390
79	89.94	94.192	29.0077	2282.6469
80	89.7	93.598	29.5152	2312.1623
81	89.47	93.96	29.3302	2341.4927
82	89.56	94.177	28.5098	2370.0027
83	88.85	94.266	28.9634	2398.9662
84	89.18	93.422	29.4438	2428.4103
85	89.28	94.597	29.3766	2457.7870
86	89.11	94.263	29.7086	2487.4958
87	89.36	94.076	29.7458	2517.2418
88	89.8	92.945	29.4563	2546.6983
89	90.25	92.751	29.5906	2576.2891
90	89.41	94.674	28.7568	2605.0461
91	89.14	94.707	28.6198	2633.6660
92	89.84	93.812	28.5082	2662.1744
93	90.05	93.752	28.8739	2691.0484
94	89.64	94.598	28.7649	2719.8135
95	89.99	94.129	28.9124	2748.7260
96	90.09	93.741	29.3826	2778.1087
97	89.87	94.616	29.0921	2807.2010
98	89.88	94.076	29.2180	2836.4192
99	89.97	94.152	29.3227	2865.7421
