epoch	phase	stage	acc	stage_pure	clean_precision	clean_recall	noisy_precision	noisy_recall	keep_ratio	avg_teacher_similarity	round_time_sec	total_time_sec
0	standard	warmup	10.32	None	None	None	None	None	None	None	199.4451	199.4520
1	standard	warmup	52.95	None	None	None	None	None	None	None	185.9096	385.3714
2	standard	warmup	73.55	None	None	None	None	None	None	None	185.5510	570.9311
3	standard	warmup	72.24	None	None	None	None	None	None	None	183.8010	754.7408
4	standard	warmup	66.53	None	None	None	None	None	None	None	184.6953	939.4428
5	standard	warmup	59.49	None	None	None	None	None	None	None	186.5889	1126.0385
6	standard	warmup	64.42	None	None	None	None	None	None	None	185.4075	1311.4530
7	standard	warmup	63.6	None	None	None	None	None	None	None	184.6431	1496.1030
8	standard	warmup	66.57	None	None	None	None	None	None	None	187.1402	1683.2531
9	standard	warmup	62.02	None	None	None	None	None	None	None	185.8562	1869.1176
10	standard	warmup	58.78	None	None	None	None	None	None	None	188.8258	2057.9510
11	standard	warmup	58.49	None	None	None	None	None	None	None	187.4414	2245.3994
12	standard	warmup	54.44	None	None	None	None	None	None	None	185.9446	2431.3524
13	standard	warmup	54.8	None	None	None	None	None	None	None	185.6155	2616.9748
14	standard	warmup	58.1	None	None	None	None	None	None	None	185.6524	2802.6342
15	standard	warmup	58.62	None	None	None	None	None	None	None	185.6928	2988.3354
16	standard	warmup	53.35	None	None	None	None	None	None	None	186.5453	3174.8893
17	standard	warmup	51.69	None	None	None	None	None	None	None	186.3032	3361.2021
18	standard	warmup	53.26	None	None	None	None	None	None	None	185.8441	3547.0563
19	standard	warmup	53.08	None	None	None	None	None	None	None	185.5699	3732.6360
20	standard	warmup	52.47	None	None	None	None	None	None	None	187.4209	3920.0654
21	standard	warmup	54.18	None	None	None	None	None	None	None	185.8965	4105.9703
22	standard	warmup	54.83	None	None	None	None	None	None	None	187.2174	4293.1977
23	standard	warmup	54.04	None	None	None	None	None	None	None	186.7987	4480.0059
24	standard	warmup	53.06	None	None	None	None	None	None	None	186.0000	4666.0131
25	standard	warmup	52.52	None	None	None	None	None	None	None	185.6632	4851.6904
26	standard	warmup	54.01	None	None	None	None	None	None	None	185.2159	5036.9152
27	standard	warmup	54.03	None	None	None	None	None	None	None	185.7690	5222.6920
28	standard	warmup	54.05	None	None	None	None	None	None	None	186.3740	5409.0748
29	standard	warmup	53.23	None	None	None	None	None	None	None	187.2805	5596.3641
