====================================================================================================
Training started at: 2026-03-15 04:53:15
Result directory: results/fl_cifar10/feddenoise/pm-dir_a-0.8_nm-uni_nr-0.3
Result txt file : results/fl_cifar10/feddenoise/pm-dir_a-0.8_nm-uni_nr-0.3/feddenoise_fl_cifar10_20260315-045315.txt
Result log file : results/fl_cifar10/feddenoise/pm-dir_a-0.8_nm-uni_nr-0.3/feddenoise_fl_cifar10_20260315-045315.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: asymmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: global
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | Pure=70.016 | RoundTime=36.04s | TotalTime=36.04s | Method=feddenoise
[Round 002/100] Acc=22.790 | Pure=70.000 | RoundTime=34.75s | TotalTime=70.79s | Method=feddenoise
[Round 003/100] Acc=30.320 | Pure=70.018 | RoundTime=34.88s | TotalTime=105.67s | Method=feddenoise
[Round 004/100] Acc=38.120 | Pure=70.002 | RoundTime=34.83s | TotalTime=140.50s | Method=feddenoise
[Round 005/100] Acc=37.880 | Pure=70.032 | RoundTime=35.82s | TotalTime=176.32s | Method=feddenoise
[Round 006/100] Acc=43.900 | Pure=70.005 | RoundTime=35.89s | TotalTime=212.22s | Method=feddenoise
[Round 007/100] Acc=40.140 | Pure=69.983 | RoundTime=35.62s | TotalTime=247.84s | Method=feddenoise
[Round 008/100] Acc=41.570 | Pure=70.011 | RoundTime=35.91s | TotalTime=283.74s | Method=feddenoise
[Round 009/100] Acc=45.190 | Pure=69.969 | RoundTime=35.39s | TotalTime=319.14s | Method=feddenoise
[Round 010/100] Acc=50.100 | Pure=69.991 | RoundTime=35.73s | TotalTime=354.87s | Method=feddenoise
[Round 011/100] Acc=49.440 | Pure=73.998 | RoundTime=44.43s | TotalTime=399.29s | Method=feddenoise
[Round 012/100] Acc=47.400 | Pure=74.608 | RoundTime=44.11s | TotalTime=443.40s | Method=feddenoise
[Round 013/100] Acc=51.440 | Pure=74.078 | RoundTime=45.69s | TotalTime=489.09s | Method=feddenoise
[Round 014/100] Acc=46.190 | Pure=74.260 | RoundTime=45.54s | TotalTime=534.63s | Method=feddenoise
[Round 015/100] Acc=50.820 | Pure=73.927 | RoundTime=43.86s | TotalTime=578.49s | Method=feddenoise
[Round 016/100] Acc=53.080 | Pure=74.254 | RoundTime=44.17s | TotalTime=622.66s | Method=feddenoise
[Round 017/100] Acc=47.680 | Pure=74.096 | RoundTime=43.36s | TotalTime=666.02s | Method=feddenoise
[Round 018/100] Acc=51.800 | Pure=74.073 | RoundTime=42.75s | TotalTime=708.78s | Method=feddenoise
[Round 019/100] Acc=53.660 | Pure=74.234 | RoundTime=43.91s | TotalTime=752.68s | Method=feddenoise
[Round 020/100] Acc=53.950 | Pure=73.990 | RoundTime=44.27s | TotalTime=796.95s | Method=feddenoise
[Round 021/100] Acc=50.420 | Pure=75.545 | RoundTime=43.41s | TotalTime=840.36s | Method=feddenoise
[Round 022/100] Acc=51.830 | Pure=75.109 | RoundTime=43.55s | TotalTime=883.91s | Method=feddenoise
[Round 023/100] Acc=51.380 | Pure=75.648 | RoundTime=43.58s | TotalTime=927.49s | Method=feddenoise
[Round 024/100] Acc=51.220 | Pure=75.181 | RoundTime=43.76s | TotalTime=971.25s | Method=feddenoise
[Round 025/100] Acc=54.220 | Pure=75.347 | RoundTime=43.18s | TotalTime=1014.43s | Method=feddenoise
[Round 026/100] Acc=50.010 | Pure=75.083 | RoundTime=43.80s | TotalTime=1058.23s | Method=feddenoise
[Round 027/100] Acc=55.230 | Pure=75.310 | RoundTime=43.51s | TotalTime=1101.74s | Method=feddenoise
[Round 028/100] Acc=54.460 | Pure=75.458 | RoundTime=44.14s | TotalTime=1145.88s | Method=feddenoise
[Round 029/100] Acc=53.550 | Pure=74.972 | RoundTime=43.12s | TotalTime=1189.00s | Method=feddenoise
[Round 030/100] Acc=51.320 | Pure=75.634 | RoundTime=43.10s | TotalTime=1232.10s | Method=feddenoise
