========================================================================================================================
Training started at: 2026-04-08 07:40:41
Result directory: results/fl_cifar100/fedavg/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric
Result txt file : results/fl_cifar100/fedavg/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric/fedavg_fl_cifar100_20260408-074041-716056_pid2315443.txt
Result log file : results/fl_cifar100/fedavg/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric/fedavg_fl_cifar100_20260408-074041-716056_pid2315443.log
------------------------------------------------------------------------------------------------------------------------
Model: fedavg
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 1
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=39.86s | TotalTime=39.87s | Method=fedavg
[Round 013/100] Phase=standard | Stage=warmup | Acc=16.330 | RoundTime=39.57s | TotalTime=506.08s | Method=fedavg
[Round 014/100] Phase=standard | Stage=warmup | Acc=17.100 | RoundTime=38.62s | TotalTime=544.71s | Method=fedavg
[Round 015/100] Phase=standard | Stage=warmup | Acc=17.830 | RoundTime=38.74s | TotalTime=583.46s | Method=fedavg
[Round 016/100] Phase=standard | Stage=warmup | Acc=18.190 | RoundTime=40.75s | TotalTime=624.22s | Method=fedavg
[Round 017/100] Phase=standard | Stage=warmup | Acc=19.820 | RoundTime=40.77s | TotalTime=665.00s | Method=fedavg
[Round 018/100] Phase=standard | Stage=warmup | Acc=20.310 | RoundTime=39.65s | TotalTime=704.66s | Method=fedavg
[Round 019/100] Phase=standard | Stage=warmup | Acc=21.490 | RoundTime=39.12s | TotalTime=743.80s | Method=fedavg
[Round 020/100] Phase=standard | Stage=warmup | Acc=22.320 | RoundTime=39.18s | TotalTime=782.99s | Method=fedavg
[Round 021/100] Phase=standard | Stage=warmup | Acc=22.300 | RoundTime=38.49s | TotalTime=821.49s | Method=fedavg
[Round 022/100] Phase=standard | Stage=warmup | Acc=23.560 | RoundTime=38.38s | TotalTime=859.88s | Method=fedavg
[Round 023/100] Phase=standard | Stage=warmup | Acc=23.850 | RoundTime=37.20s | TotalTime=897.10s | Method=fedavg
[Round 024/100] Phase=standard | Stage=warmup | Acc=24.430 | RoundTime=38.25s | TotalTime=935.36s | Method=fedavg
[Round 025/100] Phase=standard | Stage=warmup | Acc=25.380 | RoundTime=37.41s | TotalTime=972.78s | Method=fedavg
[Round 026/100] Phase=standard | Stage=warmup | Acc=25.850 | RoundTime=38.45s | TotalTime=1011.23s | Method=fedavg
[Round 027/100] Phase=standard | Stage=warmup | Acc=25.710 | RoundTime=39.03s | TotalTime=1050.27s | Method=fedavg
[Round 028/100] Phase=standard | Stage=warmup | Acc=26.850 | RoundTime=38.58s | TotalTime=1088.86s | Method=fedavg
[Round 029/100] Phase=standard | Stage=warmup | Acc=27.850 | RoundTime=38.13s | TotalTime=1127.00s | Method=fedavg
[Round 030/100] Phase=standard | Stage=warmup | Acc=28.150 | RoundTime=41.66s | TotalTime=1168.67s | Method=fedavg
[Round 031/100] Phase=standard | Stage=warmup | Acc=28.890 | RoundTime=39.22s | TotalTime=1207.90s | Method=fedavg
[Round 032/100] Phase=standard | Stage=warmup | Acc=29.970 | RoundTime=38.25s | TotalTime=1246.16s | Method=fedavg
[Round 033/100] Phase=standard | Stage=warmup | Acc=30.400 | RoundTime=38.43s | TotalTime=1284.60s | Method=fedavg
[Round 034/100] Phase=standard | Stage=warmup | Acc=30.720 | RoundTime=39.41s | TotalTime=1324.02s | Method=fedavg
[Round 035/100] Phase=standard | Stage=warmup | Acc=31.640 | RoundTime=37.76s | TotalTime=1361.79s | Method=fedavg
[Round 036/100] Phase=standard | Stage=warmup | Acc=31.940 | RoundTime=39.08s | TotalTime=1400.87s | Method=fedavg
[Round 037/100] Phase=standard | Stage=warmup | Acc=32.600 | RoundTime=39.10s | TotalTime=1439.98s | Method=fedavg
[Round 038/100] Phase=standard | Stage=warmup | Acc=32.920 | RoundTime=39.01s | TotalTime=1479.00s | Method=fedavg
[Round 039/100] Phase=standard | Stage=warmup | Acc=33.280 | RoundTime=39.21s | TotalTime=1518.22s | Method=fedavg
[Round 040/100] Phase=standard | Stage=warmup | Acc=34.090 | RoundTime=38.41s | TotalTime=1556.63s | Method=fedavg
[Round 041/100] Phase=standard | Stage=warmup | Acc=34.550 | RoundTime=38.51s | TotalTime=1595.15s | Method=fedavg
[Round 042/100] Phase=standard | Stage=warmup | Acc=34.430 | RoundTime=38.96s | TotalTime=1634.12s | Method=fedavg
[Round 043/100] Phase=standard | Stage=warmup | Acc=35.680 | RoundTime=37.43s | TotalTime=1671.56s | Method=fedavg
[Round 044/100] Phase=standard | Stage=warmup | Acc=35.970 | RoundTime=38.15s | TotalTime=1709.72s | Method=fedavg
[Round 045/100] Phase=standard | Stage=warmup | Acc=36.450 | RoundTime=38.50s | TotalTime=1748.22s | Method=fedavg
[Round 046/100] Phase=standard | Stage=warmup | Acc=37.080 | RoundTime=38.75s | TotalTime=1786.98s | Method=fedavg
[Round 047/100] Phase=standard | Stage=warmup | Acc=37.160 | RoundTime=38.76s | TotalTime=1825.74s | Method=fedavg
[Round 048/100] Phase=standard | Stage=warmup | Acc=36.900 | RoundTime=34.01s | TotalTime=1859.76s | Method=fedavg
[Round 049/100] Phase=standard | Stage=warmup | Acc=38.580 | RoundTime=39.30s | TotalTime=1899.07s | Method=fedavg
[Round 050/100] Phase=standard | Stage=warmup | Acc=38.900 | RoundTime=40.90s | TotalTime=1939.98s | Method=fedavg
[Round 051/100] Phase=standard | Stage=warmup | Acc=39.130 | RoundTime=41.00s | TotalTime=1981.00s | Method=fedavg
[Round 052/100] Phase=standard | Stage=warmup | Acc=39.590 | RoundTime=41.56s | TotalTime=2022.56s | Method=fedavg
[Round 053/100] Phase=standard | Stage=warmup | Acc=39.900 | RoundTime=40.75s | TotalTime=2063.32s | Method=fedavg
[Round 054/100] Phase=standard | Stage=warmup | Acc=40.640 | RoundTime=37.77s | TotalTime=2101.10s | Method=fedavg
[Round 055/100] Phase=standard | Stage=warmup | Acc=41.270 | RoundTime=39.30s | TotalTime=2140.41s | Method=fedavg
[Round 056/100] Phase=standard | Stage=warmup | Acc=41.440 | RoundTime=40.93s | TotalTime=2181.35s | Method=fedavg
[Round 057/100] Phase=standard | Stage=warmup | Acc=41.560 | RoundTime=38.03s | TotalTime=2219.39s | Method=fedavg
[Round 058/100] Phase=standard | Stage=warmup | Acc=41.550 | RoundTime=39.37s | TotalTime=2258.84s | Method=fedavg
[Round 059/100] Phase=standard | Stage=warmup | Acc=42.150 | RoundTime=38.20s | TotalTime=2297.05s | Method=fedavg
[Round 060/100] Phase=standard | Stage=warmup | Acc=42.880 | RoundTime=38.84s | TotalTime=2335.89s | Method=fedavg
[Round 061/100] Phase=standard | Stage=warmup | Acc=42.800 | RoundTime=39.18s | TotalTime=2375.08s | Method=fedavg
[Round 062/100] Phase=standard | Stage=warmup | Acc=43.640 | RoundTime=36.91s | TotalTime=2412.00s | Method=fedavg
[Round 063/100] Phase=standard | Stage=warmup | Acc=43.880 | RoundTime=37.07s | TotalTime=2449.09s | Method=fedavg
[Round 064/100] Phase=standard | Stage=warmup | Acc=44.190 | RoundTime=39.09s | TotalTime=2488.19s | Method=fedavg
[Round 065/100] Phase=standard | Stage=warmup | Acc=44.430 | RoundTime=39.60s | TotalTime=2527.81s | Method=fedavg
[Round 066/100] Phase=standard | Stage=warmup | Acc=44.420 | RoundTime=39.52s | TotalTime=2567.33s | Method=fedavg
[Round 067/100] Phase=standard | Stage=warmup | Acc=44.600 | RoundTime=40.08s | TotalTime=2607.42s | Method=fedavg
[Round 068/100] Phase=standard | Stage=warmup | Acc=45.470 | RoundTime=39.35s | TotalTime=2646.78s | Method=fedavg
[Round 069/100] Phase=standard | Stage=warmup | Acc=45.990 | RoundTime=37.82s | TotalTime=2684.61s | Method=fedavg
[Round 070/100] Phase=standard | Stage=warmup | Acc=45.550 | RoundTime=40.46s | TotalTime=2725.07s | Method=fedavg
[Round 071/100] Phase=standard | Stage=warmup | Acc=45.960 | RoundTime=40.82s | TotalTime=2765.90s | Method=fedavg
[Round 072/100] Phase=standard | Stage=warmup | Acc=46.550 | RoundTime=41.36s | TotalTime=2807.27s | Method=fedavg
[Round 073/100] Phase=standard | Stage=warmup | Acc=46.470 | RoundTime=36.96s | TotalTime=2844.23s | Method=fedavg
[Round 074/100] Phase=standard | Stage=warmup | Acc=46.510 | RoundTime=39.53s | TotalTime=2883.77s | Method=fedavg
[Round 075/100] Phase=standard | Stage=warmup | Acc=47.140 | RoundTime=39.48s | TotalTime=2923.26s | Method=fedavg
[Round 076/100] Phase=standard | Stage=warmup | Acc=47.390 | RoundTime=39.83s | TotalTime=2963.09s | Method=fedavg
[Round 077/100] Phase=standard | Stage=warmup | Acc=47.730 | RoundTime=43.74s | TotalTime=3006.85s | Method=fedavg
[Round 078/100] Phase=standard | Stage=warmup | Acc=48.060 | RoundTime=41.37s | TotalTime=3048.23s | Method=fedavg
[Round 079/100] Phase=standard | Stage=warmup | Acc=47.730 | RoundTime=41.24s | TotalTime=3089.48s | Method=fedavg
[Round 080/100] Phase=standard | Stage=warmup | Acc=48.950 | RoundTime=40.77s | TotalTime=3130.26s | Method=fedavg
[Round 081/100] Phase=standard | Stage=warmup | Acc=49.190 | RoundTime=37.58s | TotalTime=3167.85s | Method=fedavg
[Round 082/100] Phase=standard | Stage=warmup | Acc=49.420 | RoundTime=41.66s | TotalTime=3209.51s | Method=fedavg
[Round 083/100] Phase=standard | Stage=warmup | Acc=49.060 | RoundTime=41.16s | TotalTime=3250.69s | Method=fedavg
[Round 084/100] Phase=standard | Stage=warmup | Acc=49.620 | RoundTime=40.78s | TotalTime=3291.48s | Method=fedavg
[Round 085/100] Phase=standard | Stage=warmup | Acc=49.370 | RoundTime=40.15s | TotalTime=3331.64s | Method=fedavg
[Round 086/100] Phase=standard | Stage=warmup | Acc=49.900 | RoundTime=40.99s | TotalTime=3372.64s | Method=fedavg
[Round 087/100] Phase=standard | Stage=warmup | Acc=49.880 | RoundTime=42.48s | TotalTime=3415.13s | Method=fedavg
[Round 088/100] Phase=standard | Stage=warmup | Acc=50.690 | RoundTime=39.52s | TotalTime=3454.65s | Method=fedavg
[Round 089/100] Phase=standard | Stage=warmup | Acc=50.670 | RoundTime=39.38s | TotalTime=3494.04s | Method=fedavg
[Round 090/100] Phase=standard | Stage=warmup | Acc=50.200 | RoundTime=40.62s | TotalTime=3534.67s | Method=fedavg
[Round 091/100] Phase=standard | Stage=warmup | Acc=50.570 | RoundTime=37.92s | TotalTime=3572.59s | Method=fedavg
[Round 092/100] Phase=standard | Stage=warmup | Acc=50.390 | RoundTime=38.64s | TotalTime=3611.24s | Method=fedavg
[Round 093/100] Phase=standard | Stage=warmup | Acc=51.010 | RoundTime=38.91s | TotalTime=3650.17s | Method=fedavg
[Round 094/100] Phase=standard | Stage=warmup | Acc=51.310 | RoundTime=39.77s | TotalTime=3689.94s | Method=fedavg
[Round 095/100] Phase=standard | Stage=warmup | Acc=51.400 | RoundTime=39.72s | TotalTime=3729.67s | Method=fedavg
[Round 096/100] Phase=standard | Stage=warmup | Acc=51.430 | RoundTime=39.33s | TotalTime=3769.01s | Method=fedavg
[Round 097/100] Phase=standard | Stage=warmup | Acc=51.350 | RoundTime=38.76s | TotalTime=3807.78s | Method=fedavg
[Round 098/100] Phase=standard | Stage=warmup | Acc=51.200 | RoundTime=40.44s | TotalTime=3848.23s | Method=fedavg
[Round 099/100] Phase=standard | Stage=warmup | Acc=52.090 | RoundTime=42.14s | TotalTime=3890.38s | Method=fedavg
[Round 100/100] Phase=standard | Stage=warmup | Acc=52.120 | RoundTime=39.99s | TotalTime=3930.38s | Method=fedavg
========================================================================================================================
Training finished at: 2026-04-08 08:46:12
Total elapsed time: 3930.39s
Final Acc: 52.120
Best Acc : 52.120
========================================================================================================================
