epoch	phase	stage	acc	stage_pure	clean_precision	clean_recall	noisy_precision	noisy_recall	keep_ratio	avg_teacher_similarity	round_time_sec	total_time_sec
0	standard	warmup	10.0	None	None	None	None	None	None	None	195.8762	195.8848
1	standard	warmup	12.48	None	None	None	None	None	None	None	195.4049	391.2983
2	standard	warmup	21.62	None	None	None	None	None	None	None	194.0576	585.3632
3	standard	warmup	26.77	None	None	None	None	None	None	None	193.8767	779.2469
4	standard	warmup	30.92	None	None	None	None	None	None	None	194.6226	973.8766
5	standard	warmup	34.18	None	None	None	None	None	None	None	194.4175	1168.3065
6	standard	warmup	34.19	None	None	None	None	None	None	None	195.0375	1363.3523
7	standard	warmup	36.08	None	None	None	None	None	None	None	193.6032	1556.9638
8	standard	warmup	36.07	None	None	None	None	None	None	None	195.4836	1752.4556
9	standard	warmup	35.85	None	None	None	None	None	None	None	193.4910	1945.9553
10	standard	warmup	37.62	None	None	None	None	None	None	None	193.6948	2139.6582
11	standard	warmup	36.38	None	None	None	None	None	None	None	194.3740	2334.0404
12	standard	warmup	36.87	None	None	None	None	None	None	None	193.6768	2527.7255
13	standard	warmup	36.26	None	None	None	None	None	None	None	194.3776	2722.1115
14	standard	warmup	35.59	None	None	None	None	None	None	None	195.2179	2917.3378
15	standard	warmup	35.83	None	None	None	None	None	None	None	192.9813	3110.3276
16	standard	warmup	36.5	None	None	None	None	None	None	None	192.1919	3302.5280
17	standard	warmup	37.82	None	None	None	None	None	None	None	194.4782	3497.0146
18	standard	warmup	37.4	None	None	None	None	None	None	None	194.1239	3691.1467
19	standard	warmup	36.64	None	None	None	None	None	None	None	193.7682	3884.9256
20	standard	warmup	35.78	None	None	None	None	None	None	None	193.5056	4078.4435
21	standard	warmup	37.14	None	None	None	None	None	None	None	193.0352	4271.4886
22	standard	warmup	35.79	None	None	None	None	None	None	None	193.6110	4465.1079
23	standard	warmup	36.06	None	None	None	None	None	None	None	193.8171	4658.9360
24	standard	warmup	36.84	None	None	None	None	None	None	None	195.3113	4854.2559
25	standard	warmup	37.53	None	None	None	None	None	None	None	194.8093	5049.0800
26	standard	warmup	37.61	None	None	None	None	None	None	None	194.9642	5244.0528
27	standard	warmup	36.92	None	None	None	None	None	None	None	195.0415	5439.1029
28	standard	warmup	37.19	None	None	None	None	None	None	None	191.8598	5630.9726
29	standard	warmup	36.94	None	None	None	None	None	None	None	193.8153	5824.7966
30	standard	warmup	38.08	None	None	None	None	None	None	None	193.8317	6018.6371
31	standard	warmup	38.29	None	None	None	None	None	None	None	193.0420	6211.6876
32	standard	warmup	37.63	None	None	None	None	None	None	None	193.9951	6405.6912
33	standard	warmup	37.92	None	None	None	None	None	None	None	194.2815	6599.9813
34	standard	warmup	37.35	None	None	None	None	None	None	None	197.2544	6797.2444
35	standard	warmup	38.51	None	None	None	None	None	None	None	196.1089	6993.3620
36	standard	warmup	39.13	None	None	None	None	None	None	None	194.2847	7187.6567
37	standard	warmup	39.48	None	None	None	None	None	None	None	194.6556	7382.3210
38	standard	warmup	40.03	None	None	None	None	None	None	None	193.8586	7576.1882
39	standard	warmup	39.0	None	None	None	None	None	None	None	193.1063	7769.3032
40	standard	warmup	38.18	None	None	None	None	None	None	None	194.9771	7964.2889
41	standard	warmup	38.08	None	None	None	None	None	None	None	196.9408	8161.2383
42	standard	warmup	38.27	None	None	None	None	None	None	None	193.1295	8354.3765
43	standard	warmup	39.6	None	None	None	None	None	None	None	195.4149	8549.8001
44	standard	warmup	39.29	None	None	None	None	None	None	None	193.8803	8743.6890
45	standard	warmup	37.12	None	None	None	None	None	None	None	191.7205	8935.4198
46	standard	warmup	39.18	None	None	None	None	None	None	None	194.7748	9130.2044
47	standard	warmup	37.36	None	None	None	None	None	None	None	193.3088	9323.5233
48	standard	warmup	38.66	None	None	None	None	None	None	None	193.1788	9516.7107
49	standard	warmup	38.61	None	None	None	None	None	None	None	195.2173	9711.9379
50	standard	warmup	39.05	None	None	None	None	None	None	None	195.3900	9907.3377
51	standard	warmup	39.96	None	None	None	None	None	None	None	194.0909	10101.4384
52	standard	warmup	39.79	None	None	None	None	None	None	None	196.4168	10297.8644
53	standard	warmup	38.41	None	None	None	None	None	None	None	194.8725	10492.7460
54	standard	warmup	39.75	None	None	None	None	None	None	None	193.1028	10685.8581
55	standard	warmup	40.2	None	None	None	None	None	None	None	193.3460	10879.2132
56	standard	warmup	39.09	None	None	None	None	None	None	None	193.3620	11072.5859
57	standard	warmup	39.04	None	None	None	None	None	None	None	193.2467	11265.8419
58	standard	warmup	38.72	None	None	None	None	None	None	None	195.9112	11461.7621
59	standard	warmup	39.33	None	None	None	None	None	None	None	194.8766	11656.6481
60	standard	warmup	39.43	None	None	None	None	None	None	None	194.1126	11850.7702
61	standard	warmup	38.27	None	None	None	None	None	None	None	196.8250	12047.6063
62	standard	warmup	37.3	None	None	None	None	None	None	None	195.4139	12243.0307
63	standard	warmup	39.25	None	None	None	None	None	None	None	194.0520	12437.0931
64	standard	warmup	39.58	None	None	None	None	None	None	None	192.5078	12629.6112
65	standard	warmup	39.88	None	None	None	None	None	None	None	194.4304	12824.0543
66	standard	warmup	39.67	None	None	None	None	None	None	None	193.5609	13017.6245
67	standard	warmup	39.44	None	None	None	None	None	None	None	194.0732	13211.7084
68	standard	warmup	39.26	None	None	None	None	None	None	None	193.2062	13404.9239
69	standard	warmup	39.52	None	None	None	None	None	None	None	193.4315	13598.3631
