====================================================================================================
Training started at: 2026-03-15 02:00:21
Result directory: results/fl_svhn/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3
Result txt file : results/fl_svhn/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_svhn_20260315-020021.txt
Result log file : results/fl_svhn/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_svhn_20260315-020021.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_svhn
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: most_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=9.690 | Pure=70.055 | RoundTime=50.95s | TotalTime=50.95s | Method=feddenoise
[Round 002/100] Acc=48.000 | Pure=70.097 | RoundTime=50.41s | TotalTime=101.36s | Method=feddenoise
[Round 003/100] Acc=64.450 | Pure=70.125 | RoundTime=48.82s | TotalTime=150.17s | Method=feddenoise
[Round 004/100] Acc=64.470 | Pure=70.134 | RoundTime=50.36s | TotalTime=200.53s | Method=feddenoise
[Round 005/100] Acc=74.150 | Pure=70.241 | RoundTime=51.02s | TotalTime=251.55s | Method=feddenoise
[Round 006/100] Acc=68.070 | Pure=70.087 | RoundTime=51.65s | TotalTime=303.20s | Method=feddenoise
[Round 007/100] Acc=71.380 | Pure=70.126 | RoundTime=52.05s | TotalTime=355.25s | Method=feddenoise
[Round 008/100] Acc=75.180 | Pure=70.006 | RoundTime=51.91s | TotalTime=407.16s | Method=feddenoise
[Round 009/100] Acc=65.600 | Pure=70.093 | RoundTime=51.42s | TotalTime=458.58s | Method=feddenoise
[Round 010/100] Acc=70.070 | Pure=70.058 | RoundTime=53.66s | TotalTime=512.24s | Method=feddenoise
[Round 011/100] Acc=63.460 | Pure=75.874 | RoundTime=77.73s | TotalTime=589.97s | Method=feddenoise
[Round 012/100] Acc=64.630 | Pure=74.867 | RoundTime=74.55s | TotalTime=664.52s | Method=feddenoise
[Round 013/100] Acc=70.390 | Pure=75.720 | RoundTime=74.76s | TotalTime=739.28s | Method=feddenoise
[Round 014/100] Acc=74.640 | Pure=75.993 | RoundTime=75.64s | TotalTime=814.92s | Method=feddenoise
[Round 015/100] Acc=65.960 | Pure=76.196 | RoundTime=75.84s | TotalTime=890.75s | Method=feddenoise
[Round 016/100] Acc=72.660 | Pure=75.494 | RoundTime=75.24s | TotalTime=965.99s | Method=feddenoise
[Round 017/100] Acc=68.990 | Pure=76.013 | RoundTime=74.36s | TotalTime=1040.35s | Method=feddenoise
[Round 018/100] Acc=70.840 | Pure=75.942 | RoundTime=73.57s | TotalTime=1113.93s | Method=feddenoise
[Round 019/100] Acc=68.120 | Pure=76.062 | RoundTime=74.55s | TotalTime=1188.48s | Method=feddenoise
[Round 020/100] Acc=74.310 | Pure=75.139 | RoundTime=75.43s | TotalTime=1263.91s | Method=feddenoise
[Round 021/100] Acc=74.380 | Pure=77.591 | RoundTime=74.98s | TotalTime=1338.88s | Method=feddenoise
[Round 022/100] Acc=65.620 | Pure=77.719 | RoundTime=74.16s | TotalTime=1413.04s | Method=feddenoise
[Round 023/100] Acc=71.690 | Pure=77.263 | RoundTime=74.30s | TotalTime=1487.35s | Method=feddenoise
[Round 024/100] Acc=75.540 | Pure=77.499 | RoundTime=75.22s | TotalTime=1562.56s | Method=feddenoise
[Round 025/100] Acc=76.430 | Pure=76.977 | RoundTime=74.48s | TotalTime=1637.04s | Method=feddenoise
[Round 026/100] Acc=73.450 | Pure=77.558 | RoundTime=74.34s | TotalTime=1711.38s | Method=feddenoise
[Round 027/100] Acc=73.810 | Pure=76.838 | RoundTime=74.26s | TotalTime=1785.64s | Method=feddenoise
[Round 028/100] Acc=71.060 | Pure=79.212 | RoundTime=75.35s | TotalTime=1860.99s | Method=feddenoise
[Round 029/100] Acc=72.120 | Pure=77.826 | RoundTime=74.84s | TotalTime=1935.83s | Method=feddenoise
[Round 030/100] Acc=72.530 | Pure=78.617 | RoundTime=74.90s | TotalTime=2010.73s | Method=feddenoise
[Round 031/100] Acc=71.170 | Pure=77.330 | RoundTime=74.11s | TotalTime=2084.85s | Method=feddenoise
