====================================================================================================
Training started at: 2026-03-15 01:40:50
Result directory: results/fl_svhn/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3
Result txt file : results/fl_svhn/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_svhn_20260315-014050.txt
Result log file : results/fl_svhn/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_svhn_20260315-014050.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_svhn
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: global
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=15.940 | Pure=70.111 | RoundTime=54.70s | TotalTime=54.70s | Method=feddenoise
[Round 002/100] Acc=35.930 | Pure=70.141 | RoundTime=52.71s | TotalTime=107.41s | Method=feddenoise
[Round 003/100] Acc=66.270 | Pure=70.101 | RoundTime=51.94s | TotalTime=159.34s | Method=feddenoise
[Round 004/100] Acc=77.130 | Pure=70.086 | RoundTime=51.40s | TotalTime=210.74s | Method=feddenoise
[Round 005/100] Acc=61.740 | Pure=70.135 | RoundTime=51.52s | TotalTime=262.26s | Method=feddenoise
[Round 006/100] Acc=72.120 | Pure=70.131 | RoundTime=51.30s | TotalTime=313.56s | Method=feddenoise
[Round 007/100] Acc=75.630 | Pure=70.110 | RoundTime=51.75s | TotalTime=365.32s | Method=feddenoise
[Round 008/100] Acc=75.710 | Pure=70.118 | RoundTime=51.48s | TotalTime=416.80s | Method=feddenoise
[Round 009/100] Acc=69.020 | Pure=70.018 | RoundTime=52.15s | TotalTime=468.95s | Method=feddenoise
[Round 010/100] Acc=75.940 | Pure=70.083 | RoundTime=52.51s | TotalTime=521.46s | Method=feddenoise
[Round 011/100] Acc=73.510 | Pure=80.543 | RoundTime=62.15s | TotalTime=583.62s | Method=feddenoise
[Round 012/100] Acc=76.360 | Pure=80.388 | RoundTime=64.29s | TotalTime=647.91s | Method=feddenoise
[Round 013/100] Acc=78.250 | Pure=80.722 | RoundTime=61.32s | TotalTime=709.23s | Method=feddenoise
[Round 014/100] Acc=79.060 | Pure=80.764 | RoundTime=62.32s | TotalTime=771.55s | Method=feddenoise
[Round 015/100] Acc=77.590 | Pure=80.509 | RoundTime=63.54s | TotalTime=835.08s | Method=feddenoise
[Round 016/100] Acc=71.620 | Pure=80.804 | RoundTime=64.58s | TotalTime=899.66s | Method=feddenoise
[Round 017/100] Acc=77.420 | Pure=80.706 | RoundTime=63.20s | TotalTime=962.87s | Method=feddenoise
[Round 018/100] Acc=75.620 | Pure=80.715 | RoundTime=61.61s | TotalTime=1024.47s | Method=feddenoise
