====================================================================================================
Training started at: 2026-03-15 12:08:43
Result directory: results/fl_svhn/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3
Result txt file : results/fl_svhn/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_svhn_20260315-120843.txt
Result log file : results/fl_svhn/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_svhn_20260315-120843.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_svhn
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: asymmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.3
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.580 | Pure=70.077 | RoundTime=52.43s | TotalTime=52.43s | Method=feddenoise
[Round 002/100] Acc=43.010 | Pure=70.070 | RoundTime=51.96s | TotalTime=104.40s | Method=feddenoise
[Round 003/100] Acc=47.360 | Pure=70.050 | RoundTime=51.24s | TotalTime=155.64s | Method=feddenoise
[Round 004/100] Acc=59.290 | Pure=70.123 | RoundTime=52.58s | TotalTime=208.23s | Method=feddenoise
[Round 005/100] Acc=52.280 | Pure=70.135 | RoundTime=51.13s | TotalTime=259.36s | Method=feddenoise
[Round 006/100] Acc=64.700 | Pure=70.086 | RoundTime=52.49s | TotalTime=311.85s | Method=feddenoise
[Round 007/100] Acc=60.680 | Pure=70.033 | RoundTime=53.82s | TotalTime=365.66s | Method=feddenoise
[Round 008/100] Acc=49.290 | Pure=70.133 | RoundTime=51.48s | TotalTime=417.14s | Method=feddenoise
[Round 009/100] Acc=67.310 | Pure=70.117 | RoundTime=53.21s | TotalTime=470.35s | Method=feddenoise
[Round 010/100] Acc=67.650 | Pure=70.109 | RoundTime=57.12s | TotalTime=527.47s | Method=feddenoise
[Round 011/100] Acc=66.800 | Pure=77.100 | RoundTime=75.36s | TotalTime=602.83s | Method=feddenoise
[Round 012/100] Acc=60.280 | Pure=80.107 | RoundTime=76.33s | TotalTime=679.16s | Method=feddenoise
[Round 013/100] Acc=71.300 | Pure=77.165 | RoundTime=76.40s | TotalTime=755.56s | Method=feddenoise
[Round 014/100] Acc=68.060 | Pure=77.827 | RoundTime=74.37s | TotalTime=829.94s | Method=feddenoise
[Round 015/100] Acc=66.110 | Pure=76.196 | RoundTime=76.57s | TotalTime=906.51s | Method=feddenoise
[Round 016/100] Acc=74.350 | Pure=76.575 | RoundTime=76.00s | TotalTime=982.51s | Method=feddenoise
[Round 017/100] Acc=63.510 | Pure=80.006 | RoundTime=75.64s | TotalTime=1058.15s | Method=feddenoise
[Round 018/100] Acc=70.130 | Pure=76.435 | RoundTime=76.77s | TotalTime=1134.92s | Method=feddenoise
[Round 019/100] Acc=60.730 | Pure=78.829 | RoundTime=75.38s | TotalTime=1210.30s | Method=feddenoise
[Round 020/100] Acc=67.470 | Pure=77.217 | RoundTime=77.95s | TotalTime=1288.25s | Method=feddenoise
[Round 021/100] Acc=74.160 | Pure=81.357 | RoundTime=78.54s | TotalTime=1366.79s | Method=feddenoise
[Round 022/100] Acc=74.020 | Pure=81.244 | RoundTime=74.68s | TotalTime=1441.47s | Method=feddenoise
[Round 023/100] Acc=76.070 | Pure=81.139 | RoundTime=75.36s | TotalTime=1516.83s | Method=feddenoise
[Round 024/100] Acc=76.430 | Pure=82.897 | RoundTime=73.58s | TotalTime=1590.40s | Method=feddenoise
[Round 025/100] Acc=73.460 | Pure=82.283 | RoundTime=74.94s | TotalTime=1665.34s | Method=feddenoise
[Round 026/100] Acc=70.590 | Pure=79.847 | RoundTime=77.98s | TotalTime=1743.31s | Method=feddenoise
[Round 027/100] Acc=67.310 | Pure=80.221 | RoundTime=74.31s | TotalTime=1817.63s | Method=feddenoise
[Round 028/100] Acc=67.380 | Pure=84.729 | RoundTime=76.85s | TotalTime=1894.48s | Method=feddenoise
[Round 029/100] Acc=76.720 | Pure=83.038 | RoundTime=74.70s | TotalTime=1969.18s | Method=feddenoise
[Round 030/100] Acc=72.960 | Pure=82.538 | RoundTime=77.21s | TotalTime=2046.40s | Method=feddenoise
[Round 031/100] Acc=72.840 | Pure=82.860 | RoundTime=76.63s | TotalTime=2123.02s | Method=feddenoise
[Round 032/100] Acc=77.620 | Pure=81.343 | RoundTime=76.78s | TotalTime=2199.81s | Method=feddenoise
[Round 033/100] Acc=76.110 | Pure=81.466 | RoundTime=76.39s | TotalTime=2276.20s | Method=feddenoise
[Round 034/100] Acc=79.640 | Pure=79.653 | RoundTime=76.39s | TotalTime=2352.58s | Method=feddenoise
[Round 035/100] Acc=72.350 | Pure=83.293 | RoundTime=75.80s | TotalTime=2428.39s | Method=feddenoise
[Round 036/100] Acc=76.860 | Pure=79.698 | RoundTime=74.37s | TotalTime=2502.75s | Method=feddenoise
[Round 037/100] Acc=73.070 | Pure=81.105 | RoundTime=77.50s | TotalTime=2580.25s | Method=feddenoise
[Round 038/100] Acc=72.100 | Pure=81.708 | RoundTime=76.07s | TotalTime=2656.33s | Method=feddenoise
[Round 039/100] Acc=74.640 | Pure=79.845 | RoundTime=76.34s | TotalTime=2732.67s | Method=feddenoise
[Round 040/100] Acc=74.920 | Pure=81.296 | RoundTime=75.95s | TotalTime=2808.61s | Method=feddenoise
[Round 041/100] Acc=74.620 | Pure=79.677 | RoundTime=74.27s | TotalTime=2882.89s | Method=feddenoise
[Round 042/100] Acc=77.350 | Pure=77.287 | RoundTime=75.98s | TotalTime=2958.87s | Method=feddenoise
[Round 043/100] Acc=76.390 | Pure=80.775 | RoundTime=74.54s | TotalTime=3033.40s | Method=feddenoise
[Round 044/100] Acc=71.550 | Pure=82.499 | RoundTime=74.31s | TotalTime=3107.72s | Method=feddenoise
[Round 045/100] Acc=76.530 | Pure=78.881 | RoundTime=76.07s | TotalTime=3183.79s | Method=feddenoise
[Round 046/100] Acc=77.300 | Pure=80.258 | RoundTime=76.89s | TotalTime=3260.68s | Method=feddenoise
[Round 047/100] Acc=74.820 | Pure=81.077 | RoundTime=74.64s | TotalTime=3335.32s | Method=feddenoise
[Round 048/100] Acc=74.900 | Pure=79.071 | RoundTime=76.64s | TotalTime=3411.96s | Method=feddenoise
[Round 049/100] Acc=76.000 | Pure=79.468 | RoundTime=76.49s | TotalTime=3488.45s | Method=feddenoise
[Round 050/100] Acc=76.010 | Pure=81.245 | RoundTime=75.51s | TotalTime=3563.96s | Method=feddenoise
[Round 051/100] Acc=74.270 | Pure=79.201 | RoundTime=74.24s | TotalTime=3638.20s | Method=feddenoise
[Round 052/100] Acc=75.110 | Pure=76.961 | RoundTime=77.55s | TotalTime=3715.75s | Method=feddenoise
[Round 053/100] Acc=76.270 | Pure=80.287 | RoundTime=77.45s | TotalTime=3793.20s | Method=feddenoise
[Round 054/100] Acc=77.320 | Pure=76.995 | RoundTime=76.77s | TotalTime=3869.97s | Method=feddenoise
[Round 055/100] Acc=77.190 | Pure=78.933 | RoundTime=76.85s | TotalTime=3946.83s | Method=feddenoise
[Round 056/100] Acc=75.710 | Pure=81.184 | RoundTime=75.30s | TotalTime=4022.13s | Method=feddenoise
[Round 057/100] Acc=76.460 | Pure=79.481 | RoundTime=75.45s | TotalTime=4097.58s | Method=feddenoise
[Round 058/100] Acc=68.490 | Pure=82.384 | RoundTime=76.27s | TotalTime=4173.85s | Method=feddenoise
[Round 059/100] Acc=74.300 | Pure=80.626 | RoundTime=75.06s | TotalTime=4248.91s | Method=feddenoise
[Round 060/100] Acc=71.750 | Pure=82.412 | RoundTime=74.23s | TotalTime=4323.15s | Method=feddenoise
[Round 061/100] Acc=75.530 | Pure=81.590 | RoundTime=74.83s | TotalTime=4397.97s | Method=feddenoise
[Round 062/100] Acc=79.660 | Pure=80.270 | RoundTime=77.14s | TotalTime=4475.12s | Method=feddenoise
[Round 063/100] Acc=77.750 | Pure=84.671 | RoundTime=74.91s | TotalTime=4550.03s | Method=feddenoise
[Round 064/100] Acc=78.850 | Pure=82.855 | RoundTime=76.88s | TotalTime=4626.91s | Method=feddenoise
[Round 065/100] Acc=79.190 | Pure=81.716 | RoundTime=76.03s | TotalTime=4702.94s | Method=feddenoise
[Round 066/100] Acc=77.990 | Pure=82.970 | RoundTime=77.00s | TotalTime=4779.94s | Method=feddenoise
[Round 067/100] Acc=79.020 | Pure=84.383 | RoundTime=75.86s | TotalTime=4855.80s | Method=feddenoise
[Round 068/100] Acc=75.960 | Pure=84.510 | RoundTime=75.87s | TotalTime=4931.68s | Method=feddenoise
[Round 069/100] Acc=77.560 | Pure=82.807 | RoundTime=76.18s | TotalTime=5007.86s | Method=feddenoise
[Round 070/100] Acc=77.500 | Pure=83.707 | RoundTime=76.94s | TotalTime=5084.80s | Method=feddenoise
[Round 071/100] Acc=75.440 | Pure=83.128 | RoundTime=75.41s | TotalTime=5160.21s | Method=feddenoise
[Round 072/100] Acc=76.480 | Pure=82.742 | RoundTime=74.90s | TotalTime=5235.10s | Method=feddenoise
[Round 073/100] Acc=77.420 | Pure=83.481 | RoundTime=75.94s | TotalTime=5311.04s | Method=feddenoise
[Round 074/100] Acc=76.080 | Pure=83.949 | RoundTime=74.56s | TotalTime=5385.60s | Method=feddenoise
