====================================================================================================
Training started at: 2026-03-15 01:59:28
Result directory: results/fl_svhn/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3
Result txt file : results/fl_svhn/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_svhn_20260315-015928.txt
Result log file : results/fl_svhn/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_svhn_20260315-015928.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_svhn
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: random
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=19.590 | Pure=70.108 | RoundTime=51.76s | TotalTime=51.76s | Method=feddenoise
[Round 002/100] Acc=39.190 | Pure=70.060 | RoundTime=51.13s | TotalTime=102.89s | Method=feddenoise
[Round 003/100] Acc=62.890 | Pure=70.116 | RoundTime=51.91s | TotalTime=154.80s | Method=feddenoise
[Round 004/100] Acc=68.880 | Pure=70.150 | RoundTime=50.95s | TotalTime=205.75s | Method=feddenoise
[Round 005/100] Acc=72.190 | Pure=70.097 | RoundTime=53.40s | TotalTime=259.15s | Method=feddenoise
[Round 006/100] Acc=66.980 | Pure=70.057 | RoundTime=52.52s | TotalTime=311.68s | Method=feddenoise
[Round 007/100] Acc=64.260 | Pure=70.106 | RoundTime=53.27s | TotalTime=364.95s | Method=feddenoise
[Round 008/100] Acc=70.730 | Pure=70.140 | RoundTime=51.33s | TotalTime=416.28s | Method=feddenoise
[Round 009/100] Acc=66.580 | Pure=70.078 | RoundTime=50.46s | TotalTime=466.75s | Method=feddenoise
[Round 010/100] Acc=63.000 | Pure=70.141 | RoundTime=55.44s | TotalTime=522.19s | Method=feddenoise
[Round 011/100] Acc=66.040 | Pure=74.302 | RoundTime=74.48s | TotalTime=596.67s | Method=feddenoise
[Round 012/100] Acc=70.860 | Pure=73.871 | RoundTime=74.40s | TotalTime=671.07s | Method=feddenoise
[Round 013/100] Acc=73.020 | Pure=75.170 | RoundTime=73.33s | TotalTime=744.40s | Method=feddenoise
[Round 014/100] Acc=70.760 | Pure=74.992 | RoundTime=76.30s | TotalTime=820.70s | Method=feddenoise
[Round 015/100] Acc=68.390 | Pure=75.181 | RoundTime=76.96s | TotalTime=897.65s | Method=feddenoise
[Round 016/100] Acc=71.110 | Pure=74.872 | RoundTime=75.57s | TotalTime=973.23s | Method=feddenoise
[Round 017/100] Acc=70.190 | Pure=73.449 | RoundTime=74.75s | TotalTime=1047.98s | Method=feddenoise
[Round 018/100] Acc=71.810 | Pure=74.852 | RoundTime=74.42s | TotalTime=1122.41s | Method=feddenoise
[Round 019/100] Acc=60.190 | Pure=78.861 | RoundTime=75.44s | TotalTime=1197.85s | Method=feddenoise
[Round 020/100] Acc=71.850 | Pure=73.998 | RoundTime=75.34s | TotalTime=1273.18s | Method=feddenoise
[Round 021/100] Acc=70.670 | Pure=77.816 | RoundTime=75.44s | TotalTime=1348.62s | Method=feddenoise
[Round 022/100] Acc=75.910 | Pure=77.081 | RoundTime=74.56s | TotalTime=1423.18s | Method=feddenoise
[Round 023/100] Acc=75.610 | Pure=78.627 | RoundTime=76.16s | TotalTime=1499.35s | Method=feddenoise
[Round 024/100] Acc=76.550 | Pure=76.928 | RoundTime=75.14s | TotalTime=1574.49s | Method=feddenoise
[Round 025/100] Acc=76.250 | Pure=77.912 | RoundTime=76.26s | TotalTime=1650.74s | Method=feddenoise
