====================================================================================================
Training started at: 2026-03-15 07:15:43
Result directory: results/fl_svhn/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3
Result txt file : results/fl_svhn/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_svhn_20260315-071543.txt
Result log file : results/fl_svhn/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_svhn_20260315-071543.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_svhn
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: asymmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: most_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=20.370 | Pure=70.121 | RoundTime=52.05s | TotalTime=52.05s | Method=feddenoise
[Round 002/100] Acc=29.080 | Pure=70.147 | RoundTime=51.48s | TotalTime=103.53s | Method=feddenoise
[Round 003/100] Acc=52.400 | Pure=70.061 | RoundTime=51.87s | TotalTime=155.41s | Method=feddenoise
[Round 004/100] Acc=52.510 | Pure=70.086 | RoundTime=50.92s | TotalTime=206.32s | Method=feddenoise
[Round 005/100] Acc=65.880 | Pure=70.099 | RoundTime=52.18s | TotalTime=258.50s | Method=feddenoise
[Round 006/100] Acc=60.660 | Pure=70.100 | RoundTime=52.95s | TotalTime=311.46s | Method=feddenoise
[Round 007/100] Acc=65.180 | Pure=70.131 | RoundTime=54.08s | TotalTime=365.53s | Method=feddenoise
[Round 008/100] Acc=71.920 | Pure=70.040 | RoundTime=52.14s | TotalTime=417.68s | Method=feddenoise
[Round 009/100] Acc=62.590 | Pure=70.155 | RoundTime=52.92s | TotalTime=470.60s | Method=feddenoise
[Round 010/100] Acc=66.420 | Pure=70.121 | RoundTime=54.37s | TotalTime=524.97s | Method=feddenoise
[Round 011/100] Acc=56.180 | Pure=75.738 | RoundTime=73.89s | TotalTime=598.86s | Method=feddenoise
[Round 012/100] Acc=59.930 | Pure=74.557 | RoundTime=74.07s | TotalTime=672.93s | Method=feddenoise
[Round 013/100] Acc=71.310 | Pure=75.305 | RoundTime=75.58s | TotalTime=748.51s | Method=feddenoise
[Round 014/100] Acc=65.260 | Pure=75.637 | RoundTime=72.55s | TotalTime=821.06s | Method=feddenoise
[Round 015/100] Acc=66.720 | Pure=75.939 | RoundTime=73.45s | TotalTime=894.52s | Method=feddenoise
[Round 016/100] Acc=73.280 | Pure=74.971 | RoundTime=74.15s | TotalTime=968.66s | Method=feddenoise
[Round 017/100] Acc=72.090 | Pure=74.418 | RoundTime=74.03s | TotalTime=1042.69s | Method=feddenoise
[Round 018/100] Acc=65.540 | Pure=75.492 | RoundTime=73.05s | TotalTime=1115.74s | Method=feddenoise
[Round 019/100] Acc=69.590 | Pure=74.213 | RoundTime=72.46s | TotalTime=1188.20s | Method=feddenoise
[Round 020/100] Acc=63.070 | Pure=75.965 | RoundTime=74.31s | TotalTime=1262.51s | Method=feddenoise
[Round 021/100] Acc=66.110 | Pure=75.230 | RoundTime=76.34s | TotalTime=1338.85s | Method=feddenoise
[Round 022/100] Acc=69.830 | Pure=74.298 | RoundTime=74.70s | TotalTime=1413.55s | Method=feddenoise
[Round 023/100] Acc=64.160 | Pure=74.970 | RoundTime=74.12s | TotalTime=1487.67s | Method=feddenoise
[Round 024/100] Acc=66.070 | Pure=72.389 | RoundTime=76.14s | TotalTime=1563.82s | Method=feddenoise
[Round 025/100] Acc=67.160 | Pure=74.541 | RoundTime=73.37s | TotalTime=1637.19s | Method=feddenoise
[Round 026/100] Acc=66.360 | Pure=74.979 | RoundTime=73.28s | TotalTime=1710.47s | Method=feddenoise
[Round 027/100] Acc=71.780 | Pure=75.049 | RoundTime=72.14s | TotalTime=1782.61s | Method=feddenoise
[Round 028/100] Acc=70.660 | Pure=75.449 | RoundTime=74.76s | TotalTime=1857.37s | Method=feddenoise
[Round 029/100] Acc=67.330 | Pure=74.842 | RoundTime=73.07s | TotalTime=1930.45s | Method=feddenoise
[Round 030/100] Acc=75.080 | Pure=74.263 | RoundTime=73.55s | TotalTime=2004.00s | Method=feddenoise
[Round 031/100] Acc=73.980 | Pure=73.756 | RoundTime=73.30s | TotalTime=2077.30s | Method=feddenoise
