====================================================================================================
Training started at: 2026-03-15 06:20:48
Result directory: results/fl_svhn/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3
Result txt file : results/fl_svhn/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_svhn_20260315-062048.txt
Result log file : results/fl_svhn/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_svhn_20260315-062048.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_svhn
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: asymmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: global
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=15.940 | Pure=70.149 | RoundTime=52.92s | TotalTime=52.92s | Method=feddenoise
[Round 002/100] Acc=37.700 | Pure=70.123 | RoundTime=51.24s | TotalTime=104.16s | Method=feddenoise
[Round 003/100] Acc=53.810 | Pure=70.133 | RoundTime=51.10s | TotalTime=155.27s | Method=feddenoise
[Round 004/100] Acc=57.460 | Pure=70.150 | RoundTime=52.67s | TotalTime=207.94s | Method=feddenoise
[Round 005/100] Acc=61.870 | Pure=70.130 | RoundTime=52.86s | TotalTime=260.80s | Method=feddenoise
[Round 006/100] Acc=59.550 | Pure=70.119 | RoundTime=52.40s | TotalTime=313.20s | Method=feddenoise
[Round 007/100] Acc=54.470 | Pure=70.173 | RoundTime=52.49s | TotalTime=365.69s | Method=feddenoise
[Round 008/100] Acc=63.380 | Pure=70.237 | RoundTime=51.95s | TotalTime=417.64s | Method=feddenoise
[Round 009/100] Acc=59.220 | Pure=70.105 | RoundTime=52.38s | TotalTime=470.02s | Method=feddenoise
[Round 010/100] Acc=66.520 | Pure=70.128 | RoundTime=53.43s | TotalTime=523.45s | Method=feddenoise
[Round 011/100] Acc=69.010 | Pure=77.029 | RoundTime=60.88s | TotalTime=584.33s | Method=feddenoise
[Round 012/100] Acc=72.750 | Pure=77.213 | RoundTime=62.40s | TotalTime=646.72s | Method=feddenoise
[Round 013/100] Acc=70.930 | Pure=76.496 | RoundTime=62.94s | TotalTime=709.67s | Method=feddenoise
[Round 014/100] Acc=67.590 | Pure=77.689 | RoundTime=62.19s | TotalTime=771.86s | Method=feddenoise
[Round 015/100] Acc=65.800 | Pure=77.569 | RoundTime=65.01s | TotalTime=836.87s | Method=feddenoise
[Round 016/100] Acc=70.450 | Pure=77.657 | RoundTime=62.10s | TotalTime=898.97s | Method=feddenoise
[Round 017/100] Acc=70.690 | Pure=77.816 | RoundTime=62.70s | TotalTime=961.67s | Method=feddenoise
[Round 018/100] Acc=70.870 | Pure=76.989 | RoundTime=63.25s | TotalTime=1024.92s | Method=feddenoise
[Round 019/100] Acc=71.420 | Pure=76.439 | RoundTime=63.90s | TotalTime=1088.82s | Method=feddenoise
[Round 020/100] Acc=73.170 | Pure=77.534 | RoundTime=61.28s | TotalTime=1150.10s | Method=feddenoise
[Round 021/100] Acc=71.290 | Pure=77.550 | RoundTime=61.86s | TotalTime=1211.96s | Method=feddenoise
[Round 022/100] Acc=72.890 | Pure=78.143 | RoundTime=62.35s | TotalTime=1274.32s | Method=feddenoise
[Round 023/100] Acc=72.690 | Pure=76.652 | RoundTime=63.40s | TotalTime=1337.72s | Method=feddenoise
[Round 024/100] Acc=69.260 | Pure=77.992 | RoundTime=62.14s | TotalTime=1399.86s | Method=feddenoise
[Round 025/100] Acc=70.610 | Pure=77.982 | RoundTime=63.76s | TotalTime=1463.62s | Method=feddenoise
[Round 026/100] Acc=73.720 | Pure=76.538 | RoundTime=63.49s | TotalTime=1527.12s | Method=feddenoise
[Round 027/100] Acc=68.110 | Pure=78.461 | RoundTime=62.09s | TotalTime=1589.20s | Method=feddenoise
[Round 028/100] Acc=72.660 | Pure=77.328 | RoundTime=64.26s | TotalTime=1653.47s | Method=feddenoise
[Round 029/100] Acc=73.340 | Pure=77.078 | RoundTime=63.42s | TotalTime=1716.89s | Method=feddenoise
[Round 030/100] Acc=69.860 | Pure=78.609 | RoundTime=61.87s | TotalTime=1778.76s | Method=feddenoise
[Round 031/100] Acc=72.750 | Pure=78.438 | RoundTime=63.52s | TotalTime=1842.28s | Method=feddenoise
[Round 032/100] Acc=73.570 | Pure=76.790 | RoundTime=63.38s | TotalTime=1905.65s | Method=feddenoise
[Round 033/100] Acc=72.710 | Pure=77.768 | RoundTime=61.07s | TotalTime=1966.72s | Method=feddenoise
