====================================================================================================
Training started at: 2026-03-15 10:09:47
Result directory: results/fl_svhn/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3
Result txt file : results/fl_svhn/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_svhn_20260315-100947.txt
Result log file : results/fl_svhn/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.3/feddenoise_fl_svhn_20260315-100947.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_svhn
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.3
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=19.590 | Pure=70.189 | RoundTime=54.24s | TotalTime=54.24s | Method=feddenoise
[Round 002/100] Acc=33.250 | Pure=70.083 | RoundTime=54.04s | TotalTime=108.28s | Method=feddenoise
[Round 003/100] Acc=63.730 | Pure=70.117 | RoundTime=51.51s | TotalTime=159.79s | Method=feddenoise
[Round 004/100] Acc=70.630 | Pure=70.144 | RoundTime=53.88s | TotalTime=213.67s | Method=feddenoise
[Round 005/100] Acc=67.270 | Pure=70.131 | RoundTime=53.88s | TotalTime=267.55s | Method=feddenoise
[Round 006/100] Acc=63.490 | Pure=70.070 | RoundTime=54.75s | TotalTime=322.31s | Method=feddenoise
[Round 007/100] Acc=70.930 | Pure=70.130 | RoundTime=53.59s | TotalTime=375.90s | Method=feddenoise
[Round 008/100] Acc=61.590 | Pure=70.080 | RoundTime=55.22s | TotalTime=431.12s | Method=feddenoise
[Round 009/100] Acc=69.800 | Pure=70.119 | RoundTime=56.90s | TotalTime=488.02s | Method=feddenoise
[Round 010/100] Acc=74.280 | Pure=70.117 | RoundTime=56.34s | TotalTime=544.36s | Method=feddenoise
[Round 011/100] Acc=78.280 | Pure=85.852 | RoundTime=75.33s | TotalTime=619.69s | Method=feddenoise
[Round 012/100] Acc=78.300 | Pure=85.015 | RoundTime=76.68s | TotalTime=696.37s | Method=feddenoise
[Round 013/100] Acc=79.280 | Pure=83.962 | RoundTime=76.58s | TotalTime=772.95s | Method=feddenoise
[Round 014/100] Acc=78.820 | Pure=86.380 | RoundTime=73.93s | TotalTime=846.88s | Method=feddenoise
[Round 015/100] Acc=76.430 | Pure=87.572 | RoundTime=77.12s | TotalTime=924.01s | Method=feddenoise
[Round 016/100] Acc=80.490 | Pure=84.685 | RoundTime=76.22s | TotalTime=1000.23s | Method=feddenoise
[Round 017/100] Acc=78.240 | Pure=86.463 | RoundTime=76.42s | TotalTime=1076.65s | Method=feddenoise
[Round 018/100] Acc=76.660 | Pure=85.558 | RoundTime=75.64s | TotalTime=1152.28s | Method=feddenoise
[Round 019/100] Acc=73.890 | Pure=86.912 | RoundTime=74.77s | TotalTime=1227.05s | Method=feddenoise
[Round 020/100] Acc=76.910 | Pure=86.287 | RoundTime=77.04s | TotalTime=1304.09s | Method=feddenoise
[Round 021/100] Acc=79.180 | Pure=88.449 | RoundTime=75.94s | TotalTime=1380.03s | Method=feddenoise
[Round 022/100] Acc=80.220 | Pure=88.712 | RoundTime=76.67s | TotalTime=1456.70s | Method=feddenoise
[Round 023/100] Acc=82.190 | Pure=88.930 | RoundTime=80.81s | TotalTime=1537.51s | Method=feddenoise
[Round 024/100] Acc=79.340 | Pure=89.768 | RoundTime=74.87s | TotalTime=1612.38s | Method=feddenoise
[Round 025/100] Acc=78.770 | Pure=90.732 | RoundTime=75.47s | TotalTime=1687.86s | Method=feddenoise
[Round 026/100] Acc=78.640 | Pure=90.338 | RoundTime=75.08s | TotalTime=1762.94s | Method=feddenoise
[Round 027/100] Acc=80.040 | Pure=88.725 | RoundTime=73.98s | TotalTime=1836.92s | Method=feddenoise
[Round 028/100] Acc=80.210 | Pure=90.145 | RoundTime=75.04s | TotalTime=1911.96s | Method=feddenoise
[Round 029/100] Acc=80.060 | Pure=89.036 | RoundTime=76.93s | TotalTime=1988.89s | Method=feddenoise
[Round 030/100] Acc=77.700 | Pure=90.405 | RoundTime=76.23s | TotalTime=2065.12s | Method=feddenoise
[Round 031/100] Acc=79.660 | Pure=86.002 | RoundTime=75.86s | TotalTime=2140.98s | Method=feddenoise
[Round 032/100] Acc=81.500 | Pure=87.988 | RoundTime=76.18s | TotalTime=2217.16s | Method=feddenoise
[Round 033/100] Acc=80.650 | Pure=85.971 | RoundTime=77.79s | TotalTime=2294.96s | Method=feddenoise
