epoch	phase	stage	acc	stage_pure	clean_precision	clean_recall	noisy_precision	noisy_recall	keep_ratio	avg_teacher_similarity	round_time_sec	total_time_sec
0	warmup	warmup	1.0	None	None	None	None	None	None	None	125.1907	125.1978
1	warmup	warmup	1.58	None	None	None	None	None	None	None	126.6868	251.8910
2	warmup	warmup	6.44	None	None	None	None	None	None	None	126.3634	378.2607
3	warmup	warmup	10.52	None	None	None	None	None	None	None	128.9148	507.1827
4	warmup	warmup	13.63	None	None	None	None	None	None	None	127.0561	634.2453
5	warmup	warmup	16.08	None	None	None	None	None	None	None	127.5302	761.7818
6	warmup	warmup	17.89	None	None	None	None	None	None	None	126.7635	888.5521
7	warmup	warmup	19.96	None	None	None	None	None	None	None	126.2822	1014.8449
8	warmup	warmup	21.44	None	None	None	None	None	None	None	127.7805	1142.6371
9	warmup	warmup	22.84	None	None	None	None	None	None	None	126.3352	1268.9788
10	warmup	warmup	24.42	None	None	None	None	None	None	None	126.8778	1395.8628
11	warmup	warmup	25.75	None	None	None	None	None	None	None	127.0983	1522.9676
12	warmup	warmup	26.4	None	None	None	None	None	None	None	125.9768	1648.9508
13	warmup	warmup	27.69	None	None	None	None	None	None	None	128.7136	1777.6707
14	warmup	warmup	28.49	None	None	None	None	None	None	None	126.5683	1904.2459
15	warmup	warmup	29.56	None	None	None	None	None	None	None	127.4786	2031.7308
16	warmup	warmup	29.82	None	None	None	None	None	None	None	128.1040	2159.8432
17	warmup	warmup	30.33	None	None	None	None	None	None	None	126.2183	2286.0677
18	warmup	warmup	30.84	None	None	None	None	None	None	None	128.3818	2414.4560
19	warmup	warmup	30.98	None	None	None	None	None	None	None	157.0104	2571.4738
20	stage_1	0	31.74	54.302	54.302	97.744	88.72	17.744	90.0	0.988	119.2684	2690.7494
21	stage_1	0	31.85	54.302	54.302	97.744	88.72	17.744	90.0	0.988	119.5716	2810.3278
22	stage_1	0	32.62	54.302	54.302	97.744	88.72	17.744	90.0	0.988	118.3189	2928.6537
23	stage_1	0	32.41	54.302	54.302	97.744	88.72	17.744	90.0	0.988	122.0452	3050.7059
24	stage_1	0	32.6	54.302	54.302	97.744	88.72	17.744	90.0	0.988	120.1741	3170.8942
25	stage_1	0	32.88	54.302	54.302	97.744	88.72	17.744	90.0	0.988	118.5454	3289.4467
26	stage_1	0	32.57	54.302	54.302	97.744	88.72	17.744	90.0	0.988	119.3799	3408.8332
27	stage_1	0	32.93	54.302	54.302	97.744	88.72	17.744	90.0	0.988	118.6050	3527.4452
28	stage_1	0	32.86	54.302	54.302	97.744	88.72	17.744	90.0	0.988	118.3451	3645.7988
29	stage_1	0	32.66	54.302	54.302	97.744	88.72	17.744	90.0	0.988	119.3654	3765.1752
30	stage_1	0	32.98	54.302	54.302	97.744	88.72	17.744	90.0	0.988	118.2638	3883.4474
31	stage_1	0	32.03	54.302	54.302	97.744	88.72	17.744	90.0	0.988	119.9964	4003.4532
32	stage_1	0	32.2	54.302	54.302	97.744	88.72	17.744	90.0	0.988	118.3314	4121.7956
33	stage_1	0	32.56	54.302	54.302	97.744	88.72	17.744	90.0	0.988	119.6390	4241.4417
34	stage_1	0	31.79	54.302	54.302	97.744	88.72	17.744	90.0	0.988	119.3505	4360.8021
35	stage_1	0	32.24	54.302	54.302	97.744	88.72	17.744	90.0	0.988	120.2416	4481.0563
36	stage_1	0	31.93	54.302	54.302	97.744	88.72	17.744	90.0	0.988	118.5008	4599.5658
37	stage_1	0	31.75	54.302	54.302	97.744	88.72	17.744	90.0	0.988	118.5892	4718.1647
38	stage_1	0	31.9	54.302	54.302	97.744	88.72	17.744	90.0	0.988	139.6620	4857.8349
39	stage_2	1	33.63	61.72	61.72	86.408	77.347	46.408	70.0	0.993	96.4564	4954.3003
40	stage_2	1	33.75	61.72	61.72	86.408	77.347	46.408	70.0	0.993	94.6200	5048.9287
41	stage_2	1	33.88	61.72	61.72	86.408	77.347	46.408	70.0	0.993	95.9475	5144.8843
42	stage_2	1	34.06	61.72	61.72	86.408	77.347	46.408	70.0	0.993	98.7216	5243.6141
43	stage_2	1	34.24	61.72	61.72	86.408	77.347	46.408	70.0	0.993	95.7771	5339.4005
44	stage_2	1	34.44	61.72	61.72	86.408	77.347	46.408	70.0	0.993	96.4601	5435.8686
45	stage_2	1	33.82	61.72	61.72	86.408	77.347	46.408	70.0	0.993	97.5850	5533.4623
46	stage_2	1	33.82	61.72	61.72	86.408	77.347	46.408	70.0	0.993	95.0762	5628.5467
47	stage_2	1	33.24	61.72	61.72	86.408	77.347	46.408	70.0	0.993	98.4810	5727.0360
48	stage_2	1	33.54	61.72	61.72	86.408	77.347	46.408	70.0	0.993	96.1674	5823.2129
49	stage_2	1	33.67	61.72	61.72	86.408	77.347	46.408	70.0	0.993	94.3933	5917.6147
50	stage_2	1	33.23	61.72	61.72	86.408	77.347	46.408	70.0	0.993	95.6695	6013.2923
51	stage_2	1	33.41	61.72	61.72	86.408	77.347	46.408	70.0	0.993	94.3068	6107.6074
52	stage_2	1	33.43	61.72	61.72	86.408	77.347	46.408	70.0	0.993	96.6965	6204.3123
53	stage_2	1	33.48	61.72	61.72	86.408	77.347	46.408	70.0	0.993	95.0948	6299.4157
54	stage_2	1	33.42	61.72	61.72	86.408	77.347	46.408	70.0	0.993	95.5261	6394.9501
55	stage_2	1	33.8	61.72	61.72	86.408	77.347	46.408	70.0	0.993	98.0311	6492.9900
56	stage_2	1	33.19	61.72	61.72	86.408	77.347	46.408	70.0	0.993	98.5279	6591.5267
57	stage_2	1	33.35	61.72	61.72	86.408	77.347	46.408	70.0	0.993	111.9033	6703.4387
58	stage_3	2	34.54	66.293	66.293	79.552	74.44	59.552	60.0	0.994	88.7060	6792.1532
