====================================================================================================
Training started at: 2026-03-30 10:05:09
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.4_nt-symmetric_st-least_sim_dr-0.2
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.4_nt-symmetric_st-least_sim_dr-0.2/fedcda_fl_cifar10_20260330-100509-948335_pid1623927.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.4_nt-symmetric_st-least_sim_dr-0.2/fedcda_fl_cifar10_20260330-100509-948335_pid1623927.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 40
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.4
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.2
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=26.67s | TotalTime=26.67s | Method=fedcda
[Round 002/100] Acc=10.330 | RoundTime=26.27s | TotalTime=52.94s | Method=fedcda
[Round 003/100] Acc=11.240 | RoundTime=26.00s | TotalTime=78.94s | Method=fedcda
[Round 004/100] Acc=16.110 | RoundTime=26.30s | TotalTime=105.24s | Method=fedcda
[Round 005/100] Acc=18.540 | RoundTime=24.20s | TotalTime=129.44s | Method=fedcda
[Round 006/100] Acc=14.590 | RoundTime=25.78s | TotalTime=155.22s | Method=fedcda
[Round 007/100] Acc=21.840 | RoundTime=26.90s | TotalTime=182.12s | Method=fedcda
[Round 008/100] Acc=15.270 | RoundTime=25.94s | TotalTime=208.06s | Method=fedcda
[Round 009/100] Acc=18.980 | RoundTime=25.49s | TotalTime=233.55s | Method=fedcda
[Round 010/100] Acc=15.070 | RoundTime=26.34s | TotalTime=259.89s | Method=fedcda
[Round 011/100] Acc=21.580 | RoundTime=28.18s | TotalTime=288.07s | Method=fedcda
[Round 012/100] Acc=16.460 | RoundTime=26.42s | TotalTime=314.50s | Method=fedcda
[Round 013/100] Acc=19.510 | RoundTime=21.51s | TotalTime=336.00s | Method=fedcda
[Round 014/100] Acc=20.350 | RoundTime=20.98s | TotalTime=356.99s | Method=fedcda
[Round 015/100] Acc=16.690 | RoundTime=21.29s | TotalTime=378.28s | Method=fedcda
[Round 016/100] Acc=20.430 | RoundTime=21.28s | TotalTime=399.56s | Method=fedcda
[Round 017/100] Acc=15.570 | RoundTime=21.07s | TotalTime=420.63s | Method=fedcda
[Round 018/100] Acc=17.160 | RoundTime=21.43s | TotalTime=442.07s | Method=fedcda
[Round 019/100] Acc=10.860 | RoundTime=21.17s | TotalTime=463.24s | Method=fedcda
[Round 020/100] Acc=16.090 | RoundTime=21.03s | TotalTime=484.27s | Method=fedcda
[Round 021/100] Acc=14.770 | RoundTime=21.29s | TotalTime=505.56s | Method=fedcda
[Round 022/100] Acc=16.450 | RoundTime=21.11s | TotalTime=526.67s | Method=fedcda
[Round 023/100] Acc=14.890 | RoundTime=21.41s | TotalTime=548.08s | Method=fedcda
[Round 024/100] Acc=16.580 | RoundTime=23.10s | TotalTime=571.18s | Method=fedcda
[Round 025/100] Acc=18.870 | RoundTime=21.16s | TotalTime=592.34s | Method=fedcda
[Round 026/100] Acc=22.850 | RoundTime=21.21s | TotalTime=613.56s | Method=fedcda
[Round 027/100] Acc=21.710 | RoundTime=20.84s | TotalTime=634.40s | Method=fedcda
[Round 028/100] Acc=22.380 | RoundTime=21.20s | TotalTime=655.60s | Method=fedcda
[Round 029/100] Acc=20.440 | RoundTime=21.37s | TotalTime=676.97s | Method=fedcda
[Round 030/100] Acc=17.030 | RoundTime=21.39s | TotalTime=698.36s | Method=fedcda
[Round 031/100] Acc=15.270 | RoundTime=21.48s | TotalTime=719.84s | Method=fedcda
[Round 032/100] Acc=19.940 | RoundTime=21.07s | TotalTime=740.91s | Method=fedcda
[Round 033/100] Acc=19.620 | RoundTime=21.40s | TotalTime=762.31s | Method=fedcda
[Round 034/100] Acc=16.120 | RoundTime=21.66s | TotalTime=783.97s | Method=fedcda
[Round 035/100] Acc=27.160 | RoundTime=21.34s | TotalTime=805.30s | Method=fedcda
[Round 036/100] Acc=25.730 | RoundTime=21.35s | TotalTime=826.65s | Method=fedcda
[Round 037/100] Acc=19.320 | RoundTime=21.32s | TotalTime=847.97s | Method=fedcda
[Round 038/100] Acc=17.960 | RoundTime=23.37s | TotalTime=871.34s | Method=fedcda
[Round 039/100] Acc=22.780 | RoundTime=21.67s | TotalTime=893.01s | Method=fedcda
[Round 040/100] Acc=27.640 | RoundTime=21.58s | TotalTime=914.59s | Method=fedcda
[Round 041/100] Acc=19.110 | RoundTime=21.46s | TotalTime=936.05s | Method=fedcda
[Round 042/100] Acc=22.830 | RoundTime=21.54s | TotalTime=957.59s | Method=fedcda
[Round 043/100] Acc=18.860 | RoundTime=21.42s | TotalTime=979.01s | Method=fedcda
[Round 044/100] Acc=15.660 | RoundTime=21.39s | TotalTime=1000.40s | Method=fedcda
[Round 045/100] Acc=16.920 | RoundTime=21.53s | TotalTime=1021.93s | Method=fedcda
[Round 046/100] Acc=26.580 | RoundTime=21.59s | TotalTime=1043.52s | Method=fedcda
[Round 047/100] Acc=25.570 | RoundTime=21.51s | TotalTime=1065.03s | Method=fedcda
[Round 048/100] Acc=16.720 | RoundTime=21.68s | TotalTime=1086.71s | Method=fedcda
[Round 049/100] Acc=26.700 | RoundTime=21.50s | TotalTime=1108.21s | Method=fedcda
[Round 050/100] Acc=22.890 | RoundTime=21.54s | TotalTime=1129.75s | Method=fedcda
[Round 051/100] Acc=17.940 | RoundTime=34.35s | TotalTime=1164.11s | Method=fedcda
[Round 052/100] Acc=18.110 | RoundTime=32.75s | TotalTime=1196.85s | Method=fedcda
[Round 053/100] Acc=18.000 | RoundTime=32.51s | TotalTime=1229.36s | Method=fedcda
[Round 054/100] Acc=18.570 | RoundTime=33.35s | TotalTime=1262.71s | Method=fedcda
[Round 055/100] Acc=18.730 | RoundTime=32.43s | TotalTime=1295.15s | Method=fedcda
[Round 056/100] Acc=18.590 | RoundTime=32.41s | TotalTime=1327.56s | Method=fedcda
[Round 057/100] Acc=18.690 | RoundTime=32.41s | TotalTime=1359.97s | Method=fedcda
[Round 058/100] Acc=18.560 | RoundTime=32.28s | TotalTime=1392.25s | Method=fedcda
[Round 059/100] Acc=18.600 | RoundTime=35.14s | TotalTime=1427.38s | Method=fedcda
[Round 060/100] Acc=18.770 | RoundTime=32.87s | TotalTime=1460.25s | Method=fedcda
[Round 061/100] Acc=19.010 | RoundTime=32.50s | TotalTime=1492.75s | Method=fedcda
[Round 062/100] Acc=19.100 | RoundTime=32.23s | TotalTime=1524.98s | Method=fedcda
[Round 063/100] Acc=19.310 | RoundTime=32.78s | TotalTime=1557.76s | Method=fedcda
[Round 064/100] Acc=19.420 | RoundTime=32.11s | TotalTime=1589.87s | Method=fedcda
[Round 065/100] Acc=19.370 | RoundTime=33.71s | TotalTime=1623.58s | Method=fedcda
