====================================================================================================
Training started at: 2026-03-30 08:59:12
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.4_nt-symmetric_st-least_sim_dr-0.2
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.4_nt-symmetric_st-least_sim_dr-0.2/fedcda_fl_cifar10_20260330-085912-155606_pid1065273.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.4_nt-symmetric_st-least_sim_dr-0.2/fedcda_fl_cifar10_20260330-085912-155606_pid1065273.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 54
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.4
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.2
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=26.85s | TotalTime=26.85s | Method=fedcda
[Round 002/100] Acc=12.830 | RoundTime=27.84s | TotalTime=54.69s | Method=fedcda
[Round 003/100] Acc=13.260 | RoundTime=26.74s | TotalTime=81.43s | Method=fedcda
[Round 004/100] Acc=14.280 | RoundTime=28.12s | TotalTime=109.55s | Method=fedcda
[Round 005/100] Acc=21.540 | RoundTime=27.13s | TotalTime=136.68s | Method=fedcda
[Round 006/100] Acc=19.550 | RoundTime=27.03s | TotalTime=163.71s | Method=fedcda
[Round 007/100] Acc=23.840 | RoundTime=27.96s | TotalTime=191.67s | Method=fedcda
[Round 008/100] Acc=15.560 | RoundTime=27.60s | TotalTime=219.28s | Method=fedcda
[Round 009/100] Acc=24.890 | RoundTime=27.79s | TotalTime=247.06s | Method=fedcda
[Round 010/100] Acc=15.330 | RoundTime=26.64s | TotalTime=273.70s | Method=fedcda
[Round 011/100] Acc=16.630 | RoundTime=29.36s | TotalTime=303.07s | Method=fedcda
[Round 012/100] Acc=21.200 | RoundTime=21.13s | TotalTime=324.20s | Method=fedcda
[Round 013/100] Acc=17.000 | RoundTime=20.81s | TotalTime=345.01s | Method=fedcda
[Round 014/100] Acc=15.880 | RoundTime=21.12s | TotalTime=366.12s | Method=fedcda
[Round 015/100] Acc=13.870 | RoundTime=21.34s | TotalTime=387.46s | Method=fedcda
[Round 016/100] Acc=21.090 | RoundTime=21.08s | TotalTime=408.54s | Method=fedcda
[Round 017/100] Acc=15.480 | RoundTime=20.96s | TotalTime=429.50s | Method=fedcda
[Round 018/100] Acc=20.200 | RoundTime=21.29s | TotalTime=450.79s | Method=fedcda
[Round 019/100] Acc=13.170 | RoundTime=21.23s | TotalTime=472.02s | Method=fedcda
[Round 020/100] Acc=17.750 | RoundTime=21.42s | TotalTime=493.44s | Method=fedcda
[Round 021/100] Acc=21.200 | RoundTime=21.48s | TotalTime=514.92s | Method=fedcda
[Round 022/100] Acc=20.380 | RoundTime=21.07s | TotalTime=535.99s | Method=fedcda
[Round 023/100] Acc=14.500 | RoundTime=21.10s | TotalTime=557.09s | Method=fedcda
[Round 024/100] Acc=22.270 | RoundTime=23.30s | TotalTime=580.39s | Method=fedcda
[Round 025/100] Acc=18.170 | RoundTime=21.09s | TotalTime=601.48s | Method=fedcda
[Round 026/100] Acc=11.820 | RoundTime=21.46s | TotalTime=622.94s | Method=fedcda
[Round 027/100] Acc=19.360 | RoundTime=21.01s | TotalTime=643.95s | Method=fedcda
[Round 028/100] Acc=22.960 | RoundTime=21.31s | TotalTime=665.26s | Method=fedcda
[Round 029/100] Acc=18.910 | RoundTime=21.29s | TotalTime=686.55s | Method=fedcda
[Round 030/100] Acc=17.660 | RoundTime=21.37s | TotalTime=707.91s | Method=fedcda
[Round 031/100] Acc=20.940 | RoundTime=21.26s | TotalTime=729.17s | Method=fedcda
[Round 032/100] Acc=23.070 | RoundTime=21.58s | TotalTime=750.75s | Method=fedcda
[Round 033/100] Acc=17.660 | RoundTime=21.19s | TotalTime=771.94s | Method=fedcda
[Round 034/100] Acc=24.110 | RoundTime=21.21s | TotalTime=793.16s | Method=fedcda
[Round 035/100] Acc=15.190 | RoundTime=21.45s | TotalTime=814.61s | Method=fedcda
[Round 036/100] Acc=20.850 | RoundTime=21.36s | TotalTime=835.97s | Method=fedcda
[Round 037/100] Acc=19.110 | RoundTime=23.41s | TotalTime=859.38s | Method=fedcda
[Round 038/100] Acc=19.640 | RoundTime=21.51s | TotalTime=880.89s | Method=fedcda
[Round 039/100] Acc=22.550 | RoundTime=20.93s | TotalTime=901.82s | Method=fedcda
[Round 040/100] Acc=18.770 | RoundTime=21.50s | TotalTime=923.32s | Method=fedcda
[Round 041/100] Acc=21.880 | RoundTime=21.58s | TotalTime=944.89s | Method=fedcda
[Round 042/100] Acc=17.870 | RoundTime=21.55s | TotalTime=966.44s | Method=fedcda
[Round 043/100] Acc=17.940 | RoundTime=21.72s | TotalTime=988.16s | Method=fedcda
