====================================================================================================
Training started at: 2026-03-30 01:30:04
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.2
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.2/fedcda_fl_cifar10_20260330-013004-219805_pid1429058.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.2/fedcda_fl_cifar10_20260330-013004-219805_pid1429058.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 60
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.1
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.2
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=24.41s | TotalTime=24.41s | Method=fedcda
[Round 002/100] Acc=11.840 | RoundTime=24.22s | TotalTime=48.63s | Method=fedcda
[Round 003/100] Acc=10.480 | RoundTime=25.13s | TotalTime=73.76s | Method=fedcda
[Round 004/100] Acc=25.930 | RoundTime=24.13s | TotalTime=97.89s | Method=fedcda
[Round 005/100] Acc=20.200 | RoundTime=24.77s | TotalTime=122.67s | Method=fedcda
[Round 006/100] Acc=27.980 | RoundTime=24.42s | TotalTime=147.09s | Method=fedcda
[Round 007/100] Acc=33.910 | RoundTime=25.70s | TotalTime=172.79s | Method=fedcda
[Round 008/100] Acc=29.630 | RoundTime=25.29s | TotalTime=198.08s | Method=fedcda
[Round 009/100] Acc=20.050 | RoundTime=25.18s | TotalTime=223.27s | Method=fedcda
[Round 010/100] Acc=24.650 | RoundTime=25.42s | TotalTime=248.69s | Method=fedcda
[Round 011/100] Acc=30.320 | RoundTime=28.30s | TotalTime=276.98s | Method=fedcda
[Round 012/100] Acc=27.590 | RoundTime=26.99s | TotalTime=303.97s | Method=fedcda
[Round 013/100] Acc=24.470 | RoundTime=22.97s | TotalTime=326.94s | Method=fedcda
[Round 014/100] Acc=34.950 | RoundTime=23.78s | TotalTime=350.72s | Method=fedcda
[Round 015/100] Acc=26.640 | RoundTime=24.56s | TotalTime=375.28s | Method=fedcda
[Round 016/100] Acc=20.290 | RoundTime=25.54s | TotalTime=400.82s | Method=fedcda
