====================================================================================================
Training started at: 2026-03-30 01:32:07
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.2
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.2/fedcda_fl_cifar10_20260330-013207-108378_pid1446710.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.2/fedcda_fl_cifar10_20260330-013207-108378_pid1446710.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 40
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.1
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.2
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=26.16s | TotalTime=26.16s | Method=fedcda
[Round 002/100] Acc=10.000 | RoundTime=25.77s | TotalTime=51.93s | Method=fedcda
[Round 003/100] Acc=16.200 | RoundTime=25.53s | TotalTime=77.47s | Method=fedcda
[Round 004/100] Acc=21.540 | RoundTime=26.93s | TotalTime=104.39s | Method=fedcda
[Round 005/100] Acc=19.870 | RoundTime=28.28s | TotalTime=132.67s | Method=fedcda
[Round 006/100] Acc=25.780 | RoundTime=27.00s | TotalTime=159.67s | Method=fedcda
[Round 007/100] Acc=26.780 | RoundTime=27.27s | TotalTime=186.94s | Method=fedcda
[Round 008/100] Acc=30.720 | RoundTime=27.03s | TotalTime=213.97s | Method=fedcda
[Round 009/100] Acc=24.950 | RoundTime=27.29s | TotalTime=241.26s | Method=fedcda
[Round 010/100] Acc=32.930 | RoundTime=27.06s | TotalTime=268.33s | Method=fedcda
[Round 011/100] Acc=34.290 | RoundTime=29.47s | TotalTime=297.80s | Method=fedcda
[Round 012/100] Acc=29.540 | RoundTime=27.32s | TotalTime=325.12s | Method=fedcda
[Round 013/100] Acc=36.020 | RoundTime=24.08s | TotalTime=349.19s | Method=fedcda
[Round 014/100] Acc=23.550 | RoundTime=23.68s | TotalTime=372.87s | Method=fedcda
[Round 015/100] Acc=37.860 | RoundTime=23.14s | TotalTime=396.01s | Method=fedcda
[Round 016/100] Acc=37.570 | RoundTime=22.35s | TotalTime=418.37s | Method=fedcda
[Round 017/100] Acc=35.160 | RoundTime=23.84s | TotalTime=442.21s | Method=fedcda
[Round 018/100] Acc=26.350 | RoundTime=23.58s | TotalTime=465.78s | Method=fedcda
[Round 019/100] Acc=32.670 | RoundTime=23.62s | TotalTime=489.40s | Method=fedcda
[Round 020/100] Acc=27.750 | RoundTime=24.37s | TotalTime=513.77s | Method=fedcda
[Round 021/100] Acc=31.220 | RoundTime=23.83s | TotalTime=537.60s | Method=fedcda
[Round 022/100] Acc=17.900 | RoundTime=24.28s | TotalTime=561.88s | Method=fedcda
[Round 023/100] Acc=30.560 | RoundTime=23.31s | TotalTime=585.18s | Method=fedcda
[Round 024/100] Acc=31.580 | RoundTime=25.36s | TotalTime=610.55s | Method=fedcda
[Round 025/100] Acc=31.200 | RoundTime=24.92s | TotalTime=635.46s | Method=fedcda
[Round 026/100] Acc=30.740 | RoundTime=24.44s | TotalTime=659.90s | Method=fedcda
[Round 027/100] Acc=20.250 | RoundTime=24.39s | TotalTime=684.29s | Method=fedcda
[Round 028/100] Acc=42.900 | RoundTime=24.62s | TotalTime=708.92s | Method=fedcda
[Round 029/100] Acc=24.170 | RoundTime=23.97s | TotalTime=732.88s | Method=fedcda
[Round 030/100] Acc=24.030 | RoundTime=24.45s | TotalTime=757.33s | Method=fedcda
[Round 031/100] Acc=39.220 | RoundTime=24.20s | TotalTime=781.53s | Method=fedcda
[Round 032/100] Acc=34.810 | RoundTime=23.95s | TotalTime=805.48s | Method=fedcda
[Round 033/100] Acc=39.580 | RoundTime=24.08s | TotalTime=829.56s | Method=fedcda
[Round 034/100] Acc=30.930 | RoundTime=24.11s | TotalTime=853.66s | Method=fedcda
[Round 035/100] Acc=39.120 | RoundTime=24.77s | TotalTime=878.44s | Method=fedcda
[Round 036/100] Acc=36.340 | RoundTime=24.50s | TotalTime=902.94s | Method=fedcda
[Round 037/100] Acc=35.750 | RoundTime=24.40s | TotalTime=927.34s | Method=fedcda
[Round 038/100] Acc=19.680 | RoundTime=25.51s | TotalTime=952.85s | Method=fedcda
