epoch	acc	pure	round_time_sec	total_time_sec
0	19.59	29.994	28.4576	28.4578
1	12.38	29.984	26.7616	55.2196
2	26.74	30.064	27.8764	83.0962
3	23.61	30.075	29.0453	112.1417
4	37.07	30.032	28.8006	140.9425
5	36.17	30.067	27.0944	168.0370
6	32.91	30.045	27.8875	195.9247
7	35.93	30.001	28.8618	224.7867
8	30.69	29.994	28.7861	253.5730
9	28.38	30.079	28.3562	281.9294
10	31.65	41.056	35.7517	317.6813
11	35.71	41.258	34.6232	352.3047
12	31.64	41.115	39.4269	391.7318
13	31.75	40.67	35.3002	427.0322
14	31.78	42.63	36.6705	463.7029
15	33.31	37.488	39.8499	503.5530
16	32.87	38.019	34.6314	538.1846
17	34.72	41.25	35.7475	573.9323
18	30.75	40.942	36.9351	610.8676
19	35.53	41.491	38.6510	649.5188
20	37.31	55.683	38.6146	688.1336
21	40.75	51.998	34.7523	722.8861
22	40.78	53.435	34.6035	757.4897
23	37.51	50.913	38.1128	795.6028
24	41.17	50.49	37.0706	832.6736
25	43.43	57.133	36.7701	869.4439
26	42.54	58.39	35.4364	904.8804
27	41.58	46.749	38.9277	943.8084
28	40.25	61.038	38.8812	982.6898
29	41.73	52.471	39.4851	1022.1750
30	43.55	57.233	40.1886	1062.3638
31	47.18	55.779	35.4422	1097.8062
32	46.62	59.297	38.1660	1135.9724
33	45.45	57.815	39.3015	1175.2741
34	47.51	60.226	39.6974	1214.9717
35	46.19	49.182	39.6362	1254.6080
36	45.2	57.051	36.6632	1291.2714
37	46.02	61.045	37.9031	1329.1747
38	47.19	56.908	39.8808	1369.0557
39	47.51	55.9	38.7774	1407.8332
40	50.46	63.029	40.2224	1448.0558
41	50.87	63.688	39.2066	1487.2626
42	52.08	68.9	38.2492	1525.5120
43	50.84	65.134	38.2437	1563.7559
44	51.6	65.013	39.4734	1603.2294
45	51.3	63.74	38.1665	1641.3961
46	51.05	68.576	41.6220	1683.0183
47	51.03	67.011	36.2963	1719.3148
48	50.96	66.316	36.0189	1755.3339
49	52.2	64.798	40.1578	1795.4919
50	53.04	61.818	39.8116	1835.3037
51	52.3	67.259	36.4220	1871.7258
52	52.43	60.604	34.5577	1906.2837
53	51.74	71.441	37.7025	1943.9864
54	53.29	72.866	36.3783	1980.3652
55	54.11	68.551	38.8816	2019.2470
56	54.18	68.41	34.8187	2054.0658
57	54.38	65.162	38.0765	2092.1425
58	54.5	66.469	38.1525	2130.2952
59	53.04	70.725	38.2059	2168.5013
60	55.29	71.906	40.2223	2208.7238
61	57.06	73.667	38.0854	2246.8094
62	56.47	68.292	36.9583	2283.7679
63	57.67	74.466	39.5475	2323.3156
64	56.15	68.242	34.9581	2358.2739
65	58.02	71.888	34.3110	2392.5850
66	57.25	66.531	35.6881	2428.2733
67	55.96	65.232	39.1835	2467.4571
68	57.53	68.578	38.0947	2505.5520
69	56.81	68.907	35.0858	2540.6379
70	59.65	76.286	32.0623	2572.7004
71	60.75	70.743	38.3110	2611.0116
72	60.29	73.635	35.6001	2646.6119
73	60.58	71.329	40.0247	2686.6368
74	59.72	75.757	34.7405	2721.3774
75	60.91	72.12	37.6243	2759.0019
76	60.71	73.571	34.6757	2793.6778
77	60.01	73.043	36.3870	2830.0650
78	59.4	69.356	41.0623	2871.1276
79	59.53	71.73	36.8821	2908.0099
80	62.33	73.336	39.5306	2947.5407
81	61.82	72.237	38.1822	2985.7230
82	61.52	77.656	40.7933	3026.5165
83	61.78	74.055	37.0277	3063.5444
84	63.0	76.356	39.3116	3102.8562
85	62.76	73.775	40.0655	3142.9219
86	62.33	75.746	38.6334	3181.5555
87	60.81	73.718	37.8015	3219.3572
88	61.39	74.451	40.2355	3259.5929
89	62.56	74.046	40.8600	3300.4531
90	63.4	80.336	40.3578	3340.8111
91	63.73	78.543	38.3384	3379.1498
92	64.05	71.396	38.9686	3418.1185
93	62.94	80.704	39.4032	3457.5219
94	63.98	79.02	39.0683	3496.5904
95	63.5	77.893	39.7249	3536.3155
96	64.49	78.974	38.7623	3575.0779
97	63.98	76.908	39.4970	3614.5752
98	64.46	78.18	38.9716	3653.5470
99	63.81	80.398	36.3303	3689.8775
