====================================================================================================
Training started at: 2026-03-09 03:15:07
Result directory: results/fl_tinyimagenet/feddenoise
Result txt file : results/fl_tinyimagenet/feddenoise/model=feddenoise_dataset=fl_tinyimagenet_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.3_denoise=random_noiseType=symmetric_noiseMax=0.3_avg=weight_seed=0_20260309-031507.txt
Result log file : results/fl_tinyimagenet/feddenoise/model=feddenoise_dataset=fl_tinyimagenet_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.3_denoise=random_noiseType=symmetric_noiseMax=0.3_avg=weight_seed=0_20260309-031507.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_tinyimagenet
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Alpha: 0.5
Drop rate: 0.3
Denoise strategy: random
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=0.530 | Pure=79.149 | RoundTime=77.03s | TotalTime=77.03s | Method=feddenoise
[Round 002/100] Acc=1.790 | Pure=87.938 | RoundTime=77.58s | TotalTime=154.62s | Method=feddenoise
[Round 003/100] Acc=6.180 | Pure=84.157 | RoundTime=77.22s | TotalTime=231.84s | Method=feddenoise
[Round 004/100] Acc=8.830 | Pure=82.004 | RoundTime=76.76s | TotalTime=308.60s | Method=feddenoise
[Round 005/100] Acc=9.990 | Pure=84.882 | RoundTime=77.06s | TotalTime=385.66s | Method=feddenoise
[Round 006/100] Acc=10.610 | Pure=83.298 | RoundTime=77.13s | TotalTime=462.79s | Method=feddenoise
[Round 007/100] Acc=11.110 | Pure=82.601 | RoundTime=76.49s | TotalTime=539.29s | Method=feddenoise
[Round 008/100] Acc=11.720 | Pure=81.804 | RoundTime=76.37s | TotalTime=615.65s | Method=feddenoise
[Round 009/100] Acc=11.700 | Pure=78.260 | RoundTime=76.62s | TotalTime=692.28s | Method=feddenoise
[Round 010/100] Acc=12.940 | Pure=86.554 | RoundTime=74.65s | TotalTime=766.92s | Method=feddenoise
[Round 011/100] Acc=13.580 | Pure=93.505 | RoundTime=101.06s | TotalTime=867.99s | Method=feddenoise
[Round 012/100] Acc=13.890 | Pure=89.996 | RoundTime=101.30s | TotalTime=969.29s | Method=feddenoise
[Round 013/100] Acc=14.270 | Pure=91.625 | RoundTime=100.00s | TotalTime=1069.29s | Method=feddenoise
[Round 014/100] Acc=14.390 | Pure=89.129 | RoundTime=99.65s | TotalTime=1168.94s | Method=feddenoise
[Round 015/100] Acc=15.230 | Pure=90.794 | RoundTime=100.87s | TotalTime=1269.81s | Method=feddenoise
[Round 016/100] Acc=15.820 | Pure=91.727 | RoundTime=100.83s | TotalTime=1370.64s | Method=feddenoise
[Round 017/100] Acc=15.840 | Pure=90.391 | RoundTime=100.83s | TotalTime=1471.48s | Method=feddenoise
[Round 018/100] Acc=16.120 | Pure=91.777 | RoundTime=99.23s | TotalTime=1570.71s | Method=feddenoise
[Round 019/100] Acc=16.670 | Pure=93.187 | RoundTime=100.87s | TotalTime=1671.58s | Method=feddenoise
[Round 020/100] Acc=16.970 | Pure=93.183 | RoundTime=99.28s | TotalTime=1770.86s | Method=feddenoise
[Round 021/100] Acc=17.280 | Pure=91.946 | RoundTime=100.26s | TotalTime=1871.12s | Method=feddenoise
[Round 022/100] Acc=17.850 | Pure=96.418 | RoundTime=99.17s | TotalTime=1970.29s | Method=feddenoise
[Round 023/100] Acc=18.160 | Pure=93.484 | RoundTime=99.76s | TotalTime=2070.05s | Method=feddenoise
[Round 024/100] Acc=18.670 | Pure=94.006 | RoundTime=99.77s | TotalTime=2169.82s | Method=feddenoise
[Round 025/100] Acc=18.520 | Pure=91.220 | RoundTime=98.31s | TotalTime=2268.13s | Method=feddenoise
[Round 026/100] Acc=18.760 | Pure=90.459 | RoundTime=99.83s | TotalTime=2367.96s | Method=feddenoise
