====================================================================================================
Training started at: 2026-03-08 10:17:34
Result directory: results/fl_tinyimagenet/feddenoise
Result txt file : results/fl_tinyimagenet/feddenoise/model=feddenoise_dataset=fl_tinyimagenet_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.15_denoise=mix_noiseType=symmetric_noiseMax=0.3_avg=weight_seed=0_20260308-101734.txt
Result log file : results/fl_tinyimagenet/feddenoise/model=feddenoise_dataset=fl_tinyimagenet_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.15_denoise=mix_noiseType=symmetric_noiseMax=0.3_avg=weight_seed=0_20260308-101734.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_tinyimagenet
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Alpha: 0.5
Drop rate: 0.15
Denoise strategy: mix
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=0.500 | Pure=81.774 | RoundTime=90.39s | TotalTime=90.39s | Method=feddenoise
[Round 002/100] Acc=1.650 | Pure=85.121 | RoundTime=90.11s | TotalTime=180.50s | Method=feddenoise
[Round 003/100] Acc=5.730 | Pure=82.682 | RoundTime=89.71s | TotalTime=270.21s | Method=feddenoise
[Round 004/100] Acc=8.120 | Pure=79.590 | RoundTime=87.97s | TotalTime=358.18s | Method=feddenoise
[Round 005/100] Acc=9.500 | Pure=86.896 | RoundTime=88.66s | TotalTime=446.84s | Method=feddenoise
[Round 006/100] Acc=10.750 | Pure=85.019 | RoundTime=88.01s | TotalTime=534.85s | Method=feddenoise
[Round 007/100] Acc=10.940 | Pure=81.734 | RoundTime=88.31s | TotalTime=623.16s | Method=feddenoise
[Round 008/100] Acc=11.500 | Pure=81.925 | RoundTime=87.67s | TotalTime=710.82s | Method=feddenoise
[Round 009/100] Acc=12.260 | Pure=84.859 | RoundTime=89.95s | TotalTime=800.78s | Method=feddenoise
[Round 010/100] Acc=12.580 | Pure=84.808 | RoundTime=91.57s | TotalTime=892.35s | Method=feddenoise
[Round 011/100] Acc=13.300 | Pure=91.115 | RoundTime=119.56s | TotalTime=1011.91s | Method=feddenoise
[Round 012/100] Acc=13.570 | Pure=86.761 | RoundTime=120.54s | TotalTime=1132.45s | Method=feddenoise
[Round 013/100] Acc=14.400 | Pure=87.129 | RoundTime=120.08s | TotalTime=1252.52s | Method=feddenoise
[Round 014/100] Acc=14.860 | Pure=92.042 | RoundTime=120.05s | TotalTime=1372.57s | Method=feddenoise
[Round 015/100] Acc=15.060 | Pure=86.248 | RoundTime=120.51s | TotalTime=1493.08s | Method=feddenoise
[Round 016/100] Acc=15.460 | Pure=88.084 | RoundTime=119.96s | TotalTime=1613.05s | Method=feddenoise
[Round 017/100] Acc=15.750 | Pure=88.816 | RoundTime=118.51s | TotalTime=1731.56s | Method=feddenoise
[Round 018/100] Acc=16.070 | Pure=89.971 | RoundTime=118.84s | TotalTime=1850.40s | Method=feddenoise
[Round 019/100] Acc=16.460 | Pure=89.860 | RoundTime=121.38s | TotalTime=1971.78s | Method=feddenoise
[Round 020/100] Acc=16.090 | Pure=87.347 | RoundTime=119.23s | TotalTime=2091.00s | Method=feddenoise
[Round 021/100] Acc=16.590 | Pure=86.314 | RoundTime=120.76s | TotalTime=2211.77s | Method=feddenoise
[Round 022/100] Acc=17.060 | Pure=90.210 | RoundTime=121.09s | TotalTime=2332.85s | Method=feddenoise
[Round 023/100] Acc=17.400 | Pure=90.582 | RoundTime=119.55s | TotalTime=2452.40s | Method=feddenoise
[Round 024/100] Acc=17.690 | Pure=89.350 | RoundTime=118.83s | TotalTime=2571.23s | Method=feddenoise
