====================================================================================================
Training started at: 2026-03-10 03:51:14
Result directory: results/fl_tinyimagenet/feddenoise
Result txt file : results/fl_tinyimagenet/feddenoise/model=feddenoise_dataset=fl_tinyimagenet_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.15_denoise=least_sim_noiseType=symmetric_noiseMax=0.3_avg=weight_seed=0_20260310-035114.txt
Result log file : results/fl_tinyimagenet/feddenoise/model=feddenoise_dataset=fl_tinyimagenet_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.15_denoise=least_sim_noiseType=symmetric_noiseMax=0.3_avg=weight_seed=0_20260310-035114.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_tinyimagenet
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=0.680 | Pure=78.318 | RoundTime=85.06s | TotalTime=85.06s | Method=feddenoise
[Round 002/100] Acc=2.350 | Pure=83.243 | RoundTime=127.58s | TotalTime=212.64s | Method=feddenoise
[Round 003/100] Acc=3.920 | Pure=84.549 | RoundTime=118.11s | TotalTime=330.75s | Method=feddenoise
[Round 004/100] Acc=4.400 | Pure=85.204 | RoundTime=85.72s | TotalTime=416.47s | Method=feddenoise
[Round 005/100] Acc=4.820 | Pure=78.912 | RoundTime=84.54s | TotalTime=501.01s | Method=feddenoise
[Round 006/100] Acc=5.320 | Pure=80.250 | RoundTime=85.83s | TotalTime=586.84s | Method=feddenoise
[Round 007/100] Acc=5.420 | Pure=83.228 | RoundTime=85.07s | TotalTime=671.91s | Method=feddenoise
[Round 008/100] Acc=5.720 | Pure=82.135 | RoundTime=86.30s | TotalTime=758.21s | Method=feddenoise
[Round 009/100] Acc=6.130 | Pure=81.346 | RoundTime=86.47s | TotalTime=844.69s | Method=feddenoise
[Round 010/100] Acc=6.830 | Pure=89.882 | RoundTime=84.69s | TotalTime=929.38s | Method=feddenoise
[Round 011/100] Acc=7.010 | Pure=88.044 | RoundTime=116.72s | TotalTime=1046.10s | Method=feddenoise
[Round 012/100] Acc=7.440 | Pure=88.866 | RoundTime=118.67s | TotalTime=1164.77s | Method=feddenoise
[Round 013/100] Acc=7.980 | Pure=90.466 | RoundTime=116.49s | TotalTime=1281.26s | Method=feddenoise
[Round 014/100] Acc=7.710 | Pure=88.879 | RoundTime=114.69s | TotalTime=1395.95s | Method=feddenoise
[Round 015/100] Acc=7.840 | Pure=86.406 | RoundTime=114.37s | TotalTime=1510.33s | Method=feddenoise
[Round 016/100] Acc=7.810 | Pure=88.134 | RoundTime=120.02s | TotalTime=1630.34s | Method=feddenoise
[Round 017/100] Acc=8.740 | Pure=87.126 | RoundTime=118.83s | TotalTime=1749.18s | Method=feddenoise
[Round 018/100] Acc=8.390 | Pure=87.295 | RoundTime=115.34s | TotalTime=1864.52s | Method=feddenoise
[Round 019/100] Acc=8.750 | Pure=87.771 | RoundTime=116.53s | TotalTime=1981.05s | Method=feddenoise
[Round 020/100] Acc=8.470 | Pure=86.904 | RoundTime=115.56s | TotalTime=2096.61s | Method=feddenoise
[Round 021/100] Acc=8.870 | Pure=87.560 | RoundTime=116.16s | TotalTime=2212.77s | Method=feddenoise
[Round 022/100] Acc=8.970 | Pure=92.309 | RoundTime=116.29s | TotalTime=2329.06s | Method=feddenoise
[Round 023/100] Acc=9.430 | Pure=89.235 | RoundTime=115.75s | TotalTime=2444.81s | Method=feddenoise
[Round 024/100] Acc=9.170 | Pure=87.081 | RoundTime=114.08s | TotalTime=2558.90s | Method=feddenoise
[Round 025/100] Acc=9.150 | Pure=87.647 | RoundTime=115.56s | TotalTime=2674.46s | Method=feddenoise
[Round 026/100] Acc=9.800 | Pure=89.319 | RoundTime=115.55s | TotalTime=2790.00s | Method=feddenoise
[Round 027/100] Acc=9.650 | Pure=92.616 | RoundTime=115.24s | TotalTime=2905.24s | Method=feddenoise
[Round 028/100] Acc=9.440 | Pure=87.557 | RoundTime=118.15s | TotalTime=3023.40s | Method=feddenoise
[Round 029/100] Acc=9.760 | Pure=89.406 | RoundTime=119.47s | TotalTime=3142.87s | Method=feddenoise
[Round 030/100] Acc=9.340 | Pure=87.419 | RoundTime=122.26s | TotalTime=3265.13s | Method=feddenoise
[Round 031/100] Acc=9.420 | Pure=86.494 | RoundTime=114.81s | TotalTime=3379.94s | Method=feddenoise
[Round 032/100] Acc=9.850 | Pure=89.864 | RoundTime=114.77s | TotalTime=3494.71s | Method=feddenoise
[Round 033/100] Acc=9.680 | Pure=87.145 | RoundTime=116.65s | TotalTime=3611.36s | Method=feddenoise
