epoch	acc	pure	round_time_sec	total_time_sec
0	0.73	85.724	87.1182	87.1185
1	2.32	88.843	85.8589	172.9777
2	3.77	82.758	84.2676	257.2456
3	4.29	80.53	85.3655	342.6114
4	5.04	81.457	84.7882	427.3999
5	6.29	86.74	85.4279	512.8281
6	5.79	86.08	85.0596	597.8879
7	6.36	82.323	85.1807	683.0690
8	6.72	82.788	83.7725	766.8417
9	7.16	86.669	84.0680	850.9101
10	7.37	87.337	115.2746	966.1849
11	8.05	90.553	115.3864	1081.5716
12	7.45	85.998	115.2755	1196.8473
13	8.17	87.702	117.9835	1314.8312
14	8.24	88.21	115.3940	1430.2254
15	8.65	87.745	117.4479	1547.6736
16	8.59	89.07	116.9890	1664.6628
17	9.29	91.004	114.9955	1779.6586
18	9.38	88.353	116.0613	1895.7202
19	9.5	88.548	115.5942	2011.3147
20	9.68	89.758	117.2130	2128.5280
21	9.68	90.729	113.9922	2242.5206
22	9.58	86.398	115.6812	2358.2021
23	9.94	89.86	116.4122	2474.6146
24	10.13	92.49	117.6768	2592.2917
25	10.03	90.697	115.3941	2707.6861
26	10.23	90.355	115.8906	2823.5772
27	10.6	88.723	116.4650	2940.0426
28	10.48	86.794	115.9336	3055.9765
29	10.63	91.85	115.5489	3171.5257
30	11.02	94.726	117.5315	3289.0575
31	11.21	92.265	115.7382	3404.7962
32	10.58	90.03	114.9155	3519.7120
33	10.46	86.604	116.3989	3636.1111
34	11.13	91.739	118.6300	3754.7413
35	11.14	93.857	118.9113	3873.6529
36	11.25	93.488	116.7165	3990.3697
37	11.36	91.453	117.5423	4107.9123
38	11.14	88.732	114.5426	4222.4552
39	11.4	89.792	116.1750	4338.6305
40	11.5	87.421	114.2171	4452.8478
41	10.65	86.88	117.6656	4570.5137
42	10.87	89.215	116.5290	4687.0429
43	11.62	88.92	118.6485	4805.6917
44	11.76	94.19	116.4481	4922.1401
45	11.38	89.536	115.8596	5038.0000
46	12.14	91.728	115.0242	5153.0244
47	11.29	91.915	121.7759	5274.8006
48	11.23	93.142	117.0573	5391.8582
49	11.49	89.491	116.9747	5508.8331
50	12.08	91.775	119.1969	5628.0303
51	11.76	91.332	120.7215	5748.7521
52	11.41	90.167	114.6757	5863.4281
53	11.25	88.473	117.3208	5980.7492
54	11.34	87.701	118.4400	6099.1895
55	11.32	88.236	116.3399	6215.5297
56	11.21	87.749	119.2253	6334.7554
57	11.39	88.82	117.7820	6452.5376
58	11.2	89.09	120.5782	6573.1161
59	11.92	92.862	115.4524	6688.5689
60	11.49	86.519	114.5139	6803.0831
61	11.63	90.761	118.5252	6921.6086
62	11.71	89.079	121.3719	7042.9808
63	11.16	89.733	120.1595	7163.1406
64	11.36	89.416	116.4033	7279.5443
65	11.08	88.244	117.9284	7397.4731
66	11.12	90.841	118.5996	7516.0730
67	11.38	90.992	117.1779	7633.2512
68	10.93	88.136	115.8886	7749.1401
69	11.27	89.395	116.2243	7865.3647
70	11.46	93.021	114.7988	7980.1638
71	10.99	89.195	118.4992	8098.6633
72	11.13	91.87	121.2355	8219.8991
73	10.89	87.466	115.2774	8335.1769
74	11.39	90.604	116.8874	8452.0646
75	11.6	91.26	118.5008	8570.5657
76	11.19	90.166	117.5378	8688.1038
77	11.0	90.276	114.1065	8802.2106
78	10.72	90.306	118.1514	8920.3622
79	11.08	89.662	114.1547	9034.5172
80	11.12	89.149	117.2171	9151.7346
81	11.19	88.647	118.3414	9270.0763
82	11.07	88.01	115.6604	9385.7370
83	11.33	89.995	115.1390	9500.8763
84	10.98	89.248	118.8651	9619.7417
85	11.2	90.233	121.5735	9741.3155
86	11.72	90.294	114.7360	9856.0519
87	11.02	87.376	120.2481	9976.3003
88	10.31	85.776	124.6519	10100.9525
89	10.36	86.754	117.6960	10218.6488
90	10.93	87.265	118.3818	10337.0309
91	10.72	90.645	116.1380	10453.1692
92	11.18	90.344	118.2953	10571.4647
93	10.84	91.254	115.5868	10687.0518
94	10.47	86.193	117.0733	10804.1254
95	10.84	90.736	119.5086	10923.6343
96	10.93	89.723	116.7701	11040.4047
97	11.19	90.214	113.9891	11154.3941
98	10.61	85.913	99.4979	11253.8923
99	10.58	86.597	71.7827	11325.6752
