epoch	acc	pure	round_time_sec	total_time_sec
0	0.81	78.511	87.1547	87.1549
1	2.07	84.039	85.7686	172.9237
2	4.0	84.498	85.1406	258.0645
3	3.88	81.013	86.2335	344.2983
4	4.81	84.865	84.6364	428.9351
5	5.11	82.65	86.4557	515.3911
6	5.78	81.846	85.1187	600.5101
7	6.13	83.856	85.0143	685.5246
8	6.45	86.284	85.4339	770.9589
9	6.48	82.182	84.9005	855.8597
10	6.99	89.328	115.4101	971.2702
11	7.17	87.03	114.9874	1086.2578
12	7.9	89.963	113.7171	1199.9753
13	8.13	86.47	118.0239	1317.9995
14	7.64	82.989	114.6473	1432.6472
15	8.18	87.48	116.4408	1549.0882
16	8.5	86.254	114.0998	1663.1883
17	8.47	84.661	112.9028	1776.0913
18	8.88	90.182	115.4875	1891.5791
19	9.2	91.903	114.8694	2006.4488
20	8.78	88.577	117.6676	2124.1167
21	9.18	89.733	114.9123	2239.0293
22	9.1	89.232	116.7141	2355.7437
23	9.16	85.524	116.9266	2472.6706
24	9.75	89.394	118.2519	2590.9229
25	9.86	87.104	114.7785	2705.7017
26	9.36	89.189	115.9234	2821.6253
27	10.15	89.506	116.2468	2937.8724
28	9.83	87.737	115.7642	3053.6369
29	9.88	89.64	115.6180	3169.2552
30	9.41	89.951	116.4516	3285.7072
31	9.68	88.148	115.8942	3401.6017
32	9.69	87.539	116.5944	3518.1964
33	10.09	88.283	117.2962	3635.4930
34	10.06	86.584	118.4859	3753.9792
35	9.9	88.123	117.2373	3871.2168
36	10.04	90.281	115.1866	3986.4038
37	9.76	87.855	115.5884	4101.9926
38	9.93	92.104	112.8904	4214.8833
39	10.16	90.703	114.6187	4329.5023
40	9.83	87.435	114.6863	4444.1889
41	9.49	87.015	118.2832	4562.4724
42	10.04	87.694	115.4048	4677.8775
43	9.77	86.875	119.5145	4797.3924
44	10.41	89.528	116.0470	4913.4397
45	10.27	88.355	117.4875	5030.9275
46	9.79	88.616	114.4992	5145.4271
47	9.64	87.116	121.2329	5266.6604
48	10.23	89.682	117.5150	5384.1758
49	10.07	88.332	116.2812	5500.4572
50	10.28	90.276	118.1300	5618.5875
51	10.31	86.888	120.5646	5739.1525
52	10.84	91.374	115.0041	5854.1570
53	10.42	91.556	117.5129	5971.6703
54	10.0	88.252	119.4624	6091.1331
55	9.81	86.54	117.9218	6209.0552
56	10.49	86.638	118.4655	6327.5210
57	9.56	86.313	118.0234	6445.5447
58	9.8	85.638	117.7756	6563.3207
59	10.46	90.391	115.7622	6679.0833
60	9.8	89.236	113.6935	6792.7771
61	10.64	89.878	115.5808	6908.3582
62	9.47	87.538	120.8810	7029.2394
63	9.94	89.548	118.2807	7147.5205
64	9.99	87.293	114.9333	7262.4541
65	10.48	88.678	117.8832	7380.3376
66	10.41	88.881	119.4827	7499.8206
67	10.18	91.406	116.9037	7616.7246
68	10.89	89.194	114.7385	7731.4635
69	9.81	87.239	115.9247	7847.3885
70	10.77	90.192	114.7141	7962.1029
71	9.81	88.992	115.5648	8077.6681
72	10.67	91.987	119.6204	8197.2888
73	10.19	88.232	115.8581	8313.1473
74	10.22	89.728	113.8729	8427.0205
75	9.98	86.63	117.3291	8544.3499
76	10.29	90.765	116.3218	8660.6720
77	9.95	91.309	113.8480	8774.5203
78	10.07	89.254	116.1431	8890.6637
79	10.39	90.863	114.4269	9005.0909
80	10.03	86.374	115.3278	9120.4190
81	10.42	89.398	115.1210	9235.5402
82	9.93	85.393	117.5072	9353.0477
83	10.0	90.807	114.4160	9467.4640
84	9.97	86.325	118.5321	9585.9964
85	9.85	87.133	118.8096	9704.8064
86	10.33	90.773	114.4792	9819.2860
87	9.95	86.965	114.7752	9934.0615
88	10.1	86.307	119.7840	10053.8458
89	9.73	88.701	116.3687	10170.2147
90	9.54	90.739	114.0442	10284.2593
91	9.49	87.764	114.6136	10398.8732
92	8.89	85.61	114.3058	10513.1792
93	8.8	84.557	115.3940	10628.5735
94	9.59	87.621	113.7500	10742.3238
95	9.18	89.548	115.1254	10857.4496
96	9.07	88.274	116.1312	10973.5811
97	9.26	89.85	117.9774	11091.5588
98	9.26	86.476	101.8878	11193.4468
99	8.71	85.589	90.2265	11283.6736
