====================================================================================================
Training started at: 2026-03-08 13:28:16
Result directory: results/fl_tinyimagenet/feddenoise
Result txt file : results/fl_tinyimagenet/feddenoise/model=feddenoise_dataset=fl_tinyimagenet_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.15_denoise=random_noiseType=asymmetric_noiseMax=0.3_avg=weight_seed=0_20260308-132816.txt
Result log file : results/fl_tinyimagenet/feddenoise/model=feddenoise_dataset=fl_tinyimagenet_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.15_denoise=random_noiseType=asymmetric_noiseMax=0.3_avg=weight_seed=0_20260308-132816.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_tinyimagenet
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Alpha: 0.5
Drop rate: 0.15
Denoise strategy: random
Noise type: asymmetric
Noise max: 0.3
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=0.530 | Pure=87.013 | RoundTime=88.18s | TotalTime=88.18s | Method=feddenoise
[Round 002/100] Acc=2.190 | Pure=90.453 | RoundTime=83.91s | TotalTime=172.09s | Method=feddenoise
[Round 003/100] Acc=6.230 | Pure=89.680 | RoundTime=78.49s | TotalTime=250.58s | Method=feddenoise
[Round 004/100] Acc=8.990 | Pure=86.645 | RoundTime=78.16s | TotalTime=328.74s | Method=feddenoise
[Round 005/100] Acc=9.970 | Pure=84.506 | RoundTime=79.36s | TotalTime=408.10s | Method=feddenoise
[Round 006/100] Acc=11.130 | Pure=86.154 | RoundTime=79.00s | TotalTime=487.10s | Method=feddenoise
[Round 007/100] Acc=11.690 | Pure=83.190 | RoundTime=78.48s | TotalTime=565.58s | Method=feddenoise
[Round 008/100] Acc=11.920 | Pure=81.979 | RoundTime=79.10s | TotalTime=644.68s | Method=feddenoise
[Round 009/100] Acc=12.650 | Pure=88.045 | RoundTime=77.92s | TotalTime=722.61s | Method=feddenoise
[Round 010/100] Acc=12.940 | Pure=85.861 | RoundTime=79.64s | TotalTime=802.25s | Method=feddenoise
[Round 011/100] Acc=14.080 | Pure=89.808 | RoundTime=101.91s | TotalTime=904.15s | Method=feddenoise
[Round 012/100] Acc=14.190 | Pure=87.490 | RoundTime=102.84s | TotalTime=1006.99s | Method=feddenoise
[Round 013/100] Acc=14.480 | Pure=85.641 | RoundTime=100.61s | TotalTime=1107.61s | Method=feddenoise
[Round 014/100] Acc=15.440 | Pure=90.270 | RoundTime=103.16s | TotalTime=1210.77s | Method=feddenoise
[Round 015/100] Acc=15.410 | Pure=86.972 | RoundTime=101.21s | TotalTime=1311.97s | Method=feddenoise
[Round 016/100] Acc=15.990 | Pure=90.657 | RoundTime=103.84s | TotalTime=1415.81s | Method=feddenoise
[Round 017/100] Acc=15.540 | Pure=86.073 | RoundTime=100.48s | TotalTime=1516.29s | Method=feddenoise
[Round 018/100] Acc=16.470 | Pure=89.850 | RoundTime=101.27s | TotalTime=1617.56s | Method=feddenoise
[Round 019/100] Acc=17.240 | Pure=89.445 | RoundTime=100.86s | TotalTime=1718.42s | Method=feddenoise
[Round 020/100] Acc=16.810 | Pure=88.608 | RoundTime=101.06s | TotalTime=1819.48s | Method=feddenoise
[Round 021/100] Acc=17.100 | Pure=84.698 | RoundTime=101.80s | TotalTime=1921.28s | Method=feddenoise
[Round 022/100] Acc=17.660 | Pure=87.850 | RoundTime=101.06s | TotalTime=2022.34s | Method=feddenoise
[Round 023/100] Acc=18.290 | Pure=90.681 | RoundTime=103.61s | TotalTime=2125.95s | Method=feddenoise
[Round 024/100] Acc=18.070 | Pure=88.593 | RoundTime=99.95s | TotalTime=2225.91s | Method=feddenoise
[Round 025/100] Acc=18.030 | Pure=88.224 | RoundTime=100.00s | TotalTime=2325.91s | Method=feddenoise
[Round 026/100] Acc=18.490 | Pure=88.468 | RoundTime=100.73s | TotalTime=2426.64s | Method=feddenoise
[Round 027/100] Acc=18.800 | Pure=91.857 | RoundTime=100.98s | TotalTime=2527.63s | Method=feddenoise
[Round 028/100] Acc=18.280 | Pure=87.478 | RoundTime=102.13s | TotalTime=2629.76s | Method=feddenoise
[Round 029/100] Acc=18.300 | Pure=85.200 | RoundTime=101.80s | TotalTime=2731.56s | Method=feddenoise
[Round 030/100] Acc=18.690 | Pure=88.976 | RoundTime=99.77s | TotalTime=2831.33s | Method=feddenoise
[Round 031/100] Acc=18.820 | Pure=87.262 | RoundTime=103.18s | TotalTime=2934.51s | Method=feddenoise
