====================================================================================================
Training started at: 2026-03-09 03:14:42
Result directory: results/fl_tinyimagenet/feddenoise
Result txt file : results/fl_tinyimagenet/feddenoise/model=feddenoise_dataset=fl_tinyimagenet_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.3_denoise=most_sim_noiseType=symmetric_noiseMax=0.3_avg=weight_seed=0_20260309-031442.txt
Result log file : results/fl_tinyimagenet/feddenoise/model=feddenoise_dataset=fl_tinyimagenet_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.01_alpha=0.5_drop=0.3_denoise=most_sim_noiseType=symmetric_noiseMax=0.3_avg=weight_seed=0_20260309-031442.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_tinyimagenet
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Alpha: 0.5
Drop rate: 0.3
Denoise strategy: most_sim
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=0.500 | Pure=82.000 | RoundTime=79.69s | TotalTime=79.69s | Method=feddenoise
[Round 002/100] Acc=1.780 | Pure=85.147 | RoundTime=78.76s | TotalTime=158.46s | Method=feddenoise
[Round 003/100] Acc=5.720 | Pure=85.151 | RoundTime=78.32s | TotalTime=236.77s | Method=feddenoise
[Round 004/100] Acc=8.240 | Pure=80.829 | RoundTime=76.69s | TotalTime=313.46s | Method=feddenoise
[Round 005/100] Acc=9.770 | Pure=87.727 | RoundTime=78.32s | TotalTime=391.78s | Method=feddenoise
[Round 006/100] Acc=10.690 | Pure=84.616 | RoundTime=78.83s | TotalTime=470.61s | Method=feddenoise
[Round 007/100] Acc=10.890 | Pure=87.463 | RoundTime=79.46s | TotalTime=550.06s | Method=feddenoise
[Round 008/100] Acc=11.550 | Pure=82.246 | RoundTime=78.42s | TotalTime=628.48s | Method=feddenoise
[Round 009/100] Acc=12.440 | Pure=83.384 | RoundTime=79.17s | TotalTime=707.65s | Method=feddenoise
[Round 010/100] Acc=12.820 | Pure=82.829 | RoundTime=78.64s | TotalTime=786.30s | Method=feddenoise
[Round 011/100] Acc=13.360 | Pure=90.674 | RoundTime=100.96s | TotalTime=887.26s | Method=feddenoise
[Round 012/100] Acc=14.240 | Pure=91.977 | RoundTime=102.45s | TotalTime=989.71s | Method=feddenoise
[Round 013/100] Acc=14.890 | Pure=91.345 | RoundTime=100.33s | TotalTime=1090.04s | Method=feddenoise
