epoch	acc	pure	round_time_sec	total_time_sec
0	0.68	78.318	85.0616	85.0618
1	2.35	83.243	127.5801	212.6422
2	3.92	84.549	118.1115	330.7540
3	4.4	85.204	85.7186	416.4729
4	4.82	78.912	84.5377	501.0109
5	5.32	80.25	85.8310	586.8424
6	5.42	83.228	85.0680	671.9106
7	5.72	82.135	86.3037	758.2147
8	6.13	81.346	86.4731	844.6881
9	6.83	89.882	84.6911	929.3795
10	7.01	88.044	116.7246	1046.1044
11	7.44	88.866	118.6662	1164.7710
12	7.98	90.466	116.4857	1281.2570
13	7.71	88.879	114.6940	1395.9515
14	7.84	86.406	114.3736	1510.3254
15	7.81	88.134	120.0182	1630.3439
16	8.74	87.126	118.8339	1749.1781
17	8.39	87.295	115.3427	1864.5211
18	8.75	87.771	116.5290	1981.0504
19	8.47	86.904	115.5566	2096.6074
20	8.87	87.56	116.1633	2212.7711
21	8.97	92.309	116.2893	2329.0607
22	9.43	89.235	115.7532	2444.8143
23	9.17	87.081	114.0818	2558.8964
24	9.15	87.647	115.5612	2674.4580
25	9.8	89.319	115.5460	2790.0043
26	9.65	92.616	115.2374	2905.2420
27	9.44	87.557	118.1544	3023.3966
28	9.76	89.406	119.4704	3142.8674
29	9.34	87.419	122.2579	3265.1256
30	9.42	86.494	114.8142	3379.9401
31	9.85	89.864	114.7676	3494.7080
32	9.68	87.145	116.6496	3611.3579
33	9.86	86.791	114.3069	3725.6652
34	9.75	89.072	113.7916	3839.4570
35	9.84	89.843	114.9664	3954.4237
36	10.28	89.924	117.1118	4071.5358
37	10.08	90.775	116.5211	4188.0573
38	9.95	89.789	115.3157	4303.3733
39	10.5	92.044	115.1804	4418.5541
40	9.42	86.328	117.7237	4536.2781
41	10.49	89.689	117.5868	4653.8652
42	9.78	89.146	115.5300	4769.3956
43	10.23	91.26	117.9996	4887.3955
44	9.82	89.983	115.0705	5002.4663
45	9.66	88.956	117.6975	5120.1641
46	9.83	89.411	116.8622	5237.0266
47	9.69	88.407	116.1647	5353.1917
48	10.15	89.665	114.5794	5467.7714
49	9.6	85.978	116.6603	5584.4320
50	10.41	89.923	119.5573	5703.9896
51	10.76	91.086	115.0520	5819.0420
52	9.71	89.481	113.8049	5932.8472
53	10.28	89.417	114.3809	6047.2284
54	9.84	86.949	116.5704	6163.7991
55	10.06	88.441	117.3988	6281.1983
56	10.17	92.029	115.3555	6396.5542
57	9.66	86.696	114.9828	6511.5373
58	9.96	84.177	114.5607	6626.0984
59	9.95	88.93	121.4755	6747.5742
60	9.93	85.562	117.3070	6864.8815
61	9.96	86.68	118.9750	6983.8568
62	10.48	91.898	115.3242	7099.1813
63	10.25	86.261	116.9382	7216.1198
64	9.86	89.229	120.8433	7336.9634
65	10.37	90.438	119.4770	7456.4408
66	10.9	90.047	115.9165	7572.3576
67	9.89	87.899	118.8363	7691.1943
68	9.83	86.528	117.0790	7808.2736
69	9.67	83.984	114.9558	7923.2298
70	9.96	89.189	116.2675	8039.4977
71	10.21	86.83	116.4153	8155.9134
72	9.85	87.524	117.0536	8272.9672
73	10.61	87.377	118.0252	8390.9927
74	10.34	89.339	118.0288	8509.0218
75	10.14	89.092	118.3589	8627.3811
76	9.75	85.238	119.4371	8746.8185
77	10.57	90.939	116.9072	8863.7259
78	10.37	88.944	118.1975	8981.9237
79	10.0	90.071	115.5411	9097.4651
80	9.84	88.222	115.0932	9212.5586
81	9.95	88.514	120.2007	9332.7595
82	10.06	87.671	119.5823	9452.3421
83	9.82	94.163	116.3819	9568.7244
84	10.19	88.832	117.2174	9685.9421
85	9.99	90.65	117.4742	9803.4166
86	10.32	90.053	118.6432	9922.0602
87	9.66	87.588	115.1628	10037.2233
88	9.77	87.095	115.6301	10152.8537
89	9.74	90.159	115.9266	10268.7807
90	9.92	85.477	118.8333	10387.6143
91	10.19	92.128	116.8233	10504.4379
92	9.92	91.47	115.2930	10619.7312
93	9.61	88.575	119.0312	10738.7628
94	9.25	90.577	115.9015	10854.6646
95	9.6	89.254	119.2835	10973.9485
96	9.72	91.2	120.6173	11094.5661
97	9.63	90.722	116.3482	11210.9146
98	9.7	89.892	116.6128	11327.5277
99	9.63	87.814	80.8181	11408.3462
